"mkm8d_ptv6_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm8d_ptv6_wavelet.LHH_firstorder_Mean_250","mkm8d_ptv6_wavelet.HLL_firstorder_Skewness_250","mkm8d_ptv6_wavelet.HLH_firstorder_Mean_250","mkm8d_ptv6_wavelet.HLH_firstorder_Skewness_250","mkm8d_ptv6_wavelet.HHL_firstorder_Skewness_250","mkm8d_ptv6_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm8d_ptv6_wavelet.HHH_gldm_DependenceNonUniformityNormalized_250","mkm8d_ptv6_lbp.3D.m2_gldm_LargeDependenceEmphasis_250","mkm8d_ptv6_lbp.3D.k_glcm_InverseVariance_250","mkm8d_ptv6_wavelet.LHL_glcm_Correlation_249","mkm8d_ptv6_lbp.3D.m2_firstorder_90Percentile_249","mkm8d_ptv6_lbp.3D.k_glrlm_RunEntropy_249","mkm8d_ptv6_original_shape_Sphericity_248","mkm8d_ptv6_logarithm_glszm_SizeZoneNonUniformityNormalized_248","mkm8d_ptv6_wavelet.LLH_glcm_Correlation_247","mkm8d_ptv6_wavelet.HHH_firstorder_Skewness_247","mkm8d_ptv6_logarithm_gldm_LargeDependenceHighGrayLevelEmphasis_247","mkm8d_ptv6_wavelet.LHL_firstorder_Skewness_246","sub"
1.99294093547785,0.917630728802772,-0.221282840555115,2.03331355073163,-0.343870506356672,-0.517356838452405,-0.227252336693947,-1.30479587643358,1.04571836312408,1.24924079711944,0.940309644989527,0.756976465981555,-0.125429199804766,1.26304919603012,-0.0255278542826679,1.45050622119849,1.07434877223223,-0.170248370509447,0.670204443358709,1085983
-0.223669144702567,-0.41599007181375,-0.164304462210554,-0.0924478574258267,0.222381638816292,-1.07509767368884,-0.404492843721733,-0.660870437534472,0.674730776031119,-1.31244627872295,-0.082794810372381,0.278123919531027,0.885997604818533,0.533656452086097,0.326394795727799,1.19823243307559,1.05454480508378,0.705352439014291,-1.36626593569072,1125173
0.301598873539202,0.484565031637963,1.3124417887585,-0.927679524136223,-0.858166277594439,-1.38855070744639,-0.327714799657307,-0.411534335810512,-0.600782930000598,2.30764260188399,-2.56728780515689,-0.832499460787733,-2.86076085970164,0.539696920621081,1.21488300836966,-0.904716370589329,0.962323900486788,-1.33981132776756,3.38970230859833,1154608
-1.96428685258958,-0.62118404350725,-0.467609614845441,-0.183222997044087,0.277810228175882,1.02844613342572,-0.384046764363913,-0.524682807545612,-0.545819245934614,1.52319823637305,-0.34339179332055,-0.188772062725688,-0.455251801979276,1.18032951532809,0.696415450049104,0.3750986643926,-0.828287947890102,-0.60237498482786,-0.600155460931932,1181124
0.610441116029767,0.87314750383687,0.0429015571767309,-1.09115077435978,-0.803786896440634,2.12443143292228,-0.357374830593301,-0.735027570952193,-0.194608104677836,0.734519028841541,0.648268283586289,0.935877444231409,-0.414899513075395,0.0369798798511974,-0.10177163278707,0.999199689082397,0.447996838269233,-1.34973311526339,-1.62078673219444,1183075
0.530777827330767,3.27887645954039,0.107346726186962,1.45629535899082,1.83240431822258,0.429244679691766,-0.262436516337727,-0.87274925064122,1.01847045849137,0.779146760458044,0.38951120058707,1.07956870772709,0.775400866433409,0.483748936614683,0.292140604260812,1.05144764366936,-1.99908156369923,-0.682325687499089,-0.751824851254163,1232870
-0.324983913885297,-0.527005701069166,-3.93231691322177,1.47484621432367,2.2107300782034,-0.0203923080454286,-0.163753120376574,-0.364134127828692,4.2891097564258,0.149579098126427,0.50278294286548,1.08822296346555,0.425175472546407,0.636835331859607,-0.396368290453753,1.31009615125273,-0.152402530478444,1.61012546200209,-0.701159322987007,1279943
0.655647128088825,0.151123675221646,0.64844491445677,-0.402511634142818,-0.772053886823746,-0.237141641707534,-0.357027635167445,0.0673855208287133,-0.547162772936428,0.260671570971889,-0.500570735863763,-0.966265627672486,0.337006946223342,-1.57371086894662,0.735844370311078,-0.515436860780944,-0.769785738235499,-0.345390765892283,-0.211759757112811,1329352
0.32663729519287,-0.188960278144607,0.694374205542974,-0.306553370278158,-0.76424020321308,-0.459549184237141,0.305792556398815,0.284597550658213,-0.119542617958689,0.316028010755948,-0.898058388118296,0.2563144681707,0.0262615169860973,-1.19026639050154,-0.122396081688821,-0.660379983444127,0.59298375468096,-0.822930918734566,-0.647583733758328,1330263
0.246015108041173,0.988422400987315,1.27934859408157,0.534261877364452,-1.07337904220369,-0.348572944845303,-0.376360321570435,-0.653765183938353,-0.685095385814828,-0.590054374439095,0.0567026750214511,-2.15438571367527,4.56269100615971,0.90192016753852,0.970307457812387,-1.2643235740988,-1.01375574386772,-1.2270794108734,0.99077805985641,1364384
