"mkm9d_gtv_lbp.3D.k_glcm_ClusterShade_232","mkm9d_gtv_wavelet.HHL_firstorder_Median_230","sub"
-0.459124174219456,-1.16168328326674,1085983
-0.256983571751492,0.00665233673714893,1125173
2.80557396106743,-2.55667591976676,1154608
-0.236453740755065,0.361354334157924,1181124
-1.10997724430859,-0.3718546886996,1183075
1.09435230126777,-0.693015256198497,1232870
-0.372982104671929,0.386567709431364,1279943
1.82347403903575,-0.372771349469337,1329352
-0.997919082941689,0.151287489832522,1330263
-1.78989841137627,0.983640852609501,1364384
1.40750618713289,1.7375857729343,1386095
-1.00902708240806,0.795364355368696,1458656
-0.419414910585076,-0.371349742814966,1485662
-0.823227081464239,-0.16264019199402,1497807
-0.162585037903268,0.0388189323657631,1501387
0.0330743919648669,1.58263799240949,1518948
-0.551485847952975,0.0676555831708623,1526417
0.235717227291056,-0.734886235565125,1565177
-0.394493841852272,0.0664969499415347,1606693
-0.50437674359668,0.511873263892354,1612262
-0.401330423044666,0.0571547682676139,1614566
-0.811663404377873,0.213587047617495,1644034
-0.622755958048534,-1.21221426356132,1668599
0.634663586586967,-1.23736116653461,1671370
-0.798009159468936,1.17750231486141,1684230
-0.836996773316549,0.40934094045312,1692385
0.471982723062022,0.0322408320674905,1720713
-0.348030527733512,-0.0220686242152067,1738800
1.79135653960184,0.186319859121605,1740845
-0.142615288682551,-0.89862958212527,1742294
-1.23715894475851,-2.20624251620843,1767700
0.0226371225058151,0.24747005695066,1768972
-0.10860970990631,-0.972246381186167,1889409
-0.521724645740701,-0.328687259574646,1915938
0.347909321964522,0.343920589375349,1916742
-1.3944056296446,0.588101509016722,1919296
0.467121620000238,0.783219135343669,1926770
0.270630473371946,0.0223384893168143,1938156
-0.506372667487474,0.345166539008929,1938561
-0.422209493568615,0.33100897251837,1966316
-0.430197081852679,-0.287496135715288,1967281
-0.919414639256821,-0.4935425131387,1973544
-0.00988274380797987,-0.259411238274579,1975401
-0.241866851520415,0.651852523246593,1976407
0.490645664859964,-1.47456755113268,1978972
0.180751528256944,-0.828634619162548,1979045
-0.658268162487344,0.305100950635894,1979422
3.52484596211755,0.718374114757067,1980052
0.390737565540352,1.69082241751389,2001182
-1.38993596474141,7.26398673146268,2002465
-1.08586308762811,0.838785346238217,2004451
0.315816074318846,0.397916359884089,2006164
-0.426716345033042,-0.227097728159174,2007309
-0.591260600660344,0.12017578672384,2009915
0.259563744711275,-0.511312467138409,2010259
0.215118137741088,-0.094217053487764,2010554
0.626519743557951,-0.3592937492117,2026671
-0.00373205492227601,-0.829167873905709,2033049
0.830440314345578,0.318361624345891,2034136
-0.661767962000459,-1.18504639597585,2040495
2.05268026392173,-1.88216167034654,2047354
0.490557603378443,0.512481765943629,2051378
-0.581937062560893,1.68620965282412e-05,2055667
-0.419524150977985,0.30660867762679,2057358
1.28686833304324,0.277340959168611,2059713
-0.55073658844299,0.576561533863355,2069079
-0.402472197086547,0.282079020571149,2070958
-0.0698448802825788,-0.265324504845792,2072215
-0.861020693528452,-0.0382778632322652,2075832
-0.111708483559434,0.232592958260632,2075846
-1.03187785972661,-0.435583280984809,2076301
-0.475212742657706,-0.0651381903174933,2078198
-0.759846977556527,0.101429130969245,2078899
-0.740775964189685,-0.777541964540633,2085349
2.02876780260369,-1.01153708376055,2086044
0.914059318323886,0.0774921272024513,2091555
-0.110114213793464,-0.149566943365585,2092954
-0.253786443745484,0.399931160768256,2096627
-1.0890160260521,0.333866257212136,2100050
-0.633397525707856,0.726769186106773,2108003
-0.477078136266706,-0.0841235244435125,2109902
2.11846829319618,-0.185235791387513,2110540
-1.12674367268418,-0.842150604313103,2116787
-0.390858642972904,-0.374548127108857,2119177
2.18398780625494,-0.562341269967295,2131601
-1.05667750251171,-1.15857713344151,2132424
-0.683303440591682,0.496558558968778,2132982
-0.161157756015281,-0.18462683720649,2133204
0.155784195770012,0.68574750940452,2133380
1.52494920911999,0.75318341799175,2134220
0.998016853104343,0.180952303929478,2135748
0.74760204970809,1.57622110866148,2137799
-0.783188832918557,0.144759409847834,2138375
-0.422247278831329,-0.501845534562503,2138678
-0.248589468365461,-2.52063811541593,2139733
-0.441059770788004,-0.333786508056128,2141116
0.854360191132118,-3.61299657916711,2144796
-0.9818482758181,0.206350314228711,2145166
0.186521648227684,0.0933360730642804,2145694
-0.505350596274558,-0.68320356084879,2146138
1.22393671108387,0.372068254420404,2151024
0.220012692036336,0.368120049847474,215131
-0.391043972868706,-4.12859825770954,2152442
-0.639894716703999,0.570650334170992,2157529
-0.984456152647101,0.458566963568389,2158101
-0.509868060860456,-0.915595372618333,2158329
3.19003277251463,0.0241762214281187,2168082
0.277204518530223,0.654463360318973,2172217
1.08406429972787,0.430301878582268,2176530
-1.73413657140105,-0.463425836880418,2176784
0.507213175969167,-0.228875114789784,2181724
1.35630600973922,0.370630458752902,2183291
0.244028108911687,0.0985107072609412,2183356
-1.00142648544493,0.0857923343492487,2185290
2.16693114449036,0.122345289799034,2186951
-0.0280999174277629,-0.269919545613657,2196212
-0.393082627470213,0.431192546505045,2199403
-1.5053540745564,1.27220722046353,2200416
-0.181558015213433,-0.0446748532713536,2200813
-0.604139880724263,1.29600338120015,2205389
0.151709948470465,0.15797017973686,2212664
1.22820055196024,0.394601455295059,2217034
0.593210709216636,-0.291510365072179,2218615
0.731965184084914,-0.102296040007705,2219842
0.312918721740973,-0.16321308652083,2224150
1.81878102040274,0.301924323932748,2228399
-0.651255911177372,1.07510939501886,2228400
2.08542273912001,-0.401925192360727,2234271
-0.679545122041659,0.378398786000058,2234422
-0.131931178597492,0.317959815946524,2237571
-0.649687885459001,-0.330517554612947,2244172
1.95195095638051,0.287632539496902,2247869
-1.40141189116823,-0.230075362410233,2250648
-0.857273620108162,-0.434285059616041,2250836
0.151897204113529,0.609114801925298,2267382
0.153655783142261,-0.600418640839937,2269346
-0.747754962971561,1.29804198809964,2271329
2.36899304920825,0.424030737474554,2274521
0.0218033310700375,-0.106205541351464,2276121
-0.85239928471173,0.811545894518316,2278618
-0.519813318173864,0.34294033517244,2285214
0.268356696554931,0.277839150788433,2286108
0.270338047592595,0.00452123700914889,2293123
-0.108767632411042,-0.331305884351263,2294852
0.0309786961990159,-0.731281045223398,2294873
0.143594187213911,0.252508807703676,2296332
-0.0174322545608623,-0.347401629574356,2305114
-0.0430255488345195,0.400084921791236,2305115
-0.0517698059323962,-0.84406763444598,2306459
6.17368102958094,-2.63814578810764,2306893
-0.328636421984592,-0.223382587244366,2317120
-0.190012526437354,0.256822979012888,2319068
-0.30172125071693,-0.0132090587526355,2321962
0.347622572327822,0.282212970929442,2331869
-0.658343706528456,-0.173293605300895,2336735
-0.0153965219844697,0.437980278145197,2339674
-0.329695142119875,0.245400003965821,2340155
0.0756277009256077,-0.0543017290525125,2340322
0.202954410788124,-0.0935788308258905,2350037
-0.194201196859867,1.56092232977761,2352038
-0.363632824106154,-0.0230952724665757,2359944
-0.525590514522367,0.0125397488684675,2381907
-0.180064050990398,-0.211786511093657,2393207
0.58859796386407,-0.475063250608117,2395415
0.42868109571185,-0.0190444298272087,2395943
-0.262722021558469,-0.268960034016345,2401405
-0.105813404662321,0.2784462168664,2405144
0.503149972862092,-0.191453295143656,2414406
-0.854070123244138,-0.75592706225266,2419459
-0.351063796147969,0.0946564764721294,2425694
0.0733426910893328,0.0499030223257575,2426863
-0.0441827699597784,0.197576561146943,2430773
-1.23994303427533,1.12763734936753,2439458
0.177826137364193,0.35701369480416,2443354
0.251172762828734,0.113065372850454,2445526
-0.673532031138319,0.348999224431163,2448298
-0.0629708965200982,-0.0424658026838881,2453577
-0.954173246236197,0.78721288045482,2474709
-0.989249423462055,-2.2195585308303,2480056
0.894149597161945,-0.685071650243196,2480330
0.375489166989451,-0.067647399695017,2487135
-0.126097510999032,0.157411181279457,2488660
-0.778791200518209,-0.460603439994375,2490180
-0.0207725417877101,-0.349674495046298,2493534
-0.575906346773686,-2.43565307668892,2498991
-0.93323370190218,0.273331288017754,2500377
-0.851211157396617,3.1529233623035,2504802
0.878927196729034,-0.328672569971395,2510402
0.75261347003359,0.308367320480513,2520618
-0.423240220872302,0.206038658425052,2559453
-0.843409529062756,1.10033934223165,277752
-0.639396549679719,-0.291481078137053,308862
-0.43195149283149,0.382285976124809,58325
-0.421354480809606,-0.511493171403533,92173
-0.0325535482570066,0.548588487786098,923666
-0.12929032928592,0.973959149176005,965005
0.485060758662962,0.180625497165682,983079
