"mkm10d_ptv6_wavelet.HHL_glcm_Imc1_250","mkm10d_ptv6_wavelet.LLH_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm10d_ptv6_wavelet.LHL_firstorder_Skewness_250","mkm10d_ptv6_logarithm_glcm_Imc2_250","mkm10d_ptv6_lbp.3D.k_glcm_Imc1_248","mkm10d_ptv6_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_246","mkm10d_ptv6_logarithm_glszm_SmallAreaLowGrayLevelEmphasis_244","mkm10d_ptv6_log.sigma.4.0.mm.3D_gldm_SmallDependenceLowGrayLevelEmphasis_244","mkm10d_ptv6_wavelet.LLH_gldm_LargeDependenceHighGrayLevelEmphasis_243","mkm10d_ptv6_original_glcm_JointEntropy_241","mkm10d_ptv6_logarithm_glrlm_LongRunHighGrayLevelEmphasis_235","mkm10d_ptv6_log.sigma.4.0.mm.3D_firstorder_Maximum_235","mkm10d_ptv6_original_glcm_Autocorrelation_234","mkm10d_ptv6_lbp.3D.m2_glcm_ClusterShade_228","mkm10d_ptv6_lbp.3D.m2_firstorder_Maximum_228","mkm10d_ptv6_wavelet.HLL_glcm_Imc1_227","sub"
-0.790102595265397,-0.486663215608819,0.684935895292148,0.616153850154341,-1.13226459551872,-0.0204940494421897,-0.547156042563888,0.0995291048953801,-0.729292445988251,0.592024749096555,0.24503954285734,-0.798245790457525,0.604404679651185,-0.0298900940786513,-0.627848564893176,0.694362846299702,1085983
-0.0601362020642835,0.221151364804485,-1.3372350164348,-0.822672869758676,1.28785500349156,-0.072135490802743,0.0432081023815315,-0.69172619977514,-0.64600957698213,0.253786202341136,0.387230239346059,0.210378523601652,0.483188168587617,-0.285904196058401,-0.426252321276062,1.13685542758824,1125173
0.782967264532515,-0.530609333246117,3.34286176575316,0.673345464611911,-0.5414355740611,-0.233418147291339,-0.263370060368141,-0.156322313720177,-0.579293648943851,0.405497724117559,-0.836558831114238,0.3795831070655,-0.0359325209121952,0.913545689149281,1.36582750084134,-0.380560964453066,1154608
-1.08757757147457,-0.218822977478699,-0.571905156735518,0.26653918729173,-0.213140208952257,-0.233221010637595,0.221074088442161,-0.151763205521094,-0.0744371593103963,1.62887198823966,0.366036066982141,1.08758670156283,0.3237317335723,1.03902745949947,1.19233030547861,-0.656832109289033,1181124
-0.977563738750288,-0.567730211775035,-1.65194700581578,1.05764557253881,-0.925553049461399,0.429377660722975,0.711682081837943,0.346264265738561,-0.779710791296574,-1.5955910189548,-1.49875277794654,-1.36324860338109,-2.01449606734341,-2.48018285935209,-0.627848564893176,-1.03634192266558,1183075
-0.483112019679537,-0.554818357063198,-0.764387633789762,1.45283990544636,-1.36152105188832,0.416281843586364,-0.339739373367925,1.67838205133582,-0.742881759458394,-1.69975835689421,-0.741263498189766,-1.14222915552525,-1.0548968484311,-1.79311136212597,-0.543815995216095,-0.879323715591918,1232870
-0.24147909064729,-0.122132432090933,-0.670644160076802,0.857500220412384,-0.601396703873224,-0.0512439071576198,-0.778999828722972,-0.0422602433492075,-0.641187895027546,0.336646810831787,1.63009253141675,-0.35165928101076,1.78267581655318,0.084259028301132,0.258442501950719,0.284161149779754,1279943
-0.583570748686992,-0.309605279264007,-0.172951626785085,0.350297742542898,-0.359746339352036,-0.206370539422206,-0.280081123109643,-0.843335484367109,0.280362989756137,0.924914909880486,-0.2192769958252,-0.0882963409554571,-0.404858217293251,0.265077537641434,-0.627848564893176,0.978091131217547,1329352
-0.0237696977693365,0.226095981272965,-0.676114682483803,0.182395369449318,-0.272689400590835,-0.21887586552221,0.0515141931710979,-0.905190839279137,1.16369909177781,0.820010622687878,-0.7206248132153,-0.0138717036184414,-0.503615495428657,-0.355644038043446,-0.627848564893176,-0.00996596346717595,1330263
-2.06178131124633,-0.44250500826345,0.975744027936286,1.6317241489351,-4.93935388573637,-0.230264063126741,0.0546425913211677,1.45293060793472,0.710143027348122,-2.04911408387256,0.318775295867615,-0.436935507810312,-0.979843888004464,-0.366694188687059,0.760986526836846,-2.50325911432346,1364384
0.255537710570403,-0.529111457682011,-0.0064597534573639,1.57151796354766,-1.46509682086249,-0.140637900123232,-0.230891126554734,-0.0385503126068101,-0.275086825728599,-1.28255702384307,-0.473872513275037,0.0175192236032456,-0.407710859936847,-0.7184664448781,-0.627848564893176,-2.04360890402409,1386095
-0.190979148853203,-0.0461314006860969,-0.0726488906489239,-0.00605629698891486,0.734474977908448,0.0882083328357136,-0.22792239020144,-0.723633449174588,-0.360110094699425,0.448449942770956,0.444786484416129,0.332964766159133,0.492870389265811,-0.921967408109383,-0.543815995216095,0.447835728548195,1458656
0.575266706396599,0.411748553810131,-2.2579781970408,-0.964650015151748,1.08954005413909,-0.188772396206305,0.177579356432154,-0.466172881470613,0.155164140425798,-0.835234333104338,-1.05231446901057,-0.83204439360105,-1.31867507465205,-0.43359437741454,-0.627848564893176,0.613715286076955,1485662
0.113349530405719,-0.501626237196556,-0.576314276566408,0.0240756257728035,0.979809256228581,-0.224609733407862,0.0257275849666336,-0.531738745041548,-0.318982099042215,0.942352740352776,-0.00443892486085039,-0.491975468961804,0.365186939501401,0.306790609274645,1.08197549811794,0.401094385796398,1497807
0.12045258895291,-0.372134074594473,0.386427741221168,0.306430340637522,0.463526245185054,-0.119904460958473,-0.554433376083098,-0.655188059247354,-0.603404381375526,0.631114851111345,1.14819844269612,0.541592420102436,1.27157335041756,1.33936547212615,-0.426252321276062,-0.768358811183422,1501387
-0.18614871334779,-0.567443484948607,1.46006870489283,1.36717657302989,-3.61273680358363,0.125024438702638,6.78454558875586,3.26050154698548,-0.777946165707889,-1.3944623598111,-0.933405497113805,-0.89562924380848,-0.31050948313401,-1.39011087549721,-0.627848564893176,0.383962497708809,1518948
-0.553278983897181,-0.51192507028376,0.288199351364588,0.226720329870262,-0.250666925225703,-0.210529208170255,-0.650125658101234,0.275156915265474,-0.540509131593499,0.735519819078479,-0.669308136118835,0.43120607426619,-0.413098693310297,1.20236400812388,-0.627848564893176,-0.423699380602082,1526417
-0.404128218419422,0.286091448080403,-1.16110419568928,-0.751549353770804,0.722645517732069,-0.146845663442529,-0.66023855371803,-0.822939568118082,0.606968947378666,0.70991821735947,-0.462378271045717,-0.0240695749725699,-0.733617645290059,1.26745739501116,3.87638800680565,-0.129679140566408,1565177
0.26174238104226,5.54913968957033,0.25194039460629,-0.69638611870812,0.768910803743623,-0.219163170367445,-0.261291612633997,-0.898567191301788,1.15791529989602,0.173325861514084,-0.870295556855104,-0.21111491462268,-1.1010401903884,-0.13574459456877,0.134555691101218,0.445950627586738,1606693
