"mkm9d_ctvper_original_shape_Flatness_250","mkm9d_ctvper_original_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm9d_ctvper_log.sigma.2.0.mm.3D_glcm_Imc2_250","mkm9d_ctvper_log.sigma.3.0.mm.3D_glcm_Correlation_250","mkm9d_ctvper_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm9d_ctvper_wavelet.LLH_firstorder_90Percentile_250","mkm9d_ctvper_wavelet.LLH_firstorder_Skewness_250","mkm9d_ctvper_wavelet.LHL_glcm_ClusterShade_250","mkm9d_ctvper_wavelet.LHL_glcm_Correlation_250","mkm9d_ctvper_wavelet.LHH_firstorder_Kurtosis_250","mkm9d_ctvper_wavelet.LHH_firstorder_Median_250","mkm9d_ctvper_wavelet.LHH_firstorder_Skewness_250","mkm9d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm9d_ctvper_wavelet.LHH_glcm_Correlation_250","mkm9d_ctvper_wavelet.LHH_gldm_SmallDependenceLowGrayLevelEmphasis_250","mkm9d_ctvper_wavelet.HLL_firstorder_Skewness_250","mkm9d_ctvper_wavelet.HLH_firstorder_Kurtosis_250","mkm9d_ctvper_wavelet.HLH_firstorder_Mean_250","mkm9d_ctvper_wavelet.HLH_firstorder_Skewness_250","sub"
1.40288253780765,0.219987704770377,-0.281682982303366,0.68265227992173,-0.103988102174224,-0.65103490026885,-0.113919697534927,0.851820691451081,0.367219489361864,-0.684154229607605,-0.353263762559097,-0.311058819720602,-0.173552206278886,0.341402825930723,0.540223326347689,0.833417815617551,-0.36419307383164,-0.957658772761711,-0.988636938267747,1085983
0.200657181245088,-0.328127878342318,-1.74155958743063,0.433688387895326,-0.177384244536746,-0.855123360573375,0.26263342507131,0.500808024816775,-0.279910480865464,-0.596029276283766,0.182065626409792,0.373234079341802,-0.131303449152802,0.918536981996593,-0.22747220569008,0.5425368344858,-0.429252431791117,-1.62034681836038,-0.28520846357506,1125173
-1.31277195749427,-0.190816964356571,1.05667130683565,0.126559545982127,1.23411449200849,2.29767549179052,0.681671181877967,-0.722304712667549,0.682260973961038,-0.627272637341716,-0.287677726497057,0.0426311602040797,-0.101834934592749,-0.556753196070203,0.665675939604259,1.05634368411927,-0.728675776345051,0.756094908865097,-0.936369352458924,1154608
0.850921800261826,-0.315142087328558,0.954341311804996,0.357144729161243,-0.378269619754363,0.168906737139896,1.75951472109024,0.136682322761583,-0.322750936095013,0.066333755391673,-0.0143788425341992,0.058082803558717,-0.0282339147063408,0.41599755229585,-0.375782339345834,-2.32131506452583,2.01337789536874,0.180461732245864,0.418837045587566,1181124
-0.460845108394831,0.108060437766889,1.06000786960997,0.645670060649175,0.414949847880784,-0.70409009601983,0.406737947712076,-0.56573166190627,0.70809183181716,-0.577331482662298,1.17861004734261,0.266550042269695,-0.147985988257237,0.481425980961902,4.68312962129673,-1.61316932956167,-0.515327683374955,2.24953843185331,0.0167645710088607,1183075
0.0637789562715629,-0.0612236845105494,0.441669069310197,-4.78756248958976,-0.100214607984594,-0.41772964595373,0.750622590238111,0.479807639088857,-0.0974595335338972,-0.693002340812407,-0.796384321669479,-0.709675464491044,-0.192487124865082,-0.387263556651113,3.8127744674678,1.25170128156164,-0.810172688853798,-0.557303040334354,-0.59237583969368,1232870
0.346969164738446,-0.245076263860835,0.153468298647888,0.528309823643937,-0.193384251274623,-0.644401824148839,-0.488508277074557,-0.889980484722065,-0.340557373552323,-0.206353620305104,-0.918049151668564,1.03885305308947,0.0706035093005135,1.28188635201838,-0.611515707901281,1.42122182780309,-0.531684697265026,-0.915339036847329,-0.326028105324994,1279943
-1.00254485212489,-0.288499208090968,0.354675029673362,0.333182467765991,-0.653776412117796,2.46654642619679,0.0684837550382916,-0.389742552705995,-0.216572402879908,0.703287269721385,-1.64494426059083,0.592266612734647,-0.0363904476557934,-0.672859504458964,-0.629492769053413,0.0429023747212628,-0.622529205893037,-0.929995745057394,-0.223753934664887,1329352
-1.39734278488104,-0.31743202625173,0.270131213807001,-0.0233614773012446,-0.694972611378881,-0.270252093825744,-1.63582719513348,0.396065843896345,-1.33663963654221,1.00523036735597,-0.241327263553397,-0.289768770882812,-0.0632074367153275,-0.78601654268299,-0.79423872223996,-0.276770281931886,0.0757013515200385,2.45214383533787,2.14978619337106,1330263
-1.21982328972274,0.162279668502815,1.20385824180019,0.806588359931512,1.07234205735268,1.18590413268628,-0.604058627081351,1.06084577859269,-2.01877701934549,0.0739251185074271,-2.92537002193188,-0.951046468348036,-0.416774853207567,1.00751457261358,-0.0129253813451018,-0.0361251285360905,-0.526001022270159,1.10506863460956,0.922712396905332,1364384
