"mkm2d_ctvper_original_shape_Flatness_250","mkm2d_ctvper_original_shape_Sphericity_250","mkm2d_ctvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm2d_ctvper_wavelet.LLH_glcm_Imc2_250","mkm2d_ctvper_wavelet.LHL_firstorder_Kurtosis_250","mkm2d_ctvper_wavelet.LHL_glcm_JointAverage_250","mkm2d_ctvper_wavelet.LHL_glcm_ClusterShade_250","mkm2d_ctvper_wavelet.LHL_glcm_Correlation_250","mkm2d_ctvper_wavelet.LHL_glcm_Imc2_250","mkm2d_ctvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_250","mkm2d_ctvper_wavelet.LHH_firstorder_Skewness_250","mkm2d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm2d_ctvper_wavelet.LHH_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm2d_ctvper_wavelet.HLL_firstorder_Kurtosis_250","mkm2d_ctvper_wavelet.HLL_glcm_MaximumProbability_250","mkm2d_ctvper_wavelet.HLH_glcm_ClusterShade_250","mkm2d_ctvper_wavelet.HHL_firstorder_Skewness_250","mkm2d_ctvper_wavelet.HHL_glcm_ClusterShade_250","mkm2d_ctvper_wavelet.HHL_glcm_MaximumProbability_250","sub"
1.40288253780765,0.0158421053703826,0.862616966133417,-0.924182752532343,-0.869884015654681,-1.4999109115529,0.930330685509282,0.184760242377567,-0.318148067870365,-0.554838187742223,-0.300568677707761,-0.144990148925708,-0.19035394082735,-0.632069932354199,2.52300274299241,-0.419688728040154,-0.783529173411963,-0.44324435660651,2.04099065845572,1085983
0.200657181245088,-0.858247149825437,-0.453696828191531,-1.47841426554585,-0.206129327333786,-0.314911379031506,0.46118419029361,-0.115908213491624,-1.98902722636868,-0.256064016862741,0.329575190261047,-0.122104946262199,0.457305475214164,-0.293215612714259,-1.21006282933911,-0.348104741485116,-0.980562175537428,-0.559219650070832,-0.483848724755192,1125173
-1.31277195749427,1.77112991594406,-0.168991145073896,1.08463479889929,-0.197213641986364,0.106830190783466,-0.892729785817816,0.824333006423177,0.831427806781056,-0.243095974868902,-0.0763790611177812,-0.110304444002877,-0.277139151767798,-0.604608429296816,0.0510245708751944,-0.489468683532007,-0.494584907454371,-0.35756051039144,-0.147971664118051,1154608
0.850921800261826,-0.119052065307708,-0.42958571853175,0.782585183502979,0.219862192945497,0.683001698188956,0.14969253267713,-0.318116061629718,0.377657448960312,-0.00678751287340446,-0.414154600221273,-0.112155509348786,0.146750914954862,1.35414165490471,0.881387614301748,2.61740783485599,3.3578512242586,2.52515196281093,1.67587180439193,1181124
-0.460845108394831,-0.481428769758493,0.483588620346246,1.14084621226038,-0.222779128220842,0.125525903757713,-0.224042027037915,0.55267029189404,1.16520254944649,2.50893979157651,0.110080926170551,-0.144241505402282,-0.290270203487992,0.677481621475889,3.37349109257619,-0.0482696495033359,4.02758899052383,4.4451342132283,-0.244485179280797,1183075
0.0637789562715629,0.27629413978159,0.0797886325273965,0.926877630953516,-0.619316933879782,-0.582556759142493,0.682285196280306,-0.393626805766162,1.00940794802352,0.372692240163995,-0.639423046506412,-0.163742693725624,-0.284073322798599,-0.706102674655798,1.26488466040989,-0.365974300339981,-0.544562659034565,-0.383003029448382,0.351434631092597,1232870
0.346969164738446,-0.533778645389151,-0.380619721883324,-0.771690819317946,0.590675207595915,1.27322253010208,-0.984705866831426,-0.197722186563026,-0.274389757494454,-0.527127514296705,1.15927840331752,0.0625284951354875,0.0850103224852481,-0.546526433287853,-0.242208135516642,-0.364757756213079,-0.965456851648818,-0.490313391125339,-0.222319146365865,1279943
-1.00254485212489,0.0412918027578702,-0.349335077116285,0.581376815857734,1.06785105637116,1.97037111477634,-0.544157186428873,-0.23834438805599,0.290276352299875,-0.275355956204039,0.172592511225197,-0.124233544460257,-0.199222164193921,-0.45285092573414,-0.56965295997944,-0.271112274341606,0.543841792248102,0.274453113345094,-0.577140314434811,1329352
-1.39734278488104,-0.3371789917031,-0.412799335494938,0.689364641261909,0.107753805935341,-0.421232926511533,0.370158998909598,-1.1693358558477,-0.723941419490905,0.246813754009069,-0.485952939190629,-0.15173421948935,0.196941788207424,-0.148229784899503,-0.774536323000438,0.568922042166334,-0.166926973019234,-0.24776198362566,-0.280618039057588,1330263
-1.21982328972274,2.77727042251111,0.54161240971789,1.17724811881369,-0.991521859453952,-1.65741730660796,1.05457525856569,-1.53715378180948,0.99961208494637,0.470155594948558,-0.690138490744274,-0.335968986421685,-0.260305196118366,-0.468098476594051,0.502505379684883,0.457225459318991,0.621878447060206,-0.118659254044846,-0.340878985178585,1364384
1.07223304739818,1.73485700874195,-0.15603517271466,1.14128770997773,-0.696930132264454,-0.869331051345431,0.5986877303718,0.376419805089468,1.02485541484624,0.495047620475279,-1.23643618332311,-0.237595686152442,-0.267495298525649,-0.361818181265884,-0.463417573427695,2.24917875927611,-1.45888532715739,-0.62889174932743,-0.773998137370133,1386095
-1.33500992228802,-0.718554912253947,-0.478955667864415,-0.668285976168191,-0.153699576205254,0.169573453220647,-0.343997105494399,0.449513768842369,-0.767762014328856,0.142473833183064,0.0419658576123333,-0.0896133972513434,-0.213929366763495,0.747622369203098,-1.05826217702187,0.0186629141853775,-0.492667643379227,0.469114686067872,-1.20682945572985,1458656
1.28943635094053,-1.1805596975398,-0.389626155096582,0.851552374227784,0.142141921997333,-0.574191018572859,0.337203557937007,-0.0609883276792847,-0.17798763813073,0.526105856759469,-0.629922517526817,-0.186518544278312,-0.240816336301733,0.504964091360747,0.320497948951511,-0.351474005158404,1.28799967509449,0.107153615953002,-0.339244446343695,1485662
0.25612905997972,-0.0244077183150048,-0.218181764018387,0.431710364456745,-0.697262696882886,-0.400254172502227,-0.460899543441492,0.188067536183128,0.378394593092209,0.300653732204767,-0.192346551928368,-0.0944321005270188,-0.264564260559911,-0.35793907632621,-0.260052239770542,-0.415576109115055,-0.143653158023363,-0.225408885467594,-0.145636384258935,1497807
