"mkm6d_ptv6_wavelet.HHH_firstorder_Median_248","mkm6d_ptv6_lbp.3D.m2_firstorder_Maximum_234","mkm6d_ptv6_wavelet.HLH_firstorder_Skewness_227","sub"
-0.401456302901838,-0.591026555877145,0.531084858795145,1979045
-0.375737510759208,-0.0264801482984081,0.256289139835034,1979422
3.09389935145964,-0.163855681823441,0.300422190280166,1980052
-0.330073657783011,-0.511772259154822,1.04867918471408,2001182
-1.53215140950714,-0.511772259154822,-0.994735848071613,2002465
-0.0703514462660033,0.75261682967069,-0.579312478985284,2004451
1.485140117558,-0.591026555877145,-0.549356423822175,2006164
-0.703240561074118,-0.591026555877145,-0.979368247906334,2007309
-0.304037576375973,-0.591026555877145,1.26963826009748,2009915
0.603602873011995,-0.442675187418595,-0.182541511485141,2010259
-0.0491678946544203,0.228236110197859,0.237348596527634,2010554
-0.0258009145012892,-0.591026555877145,0.57633228867216,2026671
-0.342764788760039,-0.591026555877145,3.47671473252973,2033049
0.552674649079478,-0.0698914472714902,1.04232073754345,2034136
0.392601319078959,-0.591026555877145,0.0786890621471658,2040495
-0.565322901635631,-0.591026555877145,0.381849297670409,2047354
-0.962783348437129,-0.400893508998605,0.543454994187936,2051378
-1.29602333897939,-0.591026555877145,-0.254786314404801,2055667
0.116877861321741,2.0112594503399,-0.303032599585499,2057358
0.365355156000081,0.772904171274026,0.168217944889336,2059713
3.20339069271663,-0.591026555877145,1.92763749523782,2069079
0.65643932997018,-0.0352815067091876,-1.21441289831834,2070958
0.553509786345076,-0.511772259154822,1.06591809971874,2072215
-0.825909940280131,-0.468446046893504,-0.740392485890754,2075832
-0.604493449935826,-0.452423892826293,-0.32315768127545,2075846
-1.93707344612177,-0.591026555877145,2.95410836000922,2076301
-0.160930683649877,2.08058687209697,-0.599634619006832,2078198
-2.54780580827722,-0.400893508998605,-0.745780333958039,2078899
0.33796656274091,-0.591026555877145,-0.345753915225027,2085349
-0.540534572180785,-0.591026555877145,-0.521785670728094,2086044
0.316440838007149,1.12699948733056,-0.0181450217329659,2091555
0.318833813823535,0.00150621342662227,0.0949710265560162,2092954
-0.178054328404875,-0.591026555877145,1.03485876291455,2096627
0.389947255080702,-0.591026555877145,0.847507519476836,2100050
-0.208340980193619,-0.591026555877145,-0.943854813966572,2108003
0.806820306490957,-0.591026555877145,-1.02402841553693,2109902
0.0680040033740893,-0.591026555877145,-0.0797381491529769,2110540
-0.271258616231761,-0.511772259154822,-0.255316911417674,2116787
-0.163153974128012,-0.591026555877145,0.564296785055552,2119177
0.574055306037014,-0.591026555877145,0.847074456571522,2131601
-0.174245166465347,-0.400893508998605,0.56299831559238,2132424
-0.689790783113502,-0.400893508998605,0.519816808164396,2132982
-0.295522478334091,-0.533804473044232,-0.376174092025978,2133204
-0.832012863850627,-0.511772259154822,0.0809762111928796,2133380
-0.817651627419066,1.43996353403669,-0.152212965716889,2134220
-1.25273186828212,0.962458981007494,1.31293159847076,2135748
-0.217708030175161,-0.591026555877145,-0.419716632909455,2137799
-0.150933654024731,-0.511772259154822,-0.39497502248011,2138375
-1.91858930909618,-0.511772259154822,-0.000894314798929347,2138678
-0.750030768959,-0.591026555877145,-0.00186534278164758,2139733
-0.680516995818866,-0.591026555877145,-0.521185876315169,2141116
5.12043491193202,-0.591026555877145,-0.105391530397667,2144796
-1.62517867406863,-0.591026555877145,0.239794922504932,2145166
-2.51279260148715,0.429209349281225,0.54897204019009,2145694
-0.698181719708449,-0.400893508998605,1.44063474023414,2146138
-0.206003918029445,-0.511772259154822,0.653577617710316,2151024
0.00928170037209168,-0.511772259154822,3.35057851404186,215131
2.32910663408985,-0.591026555877145,1.50477205988304,2152442
-0.124544794161874,-0.591026555877145,-1.17872536715166,2157529
-0.0539103048197419,-0.591026555877145,-1.51200809195357,2158101
0.438812507026244,-0.591026555877145,-0.725520319859704,2158329
-0.0850859511313908,-0.591026555877145,1.80675987262957,2168082
-0.379237820359774,-0.591026555877145,0.637736363107321,2172217
0.220810359253576,-0.591026555877145,-1.82504440022436,2176530
0.176818784367022,-0.0839720077771562,0.327562393542246,2176784
-1.06150217304982,-0.591026555877145,-0.358481533391738,2181724
-0.909400672413826,-0.591026555877145,0.260454855654477,2183291
0.0351966214429505,0.0344967408399429,-1.89184618129466,2183356
2.34868936363618,-0.21431605564553,-0.134882603935119,2185290
-0.313339498027209,-0.591026555877145,2.29737276123758,2186951
4.16832310726682,1.48346815800398,-0.826166140058071,2196212
0.566024637994025,-0.511772259154822,1.85341750090217,2199403
-0.126280924053022,-0.591026555877145,0.730223492152379,2200416
0.136692530233368,-0.591026555877145,2.44874606971681,2200813
-0.277054158430256,-0.591026555877145,-0.88046559809734,2205389
0.112416198727196,-0.511772259154822,-1.44297452991449,2212664
-0.672239205326308,-0.591026555877145,-0.91656245543308,2217034
0.657640923993574,-0.591026555877145,0.207760847566083,2218615
-0.002743775785594,3.82356801964146,-0.298980327104688,2219842
0.0283008635877562,0.392287628115024,0.786845794280902,2224150
-0.463953529819254,-0.591026555877145,-0.787774212121722,2228399
-0.324708483320648,-0.591026555877145,-1.09736982588579,2228400
-2.74531440207009,-0.511772259154822,-1.0161305420617,2234271
0.0647386427034085,-0.591026555877145,-0.509940351720451,2234422
-0.00635795851819616,-0.400893508998605,-0.886630405095386,2237571
0.146078990215738,-0.591026555877145,-0.0591694258967345,2244172
0.430705500870241,-0.591026555877145,0.0501845699010695,2247869
-0.067240706202965,-0.591026555877145,-0.585280826588693,2250648
1.15296230042343,-0.511772259154822,-0.00865955601290425,2250836
-0.16659799810771,3.4247130510401,-0.774337661063097,2267382
0.465865990340803,-0.154003336936751,0.723995018329979,2269346
-0.0360659898129586,-0.511772259154822,-0.907611420900434,2271329
0.0576128053262024,0.6339851757266,-0.256800210504783,2274521
0.0400698842641165,0.361918919318784,-0.83249555893518,2276121
0.0624354127793535,-0.591026555877145,-0.528606140636619,2278618
-0.832005796446144,0.710530615845975,0.0295696534463783,2285214
0.111855303807794,1.8939986975658,0.82214460557989,2286108
-0.223926128767993,-0.591026555877145,0.209927280445572,2293123
0.465551845902313,0.00692250971924239,-0.883742882246078,2294852
0.226653048479344,-0.400893508998605,-0.171488635764553,2294873
-0.317301412277261,-0.511772259154822,-0.393949282296712,2296332
-0.163234911126239,-0.591026555877145,0.788507027488808,2305114
-1.12124351800297,-0.511772259154822,-0.355314136730103,2305115
-0.112276101225518,-0.591026555877145,-0.183969296446688,2306459
-0.0698173415437375,0.3913273547662,1.17505912359909,2306893
-0.291615953598597,-0.468349751818011,0.740618805950195,2317120
0.521292160719588,3.75363193496626,0.426118387764684,2319068
-0.425015986067329,-0.511772259154822,-0.377105687141199,2321962
-0.199734065070294,3.24411749165247,2.62734105107117,2331869
0.100592329581596,1.62601244714759,0.0632965314170421,2336735
0.81363416361095,0.824367271707854,1.60896294148438,2339674
-0.00654642827362429,0.785587397238913,-0.815058221026155,2340155
-0.16647119061101,0.748317347429839,-0.334851567197877,2340322
1.15067476081363,-0.591026555877145,1.24143249495283,2350037
0.213498782709037,-0.511772259154822,-1.00913927862402,2352038
1.17125747737127,1.14029361840457,-1.53777003124634,2359944
0.185359134008413,-0.400893508998605,2.3004342762828,2381907
0.901519434904271,1.19222711166663,1.06990078452746,2393207
0.0933770506500512,1.4346214871548,-0.251938915534726,2395415
-0.173910470758558,-0.511772259154822,1.59069227854343,2395943
-1.82860657417679,-0.511772259154822,0.679847022196731,2401405
-1.43492752692687,-0.511772259154822,0.736455211699475,2405144
2.29532822797965,0.166675093019112,-0.704015306278044,2414406
-0.418525876940243,-0.357290949702942,1.57076562374883,2419459
0.260218248918426,-0.379748931882644,0.64725397878262,2425694
0.907820381061613,1.23627511999875,0.522035194932898,2426863
2.5573374042458,2.40171944024902,-0.252242689295024,2430773
-0.936153807945536,-0.591026555877145,1.11652839405489,2439458
0.602569070668234,0.231207063055579,0.402609682033547,2443354
0.107469658080603,1.95996775022334,-1.18444501718135,2445526
0.390924873249591,-0.591026555877145,-0.383952756264774,2448298
-0.772250215238039,-0.370010644924248,-0.773901653878583,2453577
0.799781171626161,-0.400893508998605,-1.26999432610592,2474709
-0.704409895270351,2.27767157801955,0.344655535175683,2480056
-0.512634623464256,-0.511772259154822,-0.511482837975764,2480330
2.29498195897533,-0.267942608740333,-0.901870045658107,2487135
-0.820097422784744,2.24282374584923,-0.448447030924106,2488660
-0.712099163716893,-0.591026555877145,-0.040966395541087,2490180
-0.829207002824987,1.87110467020514,-1.07901654426789,2493534
2.3366636845865,-0.591026555877145,-0.612518930781666,2498991
-0.207047357742955,-0.0752428673710185,-0.964909964320657,2500377
0.35986912553953,-0.591026555877145,1.15306629916386,2504802
0.187292542549093,1.54999440127686,0.0268533296542241,2510402
-0.289485756730705,0.581722180757239,0.232255687405889,2520618
1.77376446279946,1.15562925704473,-0.248859872716543,2559453
-1.13591118897722,-0.591026555877145,-0.375763963924121,277752
0.454546104910087,-0.36285723345021,-0.48212698436042,308862
-0.642224986763473,2.41476879003214,-0.313012184497934,58325
-0.383000266417517,-0.511772259154822,-0.160294918671318,92173
0.240400773334206,0.222866142427641,-0.673833392091306,923666
-0.748441110180373,0.0212225185419364,0.141928810084233,965005
0.696360494112506,-0.139632063037762,-0.40929266545627,983079
