"lemm_prg_v42_240","lemm_prg_m201_239","sub"
-1.01301068822797,0.0997224905058443,2007309
-1.01301068822797,0.0848534007283481,2009915
-1.01301068822797,0.158458553801235,2010259
-1.01301068822797,0.834391921476518,2010554
-1.01301068822797,-0.0990435059839098,2026671
-1.01301068822797,0.149255967061678,2033049
1.0307133750783,0.678273020520529,2034136
-1.01301068822797,0.696944662276795,2040495
1.00337258493373,0.0610555410662429,2047354
-1.01301068822797,0.0753167802248584,2051378
-1.01301068822797,0.0336600173349073,2055667
-1.01301068822797,0.138175407387457,2057358
-1.01301068822797,-0.51463604185787,2059713
-1.01301068822797,-0.671835517544385,2069079
-1.01301068822797,0.0721124908258703,2070958
-1.01301068822797,0.0798656037550328,2072215
-1.01301068822797,0.311796077681589,2075832
1.0307133750783,-0.118508242919396,2075846
-0.950685011285996,0.101080029816185,2076301
-0.989295287517539,-0.377038824330788,2078198
-0.997258123396856,-0.0506238252183144,2078899
-1.01301068822797,0.156725481201499,2085349
-1.01301068822797,0.0417986657118165,2086044
1.0307133750783,0.0775771813457028,2091555
-1.01301068822797,-0.313327398942722,2092954
-1.01301068822797,0.135316153735025,2096627
-1.01301068822797,-0.00565665411445773,2100050
-1.01301068822797,0.00328210354353061,2108003
-1.01301068822797,0.138598848173921,2109902
-1.01301068822797,0.03939481853038,2110540
1.03005325748679,0.165521190382533,2116787
0.962646679883864,0.100194859102769,2119177
-0.738696076905073,0.131553255829577,2131601
-1.01301068822797,0.179917471880915,2132424
-1.01301068822797,0.169483214683037,2132982
-1.01301068822797,0.22410832185194,2133204
-1.01301068822797,0.252192615315235,2133380
1.0307133750783,-1.22546042235234,2134220
0.921070665915045,0.201992120083704,2135748
-1.00419202991813,-0.0733235626556962,2137799
-1.01301068822797,0.188881915977723,2138375
-1.01301068822797,0.0416936670995143,2138678
1.02173893807376,0.0324989218766063,2139733
-1.01301068822797,0.342651595025439,2141116
1.0295541441859,0.129069649165985,2144796
-0.99560906422631,0.176321575944182,2145166
-1.01301068822797,0.190161100494987,2145694
1.02881135175275,0.128898560833158,2146138
-1.01301068822797,0.0724777037498125,2151024
1.0307133750783,0.0802958225596936,215131
-1.01301068822797,0.119417781344457,2152442
1.0307133750783,0.087682095971336,2157529
1.02976676828659,0.12663206091934,2158101
1.00653259080605,0.244375683856497,2158329
-1.01301068822797,0.192283907278054,2168082
-1.01301068822797,0.146796237818532,2172217
1.00060752485396,0.32562346973733,2176530
-0.936021083103421,0.117862932831811,2176784
-0.863921126634276,0.105428066544277,2181724
-1.01301068822797,0.404255425613087,2183291
0.956514475964632,-0.0304008935724101,2183356
-1.01015712209657,0.121266617553354,2185290
-1.00108858240657,0.189214596911814,2186951
1.01569559442141,-0.542074552625666,2196212
-1.01301068822797,0.175888720178068,2199403
-1.01301068822797,0.126917733449818,2200416
1.0307133750783,-0.108864080190539,2200813
-1.01166151733854,0.0317532448366655,2205389
-1.01301068822797,0.149438567937086,2212664
1.0307133750783,0.0806154580190961,2217034
-0.968666962540406,0.147583719507877,2218615
0.969097284539097,0.329068280226289,2219842
0.867331355402926,0.0254677196543969,2224150
-1.01301068822797,0.198835435317026,2228399
-1.01301068822797,0.139312660257503,2228400
1.02269178041203,0.222398708505101,2234271
1.02984555169685,0.0100881875921335,2234422
1.02972047269936,0.230371886510547,2237571
0.519782359251731,0.0773275839460762,2244172
1.02068015128832,0.0917842542626953,2247869
1.02957670985955,0.104559958471116,2250648
-0.924831223212996,0.0841329576668693,2250836
-0.982141466481009,0.198754902793236,2267382
-0.943811422956768,0.139839616733248,2269346
1.0307133750783,0.0822808793589765,2271329
-1.00585174009272,0.129177158045042,2274521
-1.01246968653469,0.20387062423967,2276121
1.00524640855735,0.107584637868656,2278618
1.0307133750783,0.101383964170202,2285214
1.0307133750783,0.23587221666678,2286108
-1.0128205478304,0.0858994959169724,2293123
1.01808956295122,0.119933196053411,2294852
0.839017623300705,0.157618303081083,2294873
-1.01301068822797,-1.09942645769144,2296332
1.0307133750783,0.0670885126519044,2305114
0.987875678786118,0.106273575937057,2305115
1.0307133750783,0.374433515237791,2306459
1.0249473824232,0.0925566276925746,2306893
1.01911009689904,-0.010965579673081,2317120
-1.01301068822797,0.0798431180050698,2319068
1.0307133750783,-0.220962360534874,2321962
0.919788452394214,0.18406043404715,2331869
1.0307133750783,0.105724471981482,2336735
0.987704625011885,-0.167309707299197,2339674
1.0307133750783,0.195533771818123,2340155
0.947708383941156,0.315332735161735,2340322
1.0307133750783,0.128463869560095,2350037
1.02558190630487,0.0771226747808024,2352038
1.0307133750783,0.0955943659828454,2359944
1.03032950504387,0.115992537665918,2381907
0.914491506768288,-0.285001792451093,2393207
0.893730329232655,0.382865034334943,2395415
1.0307133750783,0.213370617977741,2395943
1.0307133750783,0.0951326757390569,2401405
1.01915330495825,0.201151895365128,2405144
0.900586344567277,0.191390892820578,2414406
1.0307133750783,0.0679534510674609,2419459
1.0307133750783,0.0942998760182865,2425694
1.02746793765973,0.00519167624427613,2426863
1.0307133750783,0.0889062207553577,2430773
1.00741957951572,0.112831596233006,2439458
0.87370022093297,0.124591380444236,2443354
0.862422526650575,-0.134942387809244,2445526
1.0307133750783,0.107470000304851,2448298
1.00444442824917,-11.7449367012551,2453577
1.02456375402522,-0.00819103652625138,2474709
1.02939057633182,0.112097019921502,2480056
1.01583188918044,-0.896805653221248,2480330
0.924577946669881,-0.730552457409503,2487135
0.787569354684947,-0.658847151708857,2488660
1.0307133750783,0.110227540519637,2490180
1.02194202716711,-6.17843293752168,2493534
1.0307133750783,0.355987474866403,2498991
1.00431745047549,0.0799663990857428,2500377
1.0307133750783,0.105213035875465,2504802
1.00559848643552,2.43792162797312,2510402
0.8496142421506,0.125749281740999,2520618
1.00534800549825,-0.26931984027416,2559453
-1.01301068822797,0.158676880569902,277752
-1.01301068822797,0.0736697146610018,308862
1.02300669593527,0.204000110650831,58325
-0.942211400546293,0.13331402263457,92173
1.02278285629283,-0.0109439711870848,923666
1.0307133750783,0.27896870090739,965005
-1.01301068822797,0.087132711019623,983079
