"mkm7d_gtv_original_shape_Elongation_250","mkm7d_gtv_original_shape_Flatness_250","mkm7d_gtv_original_shape_Sphericity_250","mkm7d_gtv_log.sigma.2.0.mm.3D_firstorder_Median_250","mkm7d_gtv_log.sigma.3.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm7d_gtv_log.sigma.4.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm7d_gtv_wavelet.LLH_firstorder_Mean_250","mkm7d_gtv_wavelet.LLH_firstorder_Skewness_250","mkm7d_gtv_wavelet.LHL_firstorder_Kurtosis_250","mkm7d_gtv_wavelet.LHL_firstorder_Mean_250","mkm7d_gtv_wavelet.LHL_firstorder_Median_250","mkm7d_gtv_wavelet.LHL_firstorder_Skewness_250","mkm7d_gtv_wavelet.LHH_firstorder_Median_250","mkm7d_gtv_wavelet.LHH_firstorder_Skewness_250","mkm7d_gtv_wavelet.LHH_glcm_ClusterShade_250","mkm7d_gtv_wavelet.LHH_glcm_InverseVariance_250","mkm7d_gtv_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm7d_gtv_wavelet.HLL_firstorder_Mean_250","mkm7d_gtv_wavelet.HLH_firstorder_Skewness_250","sub"
0.69847015605371,1.10620067850787,1.31084973967496,-0.653593244501149,-0.270699112711198,-0.204843677809393,-0.000567258756521362,0.744525105789163,-0.689770741217838,-0.104926434757551,-0.700764991797277,0.45137825493414,-0.0419548020726553,0.122345686821816,-0.0682221203541666,0.915379055279072,-0.217831215350656,-1.57902755720578,-0.0342453783946761,1085983
0.962137579248856,0.796438141055738,0.949164688345049,-0.295364195355522,0.386595882036322,2.5925025046732,0.0665956402129902,0.516744168105671,-0.523553087157887,0.0356692153706846,-0.25829467234019,0.431638048594997,0.21109790302348,-0.148041722047554,-0.111009565992263,0.359115879048802,2.65383881946268,-1.15150114018205,0.0898191523576849,1125173
-0.8858295034978,-1.6700560069843,-0.286985049457991,-3.96904818855059,-0.305896853693847,-0.36053297063533,-5.8957981170271,-0.665102433029827,-0.478603631635996,0.560900605154419,0.501990031511851,0.599680162760372,-0.59602727240872,0.201768397652277,0.937973243123692,-2.52363458796603,-0.358857047865158,-0.179396208235889,0.523014235635799,1154608
0.623014364482949,0.822227092376877,0.413981154496069,0.278460456320513,-0.305613706360805,-0.362305806603897,0.58222625397723,0.271768751614941,-0.29309308359543,0.381874513306034,0.231416278304371,0.601350806260253,-0.237174087733303,-0.285312068642163,-0.157166064512499,-0.0593574935734832,-0.116028164311906,-0.170187830742701,-0.428469135981902,1181124
1.17941388477205,-0.241603380840388,-0.056234073392352,-0.774800018049406,-0.293745346862227,-0.308258402307609,-0.125412789508229,0.646264350305489,-0.597991168462217,0.333755931735775,-0.741931911399125,1.06601298468134,0.189730707723518,-0.144494312781216,-0.263280285568277,0.77156645546356,-0.341155635423335,0.180326143963211,-0.343039950583161,1183075
-0.643321885140262,-0.347241854915511,1.08094109189478,-0.556877110694297,-0.301057020362135,-0.349549397009909,-0.478118279967144,-0.102487079065921,-0.760572986546242,-0.0253150039325425,-0.41743569458686,0.453348107227859,-0.203738097897393,-0.570896831747251,-0.272134730663623,0.157967521708244,-0.324612816057634,-2.67204884453614,1.16809208203079,1232870
0.753640874637782,0.738301545200129,1.17260163622685,-0.637788016093754,-0.266500199652101,-0.240068757886333,-1.14265039732427,-1.64996825883164,-0.57139429796522,-0.381037720472607,-0.971156496173532,0.494786868568871,0.140155379346312,-0.405370899456317,-0.303544619958727,0.426877696438835,0.092698060448732,0.187818572131131,0.0398757802450317,1279943
-1.48853422497875,-1.60397004644515,-0.811634171343278,0.312108917359038,-0.225123916650796,-0.32317860964581,0.0286854636868546,-0.131946154454393,-0.676234448235402,0.835750616701558,0.514150882893971,0.744625472520511,0.171227671345602,-0.36724402863527,-0.175845496515682,0.791138702694482,-0.341544956004863,0.434181391700163,-0.402448938518879,1329352
-0.447657071602672,-1.37603671622577,-1.37957625610034,0.250233432974727,-0.297701373588547,-0.355077212309364,0.643701521975901,0.672788459837653,-0.635698269082959,-0.220604268746828,-0.349455747792123,0.355447248084098,0.308504716881442,-0.422353514226869,-0.216471266130575,0.558429596429998,-0.191847382941307,0.283215058473505,-0.189042373167768,1330263
0.655066831636685,-0.578075999521888,1.18466733115558,-4.94477235943995,-0.289247924183115,-0.18638681873413,-5.57843033122523,0.62508683581028,-0.793087858172981,-0.142861193547613,-0.314967736058594,0.762688721636032,-5.27444210846109,0.0255742237209645,-0.141696147420749,-0.366063403274824,-0.358945578023607,0.964840660191951,0.0774432358145083,1364384
0.363635750342831,-0.943475186393943,-0.064233552297078,-3.236585677084,-0.304121527928465,-0.350453426278763,-1.14971718103478,-1.2300948042104,-0.262826340003329,1.02835569263309,-0.379144739392412,1.46791372364881,0.879380808566547,0.13278706672768,-0.283007939950146,0.998242963005946,-0.352979463887525,0.931609033977091,0.0983004816671435,1386095
