"letd_ptv_original_shape_Flatness_473","letd_ptv_wavelet.HHH_firstorder_Median_473","letd_ptv_wavelet.HHL_firstorder_Median_467","letd_ptv_wavelet.HLH_firstorder_Median_465","letd_ptv_logarithm_glcm_ClusterShade_462","letd_ptv_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_445","letd_ptv_wavelet.LHH_firstorder_Skewness_432","letd_ptv_wavelet.HHH_firstorder_Mean_430","sub"
-0.568241433376506,-0.168505893636981,0.24731785623585,-0.0252259526928769,0.224773591284358,-0.508660268801662,0.542263309899953,-0.130879232238782,1916742
1.15573131678487,0.652759180692292,0.625124299662659,-0.179773826219689,-0.486797374509059,5.49293640153041,0.155007936931848,1.0843016277314,1980052
2.17305533070425,0.435673250646824,0.352473557393841,0.474858565173697,-0.149621846172755,-0.554961178508777,-1.32798434405939,-0.16991898909187,1926770
0.0376540595460362,0.430620748780991,0.0382003313246915,0.353554981248038,-0.178368100176922,0.793435629289821,-0.283424154596044,-0.708134889415513,1979045
-0.290517389557144,0.417981890971365,-0.701073501911945,-0.355984580186017,0.382978397373319,-0.643143362467917,-0.00662884219761215,-6.69912561322018e-05,2196212
-0.384667995266838,0.00932471589765692,0.388397297814074,0.303393081289313,0.883107210268694,-1.14406034666229,-0.161583808130135,-0.190690411518873,2393207
-0.700943089282849,-0.0236149348841623,0.1200188079492,-0.0202760432869022,-0.467605209588367,0.388981703584419,-0.635213189579039,-0.061565579124872,2146138
0.979417141195521,-0.106336333301106,-0.0584398212561988,-0.115979375783668,-0.626196454140746,0.541468722445824,-0.258471597137045,0.227347759738391,2228399
-2.11182423922685,10.1881219165064,-4.78310911950099,-4.63319694745337,0.151644968069568,1.31844291086893,0.0674452257581967,0.800067161340055,2144796
0.469093537302442,-0.746389914089523,-0.0886592731707234,0.0796975792645687,-0.644843106938989,0.679399076702674,-0.242353009830923,4.03239692572094,2234271
0.676567280347195,0.0247459290909452,-0.130440756775948,-0.57634760512675,-0.866690431432675,-0.0412677734712704,-0.0740294137970634,0.312361169169078,2296332
2.01929723886323,0.608366056115834,0.685565331100064,0.975611644732313,0.729856440646664,0.129366697007232,-0.114467709976405,-1.05510104856529,1684230
-0.749730803780406,-0.124007851311801,-0.0687637776291328,-0.280600068741689,0.636805312375278,-1.30333200162771,4.3071318999332,0.387576806174145,1720713
0.64712323944356,0.128785429766412,-0.139203093095723,-1.20726539373853,1.11871364054021,0.622774012452259,-0.103682630010884,0.273832143398937,2186951
0.0989687476909473,1.40605773468851,0.841174995943074,-0.0976845966110967,0.29834061302432,-0.414370294944775,-0.325853525002439,1.78685678605472,2439458
