"letm_ptv_min_250","letm_ptv_std_250","letm_ptv_d5_250","letm_ptv_subvol_z1of3_250","letm_ptv_subvol_z3of3_250","letm_ptv_m011_250","letm_ptv_m111_250","letm_ptv_m120_250","letm_ptv_compactness_250","letm_ptv_density_250","letm_ptv_eigen_middle_250","letm_ptv_m210_249","letm_ptv_m012_249","letm_ptv_m301_249","letm_ptv_gradz_248","letm_ptv_m021_245","letm_ptv_m300_245","letm_ptv_m102_244","letm_ptv_m201_237","sub"
-0.939724659999346,0.0106634683995652,-0.623664469433064,-0.955358158501847,-0.306776504401439,-0.237893948389923,-0.133757950787407,-0.00565160850719935,-0.743287330444023,-0.319538566732397,-0.297469541136332,0.160886767397205,-0.208754948359242,-0.361486380448842,0.340721617165439,-0.177117980666787,0.179661212819552,0.133021999911947,0.199581498173919,1085983
-0.721710813870254,0.325566328354564,0.146801871976044,-1.08912359235543,0.500966656289757,0.0711383250386911,-0.37204928830834,0.165668892848972,-1.44565546442869,-0.518554866890728,2.3382326207292,-0.0899639021970146,0.0338700929807466,-0.479826227594304,0.626988200235578,-0.0687464613643039,0.00311255106957373,0.776434694343259,-0.552763168821521,1125173
1.50924220786795,0.256880410856995,1.37710226313723,2.50546231785268,0.603641528381863,0.359956509356685,-0.316939313416658,-0.57806155832698,1.76894376599761,0.865251624530764,-0.692058700420877,0.0357139863647917,-0.169161100095663,0.511225563882053,-2.8615032651414,-0.304272318026127,0.136512343188693,-0.142913963299192,-0.111216241952365,1154608
-1.09469317834349,2.20557079593204,0.977503664807933,0.150047462745684,-0.975781411084479,0.0723844536566254,-0.193874208369121,0.220774660424536,-0.661290088640727,-0.385171484221893,-0.179227096838358,0.133805649542703,-0.355056012046708,-0.0235959898098692,0.258799475987665,-0.172991742890057,0.229023101891739,-0.0603506080704326,-0.197631352193932,1181124
1.01165661120025,-0.809456451183607,-0.297614053199757,-0.598412632881005,1.64479986666091,0.426952627356744,-0.211431470180209,-0.778379593081033,1.80612303432841,0.932707094852362,-0.6800481237025,-1.29475961245324,0.457109585059156,-0.491933639664854,1.99161500906924,0.14314753827389,-0.174521724166446,0.337385361291681,-1.17854158237368,1183075
-0.108779407721262,-1.0987498382934,-0.689039509199769,-0.450169129338854,0.670347922589228,0.399046479049673,0.141127512577819,0.173512916823814,1.38034650510958,1.33306367654131,-0.702890667346819,0.13893431412382,-0.145241492009424,-0.974490743575902,0.120900061743587,-0.123031726237159,-0.255499048545732,0.389226660062273,0.0864737598175333,1232870
-0.59508572248043,0.111165046669095,-0.121173802457707,-1.25347910507662,0.176839636692052,-0.896498393456053,-0.060499228713156,-0.252818573368621,-1.23006646603078,-0.471451486871196,0.588909761497205,-0.156008467721892,-0.486870562204986,-0.329967823733743,0.692073871356772,-0.128996025964213,0.762159788837639,-0.403350135476074,-0.208309790964693,1279943
-0.88084163103514,0.296211488156446,-0.189476192165219,-0.0911264062482702,-0.888700152571028,-1.1767822451917,-0.71167805408848,-0.577514197515792,0.515382060299277,-0.292723170483703,-0.401904602359238,1.4156077400878,-0.295076487375219,-2.02539217466271,-1.32350355311623,0.879026662711352,1.41478679687948,0.642248981088295,-1.62728647725067,1329352
-0.892991525323656,1.33631935623462,1.42901259477804,1.02668491216301,-0.45757103527687,0.131390762338915,-0.0136871179215194,0.774595058825455,-0.186106201876371,-0.428009310265958,0.0414051813738981,1.38513607118089,-0.293403065316958,1.45333236821135,-1.78292359855941,0.130927869759298,0.138411976735688,-1.49134377037403,-0.897520339624495,1330263
1.75155951796415,2.02107357015305,4.19480877909173,4.51883504600363,3.09796171155121,-0.714942342559256,-0.0722981410355761,-0.0686622889513105,3.28441323087274,4.69238157602068,-0.720112836077821,-0.254366531887834,-0.0229872361109808,0.992389602683917,-6.6591605124187,-0.0963878456049873,-0.0969150312294251,-0.168725799098528,0.209818518197067,1364384
1.02534694742324,0.377243078879797,1.54405483257854,2.64897495117755,0.939362417395822,-0.279656851161178,-0.108166743600781,0.0448573352605872,1.77318716037925,1.05617217067343,-0.685809849791087,-0.117740149932871,-0.191009310394458,-0.15613383310758,-0.590411525584246,-0.224223383108207,0.000728155926013606,-0.794544429870541,0.062881873474398,1386095
-1.30472587480148,0.232313986101947,-0.576634992496805,-1.01788740794469,-1.06779846801073,0.675482118255117,0.391932823036015,-0.940331362823365,-0.718154497257368,-0.504701464151094,0.881655427304747,2.09133416074302,0.206321605301929,4.02342627409273,0.404372746228717,-0.784950377433823,4.1502125869652,0.85264261159347,3.00307602742097,1458656
-0.697326107176819,-0.541774182785935,-0.841220602593896,0.0872309566643307,-1.12314233639169,0.129416046708132,-0.305706298462072,-0.267538176023297,-0.721748159565703,-0.419019008688317,-0.00689305066046172,0.538009973102614,0.344020586772957,-0.157383562515926,0.0314075473575445,-0.164882516451098,-0.60519632895353,0.424023327535176,0.127345647279696,1485662
-0.778996960512994,0.259166341010439,-0.741558110388666,0.04290023949476,-1.47731561511246,-0.0880436852038204,0.508069954502799,0.122294736895874,-0.382016019433095,-0.348986286947965,-0.294986009141992,-0.545310228466749,0.0625491366343225,0.271966745935177,-0.0964038778016319,-0.137440128076813,0.661042608589147,-0.708108096231447,-1.67947641578271,1497807
