"mkm10d_ptv6_wavelet.HHL_glcm_Imc1_250","mkm10d_ptv6_original_glcm_Autocorrelation_250","sub"
-0.790102595265397,0.604404679651185,1085983
-0.0601362020642835,0.483188168587617,1125173
0.782967264532515,-0.0359325209121952,1154608
-1.08757757147457,0.3237317335723,1181124
-0.977563738750288,-2.01449606734341,1183075
-0.483112019679537,-1.0548968484311,1232870
-0.24147909064729,1.78267581655318,1279943
-0.583570748686992,-0.404858217293251,1329352
-0.0237696977693365,-0.503615495428657,1330263
-2.06178131124633,-0.979843888004464,1364384
0.255537710570403,-0.407710859936847,1386095
-0.190979148853203,0.492870389265811,1458656
0.575266706396599,-1.31867507465205,1485662
0.113349530405719,0.365186939501401,1497807
0.12045258895291,1.27157335041756,1501387
-0.18614871334779,-0.31050948313401,1518948
-0.553278983897181,-0.413098693310297,1526417
-0.404128218419422,-0.733617645290059,1565177
0.26174238104226,-1.1010401903884,1606693
-0.623571857040325,0.0416431859157724,1612262
-0.337231671715856,-0.340865820550489,1614566
0.860943095045036,-0.468600102410313,1644034
-1.19373938788357,-1.05586916106609,1668599
-0.686542818258233,0.61549139513282,1671370
-0.712454653519034,0.270894224389055,1684230
0.245588067355592,-0.964594004421818,1692385
0.576473949311288,-0.328319079985332,1720713
0.568026933903913,1.03997155301398,1738800
1.05079833523692,-0.0953681010125987,1740845
0.387602428817876,-1.52090314989181,1742294
-3.49775086429949,-1.50823930404361,1767700
-0.766338419056402,-1.2378831766435,1768972
0.525138986178484,0.557822770625665,1889409
0.51221071812295,-1.59834263426088,1915938
1.09499833491953,1.60823112015008,1916742
-0.452093707542,-1.07127592779304,1919296
-0.727522656993478,0.464938232846923,1926770
-0.0279081773671879,0.480526132633761,1938156
0.755697870132346,-1.49963702184494,1938561
0.959671506108054,-1.35838141968536,1966316
-0.017820742016498,-0.593502983111472,1967281
-0.149047634015287,-1.69020617524854,1973544
-1.12707792301977,-1.7303712477774,1975401
0.707539274753576,-0.985125979142291,1976407
-0.624949986086764,-0.429001835742135,1978972
0.817717918405883,0.813444337342226,1979045
0.917488489198951,-1.86983688507401,1979422
-0.100195459783964,-1.87367846713198,1980052
-0.618165405027607,0.230342901812731,2001182
-4.46180760524734,1.11729139402435,2002465
0.670781090421302,-1.839180715186,2004451
0.0811147596701186,0.425475433069106,2006164
0.872770230739244,-0.168783291892256,2007309
-0.405763670660207,-1.36610977413163,2009915
0.724465086985842,-1.60870566171748,2010259
-0.619910935050753,-2.17179486980911,2010554
0.598942060355354,-1.46050126310863,2026671
-1.61219218690822,-1.97679032569835,2033049
1.25766955437576,1.26655982572503,2034136
0.123552376366461,-2.48074741155527,2040495
-1.367315605142,0.0375531454598741,2047354
0.852019911499218,-0.223757548768991,2051378
1.71029351369564,-0.845395082549798,2055667
0.49614098912971,-1.3614770827806,2057358
0.809181393640927,-1.79431416894121,2059713
-0.288640814242264,-1.27494180842328,2069079
0.526704635468992,-0.589800582762233,2070958
-0.303765134388925,-1.36357935280337,2072215
-0.161166664664801,-1.461222399562,2075832
1.30036102588578,0.748081509390455,2075846
-1.69733156371396,0.481772719935919,2076301
0.446889858773485,0.250967851357312,2078198
0.379809168673568,0.573611269877305,2078899
-0.386218951097657,-1.18468935633834,2085349
0.0344144584553821,-0.93333664036257,2086044
0.881348847709893,1.73843506162832,2091555
0.80073734770084,-1.32287753758835,2092954
-1.02063585773388,-1.03289084617619,2096627
-1.70184410497213,-0.93238217230119,2100050
-0.834166366942581,-1.02963075929809,2108003
0.949737313006947,-0.379975119723509,2109902
0.984405500465809,-1.52416051984852,2110540
-0.490906668476119,1.02069051762282,2116787
0.174092113934925,0.411863774962855,2119177
-1.15216794893643,-0.346194290494549,2131601
-2.00354054818967,-1.06702757365108,2132424
0.180082415839388,-0.271250282404549,2132982
0.497524725471619,-0.474750570763001,2133204
-1.56297551697752,-0.504006265541089,2133380
-1.00020585225816,0.669033465412202,2134220
-0.416123522218999,1.104586598956,2135748
-1.99998272907795,-0.755498802678736,2137799
0.536268930066791,-0.220004252983555,2138375
0.591061380698432,-0.313448022335178,2138678
-0.464307869405976,-0.13506509875698,2139733
1.28666937784463,-1.08172571313041,2141116
-2.4747806222057,0.975410892680222,2144796
-2.15150644174936,-0.622122032989482,2145166
0.444042596221552,-0.488197648075379,2145694
-1.58025423070609,0.799157773548996,2146138
-0.219171382404376,-0.56527523444083,2151024
0.558913885281095,0.720495494771261,215131
-1.8526668410489,-1.29524630613776,2152442
-0.314896044326131,0.328099280159615,2157529
0.130899271198005,1.20134910200293,2158101
-1.07401390459833,0.328641099491123,2158329
1.20174675672786,0.048698744166209,2168082
0.389867678270412,-1.08196356166936,2172217
-0.540104547844525,0.682583934711406,2176530
-1.17919638980765,0.345322673399128,2176784
-2.10411185313198,-0.184089242529264,2181724
