"mkm6d_ptvper_original_shape_Flatness_250","mkm6d_ptvper_original_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm6d_ptvper_wavelet.LLH_glcm_Correlation_250","mkm6d_ptvper_wavelet.LHL_glcm_ClusterProminence_250","mkm6d_ptvper_wavelet.LHL_glcm_Correlation_250","mkm6d_ptvper_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm6d_ptvper_wavelet.HLH_firstorder_Median_250","mkm6d_ptvper_wavelet.HLH_glcm_ClusterShade_250","mkm6d_ptvper_wavelet.HLH_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm6d_ptvper_wavelet.HHL_firstorder_Mean_250","mkm6d_ptvper_wavelet.HHL_glcm_Correlation_250","mkm6d_ptvper_wavelet.HHH_firstorder_Kurtosis_250","mkm6d_ptvper_wavelet.HHH_firstorder_Mean_250","mkm6d_ptvper_wavelet.HHH_firstorder_Median_250","mkm6d_ptvper_wavelet.HHH_firstorder_Skewness_250","mkm6d_ptvper_wavelet.HHH_glcm_ClusterShade_250","mkm6d_ptvper_wavelet.HHH_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm6d_ptvper_wavelet.HHH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm6d_ptvper_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_250","sub"
1.28773345349569,-0.168721997662314,0.786042156860227,-0.326365832311315,1.08544029506196,0.74752296890499,-0.515828260391808,-0.329313569767578,-0.088039938767362,-0.910156270671204,-1.81678796980058,-0.475291201664419,0.0349732276622078,0.112447375686813,0.236038910102823,0.2381825114929,-0.439715864932455,-0.13314708757638,-0.940789804027053,1085983
0.0020267008965909,-0.275125354686069,0.774391034923591,-0.179057519965498,0.398649242862329,0.062569007551323,0.588242545534352,-0.148844922395386,0.347346188550395,-0.370656657504839,-0.890565254287834,-0.607464300191653,0.429194114290671,-0.126758806870999,0.414753892024795,0.280169705594158,0.0119896278057889,0.280121386196933,-0.520928497292206,1125173
-1.05817960667768,0.131423360144195,-0.00280085251121014,-0.139746233832575,-0.72892108488718,-0.225081426075408,1.2906799097023,-0.259745726019191,-0.51772346336584,0.263511229677696,1.22474013328056,-0.781365815738043,0.408110451113642,0.590008368962762,0.768547325476296,0.322650235670055,-0.763164647550323,-0.316988990371705,-1.38764945440431,1154608
0.780671015151353,0.0332843277575369,0.389202524709058,0.290467328006316,0.725470419422891,-0.176651631682565,-0.469919775455992,0.124186273020248,2.9270636886551,0.16323434964523,1.70113861002686,0.156003180797838,-0.888745483386653,0.0551331803495149,-0.506449925740739,-0.0667151132431395,0.235384997308103,-0.3318848746982,0.876714148852277,1181124
0.406249523139593,-0.138784274305217,-0.751572110797628,-0.253616099753834,-0.232450147882799,-0.0789580163146438,1.64137859972981,-0.260905483193335,-0.504322335043049,0.419387205442939,-0.413855586839661,-0.130306447912139,-0.942947963282889,-2.37331567361779,0.826695026802009,0.509507615296469,-0.722270461255599,-0.444836017784241,-0.249043110321786,1183075
0.132815037026108,0.0619768147990236,0.577624538262592,-0.293467879028851,1.2491416242638,-0.193855598720142,0.611751829593984,-0.386754287127212,-0.529041578760522,-2.44643821509111,-0.652062377614717,-0.804813412462444,0.744024570674496,-1.7883692626854,-0.103198525804294,0.297594485388211,-0.841821417264652,-0.462682985855403,2.22986883590029,1232870
0.0528274881475076,-0.252031033392918,0.816171000172877,0.275243533018702,0.848535643778276,-0.215918109108357,-0.732282707915984,-0.147564918750105,0.816912251626286,-0.699154677388812,-0.345402712316228,0.238463420074835,0.7189420357725,0.0624834000587443,-1.80682009699786,0.0409646511873536,0.709811371337441,0.464952442473372,-0.568285800009028,1279943
-0.782064036551383,-0.23359671016631,0.398811353754926,0.204136519627306,-1.0046838327519,-0.22869221616563,0.451012882096109,0.159294027362947,-0.491471324071785,-0.0146954529395137,-0.252337596820443,0.162153289509744,0.199749294747563,0.694574582994085,-0.706438987686977,-2.03244652233613,-0.263093221357701,-0.476060101638588,0.30754523181354,1329352
-1.36273625294635,-0.239570333974147,-1.34413864520899,-0.184599368053259,-0.463435138429507,-0.177531275215434,-0.882286448463902,-0.121303733278436,-0.0780988659483084,-0.258051486386413,-0.288436799979968,-0.0286154498529367,-0.382708590318863,0.118276266035955,-0.52013496102862,0.0622964107812049,0.363050567877014,-0.197349691532463,0.411168462373161,1330263
-0.797302960312305,-0.11226227263538,0.56142141813641,-0.309096701157516,-0.906268576388887,-0.236655094797035,-0.560365025168883,3.67557434142146,-0.504470699803452,-0.425946206372047,-1.00325355757793,-0.130083144215649,-3.40324751722624,-1.30986266973721,-1.04557915581263,-1.58182447349632,-0.755583572980386,-0.47843147195012,-0.475751773689711,1364384
1.13132504707476,0.0125364489082438,0.646305784313791,-0.097857536927817,1.30530170192759,-0.173445397606627,0.0600415179350869,0.333503161441452,-0.513084007684186,1.4885120956436,0.741936027114423,0.0114549655142781,-0.121089222282035,0.412664899819343,1.33663342193227,0.586219175441044,-0.695942353638944,-0.421046989918982,-2.30838284370212,1386095
-1.45151532626446,-0.262488907900306,0.577363056125998,-0.0463830241998752,0.903735860909551,-0.160530364764399,1.55287464946438,-0.0902346421813773,-0.0736829999253039,0.148057767542916,-1.24707542869729,-0.200618095548143,-0.561000420334693,-0.465399194496434,0.197556562828574,0.114023540755181,0.119652141680298,-0.466580061475148,0.558257020107769,1458656
1.33641822073201,-0.235380678838487,-3.01279101814288,-0.301083378670142,-1.09151484506756,-0.222028419479371,2.40938677318051,-0.326225327895169,-0.453842521706056,0.584555311074763,-0.877046908544879,-0.846196608950708,-0.932311829109956,-1.79647425954365,0.310519259475427,0.230028174541838,-0.46472640000868,0.0212344092973791,0.597590842465337,1485662
