"mkm6d_ptv4_wavelet.LLH_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm6d_ptv4_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm6d_ptv4_wavelet.HHL_glcm_Imc2_250","mkm6d_ptv4_wavelet.HLH_firstorder_Mean_250","mkm6d_ptv4_logarithm_glcm_Imc2_250","mkm6d_ptv4_lbp.3D.m2_firstorder_Maximum_249","mkm6d_ptv4_wavelet.LLH_firstorder_Kurtosis_248","mkm6d_ptv4_wavelet.HHH_glcm_Idmn_248","mkm6d_ptv4_log.sigma.4.0.mm.3D_glrlm_LongRunHighGrayLevelEmphasis_248","mkm6d_ptv4_logarithm_firstorder_10Percentile_246","mkm6d_ptv4_original_gldm_SmallDependenceLowGrayLevelEmphasis_246","mkm6d_ptv4_wavelet.HLL_glszm_LargeAreaLowGrayLevelEmphasis_245","mkm6d_ptv4_log.sigma.4.0.mm.3D_firstorder_Maximum_242","mkm6d_ptv4_lbp.3D.m2_glcm_ClusterShade_242","mkm6d_ptv4_log.sigma.4.0.mm.3D_gldm_SmallDependenceLowGrayLevelEmphasis_241","mkm6d_ptv4_original_shape_Sphericity_239","mkm6d_ptv4_wavelet.HHH_glszm_SmallAreaEmphasis_237","mkm6d_ptv4_original_glrlm_LowGrayLevelRunEmphasis_237","mkm6d_ptv4_wavelet.HLH_firstorder_Skewness_234","sub"
-0.436978728346188,0.352113569442013,0.52134621297667,-0.943697772039261,0.419125900506556,-0.557662248931996,-0.791481760929085,-1.52498227067812,-0.86044800636698,0.592370072667163,-0.669277820948078,-0.0706541139320532,-0.851211284491397,0.683325774287356,-0.0674656237153591,1.30576548099094,0.293512425458702,-0.432941229906771,-0.704725200184128,1085983
0.497460616111067,0.0655011199650091,0.203175048755701,0.354983109067192,-0.771641823743956,-0.327614364470739,-0.71640474829498,1.06854595881457,0.34931253818532,0.187716352225381,-0.356852452390185,-0.23136895454335,0.325850672449879,0.00211410584839807,-0.682912927538316,0.429056827880961,-1.857482585712,-0.193063263689812,0.286497525945402,1125173
-0.497531376194458,-0.531281694005891,-0.42490696157807,1.81040156361613,0.792887617179986,1.7173849096567,-0.550415874081771,-2.4136049717005,-0.0873736762482645,0.867736117678496,1.11967231198062,-0.162372697087561,0.559402666760932,0.193545276502139,0.354128785031085,0.533469221961684,1.22676190345559,-0.0468224150506071,-0.952191803180725,1154608
-0.27701891306106,-0.571336774921862,0.875736458044319,1.81755647029324,0.184226154596326,-0.557662248931996,-0.441723567020755,0.952793388547253,0.424039974212672,0.701800216844386,-0.545685171634052,-0.221959793172566,1.20877785521175,0.975124972925513,-0.489959574212182,1.0127534297702,0.223800394727342,-0.502952434197722,0.211972773044858,1181124
-0.505060629460175,4.15958559354801,0.752491180755562,0.0572692277344675,0.971127665961511,-0.557662248931996,-1.22127674367834,-0.302220904020418,-1.16762121614116,-1.47034032480278,1.39191551312308,-0.216496481913889,-1.74225182718729,-2.20862763026139,0.328803793101204,0.187453347958989,0.605446806831498,0.254672237918024,-0.796981068638907,1183075
-0.496461563495151,1.89707016949612,-0.0490000336163365,0.480803466902357,1.34377155024889,-0.557662248931996,-1.11644763350503,-2.46494387614172,-0.944000207997064,-0.681061981554102,2.1844802303368,-0.154731032642394,-1.71146212564596,-0.64123647778995,0.914703463671009,0.711392666380653,-0.229835161629891,0.534131369741314,1.18205809689612,1232870
0.0608547224216235,-0.319932554157452,-0.154451253518397,-0.733048671653392,0.85274385923814,-0.327614364470739,-0.537788619126072,-1.64358224656024,0.836377226530308,1.15761726932941,-0.556888088220127,-0.175163558216233,-0.198089690339883,0.85995933235632,-0.418923096615311,0.616908983387075,-0.288795883376893,-0.140768490850872,0.842125576128177,1279943
-0.35093798260389,-0.285213897943294,1.04042915908234,0.258337181560569,0.472669775862556,-0.557662248931996,0.339391653966726,0.378783679033872,0.743234685221781,-0.0291618726927222,-0.542275257380936,-0.108148917972909,-0.136296014109728,-0.666854623817879,-0.647023735401947,-1.61085866311944,0.927283028249626,-0.376158084517863,-0.789938877722973,1329352
-0.22340161834861,-0.782622174634889,-0.276709003886178,-1.52494083500414,0.507626483992447,-0.557662248931996,0.411557091479892,0.461544098246682,1.33100946650308,-0.965786026828461,0.729780642157023,-0.0920943387694128,0.182251557766677,-0.97804520407952,-0.735870513527463,-1.35760436662229,-0.9160416231581,0.168341567329994,-0.780324951705906,1330263
-0.461313943533667,2.51070245173632,1.85237386493819,-0.163794720883304,1.69524660128271,1.22390601579092,-0.339464744268119,-1.12341305275537,-0.163722174697424,-2.27859912590416,0.868373743568212,-0.147037471047446,-0.226251593241799,-1.7799709700248,1.14801070302907,1.13075821350784,0.790429330331897,-0.312500508345293,-1.01955428381769,1364384
