"mkm7d_gtvper_wavelet.HHH_glszm_SmallAreaEmphasis_249","mkm7d_gtvper_original_shape_Elongation_248","mkm7d_gtvper_wavelet.HHH_glcm_ClusterShade_247","mkm7d_gtvper_wavelet.HHH_firstorder_Mean_243","mkm7d_gtvper_wavelet.HHH_firstorder_Skewness_240","mkm7d_gtvper_lbp.3D.m1_glcm_ClusterShade_239","mkm7d_gtvper_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_237","mkm7d_gtvper_wavelet.HHL_glcm_ClusterShade_229","sub"
0.419253900471483,1.02769013153375,-0.0205060192656168,-0.347061287297417,-0.158068116739936,1.00958652323137,-0.318654640463413,-0.0731102901739838,1085983
-1.88266058910117,0.903315011727641,0.123933092232106,-0.63801532888218,0.313601419152114,0.266111280112926,-0.337828847765597,-0.576899629153144,1125173
-0.934645846760873,-1.09125817683295,0.317651294529042,2.14178908398957,0.845971191307009,-1.21772289724614,-0.316481095096652,-0.0949233963789553,1154608
-0.531183116024558,0.128547106063381,-0.194250426039763,-0.460051155786096,-1.96205419013451,-0.126277459006122,-0.197510320394916,-0.492364153151524,1181124
1.1698446623615,1.3884677017123,-0.199197202727963,2.24154376191462,0.476707272852837,0.233297635907189,-0.328780757923751,-0.254787960680458,1183075
-2.571922082972,-0.515882743954256,0.0662036001687736,1.58945786454194,0.286209021992069,0.543451739515582,-0.298331168119465,-0.195978285752461,1232870
-1.00372459478055,0.0607759317154871,0.0833735167016326,-0.541914071452912,0.156438261097157,0.374075400124343,-0.316057084138288,-0.168450008374684,1279943
0.696770373011203,-0.201139121923733,0.321935260515962,-0.222258012899704,0.260978520497508,0.925272386382572,-0.33028073574925,-0.306918252693218,1329352
0.201316311294451,0.300674203552877,0.083124864036416,-0.211446262661486,-0.205752757557373,0.197316577492585,-0.132117338406513,-0.163215914536426,1330263
1.41611183758898,-0.778798785706111,0.150538087500506,1.83863579014931,-0.403727441365516,1.30343356532608,-0.321183599476247,-0.0748289188884749,1364384
0.654888373526378,0.550834506291019,-0.165218302366708,-0.113746513777167,-0.839125070887684,0.614420228387082,-0.324160364323983,-0.266229343417702,1386095
-0.424635274825445,-0.929661778444626,0.0564713961079252,-0.596749502202327,0.261669399077618,-0.522211394639656,-0.3391225154339,-0.581874727316309,1458656
0.0733053088293448,0.705670136509656,0.107606136514548,0.114534501143141,0.161362956340644,0.108761450803707,0.685753763173184,-0.234290060421533,1485662
0.112054070905034,0.275885909030906,0.115825668529178,-0.289796749046846,-0.822561968827602,-1.13162409177857,-0.259923959985894,-0.249312923846295,1497807
-1.81976351389273,0.100023363668544,0.0805120622326924,0.484785065244168,-0.299254241361256,-0.742135234243314,-0.318009489000315,-0.357764291762053,1501387
-1.93382872916362,-1.34544525662363,0.218369618707738,0.0888651905072236,0.795257202054625,4.6252039130507,-0.331027500483528,-0.253855074654781,1518948
0.251059727551131,1.51096136027969,0.927914478147184,-1.41450432543947,0.8013080625391,-1.36455346482728,-0.321807734198844,-0.366304247410196,1526417
-0.074976444148795,-0.131026322266124,0.301885876421127,0.263046190451231,1.01524690297267,0.842309348189831,-0.336853389891971,0.740091122268184,1565177
-0.41434764184772,-0.149223694264323,0.105733550831683,-0.703071678304097,0.257334269739484,-0.63434629208179,-0.140785757627788,-0.192812127351048,1606693
1.05010542239459,-0.293846978593448,0.0976617214640412,-0.14586469929863,0.0500345984648897,1.19264922925614,0.459216970325914,-0.170566649514669,1612262
-0.719442733300518,0.92214904460807,-0.980993947549552,0.33458848962117,-2.45128208811026,-0.372674814041868,-0.335017677988033,-0.0960982493564104,1614566
2.59710176292197,-0.581795491472504,0.0880960683925333,0.00875214499461014,0.143698590110525,1.83966990771531,1.64408272495773,-0.195236490537551,1644034
-0.410786160975747,-1.66776710866579,-0.32901862367023,0.0253129843211062,-0.230573398351119,0.791687526736944,-0.335541566322557,-0.405098491255074,1668599
-0.694098670240126,-0.80111345931503,0.376521371887665,-0.953213161623966,0.329898490678223,1.31547939036279,-0.339062294366015,-0.926241277061559,1671370
-0.812796565146702,0.754346377918268,-0.18000475317461,-2.09043289953084,0.155237721503341,-2.11145363202023,-0.330968626093421,-0.111601607714331,1684230
-0.111829839060664,1.24984030338684,0.0879200032957213,1.74710373621567,0.221784121367621,-1.3474232910649,-0.299989203803889,-0.107249230107986,1692385
0.570370187984413,-1.0246976716634,0.0539937582073165,0.946071774931833,0.378988989396651,-0.0937770517117266,-0.308511349587821,-0.105018354038625,1720713
-0.653797917505411,1.5400243260392,0.0492324467966648,-0.638698851007504,-0.126464428280683,0.479756544218671,0.953233180756081,-0.150319645167143,1738800
0.44613065359093,-1.25279275877206,0.653231564143717,0.254841373487254,0.338959899850333,0.653158097007645,-0.301799185210597,-0.186959947543205,1740845
-0.244110017515161,-0.453459444402201,0.722511689403638,0.187207851232375,0.460327571670367,-0.572977780055288,-0.317547404899836,-0.069057642190944,1742294
-0.0835934578878923,-0.535854702963544,0.78100508834858,2.00611336100864,0.471687525972204,1.59731175535423,-0.340340592991633,-0.458619954301219,1767700
0.765701286773446,0.559456451328435,0.1886081101242,0.0756548144645393,1.5387178745639,-0.875130802893956,0.26975841635057,-0.207644020801681,1768972
-0.293531472903777,0.221649289100178,0.393169516571031,1.54063486588382,0.674006315416326,-0.804990288494637,-0.325178454987044,-0.113156033021646,1889409
-0.131395628308331,-0.311505158853065,0.0897016612274018,0.0680974572544696,-0.556442318046722,-2.45101173022883,8.09178313858339,-0.119826550031401,1915938
0.94883377364398,0.0583169583995714,0.0906037877959769,-0.344336643987074,0.0861129165203463,0.00147591133063744,0.469634252294738,-0.170290799367149,1916742
1.50640441979693,1.72662786975157,0.0936934144955665,0.42635778829625,0.814829812337461,-0.0938413529196401,6.23586259403041,-0.162687425185128,1919296
0.400697774361008,1.60280737715455,0.115998322939773,-0.31106351843883,0.740243293105798,-1.42813880689968,-0.316362079940256,-0.167711794631588,1926770
-0.320133589336416,-0.439751588795574,0.513315847220694,-1.0581946774795,1.24828878231496,0.00010558614881927,-0.271079685039208,-0.14808846022607,1938156
0.891323218511145,0.302496441599299,0.0882725912666521,0.458116694215317,-0.0229286465783258,0.617427118554965,0.801565143799016,-0.161438906708247,1938561
-0.0360850549077861,-0.318568089246165,0.0379319562062134,-0.247459713074182,0.295852100026509,0.742134982288851,1.49283206386397,-0.165859420806363,1966316
-1.58236772466545,-0.690529219166993,0.0930430764630027,-0.211063039231256,-0.0668078377955633,0.566972560099547,-0.204464173768165,-0.17092975365448,1967281
-0.947746553161722,-0.144524629863961,0.115787015005655,0.103090125404148,2.35182624461806,-0.520253767020074,-0.0499916918638142,-0.114025842258463,1973544
0.365676783577997,0.455393621929341,-0.241028898487549,-0.67339256422463,-0.358095037906829,1.80169613474069,-0.311372811842276,-0.100394352497777,1975401
-1.31529525125812,1.15323283817663,0.0968983104856809,-0.472757980476156,0.12056253315589,-0.865428574767725,-0.265382421772251,-0.214839790483179,1976407
-0.0870951097191994,0.723648645318114,0.0294643528497228,-0.645854872030468,0.0219750400176263,0.547984972119881,-0.293140260788169,-0.0958263649221497,1978972
0.0255297756767256,0.688877247703935,-0.0262736662175212,0.0286663077971078,-1.30615412671671,2.59755455897733,0.000790347188801663,-0.111195482415352,1980052
-1.27476058083074,-2.9864263821688,0.102281557367928,1.00898556970835,0.55282031939365,0.303903294750306,-0.338429999227412,-0.158739094784929,2001182
0.765582699693514,0.261628342733366,-0.666821009955079,-4.32412025532237,-0.75866647767184,2.27159493870682,-0.340390571899471,-8.312147170435,2002465
