"mkm10d_ctvper_original_shape_Flatness_250","mkm10d_ctvper_original_shape_Sphericity_250","mkm10d_ctvper_original_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm10d_ctvper_log.sigma.3.0.mm.3D_glcm_Correlation_250","mkm10d_ctvper_wavelet.LHL_glcm_ClusterShade_250","mkm10d_ctvper_wavelet.LHL_glcm_Correlation_250","mkm10d_ctvper_wavelet.LHH_firstorder_Median_250","mkm10d_ctvper_wavelet.LHH_firstorder_Skewness_250","mkm10d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm10d_ctvper_wavelet.LHH_glcm_Correlation_250","mkm10d_ctvper_wavelet.HLH_firstorder_Skewness_250","mkm10d_ctvper_wavelet.HLH_glcm_ClusterProminence_250","mkm10d_ctvper_wavelet.HHL_firstorder_Kurtosis_250","mkm10d_ctvper_wavelet.HHL_firstorder_Skewness_250","mkm10d_ctvper_wavelet.HHL_glcm_ClusterShade_250","mkm10d_ctvper_wavelet.HHH_firstorder_Mean_250","mkm10d_ctvper_wavelet.HHH_firstorder_Median_250","mkm10d_ctvper_wavelet.HHH_firstorder_Skewness_250","mkm10d_ctvper_wavelet.HHH_glcm_ClusterShade_250","sub"
1.40288253780765,0.0158421053703826,2.02809678811374,0.688625997275134,0.844779209164417,0.378778931457816,-0.310904325091377,-0.315110571995841,-0.17529465818694,0.384284143439569,-1.00234182460669,-0.293320111118404,-0.47185465045305,-0.893224172396663,-0.43809929693787,0.371650591704024,-0.264078796363541,1.40592094842651,0.203555485373105,1085983
0.200657181245088,-0.858247149825437,-0.401102993512132,0.435431739262201,0.504636209118605,-0.292222329637193,0.198116719358299,0.367890414590089,-0.133954660035963,0.904598246474904,-0.274704523009465,-0.294883816604228,-0.178843164320241,-0.932871849754186,-0.477585374889781,0.767081147497632,0.00839674108828787,0.287455294690117,0.0559215306293702,1125173
-1.31277195749427,1.77112991594406,-0.223465842888465,0.109325540725273,-0.693678889113837,0.665990956491142,-0.337592871463566,0.0523489939184328,-0.101042444652777,-0.592889402901506,-0.94262778123053,-0.25450924878446,-0.802378090983473,-0.465088379082406,-0.350668669312907,-0.350772416574346,-1.27807248875736,0.325882645144542,0.0686243933490106,1154608
0.850921800261826,-0.119052065307708,-0.385127954303546,0.338063120923275,0.144319985784872,-0.323907095274494,-0.00162890681404601,0.0974217871713728,-0.0286831737325161,0.462606358070917,0.380628833677075,1.97677203393404,2.01059564604156,3.20616750050127,2.18157233319272,0.456398350945861,-0.270608875588302,-1.78472922888374,-0.413724674783484,1181124
-0.460845108394831,-0.481428769758493,0.208850555485881,0.661019767136625,-0.572135568521096,0.721729169420445,1.1688222603638,0.285581395495321,-0.157137628520436,0.62771956160813,0.0436839886336608,-0.229061031331772,0.408708635502239,4.48751325400433,5.55170200780927,-3.13658929249994,-2.65267788578261,-0.643646731937295,-1.08016965627,1183075
0.0637789562715629,0.27629413978159,-0.0371688228201994,-4.80782902251978,0.440116331714475,-0.0608010948344493,-0.810753332176037,-0.713069918065243,-0.205709809595507,-0.395835142102861,-0.604715914297645,-0.29666664405543,-0.578662869468231,-0.559784642198506,-0.38312496656124,-1.44111615107303,-1.18744919890401,-0.069408783678727,0.0526728060298767,1232870
0.346969164738446,-0.533778645389151,-0.22837321048491,0.556587667659993,-0.893892233312217,-0.346605552175482,-0.98403588605666,1.00744583196224,0.0863497982056634,1.30000735961812,-0.342782741079169,-0.308455525918694,0.0778632387703156,-1.10533572329866,-0.489984335250493,0.150814360900963,0.0962856807232386,0.819199574229963,0.0467836393425346,1279943
-1.00254485212489,0.0412918027578702,-0.346954693968077,0.317724863133677,-0.370584245164192,-0.216488041234531,-1.66251607834358,0.636953734451595,-0.0275118865892733,-0.720289336653671,-0.219249606245071,-0.212538991676606,0.761232885033326,0.435449793548412,0.263138359604267,-0.13494737186236,-0.77888178440963,-0.687227048919646,-0.790850052249448,1329352
-1.39734278488104,-0.3371789917031,-0.388748171238557,-0.0775093171194052,0.396997613307671,-1.35869249130874,-0.221146840067103,-0.282230897671901,-0.0801765272870097,-0.769579487060659,2.1598427999628,-0.126776438590556,-0.246782927904695,-0.161202402253069,-0.219419126239152,-0.246647374288207,0.203351454663947,0.364983704105521,0.0806026384418599,1330263
-1.21982328972274,2.77727042251111,0.675404486558987,0.771343044710432,1.05848768795157,-2.06026417401121,-3.10239617638832,-0.970189678648978,-0.394013089164526,1.0703855373605,0.97720388309757,0.2578980400578,-0.595705388510256,0.735405810845935,-0.0588469463728048,2.96147456155328,0.066300050812618,0.0336502153890197,-0.382523902045315,1364384
