"mkm8d_gtv_wavelet.HHL_firstorder_Median_248","mkm8d_gtv_wavelet.HHH_glcm_ClusterShade_247","mkm8d_gtv_original_shape_Elongation_240","mkm8d_gtv_lbp.3D.k_firstorder_10Percentile_240","mkm8d_gtv_original_shape_Flatness_238","mkm8d_gtv_lbp.3D.m1_glcm_ClusterShade_236","mkm8d_gtv_wavelet.HLH_glcm_ClusterShade_235","mkm8d_gtv_wavelet.HHL_glcm_ClusterShade_234","mkm8d_gtv_wavelet.HHL_firstorder_Mean_233","mkm8d_gtv_wavelet.LHH_firstorder_Skewness_230","mkm8d_gtv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_229","mkm8d_gtv_wavelet.HHH_glszm_SmallAreaEmphasis_227","mkm8d_gtv_wavelet.HHL_firstorder_Skewness_226","sub"
-1.14849349762264,0.209909100187312,0.69847015605371,0.00517344766676063,1.10620067850787,-0.598579376183397,-0.124807983878425,0.0812045524598019,0.44545330323928,0.127988172751125,0.274212048143207,0.333931480015344,0.246587695358407,1085983
0.00396361051846582,0.0740896270790667,0.962137579248856,0.248433194927765,0.796438141055738,-0.302755531586833,-0.0981191345019383,-0.127732300621018,0.416148706475976,-0.151794189843911,-0.861291887887181,-0.48410330906131,-0.236028022065645,1125173
-2.53796357056174,-3.59017960345146,-0.8858295034978,-1.23885908913723,-1.6700560069843,-0.175691525432438,1.67885850127614,-0.250254695197637,-3.18505094393228,0.199023470903818,-1.24353239231808,-0.752794141297719,-0.607405739361758,1154608
0.35420244804472,0.048225969573289,0.623014364482949,-0.396879857292716,0.822227092376877,-0.784490427204673,-0.147937216479997,-0.12243567446258,0.263441364858552,-0.30041089357316,-0.0372827685952761,0.136266217477494,-0.00746258709833965,1181124
-0.405519696145851,0.633763858777057,1.17941388477205,0.407748513213331,-0.241603380840388,0.681690407089302,-0.244634331275894,-0.0401289942854126,1.45832780069482,-0.148398372485296,-0.622745960172927,-0.275056947277109,0.520024533070689,1183075
-0.604046776625504,-0.240117653778677,-0.643321885140262,2.51215005413342,-0.347241854915511,-0.895626713254779,1.73545943589762,-0.103437275473655,1.17401304999182,-0.577956875510403,-0.946482097961019,-0.524230696977372,0.815101193553584,1232870
0.405611081130318,-0.00965933129208888,0.753640874637782,-0.263367225609038,0.738301545200129,-0.181985706843562,-0.112274643009316,-0.161236549177099,0.327078475816093,-0.402115508741337,-0.0565316077820013,0.113545749806919,-0.304468552198153,1279943
-0.354768493264833,0.0730699670212398,-1.48853422497875,0.572743856764978,-1.60397004644515,0.677514632522637,-0.178406173166225,-0.241980303268424,-0.178498046080334,-0.363996935279678,0.164641481306333,0.257856305452061,-0.518603238114,1329352
0.112197530183444,0.0308033322613676,-0.447657071602672,0.109990509638589,-1.37603671622577,0.0147575497178447,-0.125557261127918,-0.144348773663958,-0.082345889319513,-0.421934549773093,3.13950404320663,1.91037857337773,-0.462660317975309,1330263
1.06237234245036,2.25501308038661,0.655066831636685,0.695076671004959,-0.578075999521888,1.40329983953102,-0.039501444544088,-0.368711363627368,1.02810118535929,-0.00991248659154149,-2.57100151546758,-2.77505771080612,-0.544868503655008,1364384
1.75601358148706,0.2697990386662,0.363635750342831,-0.0543454522636625,-0.943475186393943,2.70396422179923,-0.0480837952116569,-0.215357249722913,0.724612720470369,0.115071083093882,2.02632158342506,1.29806457853647,-1.22821313950684,1386095
0.809886603365027,0.360605358358935,-0.362001457343579,-0.0604156143026717,-0.982195069017342,0.538906799211583,-0.16119798791838,-0.360241453716188,0.0337112609569931,-0.225305524897413,0.23099208848069,0.305689703294919,-0.665956603015699,1458656
-0.356730026353062,-0.0176545404412862,0.146635415210695,0.289139990060569,0.532727165187558,-0.592865437892046,-0.123619226407421,-0.118960278354531,0.262787785131307,0.153216835326991,-1.40706819252055,-0.854818028417572,0.272861924229319,1485662
-0.168216273766385,-0.00546838803572726,-0.378308628064865,-0.970150808558503,-0.213830036761333,-0.616624063772453,-0.113425058970074,-0.114453367663931,0.496602339528462,-0.295769826753129,0.126863119640983,0.230292899849656,0.19493324612341,1497807
0.0419515826146651,0.1034273373448,1.46732281128987,-0.230413925371261,1.70581052643604,-0.100316568413971,-0.122642431233802,-0.141438420974577,0.0612406896544832,-1.74114168886294,-1.39837286814726,-0.891764885422186,-0.307536632046236,1501387
1.4883777323831,0.507891328305121,-2.11439199153579,1.05337752571674,-1.33821568673436,-2.9371300219114,-0.186734871432471,-0.37956269299759,-3.36482225080523,-2.31615594127693,-1.78023015879772,-1.25070469597938,-0.568910135257887,1518948
0.0811692773660441,0.669624330546617,1.18685892917443,0.253376189963431,-0.349201686809449,0.179459204753653,-0.278631962154253,-0.0300326781818875,-0.00222068895393175,-0.451576572104161,-0.405954680553757,-0.107211584717522,0.128377038534376,1526417
-0.717472228027398,-2.08811408191914,0.353180363437608,-0.449898371542134,1.23937153475419,0.381596549904724,0.0954344573877153,0.481348754383954,0.536829509006226,0.56246386826242,0.224195693981156,0.308067993677444,0.287800971568836,1565177
