"mkm8d_ptv2_original_shape_Elongation_250","mkm8d_ptv2_wavelet.HHH_firstorder_Median_250","mkm8d_ptv2_lbp.3D.m2_firstorder_Maximum_250","mkm8d_ptv2_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_249","mkm8d_ptv2_original_shape_Flatness_248","mkm8d_ptv2_lbp.3D.m2_firstorder_InterquartileRange_248","mkm8d_ptv2_wavelet.HHH_glcm_ClusterShade_246","mkm8d_ptv2_lbp.3D.m2_firstorder_Variance_244","mkm8d_ptv2_wavelet.LHH_gldm_LargeDependenceHighGrayLevelEmphasis_239","mkm8d_ptv2_wavelet.HHL_firstorder_Skewness_231","mkm8d_ptv2_lbp.3D.k_glszm_SmallAreaEmphasis_231","mkm8d_ptv2_wavelet.HHH_firstorder_Skewness_229","mkm8d_ptv2_lbp.3D.k_glszm_GrayLevelVariance_228","sub"
1.01806690669307,0.116441136931023,-0.463011195241364,0.140348858573831,1.37792999372443,-0.953643764756852,0.289483694446585,-0.0166601019002417,-0.643387282209494,-0.493223436267791,-0.611997740646524,0.549520283880189,-0.694883884840619,1085983
1.23435282731084,-0.572317904393465,-0.205264713545995,-1.02127578797749,0.23240611901754,0.0140966742016362,0.323014957079827,0.805742627945177,0.0332573462928877,-1.79272201721146,-0.341747242078938,1.12660956386588,0.396039001657988,1125173
-0.162581048667446,0.52638578549911,-0.463011195241364,2.20116557470798,-0.539354981104675,-0.324272949307562,0.196042220280808,-1.46298558155294,-0.50327697853862,-1.09808789378078,-0.385486479444861,0.630241115289084,-0.422646226087989,1154608
1.28049653327086,-0.0328006968377361,-0.463011195241364,-0.432929859547685,0.952066697046514,-0.85339216654636,-0.0632898122516204,-1.46105249708486,-0.344668200094768,2.89609817354974,0.681112064706489,-0.558989805965945,-0.637682564959824,1181124
1.64129793827272,-2.8363054129394,-0.463011195241364,-0.28656441221102,0.730707021701294,1.07914557126953,0.425031681866254,0.826239117677235,-0.661418885121384,0.968946832082481,-1.13455520411967,0.701040400159021,-0.915651657491116,1183075
-0.458228363792898,-0.121835545775956,-0.463011195241364,2.47373368530249,-0.388228755804,1.12404206939337,0.310910654121604,0.747005884484504,-0.719753776568304,-1.02059204074522,0.398472875874322,0.127243503328126,1.88304990182268,1232870
0.1396104376246,0.0836468263886862,-0.205264713545995,0.245280274931946,0.153430801556624,-0.467350013759785,0.241470116050527,0.576608264076021,-0.396987634541795,-1.4647635023388,-0.143305909070221,0.390131154830319,0.619608178841622,1279943
-0.209564862005007,-0.621665361906991,-0.463011195241364,-0.498512457058695,-0.552993831554433,0.325778492473494,-2.9046460476825,0.024999034047515,-0.0684245462192835,0.488582000441093,1.12137567349306,-1.52053444218795,-0.138310716535255,1329352
-0.0507225658878753,0.580803276215633,-0.463011195241364,1.48893407300065,-0.603327620828842,-0.333908387717043,0.153758328878682,-1.14696078293101,0.200752154159451,-0.252513099349722,1.31458715793488,0.422703175678132,0.603188310566961,1330263
-0.827246529542077,2.73909635307624,-0.463011195241364,1.03728091044199,0.167508266395981,-2.28117523702144,-3.22398038254955,-1.95001814735032,-0.205464433805557,-0.559409589334446,0.900519205459304,-1.31394911189451,3.31804245391124,1364384
0.914690288319695,-0.0635862432915583,-0.463011195241364,0.601333712780571,1.119144326627,1.16423321813619,0.629254549620324,0.0204484107094052,-0.615218408019217,-1.55130247908599,-0.450892467086532,1.11951121857603,-0.274378417852934,1386095
-1.06871917544613,-0.877238667549086,-0.35557318551721,-0.935523749192313,-0.882265712365674,1.4153976435211,0.193032830470703,1.48508667375432,-0.360364697341716,-1.56484272446936,0.134084182863483,0.638479028134736,0.329464889248979,1458656
0.974250059838691,-0.197565153180252,-0.463011195241364,-1.26462021151945,1.35615581672509,0.613155332062757,0.183916146302968,0.452580911190197,0.175282636573285,0.22060519635011,0.0487040685575724,-0.412233572395539,-0.76943016116054,1485662
1.00643900762194,0.210730550208064,1.72304707971444,-0.299579565775464,0.261650421208398,-0.139782242217176,-0.0659691877128225,-0.784997286887894,-0.271790855575561,-0.619746863699289,0.0582053078231627,-0.628791369725158,-1.16762373940952,1497807
-0.685719221779197,-1.68111524043507,-0.35557318551721,0.0124725577226252,-0.305348058566826,-1.0920850557688,0.255767113056035,-0.600013851333637,-0.541788304144684,1.57432528072802,-0.708352071226239,0.838735234747561,-0.491834298922947,1501387
-0.150495165700958,-0.719544101257463,-0.463011195241364,-0.155399814944553,-0.194201761099874,0.135664896694646,0.249857392545973,-0.245193341466922,-0.691637419682127,-1.76730500282944,-0.968838223328736,0.519048838606511,-1.37774195912611,1518948
0.38044661528012,-0.170504549297534,-0.463011195241364,-0.0448373906392703,-0.115561137487709,-1.55795726961254,0.129254677958946,-0.805102659005362,-0.607165104136491,-0.439874910012298,0.195244403894137,-0.0862208973013475,0.31013475503857,1526417
-0.845215840987765,0.429950744445288,3.58614788708474,-1.12145072631148,0.429638433019,-0.00717283161289935,-0.132782011334638,0.163434247001319,0.370286307663455,-0.354969161164595,0.459344436468133,-0.0402981701886212,-0.00366022431591943,1565177
0.364626785915013,-0.15064091290935,-0.0149947255155225,-0.17667712769582,-0.28904951275528,-0.0606100519796482,0.287351111208421,-1.19766029569592,0.597696307377523,-1.83529471569758,0.088908074554889,1.20997299204508,-0.179351471636257,1606693
0.0729032725563496,-0.363346892471138,0.193094219587254,-1.2337308068803,0.134596566236203,-1.83756467579636,0.248098969398888,-0.557066627646233,-0.336101997269318,0.431057235183535,1.11550493817414,-0.02410186605752,1.58475039725482,1612262
-0.0664494080912068,-0.137688010457607,-0.463011195241364,-0.258999721244041,0.436043475456485,-0.300759384137587,0.0427462487940208,-0.694741759546295,0.271421209257607,-0.849043560875184,-1.04479910974373,0.0581545300978024,-1.48144697108779,1614566
