"mkm10d_ptv_lbp.3D.m2_firstorder_Maximum_250","mkm10d_ptv_wavelet.LLH_glszm_SmallAreaLowGrayLevelEmphasis_250","mkm10d_ptv_wavelet.HLH_glszm_LowGrayLevelZoneEmphasis_250","mkm10d_ptv_wavelet.HHL_glcm_Imc1_249","mkm10d_ptv_wavelet.HHL_firstorder_Median_249","mkm10d_ptv_lbp.3D.k_firstorder_Kurtosis_249","mkm10d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_248","mkm10d_ptv_wavelet.HHH_gldm_SmallDependenceLowGrayLevelEmphasis_248","mkm10d_ptv_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_245","mkm10d_ptv_gradient_glcm_Idmn_242","mkm10d_ptv_wavelet.HLH_gldm_SmallDependenceLowGrayLevelEmphasis_240","mkm10d_ptv_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_234","mkm10d_ptv_wavelet.LLL_gldm_LargeDependenceHighGrayLevelEmphasis_232","mkm10d_ptv_log.sigma.4.0.mm.3D_glrlm_LongRunHighGrayLevelEmphasis_230","mkm10d_ptv_wavelet.LHH_firstorder_Kurtosis_229","mkm10d_ptv_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_227","sub"
-0.241586734323948,-0.266367401145234,-0.144566665982409,0.405781152931804,-0.106206613621842,-0.279291149780577,0.0213284435657122,0.483691189852269,-0.00294958965219702,-2.07917619276066,0.0135446887218301,0.0480831549285562,-0.3366703896888,-0.65277913703887,-0.78078742618504,-0.241994897243242,1085983
-0.0491626863585293,-0.255074873133307,-0.289487384006426,0.721349439002036,0.100192011233177,-0.654371322793874,0.867537008017687,0.724642120428489,-0.482301342427185,0.6258470081641,-0.487436884547039,-1.08189481959638,-0.143913498626414,0.797225108780804,-0.562754819386681,0.0240099878847121,1125173
-0.241586734323948,0.021007888926768,-0.0456879853651998,0.451694473827919,0.790679995509138,4.80647137617575,0.0458887547123992,0.547056613841329,0.190414707450753,-2.47179982536788,1.08372944743009,2.36359944819031,-0.0836702631034977,-0.676505310297764,-0.616926892112543,0.57607642348631,1154608
-0.241586734323948,-0.533088793710484,-0.590788595095366,-0.50280058686029,-0.240390262020033,1.18696792692241,-0.474944953558326,-0.926514993147579,-0.436106306387389,0.824692673589169,-0.81550540261088,-0.456239846948622,1.22784450732032,0.225089812060613,-0.0395602790857891,-0.458292127491624,1181124
-0.241586734323948,1.92504238668314,-0.217660539493669,-0.506175865472413,-1.13252397669184,-1.00487079024535,-3.11724184648052,-0.0352480639734084,0.320492047176963,-2.3044484195176,0.201644678130801,-0.053397579961433,-0.890237327470739,-1.10291315884049,-0.737531739896874,0.743180595873571,1183075
-0.16137746589675,4.0704234083965,0.349835254275513,0.527945634389573,-1.22038084733116,-0.364220423958963,-1.62588995876177,1.95168342370394,0.352778803222045,-2.91449803372221,1.99624271199787,3.1676741560288,-0.707296161255995,-1.0634836656567,-0.812050557973629,-0.360869845174735,1232870
0.604379994508564,0.0793507976661592,1.10622066506606,0.425624204861326,0.616388353542115,-0.097669924310785,-0.664432450152351,1.13444788179516,-0.413688755359342,0.980989000529785,0.65643708053248,0.355006304796238,-0.50570342202471,0.959987205352304,-0.392246544439221,-0.170331493587524,1279943
-0.241586734323948,-0.332519842173271,-0.379866292286056,-0.0871492080197496,0.079731972688205,0.454485875145684,1.10759447533962,-0.672922037904592,-0.329049418834064,-0.222213126155449,-0.125902173125362,-0.654950076967819,-0.136911151523355,0.243968884318591,0.260722985671507,0.526401007369251,1329352
-0.241586734323948,-0.825669864987994,-0.363169046183792,0.344327319164162,0.689328377338516,2.12360271212264,1.06008308166931,-0.622172524529798,-0.409302006110297,-0.206343639794052,-0.489953102369395,1.79024132718722,-0.311023542445575,0.578097475813313,0.939495685262092,-0.6640977965901,1330263
-10.1269713940877,0.953953476904617,-0.30404490602965,-2.26734895867916,-0.459049550675881,1.17067355936283,-0.0992929681733679,1.88452146041197,1.29061640662031,-1.334004175591,0.771852570716379,1.40987596166011,-0.70386603458468,-1.44888300229492,-0.382420708767552,3.79442452156849,1364384
-0.241586734323948,0.202149103667197,-0.481779652357931,-0.548213490139963,2.30558427727837,0.0263031354713749,0.280483866868845,-0.016595745168015,0.432467525235693,-1.53726359506944,-0.170077398791284,1.1757918114107,1.53923704212084,0.225092700127863,-0.593308534716454,-0.574973122103903,1386095
-0.16137746589675,-0.772970846770395,-0.403259070797079,0.0781049890076135,1.4530778419462,-0.0494574577327512,0.361050180619909,-0.681599233047677,-0.490906252321739,1.0379320492934,-0.482753720707067,0.812376788647625,1.26221482613457,0.891025004982749,-0.537730590126888,-0.388929301360995,1458656
-0.241586734323948,-0.660525240269174,-0.365526723368199,0.333727711719531,-0.92700845862497,-0.742699667426934,0.230963292663223,0.369458678384714,0.435140205178903,0.572021915797954,-0.708475456335477,-1.2770059825773,0.550331121329586,-0.196746568209003,-0.187102300925532,0.456653385122188,1485662
1.39044400995004,-0.615931332562236,-0.412473133044575,0.453330477488491,-0.728165097198154,0.386123069013727,0.991253966462146,-0.651326940586478,-0.340498710890717,0.132387285641884,-0.506909703072242,-0.468819136408843,-0.763020054595955,0.221918750626027,-0.448730462999709,-0.593698033803326,1497807
-0.0491626863585293,0.561783720228429,-0.369640034141197,-0.0641469902001242,-0.343862311418164,-0.422819942259966,0.695236343490517,0.647891456414238,-0.213419239421763,-0.351459743406755,-0.683737885918455,0.105320820742758,-0.76686472860872,1.51916100179074,-0.666086960879668,-0.499812134938919,1501387
-0.241586734323948,1.61654704488978,3.37204212890841,-0.291468732622242,3.08849281282637,-0.20622468895689,0.575574261748202,4.86571213688626,0.245374785242092,-0.909285553781167,5.43724945026974,0.24160617344511,0.2345909765638,-1.70977450002064,-0.652806565130075,6.41040772766796,1518948
-0.241586734323948,-0.242502198113775,-0.443750910978211,0.208153206309888,0.166883948295317,0.337419591090662,0.4597470017242,-0.258429968098788,-0.290745389752283,0.196354067938019,-0.256766708761067,-0.172937108268327,-0.488948677305443,-0.782183145976219,-0.720610933777115,-0.314330177038587,1526417
-0.16137746589675,-0.849315640888255,-0.467966384326494,-0.626805252383311,0.149699367751191,-0.582620360180985,0.196689370951206,-0.802354094901722,0.57568545661103,0.20034621863629,-0.623984558792136,-1.2090969896752,1.42817640211962,0.613018715732227,0.639821527118558,-0.649235945140807,1565177
0.486129767195482,-0.998441673170687,-0.245027288699204,0.0771155186643428,0.325320803292246,1.95954631583847,1.08914661922991,-0.558507986740947,-0.511086778334645,0.715141384698084,-0.665755439122987,-0.0764768424795786,0.128700700279357,-0.0457938011348245,1.31370524739058,0.0744654201553234,1606693
0.0214607734120105,2.3883310906473,1.50249080261718,0.761307730573455,0.246005692375914,-0.287287474516652,0.338319606618406,1.59618656607596,-0.280824070709338,0.070497276701025,0.470522218334426,-1.45073967641818,-0.444029113305583,-0.345823701898156,-0.23021132381598,0.483047444542293,1612262
0.907679931676002,-0.772164250989657,-0.31485384172509,-0.616747539338291,0.972723086339846,-0.146286357006511,0.897785256871508,-0.742995397325661,-0.353076323067301,0.0797858498005112,-0.380971942175414,-0.0973107477426456,1.08806556657836,0.244423587449675,0.288581221077336,-0.61252785560689,1614566
-0.16137746589675,0.0329045182481385,-0.107619677813495,-0.133894382787992,-0.34660653825716,-0.723892865217179,-1.13880799912617,0.222526021586994,8.34999339900149,1.07648965974233,-0.330439980283959,-1.2366664548728,-0.92872388210079,-0.861133717352131,-0.0215904421442408,0.888467129734927,1644034
-0.16137746589675,0.716688803806815,-0.198665029763138,0.402417701722512,-0.886947414485728,-0.777231061562034,0.466322819581273,-0.498405311636054,-0.383784142275848,0.759971464919715,-0.186985184749733,-0.954154853597658,-0.301426165968951,-0.275815429704248,-0.507970604791166,-0.370277134281993,1668599
-0.16137746589675,-0.185572038013544,-0.301445035554273,-0.603241329601835,1.49334634591991,-0.306063323291747,-1.49890606023748,0.6268198058195,-0.0582097414852766,-2.55342747237112,0.193286501179024,-0.328877986696789,-0.669325617221947,-0.15647793846609,-0.13022142515481,-0.636729895350461,1671370
