"lemm_ctv_std_250","lemm_ctv_kurtosis_250","lemm_ctv_energy_250","lemm_ctv_v16_250","lemm_ctv_v24_250","lemm_ctv_v29_250","lemm_ctv_v32_250","lemm_ctv_v34_250","lemm_ctv_v36_250","lemm_ctv_v39_250","lemm_ctv_v42_250","lemm_ctv_gradz_250","lemm_ctv_m210_250","lemm_ctv_m400_250","lemm_ctv_volume_250","lemm_ctv_compactness_250","lemm_ctv_density_250","lemm_ctv_sphericity_250","lemm_ctv_m101_249","sub"
0.0176223762712572,-0.200123377857977,-0.137521036278026,0.217110461556087,0.227242380023647,0.21902186091374,0.311160035514005,0.409067891754488,0.566700578443261,0.73414333304362,0.948571917812243,-0.788028939132869,0.0160992179275059,-0.322175720822193,-0.197226326528362,-0.682970995875177,-0.308516123733804,0.954732279550399,-0.528387155716945,1085983
-0.453814564020406,-0.437179477429689,-0.43911059966313,0.217110461556087,0.227242380023647,0.21902186091374,0.311160035514005,0.409067891754488,0.566700578443261,0.74047033595071,-0.971770081968935,-0.124015433815867,-0.0470272018535205,-0.348245907113069,2.20078397035888,-1.35594074864144,-0.44643790287121,0.120696653040366,-0.836381001418057,1125173
1.77314178376306,-0.341615882372812,0.0774431114601214,0.217110461556087,0.227242380023647,0.21902186091374,0.22935488737203,0.344068614928005,0.438197394142772,0.566208810207467,0.736908735955925,5.26387728243568,0.0475704410463731,0.162478590040225,-1.00241339976413,2.16258015150272,0.966455859777556,-0.057848271122252,1.40817098197973,1154608
0.212183010385137,0.26390813291354,0.0326799622789115,0.217110461556087,0.227242380023647,0.214486159552967,0.307635864648747,0.404704289009185,0.561258801665671,0.732278486280103,0.946252963159835,-0.804449877302919,-0.0368012654267563,-0.411708207641499,0.0263170062323131,-0.65355084398301,-0.354391638802594,0.300365355338447,0.162951978745102,1181124
-0.426553008988693,-0.532422203223401,-0.701622361627485,0.217110461556087,0.227242380023647,-2.82411795937509,-4.15925070706794,-2.61014851683568,-1.86961489533539,-1.3957446911684,-1.01535762269469,-0.152822445718821,-1.01292330868184,0.880892548142636,-0.871243345003733,0.987571791344595,0.302274924115887,0.174891186250806,-0.684380314451936,1183075
-0.474432380005404,-0.533507438504746,-0.687803234216304,0.217110461556087,0.227242380023647,0.21902186091374,0.311160035514005,0.409067891754488,-1.49846555932996,-1.3957446911684,-1.01535762269469,-0.295675861772353,0.155775971599838,0.609312986207035,-0.964540355784015,0.743073617285768,0.913494352674483,1.82835445387563,-1.23950383829139,1232870
-0.458520960401527,-0.537879757176885,-0.706547901581841,0.217110461556087,0.227242380023647,0.21902186091374,0.311160035514005,0.409067891754488,0.566700578443261,0.743521509275473,1.02200839380897,-0.448417327668451,-0.0842431654454661,-0.304004441577788,0.814261067574694,-1.14925747960359,-0.416345315657788,0.668423626849926,-0.505635975742738,1279943
-0.480051654911212,-0.370647111573836,-0.408746633598343,0.217110461556087,0.227242380023647,0.21902186091374,0.311160035514005,0.409067891754488,0.566700578443261,0.74032698533255,-1.0128223240181,-0.68094593076648,0.523619449548076,1.14188358602953,-0.526844973526025,0.785553411437837,-0.278771878144651,-1.31619277453868,-2.74539468999569,1329352
-0.430893728087247,-0.512650911153111,-0.624427931540488,0.217110461556087,0.227242380023647,0.21902186091374,0.311160035514005,0.409067891754488,0.566700578443261,0.743521509275473,-0.970611080122198,0.0417975901701379,0.936437874568003,1.0976276588057,-0.0238724748145053,-0.0303766628026754,-0.379961085816834,-1.12000238802255,1.51092059861975,1330263
-0.384829203449307,-0.533731267788504,-0.637704351509094,0.217110461556087,0.227242380023647,0.21902186091374,0.311160035514005,0.409067891754488,0.566700578443261,-1.28723118824734,-1.01535762269469,-0.167880162464362,-0.354370849484875,0.961790497074281,-1.1029463173211,4.0174271889909,7.56548451409684,0.759307892525881,1.56901931061113,1364384
