"mkm10d_gtv_wavelet.HHH_glcm_ClusterShade_250","mkm10d_gtv_wavelet.HHL_firstorder_Median_246","mkm10d_gtv_wavelet.HHH_glszm_SmallAreaEmphasis_243","mkm10d_gtv_lbp.3D.k_glcm_ClusterShade_241","mkm10d_gtv_original_shape_Elongation_240","mkm10d_gtv_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_240","mkm10d_gtv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_237","mkm10d_gtv_wavelet.HHL_firstorder_Mean_235","mkm10d_gtv_wavelet.LHH_firstorder_Skewness_228","mkm10d_gtv_wavelet.HLL_glszm_LargeAreaLowGrayLevelEmphasis_228","sub"
0.262281078401192,-1.1471568354286,0.0866972611508517,-0.433932802108166,0.69847015605371,-1.05110636278325,-0.128123571692848,0.448215038883343,0.138408059973536,-0.351690046821101,1085983
0.11655040032636,0.00482445597113601,-0.303615445841591,-0.279772433364871,0.962137579248856,-0.6315810748774,-0.636491533858155,0.418742331981885,-0.159833204261879,-0.350363315869247,1125173
-4.01012650308197,-2.63980289741897,0.26490402764112,3.25827704618155,-0.8858295034978,-1.01714329390211,0.145603483005334,-3.20493380422235,0.195258181010115,-0.344846638302271,1154608
0.130564098634793,0.360953116380985,0.242094522790611,-0.266601300586261,0.623014364482949,0.595642181817814,0.107162732887899,0.271623489985922,-0.325178294212987,-0.343325153834131,1181124
-0.14205156154362,-0.332440199094103,-0.357255844976124,-1.16579828895485,1.17941388477205,-0.432267090929391,-0.709232391371309,1.42298158850727,-0.154550692863996,-0.315005918607739,1183075
-0.197013970169427,-0.665225013093807,-1.19148500454217,1.16780472215069,-0.643321885140262,-1.18964748678294,-1.72269577768493,1.16257624155431,-0.595947396094219,-0.34303696740617,1232870
0.0407047676962091,0.367590292568016,0.293773438138237,-0.391154274926279,0.753640874637782,-0.59447364110658,0.186297574588433,0.332235436600604,-0.396734975877978,-0.30567432053082,1279943
-0.260304965883237,-0.403447258347507,0.138184604642592,1.7193781364492,-1.48853422497875,-0.0571263535277177,-0.0570772015426625,-0.185164806769216,-0.360364013345598,-0.270828297789254,1329352
0.0967945618171621,0.173000735000748,2.14621252094526,-0.938966608693293,-0.447657071602672,0.525366322497898,3.5460796056877,-0.0730959623822982,-0.419909855553431,-0.283873814525085,1330263
-0.680848222372191,0.923805885413433,-0.730205348912532,-1.79666565711342,0.655066831636685,-2.11730413230196,-0.924717454156038,0.90206519866343,-0.0777594735133206,-0.252206318769335,1364384
0.158484075107598,1.71972396569926,0.503883903467311,1.49101251336999,0.363635750342831,3.8146086478208,0.558872594950354,0.707466222419326,0.084478508025008,-0.334697798514141,1386095
0.197718170891133,0.780207313692282,0.192969319472699,-1.05600446747973,-0.362001457343579,-0.0965927555354157,0.0443159597795065,0.0335371621516301,-0.253719891360142,-0.354294735833246,1458656
-0.018362857239354,-0.382381363981538,-0.526474246715586,-0.402576714344842,0.146635415210695,0.973304053364911,-0.838182666744831,0.265929207906105,0.156257407215699,2.41326945809185,1485662
0.0880267315948185,-0.152254940135479,0.0186419295087749,-0.745595037064374,-0.378308628064865,-0.0314825747446164,-0.214618388866252,0.500488335083919,-0.293779503631672,-0.200137108653099,1497807
0.130609191557751,0.0464310021660515,-0.84321994297614,-0.17659604356746,1.46732281128987,-0.448714888979666,-1.32210091753568,0.0646883772009677,-1.79306237548336,0.0524244441580072,1501387
0.34197394378491,1.66237666386926,0.238309460439426,0.144567442941492,-2.11439199153579,-0.961050797187188,0.173261819602458,-3.35997822755173,-2.31550196660291,-0.333257243271913,1518948
0.879416892880098,0.058964148474346,0.278420430556393,-0.549051342910079,1.18685892917443,-0.615952468839086,0.152070378292544,0.0125381121270158,-0.443157760566418,-0.347132305327198,1526417
-2.1438329361206,-0.696102402373306,0.407248790933558,0.249788327172401,0.353180363437608,0.202563531578186,0.337128885977335,0.555218513189573,0.599046958201733,-0.346402292718912,1565177
0.103099565957449,0.0655519013901301,0.613791923646507,-0.379193308574797,0.44411516853019,0.191053840584949,0.667206895806267,0.322312568181212,2.3393611934867,6.95921328784418,1606693
0.104117160976084,0.514075308396996,1.28824295082892,-0.462085001765064,-0.520238955852486,-0.196451537972773,1.82354165653848,0.119857904173639,-0.015916080168046,0.00675328560338253,1612262
0.231631299135157,0.0866459891498088,-0.463999029866134,-0.421246549032034,-0.310872187356838,-0.396172559243135,-0.838197386215839,-0.187458325113842,0.720955653745047,-0.330638790816451,1614566
0.098961299776702,0.173548305387052,2.07893437458904,-0.790840540142899,-0.32339521099519,-0.71107778479761,3.48139523738183,-0.0221746528526706,-0.767888657144555,0.155166609681278,1644034
0.175216945636098,-1.22779932631157,-0.00338286096126446,-0.637697996300471,-1.01341278083625,-0.643916690720589,-0.261854130650117,0.236631987208168,-0.0121546838768365,-0.350004987901014,1668599
-2.16552174775731,-1.17478636126484,-0.36828028968275,0.591838289299668,-1.33231230633857,1.29573305495763,-0.733070543537239,3.72859949168397,-0.0809016274927347,-0.345640640142417,1671370
1.51717872230164,1.2325833072302,0.566050553161375,-0.800595840378061,0.79617137603312,-0.0904453561155287,0.615904554308288,0.137601090493551,-0.139683519638699,-0.349634115515961,1684230
0.0459183777428723,0.401496076978044,1.39493853070893,-0.847358111358354,1.21009201148683,0.348327100124504,2.09120620240608,0.199111938333232,-0.668270043401111,-0.19915527326025,1692385
-0.0456809902748496,0.0286769396105034,0.645337054222379,0.477473750265578,-0.328802924185343,0.116011358367451,0.724182899861064,-0.0725476889984884,0.801569954163186,-0.352671976978689,1720713
0.199895059368986,-0.0139523442400226,0.423995713403621,-0.32051889096826,1.13386657406349,-0.145066492177986,0.374410291645911,-0.325816203857675,0.324756751665872,-0.301970797722883,1738800
-0.0756765963128713,0.1987300765155,0.774947425217473,1.75851341368086,-1.2927661108235,0.345407124836097,0.920248306565765,0.0764032290399557,-0.346182560660432,-0.342476857198387,1740845
1.31423702191085,-0.881070610465196,-0.242692664564921,-0.147169192791427,-0.364968697797447,3.05494365217816,-0.568381347619876,0.806794975948467,-0.698368957319449,-0.29810248041457,1742294
0.503823486250166,-2.13706466076953,0.398562117327506,-1.2179561613205,-0.278366282503119,0.663028250709437,0.35089771803123,-0.953411044769484,0.518731627603767,-0.350834614291216,1767700
0.130535012784275,0.244100411685416,0.470501869543963,0.00827172990205495,0.346343764089411,0.420792698291335,0.445898715761032,0.237928767558093,1.24775938906624,-0.205483432373024,1768972
-0.251422638192325,-0.929011673178469,0.219203904716543,-0.0944599605624817,0.344240716889966,0.556942477974306,0.0595463622109356,-0.628354199473016,0.372921110005905,-0.335358295366461,1889409
0.0899289274650733,-0.312271471257425,-3.49902026076169,-0.506606948847699,-0.577509722958234,-0.741843839262436,-1.22308138724259,-0.884974305947857,-1.05677537859824,-0.0740789903969383,1915938
0.0281276100561681,0.360296846791815,0.63558394529645,0.349858952442638,-1.03786059356782,-0.663369351160326,0.695794660556969,0.334272280082317,0.0894221432843553,-0.309859177744915,1916742
0.121678281684517,0.623220796785029,-6.98137188018871,-1.34374732376469,1.8427269248102,1.1804273158024,0.790875161091611,-0.223747026856313,0.137062791110801,-0.280552395205668,1919296
0.170680722705702,0.771264229597675,-0.378987092405423,0.603988073166609,0.771152517679206,-0.0338079850836428,-0.530783823752705,0.0700382449824942,-0.467474091171515,-0.169250519667044,1926770
0.311836408332193,0.0298385597849935,0.166918867055691,0.255874512748707,-0.834611120491842,-0.176245270162709,-0.0169751081205578,0.243939323719989,3.17725397027032,-0.332987758768788,1938156
0.129760076714355,0.372075877989044,0.441780420141705,-0.540902259772541,0.416692437082743,0.629400266425634,0.409446441314168,0.141779397101907,-0.0903985529801576,0.120812592103173,1938561
0.160520655694911,0.376784848549164,-1.62911199223732,-0.414505231462948,-0.382074986644887,-0.293599298398726,-1.98988799082683,0.495616386582443,-0.435229029841389,-0.0419898301492731,1966316
