"lemm_prc_v7_250","lemm_prc_v30_250","lemm_prc_v43_250","lemm_prc_v45_250","lemm_prc_gradx_250","lemm_prc_grady_250","lemm_prc_gradz_250","lemm_prc_m101_250","lemm_prc_m011_250","lemm_prc_m111_250","lemm_prc_m210_250","lemm_prc_m201_250","lemm_prc_m021_250","lemm_prc_m012_250","lemm_prc_m003_250","lemm_prc_m040_250","lemm_prc_m310_250","lemm_prc_density_250","lemm_prc_sphericity_250","sub"
0.235564704803533,0.375942670475015,0.840540487858975,-0.240663124382992,-1.44991173755037,-0.0135989780343782,-0.780944920821737,-0.120686157416815,-0.19306421395496,-0.0460126477060913,-0.00857054286491606,0.0146885567922124,-0.23023759091036,-0.00889191801277651,-0.114117169170111,-0.474621623563152,0.0405462695559852,-0.339997586823418,0.752428346435609,1085983
0.235564704803533,0.369230561330039,-0.987600571547417,-0.259601498697698,0.267426081553634,-0.103937198532617,-0.30208402196895,-0.34902021015771,-0.00506006766863168,-0.190608563478162,-0.0610644380442283,-0.0867229587631119,-0.170356288519643,0.0707362347250467,-0.125431796962429,-0.451505827702081,-0.0185429102538998,-0.452123285700162,-0.22915037648958,1125173
0.235564704803533,0.144776361570712,0.422386852967668,-0.236515296675179,-0.740445062354904,-1.11450208168299,0.574044773884724,1.14193735976378,0.47829245532629,-0.16498347493653,0.254891543220549,-0.0412407491911068,-0.340582010547651,0.0263133179203942,-0.120963872969278,-0.33906423298144,0.258423882117951,0.396744611910513,0.246330617990013,1154608
-0.0683457846550407,0.283158937570031,0.46962148403167,-0.073616430357977,1.2036688741003,-1.0752422109945,-0.520653199558545,0.300678380319253,0.0633611938375224,-0.129045259226459,-0.0738391156031337,-0.0368085234089312,-0.166708584241847,-0.0257359461925626,-0.112462910737715,-0.418634143990016,0.05558213586302,-0.355481076765913,-0.378343480575766,1181124
0.235564704803533,-4.14844994612117,-0.987600571547417,-0.259601498697698,1.27994790663466,1.30804991479104,-0.602685332333674,-6.60429939558129,4.42936661584519,-2.99133052727118,-9.41039707211855,-12.4414080124497,2.89749367738365,9.43591622007582,2.56323233651341,7.02506413156025,7.53448596386513,3.74125307368185,-0.408805587489532,1183075
0.235564704803533,0.375942670475015,-0.987600571547417,-0.259601498697698,-0.952921496007466,-0.0753522493158035,-0.721810134358299,-0.477506181094769,0.218286824448206,0.0983355016502405,0.0310772653920307,0.0473566025691479,-0.181451123416648,-0.00321210140835903,-0.230436321030936,-0.490120378925928,-0.0486854820500406,0.417891348432999,2.90080149462826,1232870
0.235564704803533,0.375942670475015,1.38097873564885,4.49717017766779,-0.0796096284526344,0.0340184509033835,-0.70548106937444,-0.0588489823991666,-0.509024523122828,0.0103942037258557,-0.0774115441877595,-0.0416039995482296,-0.214113180483493,-0.0387142292934054,-0.133075065384931,-0.48280982037903,0.00721215633877186,-0.427385253107045,0.815283813957202,1279943
0.235564704803533,0.375168854996142,-0.987600571547417,-0.259601498697698,0.0548623081591859,0.574981958167726,-0.724933017624656,-1.23426398362283,-0.621174809139299,-0.451197108470014,0.336204800851043,-0.305531390344478,0.137690252820145,0.0721244912878282,-0.181667652536437,-0.419108054583798,0.128622608711869,-0.326056537553109,0.165506582330942,1329352
0.235564704803533,0.318914623185739,-0.987600571547417,-0.259601498697698,-0.84910731457635,-0.104994604318284,0.406979652256421,0.949295909688593,0.018500809847221,0.0305450885464164,0.509439267533163,-0.159535749191368,-0.140082764143475,-0.0309357418913305,-0.238258993924705,-0.414903737403127,0.23166642006428,-0.398938947362935,-0.0475781985332368,1330263
0.235564704803533,0.370263211344639,-0.987600571547417,-0.259601498697698,-1.00308585159879,1.0461371863879,0.281908152640704,1.02797882686837,-0.624069497743158,0.0622423307706383,-0.0301455103996353,-0.0420745966961105,-0.199638364164901,0.119087286130011,-0.230516273534228,-0.461746356260408,-0.0921084189099784,2.46385069204772,1.86277159134844,1364384
0.235564704803533,0.0114777096936549,0.603225575498987,-0.245795163202446,-1.48714563225402,1.11222941808842,2.88575100713228,-0.0305821764336312,-0.267719938234095,-0.00113236038746209,-0.126864814649104,-0.0445764026480751,-0.287811225245048,0.0208741132015216,-0.108959608259153,-0.465890489281238,0.00486759461912876,0.439416579170998,2.42532154279121,1386095
0.235564704803533,0.368919707617032,1.11606529672524,-0.217541813218106,-0.731124386678852,-0.139955151007252,-0.424476090253424,1.22859091918919,0.235831806452854,0.114192402759127,0.343858070084832,0.264940264046516,-0.404652913987242,0.0581880490579373,-0.12121328750684,-0.471397681535971,0.151763847231288,-0.446798551880214,1.50395532758341,1458656
0.235564704803533,-0.669023654957876,-0.987600571547417,-0.259601498697698,-0.0347301570319972,-0.320520942791161,2.61284028737481,-2.36307750096303,0.332434861997517,0.330012208670693,1.22737340899808,-0.0372160920465205,-0.649401209230465,-0.00612924481978311,0.349721671209132,0.635411919196151,-1.7884875326787,-0.266226283370246,-1.1589923777586,1485662
0.235564704803533,0.375942670475015,0.876008986792907,-0.121477538896457,-0.355938344361665,0.219620517780623,-0.087936418867995,0.442816952500472,-0.0680757453603953,0.28921406646119,-0.202580589840402,-0.22892402408019,-0.213916172785417,0.0756214573192563,0.0211233531710578,-0.490398450443096,-0.0894708653493806,-0.355866744549803,0.993334524415355,1497807
0.235564704803533,0.375942670475015,1.18229651330422,-0.25854732156276,-0.58567899418001,0.0476223744253631,-0.640030605346937,0.172488612565477,-0.357810472247582,0.161498154572837,-0.295016692775712,0.0297024080057612,-0.185586854861095,0.398175074669696,-0.653036889214265,-0.477886043851719,0.0309932567291715,-0.381234974464762,0.217254651493823,1501387
0.235564704803533,0.359021550313148,0.248508267056346,-0.259601498697698,0.131190610340762,1.32742089180292,-0.0779537263364141,-0.107742754129955,-0.559786170089031,0.150929976745684,-0.286268791963531,0.0407144376138153,-0.198398949999186,0.0876055785508551,-0.148437700031338,-0.439427293378082,0.114262994744098,0.492052467756619,1.63095511297952,1518948
