"mkm6d_ptv4_original_glrlm_LowGrayLevelRunEmphasis_250","mkm6d_ptv4_wavelet.HHL_firstorder_Median_250","mkm6d_ptv4_wavelet.HHH_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm6d_ptv4_wavelet.HHH_firstorder_Median_249","mkm6d_ptv4_wavelet.HHL_glcm_Imc2_248","mkm6d_ptv4_original_gldm_LargeDependenceHighGrayLevelEmphasis_241","mkm6d_ptv4_wavelet.LHH_firstorder_Skewness_241","mkm6d_ptv4_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_237","sub"
-0.432941229906771,-0.544313496837025,-0.536532486486895,0.0327399860087424,0.52134621297667,-0.0411051100130578,-2.14939070105723,0.352113569442013,1085983
-0.193063263689812,-0.273191588253713,1.1557937500871,-1.00277636119386,0.203175048755701,0.72194682485058,1.18341116708974,0.0655011199650091,1125173
-0.0468224150506071,1.8985063902488,-0.749146025830088,0.797540531046987,-0.42490696157807,-1.10449540620956,-0.350688944433102,-0.531281694005891,1154608
-0.502952434197722,-0.456957373811043,0.216709463676169,-0.196313361665394,0.875736458044319,-0.769884268420167,-0.718765312408621,-0.571336774921862,1181124
0.254672237918024,0.624080134759677,-0.715067110533715,0.639515415079779,0.752491180755562,-1.68061255376118,-0.866177556881859,4.15958559354801,1183075
0.534131369741314,-0.673059084763701,-0.74456828291368,-0.695146306170542,-0.0490000336163365,-0.825698057056067,2.14271719055782,1.89707016949612,1232870
-0.140768490850872,-0.192010129534334,-0.0935008456034647,-0.519033306552663,-0.154451253518397,1.75506526509137,-1.19340037642525,-0.319932554157452,1279943
-0.376158084517863,0.193097643487215,-0.388607469218546,-0.306546746682368,1.04042915908234,-0.518400684928405,-0.108383132901417,-0.285213897943294,1329352
0.168341567329994,0.637693557821932,0.361214239263444,0.427620002214757,-0.276709003886178,-0.859229063613356,-0.0641104134925362,-0.782622174634889,1330263
-0.312500508345293,0.275213382850459,-0.754863130413577,0.377222168025148,1.85237386493819,-1.7788428134262,-0.0847088852234838,2.51070245173632,1364384
1.72195786341307,0.574092384073136,-0.711752774693501,0.685482994501765,0.185333799287142,-0.806416888625044,-0.52740904041892,-0.708668362374982,1386095
0.203326900470091,0.505096300830218,0.829404442646783,0.441589723934035,0.598483534686541,0.473952492866208,-0.900737268723084,-0.474813323171736,1458656
-0.169575285025373,-0.142277357504885,-0.339284955447292,-0.107906717842067,-0.719558065492062,0.191392889151856,0.19626708921266,0.248928796100403,1485662
-0.283051108756586,-0.299152526985836,-0.416317081356541,0.189489143526863,-0.0404783209492906,-0.566311164237241,0.138258415001681,-0.669755989309985,1497807
-0.139429258206864,1.13312847068213,-0.245857937183529,0.481724679734951,0.38416645760342,1.62886867897688,-0.70950768093445,-0.649199923738148,1501387
