"mkm8d_ptv2_lbp.3D.k_glszm_SmallAreaEmphasis_248","mkm8d_ptv2_wavelet.HHH_firstorder_Median_242","mkm8d_ptv2_lbp.3D.m2_firstorder_Maximum_240","mkm8d_ptv2_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_235","mkm8d_ptv2_lbp.3D.m2_firstorder_InterquartileRange_234","mkm8d_ptv2_wavelet.HHH_glcm_ClusterShade_233","mkm8d_ptv2_wavelet.LHH_gldm_LargeDependenceHighGrayLevelEmphasis_232","sub"
-0.611997740646524,0.116441136931023,-0.463011195241364,0.140348858573831,-0.953643764756852,0.289483694446585,-0.643387282209494,1085983
-0.341747242078938,-0.572317904393465,-0.205264713545995,-1.02127578797749,0.0140966742016362,0.323014957079827,0.0332573462928877,1125173
-0.385486479444861,0.52638578549911,-0.463011195241364,2.20116557470798,-0.324272949307562,0.196042220280808,-0.50327697853862,1154608
0.681112064706489,-0.0328006968377361,-0.463011195241364,-0.432929859547685,-0.85339216654636,-0.0632898122516204,-0.344668200094768,1181124
-1.13455520411967,-2.8363054129394,-0.463011195241364,-0.28656441221102,1.07914557126953,0.425031681866254,-0.661418885121384,1183075
0.398472875874322,-0.121835545775956,-0.463011195241364,2.47373368530249,1.12404206939337,0.310910654121604,-0.719753776568304,1232870
-0.143305909070221,0.0836468263886862,-0.205264713545995,0.245280274931946,-0.467350013759785,0.241470116050527,-0.396987634541795,1279943
1.12137567349306,-0.621665361906991,-0.463011195241364,-0.498512457058695,0.325778492473494,-2.9046460476825,-0.0684245462192835,1329352
1.31458715793488,0.580803276215633,-0.463011195241364,1.48893407300065,-0.333908387717043,0.153758328878682,0.200752154159451,1330263
0.900519205459304,2.73909635307624,-0.463011195241364,1.03728091044199,-2.28117523702144,-3.22398038254955,-0.205464433805557,1364384
-0.450892467086532,-0.0635862432915583,-0.463011195241364,0.601333712780571,1.16423321813619,0.629254549620324,-0.615218408019217,1386095
0.134084182863483,-0.877238667549086,-0.35557318551721,-0.935523749192313,1.4153976435211,0.193032830470703,-0.360364697341716,1458656
0.0487040685575724,-0.197565153180252,-0.463011195241364,-1.26462021151945,0.613155332062757,0.183916146302968,0.175282636573285,1485662
0.0582053078231627,0.210730550208064,1.72304707971444,-0.299579565775464,-0.139782242217176,-0.0659691877128225,-0.271790855575561,1497807
-0.708352071226239,-1.68111524043507,-0.35557318551721,0.0124725577226252,-1.0920850557688,0.255767113056035,-0.541788304144684,1501387
-0.968838223328736,-0.719544101257463,-0.463011195241364,-0.155399814944553,0.135664896694646,0.249857392545973,-0.691637419682127,1518948
0.195244403894137,-0.170504549297534,-0.463011195241364,-0.0448373906392703,-1.55795726961254,0.129254677958946,-0.607165104136491,1526417
0.459344436468133,0.429950744445288,3.58614788708474,-1.12145072631148,-0.00717283161289935,-0.132782011334638,0.370286307663455,1565177
0.088908074554889,-0.15064091290935,-0.0149947255155225,-0.17667712769582,-0.0606100519796482,0.287351111208421,0.597696307377523,1606693
