"mkm2d_ptv4_original_gldm_SmallDependenceLowGrayLevelEmphasis_248","mkm2d_ptv4_wavelet.HHL_glcm_Imc1_242","sub"
-0.515835848057621,-0.293857121842553,2086044
-0.449307455297881,0.595169124532618,2091555
0.100276038103189,1.02722811608774,2092954
0.25111632370308,-0.793192545897641,2096627
1.3190705145426,-1.67901138534528,2100050
-0.0817452327262552,-0.806160698314582,2108003
-0.695515482192044,0.916974402698093,2109902
0.12918271234589,1.08515826341274,2110540
-0.564626301709493,0.287262023261896,2116787
-0.127642384670072,0.11545242308465,2119177
-0.79913708029684,-0.855482165997796,2131601
0.361661567645219,-1.2082163095166,2132424
-0.72055152190857,0.561793922148077,2132982
-0.664982963140645,0.757084098427275,2133204
-0.0681795351026563,-0.822246959557768,2133380
0.237392693654587,-0.493488498058981,2134220
-0.871029364674847,-0.405847598219436,2135748
0.306589977554753,-1.69015308035949,2137799
-0.393886225780899,0.43657168894179,2138375
-1.01751537697287,0.323285477645182,2138678
-0.0128169077420799,-0.180288078740543,2139733
1.0004806353185,1.19820878274864,2141116
1.91323309560281,-3.91050388255312,2144796
1.67678244553624,-1.90197714914269,2145166
-0.859731283261351,0.920476186633323,2145694
1.21073004836465,-0.898310430134914,2146138
0.0509959809653183,-0.206939100036447,2151024
0.0230954010766061,0.957441412694393,215131
2.38465829445304,-1.64806978224463,2152442
2.26019150635896,-0.826310034286077,2157529
0.0311893936375335,-0.304191647375958,2158101
-0.121103117115035,-0.738833647944923,2158329
-0.0342474683583235,0.365261732571339,2168082
0.872572601614148,0.548228818234817,2172217
0.362434460722901,-0.534525228178725,2176530
2.4423246567977,-3.02909251333475,2176784
-0.199650032893167,-3.08450301955211,2181724
-0.705194548909152,0.625469418507423,2183291
-0.574124592426078,0.131514699771304,2183356
-0.799633177804907,0.367392722666152,2185290
-0.154463849021237,-1.58422264774851,2186951
-0.713644611399367,1.67096379133487,2196212
-0.0563533036670174,-1.72297786408988,2199403
-0.134999443815425,-1.84773431269264,2200416
-0.382583500605263,1.04142800390309,2200813
0.176100335660393,0.152407705199354,2205389
0.897682720903646,-0.0685071710730087,2212664
-0.382730269357948,1.31101611246728,2217034
3.71659186268049,-1.50263939551359,2218615
3.08517077623344,1.05231966801843,2219842
-0.998009656242245,0.454036834211345,2224150
0.156650402158704,-0.528055346723522,2228399
-0.404278978243166,0.703950561193503,2228400
-0.695919007958051,-0.422939153257867,2234271
-0.500206639698597,-0.761045832216909,2234422
0.095831639210519,-0.546010567183341,2237571
-0.368627447097666,-0.467850052616796,2244172
-0.560850339537269,-0.783914896834877,2247869
0.315044111028315,-1.57815221120098,2250648
-1.00172767608849,0.857544896004089,2250836
-0.424023124955592,0.331141193466124,2267382
-0.465941723327399,-1.12840324821026,2269346
0.282560664723137,-0.757143882768845,2271329
-0.710041778405738,0.385291680515782,2274521
-0.821069889833211,0.639365681985358,2276121
0.296741257328498,-0.336835227938443,2278618
-0.582885914345179,0.71155173019696,2285214
-0.901087601717599,1.5987598091978,2286108
-0.047446429896871,-0.111952108320225,2293123
-0.760673086556174,-0.647813232185696,2294852
1.79683708370609,-1.02912501146872,2294873
-0.633297568243879,0.419067121481716,2296332
0.114441466777017,0.88397774180955,2305114
-0.984499949992453,0.815114616216506,2305115
0.845207209213422,0.535300019071597,2306459
-0.727247558897627,-1.01866753486519,2306893
-1.11123922285518,0.900405186848054,2317120
-0.85898638672021,1.59454658779374,2319068
-0.810702464607985,0.767813187177272,2321962
-1.10933228516958,0.857659637471007,2331869
-0.187668627230843,0.974931682008612,2336735
-1.00202365960915,0.74679598331592,2339674
-0.523371411958775,0.897619418927811,2340155
-0.906640337944533,-0.117467284618238,2340322
-0.948754339365209,0.436454057053103,2350037
-0.804481649359749,0.467764403354688,2352038
0.574424500757559,-0.997689470927023,2359944
-0.279654045326973,0.704528929069337,2381907
-1.15207954880213,-0.00451611716723495,2393207
-0.997739372927797,1.20852314381277,2395415
-0.485158988744573,0.192628508505563,2395943
-0.806236920821406,0.635024276215672,2401405
-1.05977559765333,0.837575920065771,2405144
-1.04419971069094,0.839945950109213,2414406
-0.279511235911733,0.431003988015651,2419459
-0.873133886637771,0.338073929755262,2425694
-1.08759186117573,1.38196026772934,2426863
0.873340401394604,0.124977383357036,2430773
0.84254763143009,0.045459557854045,2439458
-0.395771499566725,0.830357943533505,2443354
-0.920618357103133,0.893361136650223,2445526
0.00353394309228431,0.718018734706263,2448298
-0.74676734579356,0.825510338595703,2453577
-0.530314820961783,-0.0978622702761545,2474709
-0.190180742002208,-0.917779353135055,2480056
-1.1856028416427,-0.113058444719925,2480330
-1.01610900404143,1.0081854474714,2487135
-0.357706282446367,1.16804389221846,2488660
-0.370812267927344,1.12257760678445,2490180
-0.903342282058604,1.130932188461,2493534
-0.515678021431874,0.582869438102334,2498991
-0.812682151244971,-0.250336020391603,2500377
0.0890861454017107,-0.0885357919288289,2504802
-0.777205223271539,0.553716344492293,2510402
-0.576625481490789,0.199547205909608,2520618
-1.08830238260375,0.8712636237525,2559453
2.71492766505646,-1.0764386375889,277752
-0.517445368182903,0.00853843863745947,308862
-0.966081145144299,1.05859264167623,58325
-0.148536650290261,-0.763355769409757,92173
-0.700292219447941,0.0927625684537808,923666
-0.310485012112521,0.357198688665439,965005
2.01070354402017,-0.538358489647529,983079
