"mkm5d_gtv_wavelet.HHH_glcm_ClusterShade_249","mkm5d_gtv_wavelet.HHH_glszm_SmallAreaEmphasis_248","mkm5d_gtv_original_shape_Elongation_241","mkm5d_gtv_lbp.3D.k_firstorder_10Percentile_240","mkm5d_gtv_original_shape_Flatness_237","mkm5d_gtv_wavelet.HHL_firstorder_Median_235","mkm5d_gtv_wavelet.HHH_firstorder_Median_229","mkm5d_gtv_lbp.3D.m1_glcm_ClusterShade_229","mkm5d_gtv_wavelet.HHL_firstorder_Mean_228","sub"
0.289211297335162,0.438491185547583,0.69847015605371,0.135023952302948,1.10620067850787,-1.16990698827524,-0.530801624873706,-0.587698748765837,0.440083000104057,1085983
0.066529927200454,-0.616971923559181,0.962137579248856,0.20350000942923,0.796438141055738,0.00422423015923217,0.0539574986757671,-0.281847995192019,0.411613260904939,1125173
-3.35126752455046,-0.591160339339706,-0.8858295034978,-1.14714750147094,-1.6700560069843,-2.43332396190247,2.29199038004508,-0.230297788681781,-3.14105772986934,1154608
0.0166248913851171,0.565517414662271,0.623014364482949,-0.37063163917502,0.822227092376877,0.26627074248841,0.0240261084855333,-0.860020542668025,0.245767465260016,1181124
-0.135148798021766,0.0562249671803845,1.17941388477205,0.0328612933598687,-0.241603380840388,-0.38295524556117,0.553985156291691,0.66936845184488,1.51433333302683,1183075
-0.364712047001645,-0.635608819606851,-0.643321885140262,2.37186381485609,-0.347241854915511,-0.524567651675119,0.824568057900352,-0.957088950620748,1.19219244760736,1232870
-0.000108063696548045,-0.0578244490091066,0.753640874637782,-0.317125467848695,0.738301545200129,0.406607190532297,0.123499330778829,-0.107068765840091,0.317018219859579,1279943
-0.00582576058452223,0.291144152502499,-1.48853422497875,0.514807244065723,-1.60397004644515,-0.299589039848914,0.326916162244578,0.376102579914294,-0.163193476102651,1329352
0.0219025007323198,0.578717353506233,-0.447657071602672,0.0890825491371548,-1.37603671622577,0.0948418557446716,0.247620954892419,0.030943090571258,-0.097416193939708,1330263
0.711975106107061,-2.2080529353342,0.655066831636685,1.11296509957172,-0.578075999521888,1.29130739209677,-5.19433619534457,1.56483305395595,1.23972386392716,1364384
0.441332361384663,0.707043404405351,0.363635750342831,0.0292812928095703,-0.943475186393943,1.71210521917249,-0.117105272202792,2.61619898433971,0.760955511581204,1386095
0.202436961189173,0.250286887547625,-0.362001457343579,0.00583625482832147,-0.982195069017342,0.664799602215913,-0.0776126145902627,0.535410831486699,0.0372370346241215,1458656
0.00469170491104245,-1.78153957795517,0.146635415210695,0.300304632789336,0.532727165187558,-0.433611103849585,0.461631270719455,-0.40211329084763,0.261791216261413,1485662
0.0768195260494305,-0.14932718237459,-0.378308628064865,-0.902817250009894,-0.213830036761333,-0.184567935381564,0.00103846238641446,-0.392017181205123,0.492525915910187,1497807
0.108852980836871,-0.841419338755397,1.46732281128987,-0.539028068803443,1.70581052643604,0.071288993281065,-0.0391768884513004,-0.0224015718491982,0.0563875455633533,1501387
0.123458062211049,-0.301982230524531,-2.11439199153579,1.30323159940683,-1.33821568673436,1.5292259443176,1.31522651650913,-2.93929238013799,-3.36797875405744,1518948
0.95532882481094,0.421809231988011,1.18685892917443,0.286770576087095,-0.349201686809449,0.0885211807755433,0.149376857019033,0.268028622108896,-0.0267425570340706,1526417
-2.34887045956203,0.320149239268126,0.353180363437608,-0.370247725823415,1.23937153475419,-0.667166213376648,0.44627868340532,0.351968277398135,0.497223921846156,1565177
0.0644225871693981,-0.0104780596408998,0.44411516853019,-0.690864944702304,-0.0479086016323747,0.0390043628093473,0.092203946059314,0.27243722758495,0.307742668961158,1606693
0.0639585186960221,-0.3724970929669,-0.520238955852486,-1.20117022940837,0.403256439431639,0.496607695979699,-0.100929138952729,0.51409073693815,0.0947708682112934,1612262
0.263447604999408,-0.27659114498344,-0.310872187356838,-0.392656231941745,0.430438044809545,-0.120873622210759,0.00799821789062558,-1.26440447326818,-0.222348040970017,1614566
0.0482848844352399,1.64767152683003,-0.32339521099519,-0.84973601572368,-0.715574095612324,0.217242487564094,-0.0942664308032959,0.433130849927202,-0.0106767639803692,1644034
0.389061283921183,-0.0602217881399804,-1.01341278083625,-0.0211375040925995,-0.840884954206186,-1.22647469681291,0.405949086748476,-0.68872832931334,0.239993503018783,1668599
-2.7209511895262,-0.528701180241969,-1.33231230633857,1.23177858995129,-1.05973398640578,-1.28821153246257,3.59878181932064,-1.61306217459165,3.76380959739741,1671370
1.52012865143707,0.765759304413035,0.79617137603312,0.395988967589158,0.439891853901493,1.30803660278587,0.211795596298991,0.15802871911147,0.115966617706601,1684230
0.011007600298794,-0.104359223264137,1.21009201148683,0.830622982069042,2.13895556958249,0.409950403338057,-0.0548578194011193,-0.198814165081966,0.308841234620229,1692385
-0.149746296498207,0.42089049338614,-0.328802924185343,-0.56926697146538,-0.59684527512536,0.0142191254239526,0.142183037411303,-0.0133976980104187,-0.130396233859585,1720713
0.0243737937404542,0.323382455596959,1.13386657406349,0.353774566524143,2.27236949683126,-0.0219072282129876,0.199929055517692,0.111134324696667,-0.336564641307728,1738800
-0.252076283059587,0.6465932587856,-1.2927661108235,1.08672292976249,-1.04667599375971,0.153871542105403,0.521968471463306,0.352164879441143,0.0768734058303845,1740845
0.400576096114098,0.382968291484701,-0.364968697797447,1.15180359293675,-0.38251068760625,-1.02312842772546,-1.81065122960188,1.59539065198699,0.853024889856383,1742294
