"mkm6d_ptvper_original_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm6d_ptvper_wavelet.LHL_glcm_ClusterProminence_250","mkm6d_ptvper_wavelet.HHL_firstorder_Mean_250","mkm6d_ptvper_wavelet.HHH_glcm_ClusterShade_250","mkm6d_ptvper_logarithm_firstorder_RootMeanSquared_250","mkm6d_ptvper_original_firstorder_10Percentile_249","mkm6d_ptvper_wavelet.HHH_firstorder_Skewness_249","mkm6d_ptvper_lbp.3D.m2_firstorder_90Percentile_249","mkm6d_ptvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_248","mkm6d_ptvper_wavelet.HLH_firstorder_Median_248","mkm6d_ptvper_wavelet.HHH_glszm_LargeAreaLowGrayLevelEmphasis_248","mkm6d_ptvper_lbp.3D.m1_glcm_ClusterShade_248","mkm6d_ptvper_lbp.3D.m2_glrlm_GrayLevelVariance_248","mkm6d_ptvper_original_shape_SurfaceVolumeRatio_247","mkm6d_ptvper_wavelet.HLH_gldm_LargeDependenceLowGrayLevelEmphasis_247","mkm6d_ptvper_wavelet.HHL_glcm_ClusterShade_247","mkm6d_ptvper_lbp.3D.m2_gldm_LargeDependenceHighGrayLevelEmphasis_246","mkm6d_ptvper_wavelet.HLH_firstorder_Mean_244","mkm6d_ptvper_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_244","sub"
-0.168721997662314,-0.326365832311315,-0.910156270671204,0.2381825114929,0.459242058190962,0.092283002202449,0.236038910102823,0.296414352994645,-1.62018878397719,-0.515828260391808,-0.13314708757638,-0.388519297258078,-0.00208471142344514,-0.188127279008228,0.865540932326273,-0.254028015250077,-0.288199570832939,-0.786340676473024,-0.940789804027053,1085983
-0.275125354686069,-0.179057519965498,-0.370656657504839,0.280169705594158,0.011006285044799,-0.0237092613624773,0.414753892024795,-0.265564217923851,0.048421419551889,0.588242545534352,0.280121386196933,0.541336896020205,-0.98167223666344,-0.117840883505965,0.557598271727859,0.439805329324308,0.8616582207449,0.781717543663593,-0.520928497292206,1125173
0.131423360144195,-0.139746233832575,0.263511229677696,0.322650235670055,0.497567759147877,0.444719617881884,0.768547325476296,-0.151582940234996,0.446781090906015,1.2906799097023,-0.316988990371705,0.855816058446817,-0.99911166874054,-0.0576298016652,-0.272642647009477,-0.325374320118811,-0.963560561317516,0.414557074583178,-1.38764945440431,1154608
0.0332843277575369,0.290467328006316,0.16323434964523,-0.0667151132431395,0.887262009639066,-0.438825857244653,-0.506449925740739,0.836065776858678,0.418264290673855,-0.469919775455992,-0.3318848746982,0.0895186590798991,-0.152920170154474,-0.184230533658342,-0.435882853289461,0.582454318018155,0.303512531380325,-0.669946312503621,0.876714148852277,1181124
-0.138784274305217,-0.253616099753834,0.419387205442939,0.509507615296469,-1.44356219594305,-0.550701564491323,0.826695026802009,0.135511431964624,-0.567477830581057,1.64137859972981,-0.444836017784241,-2.31868090657507,2.29610349636066,-0.0514746362123101,-0.249270079805081,-0.656275320625033,-0.588854799897939,0.949536968681685,-0.249043110321786,1183075
0.0619768147990236,-0.293467879028851,-2.44643821509111,0.297594485388211,-0.290164844417652,0.368359412750595,-0.103198525804294,-0.116179557938777,1.71131970616923,0.611751829593984,-0.462682985855403,-2.66513683822533,3.49364370630284,8.1776297538072,-0.0706424711774753,-0.446843038123365,-0.921749874984145,-1.8433763593505,2.22986883590029,1232870
-0.252031033392918,0.275243533018702,-0.699154677388812,0.0409646511873536,1.412423766475,0.868645011429696,-1.80682009699786,0.582002103663046,0.0818380189622525,-0.732282707915984,0.464952442473372,0.184461667622308,-0.247813122683684,-0.346588467025009,0.434942845497062,0.879497195089989,1.95918903027438,-0.546999610292793,-0.568285800009028,1279943
-0.23359671016631,0.204136519627306,-0.0146954529395137,-2.03244652233613,-0.0542726464907813,-0.259130209906284,-0.706438987686977,0.0708111802218473,0.412692873157385,0.451012882096109,-0.476060101638588,0.0171050478218756,0.0277848375146265,-0.238408969571237,-0.413005502433727,0.161344953029464,-0.158680679655151,0.392262193213193,0.30754523181354,1329352
-0.239570333974147,-0.184599368053259,-0.258051486386413,0.0622964107812049,-0.378591362136033,-0.624483889245531,-0.52013496102862,1.10130099271869,0.238781136994187,-0.882286448463902,-0.197349691532463,0.920231021630149,-0.376805898803756,-0.132961324197739,-0.358768098258159,-0.406536483575547,2.36501783674736,0.525824027882009,0.411168462373161,1330263
-0.11226227263538,-0.309096701157516,-0.425946206372047,-1.58182447349632,-0.317417659154405,-0.362755279920488,-1.04557915581263,-1.14092116062457,0.480893476397829,-0.560365025168883,-0.47843147195012,0.831002862176684,-1.39372105495848,0.0713237880780497,-0.456651230458357,-0.327989796195684,-1.60385337546053,4.83616386328923,-0.475751773689711,1364384
