"mkm6d_ptv4_original_shape_Flatness_244","mkm6d_ptv4_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_238","mkm6d_ptv4_wavelet.LHH_firstorder_Skewness_237","mkm6d_ptv4_wavelet.HHH_firstorder_Median_235","mkm6d_ptv4_gradient_glcm_Imc2_235","mkm6d_ptv4_wavelet.HHH_firstorder_Mean_234","mkm6d_ptv4_wavelet.HHH_glcm_ClusterShade_234","mkm6d_ptv4_lbp.3D.m2_glcm_ClusterShade_234","mkm6d_ptv4_lbp.3D.m2_firstorder_Maximum_227","sub"
1.06854900054944,0.191296441564642,-2.14939070105723,0.0327399860087424,-0.692964870682967,0.523330097474049,0.325438398560524,0.683325774287356,-0.557662248931996,1085983
0.354501163226146,-0.963936674401961,1.18341116708974,-1.00277636119386,-0.464332145946575,-0.632874824485184,0.410067439373482,0.00211410584839807,-0.327614364470739,1125173
-0.0765557024615884,1.76812212712984,-0.350688944433102,0.797540531046987,-0.466555645265974,-0.333140255333856,0.252565987318739,0.193545276502139,1.7173849096567,1154608
0.940097272090689,-0.349590465672217,-0.718765312408621,-0.196313361665394,1.08730663950227,-1.57472984917249,-0.494402019360513,0.975124972925513,-0.557662248931996,1181124
0.263638859654381,-0.283605779516168,-0.866177556881859,0.639515415079779,-1.53836451748528,-0.617085078150592,-0.349832747154116,-2.20862763026139,-0.557662248931996,1183075
-0.783737688736107,2.33886545816524,2.14271719055782,-0.695146306170542,0.505235041740816,0.0872631193083583,0.176780978655698,-0.64123647778995,-0.557662248931996,1232870
0.217784317271122,0.305332662044388,-1.19340037642525,-0.519033306552663,0.680763785667878,0.0351706790281711,0.318051162556251,0.85995933235632,-0.327614364470739,1279943
0.0872473650047468,-0.474245210460791,-0.108383132901417,-0.306546746682368,0.533367053690877,-0.163778958248515,-3.24112819188269,-0.666854623817879,-0.557662248931996,1329352
0.336280957137563,1.26960863978535,-0.0641104134925362,0.427620002214757,-0.594201079745529,0.723107585963769,0.323446271735347,-0.97804520407952,-0.557662248931996,1330263
-0.144506452321763,-0.155066582969467,-0.0847088852234838,0.377222168025148,2.97976663907281,2.29544099495892,-1.25311265378933,-1.7799709700248,1.22390601579092,1364384
0.398415274521501,0.66948103535648,-0.52740904041892,0.685482994501765,1.8698678157273,0.485128936225125,0.483724389113098,-1.28472483613076,-0.557662248931996,1386095
-0.0809947408050252,-0.882036541023326,-0.900737268723084,0.441589723934035,-0.165354393050344,0.982658219767662,0.893064396439304,-0.514401112944721,-0.327614364470739,1458656
1.12333587222391,-1.18442129203305,0.19626708921266,-0.107906717842067,-1.16024976351418,0.258411868522657,0.245475748725743,-0.543379188528875,-0.327614364470739,1485662
0.254443162346087,-0.363592528084235,0.138258415001681,0.189489143526863,-1.1824420418744,0.0904983840036266,-0.451400381984375,-0.00392780314951326,1.06711565461875,1497807
-0.400284443105829,0.0916361136634055,-0.70950768093445,0.481724679734951,0.988193051274042,0.536227429877373,0.373678273875122,1.40541959700092,-0.298850434893503,1501387
-0.450057641241647,-0.152359497002912,-0.702004205808385,0.306468014563964,1.02975385560995,0.568607611352072,0.447782038798647,-1.25267150002198,-0.557662248931996,1518948
-0.525074134691773,0.0679470674176179,-1.09084982194558,-0.172526399393917,-0.444450836160559,0.0982289974330661,0.26559216765886,1.12878203110917,-0.557662248931996,1526417
0.444061371837965,-1.05704807651699,-0.866974441902696,0.256930813872623,-1.43908040492561,1.15767066712963,-0.178220472248796,0.941514620938789,2.78282722772633,1565177
0.221615235466569,-0.171594015967374,-0.34316512781462,-0.223095514193281,-0.729413814480765,0.499327682485149,0.377062538610631,-0.458189020997854,-0.157791645902606,1606693
0.21928706026013,-1.11520988019483,-1.14516888703114,-0.549989513253321,1.69614421625797,0.470313984524667,0.334955010684318,1.89498194131911,-0.461770011392236,1612262
