"mkm6d_ptvper_wavelet.HHH_firstorder_Median_248","mkm6d_ptvper_wavelet.HHH_firstorder_Skewness_245","mkm6d_ptvper_wavelet.HHH_glcm_ClusterShade_245","mkm6d_ptvper_original_shape_Flatness_244","mkm6d_ptvper_wavelet.LHL_glszm_GrayLevelVariance_242","mkm6d_ptvper_wavelet.LLH_glcm_Correlation_240","mkm6d_ptvper_wavelet.LHL_glcm_ClusterProminence_240","mkm6d_ptvper_original_glszm_LargeAreaLowGrayLevelEmphasis_239","mkm6d_ptvper_lbp.3D.m2_firstorder_RootMeanSquared_232","mkm6d_ptvper_wavelet.HLH_glcm_ClusterShade_229","sub"
0.112447375686813,0.236038910102823,0.2381825114929,1.28773345349569,-1.0989242106172,0.786042156860227,-0.326365832311315,-0.168721997662314,0.187490877453535,-0.329313569767578,1085983
-0.126758806870999,0.414753892024795,0.280169705594158,0.0020267008965909,-0.242490455370394,0.774391034923591,-0.179057519965498,-0.275125354686069,-0.0108453744423136,-0.148844922395386,1125173
0.590008368962762,0.768547325476296,0.322650235670055,-1.05817960667768,-0.039824350934284,-0.00280085251121014,-0.139746233832575,0.131423360144195,0.29161519842539,-0.259745726019191,1154608
0.0551331803495149,-0.506449925740739,-0.0667151132431395,0.780671015151353,1.15267990317157,0.389202524709058,0.290467328006316,0.0332843277575369,0.498186681419106,0.124186273020248,1181124
-2.37331567361779,0.826695026802009,0.509507615296469,0.406249523139593,-0.610946654224065,-0.751572110797628,-0.253616099753834,-0.138784274305217,0.0937877530577324,-0.260905483193335,1183075
-1.7883692626854,-0.103198525804294,0.297594485388211,0.132815037026108,-0.811327965831556,0.577624538262592,-0.293467879028851,0.0619768147990236,-1.40765271627204,-0.386754287127212,1232870
0.0624834000587443,-1.80682009699786,0.0409646511873536,0.0528274881475076,1.20947487990078,0.816171000172877,0.275243533018702,-0.252031033392918,-0.017241780654095,-0.147564918750105,1279943
0.694574582994085,-0.706438987686977,-2.03244652233613,-0.782064036551383,0.791360627890331,0.398811353754926,0.204136519627306,-0.23359671016631,0.682461807017016,0.159294027362947,1329352
0.118276266035955,-0.52013496102862,0.0622964107812049,-1.36273625294635,-0.221890555540078,-1.34413864520899,-0.184599368053259,-0.239570333974147,2.25876088934687,-0.121303733278436,1330263
-1.30986266973721,-1.04557915581263,-1.58182447349632,-0.797302960312305,-0.9189269879032,0.56142141813641,-0.309096701157516,-0.11226227263538,1.46170338719332,3.67557434142146,1364384
0.412664899819343,1.33663342193227,0.586219175441044,1.13132504707476,0.0174403061245723,0.646305784313791,-0.097857536927817,0.0125364489082438,1.01281840210119,0.333503161441452,1386095
-0.465399194496434,0.197556562828574,0.114023540755181,-1.45151532626446,0.272169922757644,0.577363056125998,-0.0463830241998752,-0.262488907900306,1.08403468809886,-0.0902346421813773,1458656
-1.79647425954365,0.310519259475427,0.230028174541838,1.33641822073201,-0.834761044474276,-3.01279101814288,-0.301083378670142,-0.235380678838487,0.988276296367695,-0.326225327895169,1485662
-1.01507368840024,-0.616991758446522,-0.0509161329736395,0.25646500049719,0.349242601216371,-0.264542712791619,-0.0753799728769062,-0.253788310447362,0.275856173877309,-0.119318705051064,1497807
1.15353691474323,1.10812611314495,0.333191890102369,-0.688605984569223,0.676305804520669,0.621094952278855,0.049127581071757,-0.265242459030662,-1.12619923727837,-0.29227363527367,1501387
-1.35801649097774,0.690111974474267,0.306010997753018,0.0109827969647154,-1.34443502202194,-0.374230806586865,-0.343370382071889,-0.170504443253982,1.29784674162363,-0.241925186132714,1518948
0.0477735478802969,0.137211890058674,0.515580623307399,0.631565493020372,-0.432863627528923,0.416382379078179,-0.235391094116281,-0.160199836644862,-0.803787035167876,0.538015876222399,1526417
0.0517428326817304,-0.081221675661652,0.143775110608179,0.146881836117693,0.545685994321003,0.781845127829489,0.269019454444147,3.10193227071682,-0.304430023397368,-0.240617187460991,1565177
-0.0413121134953113,0.0272339834354817,0.224733661228813,-0.627632355926773,-0.933479576665904,-0.251832969545796,-0.316309803172912,0.0339328297030278,1.77001631482225,-0.316709068817315,1606693
0.921107021839036,-0.245873097285419,0.218085791721696,0.177952322718098,0.143324739582841,0.231638001918133,-0.0290703360070025,-0.255483239361797,-0.318008539504955,-0.250890687634018,1612262
0.91283028083726,0.226982184118296,0.299751728554952,0.807718884259505,0.538209410656596,0.331391818573298,0.0605614738801517,-0.0750857893888981,-0.173786620521036,-0.185376534706579,1614566
