"mkm7d_gtv_wavelet.LHL_glcm_Idmn_248","mkm7d_gtv_original_gldm_LowGrayLevelEmphasis_231","sub"
-0.766296961250575,-0.529090107426348,1085983
0.145438099047385,-0.477782417473574,1125173
-0.481341065396213,-0.121785267173548,1154608
0.726733223196735,-0.490039063143549,1181124
-0.632111734453319,0.229891977931989,1183075
-1.31744551682467,0.615231261756279,1232870
0.230270046665634,-0.566770649318979,1279943
-0.444018011493954,-0.0109198425184392,1329352
-0.18393134545284,-0.453019799896057,1330263
-4.85605640181577,4.8594978291708,1364384
-0.27675776086145,0.0981271637421268,1386095
1.02424543301175,-0.58557337421471,1458656
-0.626422858240368,-0.305227953352508,1485662
-0.156677198128489,-0.431418511866229,1497807
0.226762005335587,-0.106266576182088,1501387
-1.56166582547071,0.607441324126168,1518948
-0.202017941740658,-0.110099530644175,1526417
0.702966111917309,-0.591242297478864,1565177
0.627909733701881,-0.531319023035624,1606693
-0.0104022312295145,-0.0250780868523716,1612262
0.593733567315308,-0.171395226459204,1614566
0.631844748466265,-0.240284426477703,1644034
-0.0772383628130826,-0.563011105061862,1668599
-1.99839927826093,0.125368455163166,1671370
-0.486385494034993,0.75227916044137,1684230
-0.11364872318541,0.912327655332963,1692385
0.859161057546933,-0.550390711583179,1720713
0.824118241392483,-0.579405550788037,1738800
0.974163251425527,-0.445920456765916,1740845
-0.607842846649183,0.453346078825713,1742294
0.272620179675625,-0.475503909446775,1767700
0.826769150347018,-0.565981094779488,1768972
0.780280318806501,-0.592186908559117,1889409
-1.15539036046547,0.724805429532124,1915938
0.493681805346403,-0.435924940499689,1916742
-1.07298066212531,1.34143774384849,1919296
-2.33384633510987,0.455503129051459,1926770
1.01045545034826,-0.601765352594157,1938156
0.117252876250779,-0.399454257971588,1938561
0.388888382724737,0.986953983531784,1966316
-0.193069905343292,-0.0598241356281266,1967281
-2.85784069836166,1.36876418970485,1973544
-0.996918937464461,-0.0815983929835612,1975401
0.0806088388048258,0.0850420197827998,1976407
-0.0323646837784778,0.639742301240317,1978972
0.0156683671926507,0.000774538802765193,1979045
0.740260359130681,0.118522009192049,1979422
-0.952710851712489,2.14466869507219,1980052
0.933126911800589,-0.586710815097061,2001182
-2.70735003308121,1.41519758998601,2002465
-1.28204827614432,0.0967456810544232,2004451
0.331011151109096,0.216587132384505,2006164
0.121483805927864,-0.456154277291247,2007309
0.467926413567221,0.184673536608519,2009915
0.790448890199026,-0.340668450592642,2010259
0.735682745432727,-0.572454921870705,2010554
0.965648061086072,-0.508548079328273,2026671
0.155382689103311,-0.523512983740481,2033049
1.04790180039712,7.49461004681714,2034136
-0.233408681363565,-0.447748135950727,2040495
-2.33066903144635,4.55015677609998,2047354
0.121627965923319,-0.0388940437669882,2051378
0.753558948080045,-0.300703674646614,2055667
0.931754565960155,-0.387500596166527,2057358
0.565808457274547,-0.535911637142944,2059713
0.635518164848571,0.103216126766003,2069079
0.686240635315176,-0.402183673089711,2070958
0.240555690831011,-0.365297933185451,2072215
0.601680128427802,-0.0247865569343196,2075832
0.338367961149564,-0.363316561983367,2075846
-1.61042519130148,-0.172887202832557,2076301
1.02664373689347,-0.605983179933572,2078198
0.00278221678182877,-0.484275075924576,2078899
0.132488099151529,0.114215228776152,2085349
0.930500127938826,-0.502087256498494,2086044
-0.555549589869699,-0.405538648619613,2091555
-0.0691654902084857,-0.421614341284841,2092954
0.657178687478623,-0.259120532775917,2096627
-0.984409608156175,-0.0172623082373899,2100050
0.168738339659025,0.464674456408745,2108003
-0.0600417187113445,-0.373796470930327,2109902
0.709368567574154,-0.5433144381982,2110540
-0.749083100250773,-0.109803558811462,2116787
1.07000156648863,-0.554398496163173,2119177
0.638884377431235,-0.527349547085517,2131601
-1.06963867478694,0.286280929507139,2132424
0.823568990373788,-0.525925138262848,2132982
0.660352905978013,-0.401325537415946,2133204
-1.17268624800783,-0.474731791984439,2133380
0.61379571162807,-0.376954546953412,2134220
0.986022620717251,-0.595852623481195,2135748
-0.58400996734207,0.828726098062549,2137799
0.713218226757716,-0.366741585736746,2138375
0.937753144585605,-0.59526006743518,2138678
-1.03835728156839,0.661445865422023,2139733
-0.3817457835896,-0.502203817137315,2141116
-0.413609004684306,0.0758909709045671,2144796
-2.35593198919597,0.89359469064224,2145166
-0.0760047664713439,-0.290007593874852,2145694
0.174765854720646,-0.251857506867321,2146138
0.801680587958873,-0.55481395944366,2151024
0.297262257732533,-0.194746287270398,215131
-1.59442713674251,0.10913764039691,2152442
-0.797292915414806,2.57540130224704,2157529
-1.02671809806226,-0.392315309950904,2158101
-0.255721845793119,-0.0660359368332479,2158329
-0.829753519252313,0.123279418134241,2168082
-1.52135161543748,1.06365724418351,2172217
0.632888758815859,-0.153476249996236,2176530
-1.23750986334574,2.98483439480772,2176784
0.384542832634583,-0.190752023444693,2181724
0.937917456827049,-0.563830693340664,2183291
0.491049623513987,-0.484924190551225,2183356
-1.05564223430016,-0.134864082428216,2185290
0.978974584260465,-0.547967819397796,2186951
0.638346016084775,-0.584773681608409,2196212
0.477870730700771,0.211523364867284,2199403
-0.773873559809135,1.50960940521223,2200416
0.330219705822844,0.30270346032961,2200813
-0.4404579330738,-0.453053337430441,2205389
-0.0923152922083432,0.0937125384218925,2212664
0.560887183058497,0.0994403339044884,2217034
-1.03802200852223,0.0579138182563322,2218615
-0.43507298778981,-0.533769606939356,2219842
0.924975383624787,-0.578607242021904,2224150
0.246106112387777,2.55441817549448,2228399
0.242803950903842,0.0800622682425412,2228400
0.0986589455966642,-0.542339822078206,2234271
-0.111517190856409,-0.461916053366626,2234422
-0.47094700872051,-0.253040507182905,2237571
0.212180602267718,-0.292603470164667,2244172
0.0707657817947139,-0.540622470458213,2247869
-1.54747050466465,1.2159475287029,2250648
-0.108230504477188,-0.406945630550632,2250836
0.775314857724952,-0.566945907604156,2267382
0.436679938225994,-0.410118837963846,2269346
-0.279355486123594,-0.208042349438246,2271329
0.893976298663891,-0.526525238527521,2274521
0.481125083123301,-0.429736176586927,2276121
-0.777768737749211,1.19003856639469,2278618
0.150638507409247,-0.500370228984095,2285214
0.719450371615505,-0.465171484790334,2286108
0.960365317608892,-0.589860117269904,2293123
1.03211636465929,-0.48453873086849,2294852
-1.55018974235962,-0.00520381691159932,2294873
0.715822772083793,-0.506563628368318,2296332
-0.141265553283412,0.441544235924334,2305114
0.986523977215302,-0.579374280580686,2305115
0.260056884545743,0.242923166974004,2306459
0.883093238836146,-0.47902106793299,2306893
0.982411546249148,-0.464738233400549,2317120
0.777094961781375,-0.593051102525969,2319068
0.511500507729523,-0.529487301553128,2321962
0.0731899770214637,-0.499018791833813,2331869
-1.5598647199526,-0.222325269225147,2336735
1.04751996156187,-0.604494592575447,2339674
0.232614200409949,-0.426680848447062,2340155
1.04146771893984,-0.593144628944567,2340322
0.0610752930747187,-0.366633316760032,2350037
-0.530724910835498,-0.157730111307667,2352038
-1.65717802085893,-0.290670667686127,2359944
0.455920477406495,-0.27275300611453,2381907
1.12618057152994,-0.583848368424598,2393207
1.09849222136884,-0.601028453233454,2395415
0.91358476077792,0.021958880156605,2395943
-0.0958177016173779,-0.448035299419429,2401405
1.0187462879027,-0.558572512969571,2405144
0.928762780539617,-0.58345002269752,2414406
0.377812605038685,-0.271067459314514,2419459
0.0580861155022779,-0.242979036490909,2425694
1.11064851055994,-0.602936792842216,2426863
-4.31692470175774,4.31865641061944,2430773
-1.1921746836695,0.674464291317524,2439458
0.797284593303519,-0.507568081495436,2443354
0.967517496606361,-0.589731073001811,2445526
-0.128910604986258,-0.172325088683384,2448298
0.717268738331882,-0.545564138669734,2453577
-0.221639632256814,-0.12195713722858,2474709
0.769378131581952,-0.35181720449548,2480056
1.0447251837012,-0.555540731827322,2480330
0.870052387857326,-0.59304153873898,2487135
0.842322763467894,-0.552019192715782,2488660
0.636654588932887,-0.217001949067771,2490180
0.991312289658497,-0.363878198170214,2493534
0.399456798101854,-0.248183193421014,2498991
0.776835134107988,-0.374933160136975,2500377
-1.13798959537415,1.39648308217568,2504802
0.606004148141061,-0.198088551756021,2510402
1.00815037693535,-0.559301816725616,2520618
0.994365111004685,-0.417993782240955,2559453
-2.45772229889849,0.976225368739542,277752
-0.0952283837244035,0.240368751563607,308862
0.708050313373318,-0.482719174773156,58325
-0.010826474905817,-0.539392798159676,92173
0.592974971011089,-0.354798366919736,923666
-0.218340717637856,-0.273262690644288,965005
-2.34721244514646,0.535552779575086,983079
