"mkm8d_ptv_wavelet.HHL_firstorder_Median_250","mkm8d_ptv_wavelet.HHH_firstorder_Median_250","mkm8d_ptv_original_shape_Flatness_249","mkm8d_ptv_wavelet.HHH_glcm_ClusterShade_247","mkm8d_ptv_wavelet.HHH_firstorder_Skewness_245","mkm8d_ptv_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_245","mkm8d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_244","mkm8d_ptv_wavelet.HLH_glcm_ClusterShade_237","mkm8d_ptv_wavelet.LHH_glcm_ClusterShade_231","mkm8d_ptv_wavelet.HHL_firstorder_Skewness_231","mkm8d_ptv_wavelet.HHH_firstorder_Mean_230","mkm8d_ptv_wavelet.HHH_glszm_SmallAreaEmphasis_230","mkm8d_ptv_wavelet.HHH_glcm_JointEnergy_228","mkm8d_ptv_original_glszm_LargeAreaLowGrayLevelEmphasis_226","mkm8d_ptv_wavelet.HLL_glszm_LargeAreaEmphasis_226","sub"
-0.129244057985855,-0.121614787612369,1.35119706091473,0.165795194727377,0.418074385862732,0.0576876409551196,-0.020853975826701,-0.386331452798319,-0.292115564546129,-0.475461182716173,-0.131191536277621,0.686188566806381,-0.629241088552041,-0.108243246704719,-0.217916570990047,1085983
0.163966021223294,-0.582319239838582,0.110236965876068,0.145500193182631,0.553625278408877,-1.07845799290783,0.856627169568022,-0.418998496502616,-0.267091856543587,-1.0315306296999,-0.103636689465325,-2.05618041068656,0.296828565503597,-0.328823971910633,-0.225993304092704,1125173
0.694084979428287,-0.157809813530461,-1.53027357938603,-0.166896199871585,-0.239911051651782,1.73658559841898,0.0415839358390085,-0.0872530114650464,0.0390843872539864,-0.727738981465815,-0.832531549584382,-0.748517462294928,-0.854584614800743,-0.296853610979094,-0.23230341044261,1154608
-0.258393495763835,-0.0550268970641633,0.884728474582034,-0.406235246721345,-4.59064230164626,-0.461913982755504,-0.414488998403616,2.16147093852822,-0.300107249818106,3.82999069290189,-0.601759792878724,-0.0350977477012435,0.641948247701849,-0.389189144091528,-0.197889081262807,1181124
-1.02751061349218,1.44970276985312,0.245789447239916,-0.11449747465714,-0.255014650130974,-0.198868716553007,-3.08080416240219,-0.242971092994823,-0.195927023395059,-0.909538135350976,2.20154684870952,0.194384488604683,-0.675825304703981,-0.028582062698301,-0.230352917894709,1183075
-1.18889428402895,-1.49660774076517,0.0380830206982791,0.159131833417477,0.242750474917087,2.9762643477239,-1.53099789117359,0.0497107315578301,-0.290870512808893,-0.677827158033015,-1.01543245596365,0.479599451466207,-0.416505518436503,-0.0672153831982302,-0.216749148250392,1232870
0.668840416579487,-0.0688609601898595,0.194384973611451,0.109169992958706,0.252401282680195,0.315429954608503,-0.741072357787019,-0.39846996008065,-0.278754891247547,-0.829323384681517,-0.307822245773482,-0.213700466726336,-0.254247634478003,-0.272578367032595,-0.173643967848473,1279943
0.0680236058341908,0.142692470689969,-1.02730961234489,0.689853583977924,0.490118046466068,-0.636452606377195,1.13078508403144,-0.333388977139284,-0.0453475231493109,0.12632117924497,0.404848394604621,1.42450586970648,-1.14731255817838,-0.336807205066657,-0.22166027113784,1329352
0.646064193538173,0.250628835698867,-1.32400921503537,0.0905151960500596,-0.522380612563743,1.76222809387385,1.11401432664074,0.478122200427915,-0.075284317976432,-0.0383036522377656,-1.24164647063373,-0.767620411375362,1.13319621809299,-0.364578272038327,-0.186090181996037,1330263
-0.704487026130707,-0.495545353757866,-1.15899980052833,-0.204587734327216,-0.851685254050422,1.00510847294593,-0.0869424199319189,2.88744678020055,0.0937111157604934,0.142637977931003,-5.5988157366586,-0.482738404189027,-1.02499854285685,-0.123350385403375,-0.237666027548439,1364384
2.15509631814355,-0.599616632359814,1.10959173052513,0.707847650015632,1.44190621787253,0.911151617805222,0.267394937414917,2.40751895763824,-0.186400387096324,-0.814375349522444,-1.42113512304304,0.542710348561373,-0.912428002598672,-0.227617544541672,-0.235609317343417,1386095
1.41862515869654,-0.815338761696243,-1.33133499214597,0.399751198028428,1.06018683648887,-0.997505597573056,0.343023741430195,-0.138943103710251,-0.182215607233426,-0.807179017446636,-0.172605560640333,-0.238445164469456,-0.81974381784765,-0.372591531893601,-0.228954281143125,1458656
-0.990178030901006,0.135372383655586,1.48871148548033,0.101874325957927,-0.166046535874564,-1.28498092882061,0.307106692979624,-0.378422472218631,-0.234019122785298,0.0176710654151368,0.0693907145037593,0.0249180925188482,0.795357571427787,-0.167757142082744,1.02875335780616,1485662
-0.729174903859793,-0.175229954504821,0.264573856819893,-0.0774265904788434,-0.673325419742325,-0.477800126817239,1.01810474913304,-0.420182162687525,-0.0179794188538727,-0.611074290611666,-0.395663581316442,0.429589933887078,-0.177235070815684,-0.306856828144505,-0.164296447404451,1497807
-0.367161865844691,0.284018898060762,0.101921375961268,0.102622803800992,0.0882964778150843,0.146743608918665,0.654237250198235,-0.310298917142825,-0.247460519353587,2.59125119969431,0.779901672372004,-2.58823310998826,0.856326961623852,0.302277988408498,-0.11025835010268,1501387
