"mkm6d_ptv_wavelet.HHH_glszm_LargeAreaHighGrayLevelEmphasis_248","mkm6d_ptv_wavelet.LHL_glszm_SmallAreaLowGrayLevelEmphasis_238","sub"
-0.533965787816346,-0.421573218005899,2176530
-0.657739114407041,2.2101452451702,2176784
-0.506451789894185,0.143652821039554,2181724
1.06352751705793,-0.722747692984312,2183291
0.267151847413702,-0.686968449421625,2183356
-0.356239737090315,1.18658832549907,2185290
1.79152017221351,-0.636292280913941,2186951
0.178555677714505,-0.821742005592504,2196212
0.862828353618587,-0.513798240096541,2199403
-0.635059108649633,1.12250822631741,2200416
-0.457358004179554,-0.578373236568251,2200813
-0.303667379397851,-0.297042699501254,2205389
-0.425849915648004,0.628287631376185,2212664
-0.476633435374661,0.643304732154106,2217034
-0.55930920853468,0.39213788260056,2218615
-0.49837876321229,0.55879674265769,2219842
1.50649076079313,-0.903942166095654,2224150
-0.543205083686828,1.37111358730477,2228399
0.312534624390315,-0.320219678578105,2228400
-0.601604532112242,-0.786152089158863,2234271
-0.625492176693281,-0.433043709095058,2234422
2.86533013742466,-0.821979422594416,2237571
-0.412260985664176,-0.644961509848288,2244172
-0.227720827855288,0.14866067869326,2247869
-0.587674237989285,1.66192357463086,2250648
-0.336146385788161,-0.738302904464845,2250836
-0.235578604827161,0.620921932761972,2267382
0.228827731505636,-0.90964771830358,2269346
-0.546550561076372,-0.414766576216342,2271329
0.352358188605933,-0.676989656328414,2274521
0.619892527415552,-0.580235334605983,2276121
-0.637041636983425,0.356908003398046,2278618
0.123181012479172,-0.724504006086698,2285214
0.402740390001068,-0.712850273765549,2286108
2.87872933622849,-0.843378000046262,2293123
2.47834711010703,-0.902107022077391,2294852
-0.454371761780076,0.201033709529364,2294873
0.409255699171114,-0.748046477608213,2296332
-0.619894535803765,0.270974962927927,2305114
-0.137793971909135,-0.533756470640182,2305115
-0.659271716361852,2.4389434829138,2306459
-0.507485931519595,-0.506496809457222,2306893
1.7471627406393,-0.868205014630637,2317120
1.63954240403024,-0.53585770019596,2319068
0.329191220344265,-0.567050695310693,2321962
0.661194006686899,-0.912238017210315,2331869
-0.621096734820632,0.37498474112823,2336735
1.77635801206427,-1.01037783233365,2339674
0.126057778379912,-0.19276747897259,2340155
1.44766754285942,-0.986127685636081,2340322
-0.590004710912538,2.55501590446623,2350037
-0.510879319179539,-0.274899227361453,2352038
-0.529939691864412,-0.800457167857653,2359944
-0.230518971156423,-0.709163694953853,2381907
3.65049195121306,-0.510324573436106,2393207
1.219923062178,-0.879906391403768,2395415
-0.00469770605144601,-0.410980144078572,2395943
1.11221307616196,-0.413464452753159,2401405
-0.371516806542121,-0.675015825198706,2405144
0.384279034201161,-0.993491823143572,2414406
-0.199126505235199,-0.754705443726985,2419459
-0.45231627787402,-0.16091985203157,2425694
0.855132237908517,-0.915574819037788,2426863
-0.658961534663837,0.474773287370121,2430773
-0.614594077283995,-0.206468829380243,2439458
-0.402099949693343,-0.785049901560963,2443354
2.19056133709064,-0.797702032940183,2445526
-0.504106156936621,0.779648088879915,2448298
-0.621054374228616,-0.334329034468742,2453577
-0.594227101404592,0.535681033432232,2474709
-0.591414765419338,-0.0600194682283139,2480056
0.638383084767465,-0.842305370353458,2480330
0.611208461685139,-0.479637477080365,2487135
-0.444745520079868,-0.277978155841843,2488660
-0.626452689305896,0.152926017082427,2490180
-0.285980924697813,-0.870066179425054,2493534
-0.634449055433564,-0.119157235131776,2498991
0.431156992570757,-0.842663636163324,2500377
-0.642041646019538,1.67781181936555,2504802
-0.595065100282245,-0.58460551949204,2510402
0.879452457944687,-0.849498901019195,2520618
1.90271989871789,-1.02114014916908,2559453
-0.667577960454136,3.41202557826418,277752
-0.225419312310979,-0.209431229628405,308862
1.06039838390205,-0.961828206377443,58325
0.330708318739289,-0.652330849827365,92173
0.499070364582387,-0.891621028592704,923666
-0.340284817277914,-0.700852141178044,965005
-0.661334170026276,1.54383077418269,983079
