"mkm5d_ptv6_wavelet.HHH_firstorder_Median_247","mkm5d_ptv6_original_shape_Sphericity_243","mkm5d_ptv6_wavelet.HLH_firstorder_Skewness_242","mkm5d_ptv6_wavelet.HHL_firstorder_Median_237","mkm5d_ptv6_wavelet.HHH_gldm_DependenceVariance_235","mkm5d_ptv6_wavelet.HHH_glszm_SmallAreaEmphasis_233","mkm5d_ptv6_lbp.3D.m2_firstorder_Maximum_232","mkm5d_ptv6_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_229","sub"
0.183870909075393,1.26304919603012,-0.270350419645932,0.0598945507874103,2.24032334154911,-0.0527023868520786,-0.574892299359202,-0.200774445254027,1085983
-1.03913400041734,0.533656452086097,0.117044840862113,0.444635352207482,0.715524350503965,-2.61944456828654,-0.494863298439896,-0.400921776337127,1125173
2.30801054706481,0.539696920621081,-0.969057292550877,2.29587336581018,-0.290170408967363,-0.122343741933046,1.32379893798593,-0.346172101612002,1154608
0.102720175675322,1.18032951532809,0.362935054600539,-1.46655575126977,1.03398047201727,0.450011332961391,0.204062850967083,-0.376380807262,1181124
-0.194762891794924,0.0369798798511974,-0.830897867912137,0.310426609593112,0.390412629898279,1.36243961942883,-0.574892299359202,-0.347751696704685,1183075
-0.540581788115947,0.483748936614683,1.95625237793869,-0.0443269526939362,0.77055932531655,0.333718792971563,-0.574892299359202,-0.255386393731528,1232870
-0.153046138329813,0.636835331859607,2.22730454374988,0.263698720996051,0.36848353460208,-0.0778283767334043,-0.382900717669382,-0.151130921435854,1279943
-0.57326524065903,-1.57371086894662,-0.799274338350357,-0.198458254623379,0.499491462299127,1.13704427708687,-0.574892299359202,-0.348632079791151,1329352
0.475936591078154,-1.19026639050154,-0.720417560624077,0.509020419539913,0.284285504751598,-1.1802522252351,-0.574892299359202,0.161771542932923,1330263
0.755630535336691,0.90192016753852,-1.05664792743202,0.277000701618871,1.05936427994101,1.19327503337245,-0.574892299359202,-0.320379223942045,1364384
-0.685931190855788,0.312723833355372,0.59510812046322,0.430974546751229,-1.11349232758763,-0.149163482462292,-0.574892299359202,-0.314761457427467,1386095
-0.577229294746721,-1.50459136192332,-0.439258457389079,0.330454335052518,-0.212914266898456,-0.4499552095245,-0.382900717669382,-0.414721346797418,1458656
-0.047688920199495,0.627867234430281,-0.759048401999812,0.0901091398723099,-0.415456938435627,0.1454659312479,-0.574892299359202,-0.182017975305528,1485662
0.809587612435342,0.693249085581562,-0.157148550708302,0.682921279083136,0.155984925466698,0.249653505937961,0.78110225946019,-0.321357683455909,1497807
-0.011535772332042,-1.06530084495932,-1.53590086070769,0.485452286217736,-0.387794605846734,-2.96478185709007,-0.358895140099822,-0.397610418145135,1501387
-0.579679346714898,0.736488031819407,0.299550121101566,1.29074729589121,-0.538767485191508,-0.0410583411283356,-0.494863298439896,-0.353050771224667,1518948
0.147540072631631,0.883888958507897,-3.34407076065123,1.09503420871263,0.437323778444089,0.783453354953267,-0.574892299359202,-0.373136078524438,1526417
-0.420512552484934,-0.245246529167841,-0.210251867420777,0.979389036898578,0.4888498433764,0.202166998206928,3.65759354947204,-0.415061502678891,1565177
-0.0877188643864334,0.0569667937889996,0.040713388417449,0.44039753468833,-0.410854276221946,-0.144962260469416,-0.494863298439896,2.48600802441957,1606693
-0.101788450612874,0.883221439599567,-0.678673763243366,0.455740828899804,-0.424399603895509,-2.50173408184009,-0.494863298439896,-0.255720400865006,1612262
-0.880353740569116,0.489367956538935,0.224951707337351,0.14825176531384,0.215092979954803,0.287059460557772,-0.574892299359202,-0.409175135131056,1614566
0.145499898690203,-0.305781566439429,0.384116836798545,0.653025563131488,-0.644523176682229,0.528473631282466,-0.574892299359202,0.336584302443701,1644034
-0.425427829790547,0.0680460406262799,0.287368428217828,0.324371490272235,1.69318043136802,-0.212540810546527,-0.25530911453727,-0.30077888604071,1668599
-0.0814362861278324,0.159314675751154,-1.06394355199393,0.191545644121875,1.14799385268734,0.232113653635248,-0.494863298439896,-0.417295995077644,1671370
0.115396313034715,1.37169812026531,-0.145834302024734,-0.660784902308062,0.64173241014903,0.858853097852885,-0.574892299359202,-0.404570253739055,1684230
-0.271740061893298,0.762676649856691,-0.126412391795263,-0.00369697707759968,-0.835392220873438,-2.63921744176813,-0.574892299359202,-0.327406356088416,1692385
0.727927115976819,0.873952742396466,-0.898240503786388,-0.225363488138436,0.355233529454636,0.661094375193058,3.65663060212027,-0.350869252860461,1720713
0.389840605010123,0.199568378084928,-0.456331346332408,0.4796036915046,1.02391254738673,-0.180689609448003,-0.574892299359202,0.710891200991913,1738800
-0.868220684016059,-2.46289911494818,-0.0142414926133081,-0.834217025815615,-0.633494874076433,1.08629426841431,0.710573619859632,-0.342380088602493,1740845
-0.952000146797039,-0.218095994223696,-0.894838357602199,-0.33340306850866,-0.589897826920286,-0.474792608844976,-0.574892299359202,-0.3042184598076,1742294
-0.177669564576311,0.928643588571957,-1.16492474149862,0.399750077797052,0.646268135903004,0.902209047489459,-0.494863298439896,-0.415278906721032,1767700
-0.306089159299224,0.580955643502021,-1.13361418884833,0.233687170915586,0.485616994050816,0.0591912050372224,2.27930604815951,0.396211669774367,1768972
-0.803276298904657,0.11222341364035,0.899654184810488,1.52534602527239,-0.0604303976635891,-0.365405916266296,1.26343343469927,-0.262362548014275,1889409
0.0124269340217253,0.429113062789552,-0.964834763710747,-0.036391859449268,-1.26443933822117,-2.01765276811193,-0.574892299359202,1.43905856953351,1915938
-0.357208892137412,0.195280498145522,-0.301679801723566,0.392316378184901,0.0274413220604412,1.08685061217929,-0.494863298439896,0.104812599707905,1916742
-0.173257365558079,1.40828416262786,-0.725629022071834,0.0916896659911292,-1.51782573157719,-1.10782494982471,-0.574892299359202,1.76182004380043,1919296
-0.20159307558586,1.0415536032307,1.2122759275444,0.489211613834571,-0.914210006368941,-2.97765022899865,-0.574892299359202,-0.307579852533533,1926770
0.351761556927936,-0.58197747626252,1.66338881664604,1.2366821077967,0.539759038354686,-0.625605919239984,0.793795874113135,0.388066525938577,1938156
-0.168289773476586,1.13145564761828,-0.868038003719623,0.761660230935913,0.160705794659022,1.54843168380681,-0.574892299359202,0.437088519907903,1938561
0.179543330770338,0.709629492770955,-0.211916226137245,-0.0664231007418784,-0.0894026998562101,0.509594786501292,-0.574892299359202,0.194009130758197,1966316
1.36356183682574,0.741401134890212,-0.120818255738536,0.143430360552605,-0.11553842541159,-1.68978468372684,-0.574892299359202,-0.310106319665249,1967281
-0.0299987159203813,0.0473467104934755,-2.24328958895666,1.91447619774056,-0.56308674491531,-0.879958870962761,-0.574892299359202,-0.0444396371423126,1973544
-0.825730247879932,0.6310617852977,0.520181519460819,-0.424580601945228,1.54750414350687,0.917281991243664,-0.494863298439896,-0.408916304302802,1975401
0.88172638767454,0.758536158083918,0.0054393763907567,0.942003334283357,-0.52017020268566,0.181767865773808,-0.494863298439896,0.0879660076345583,1976407
-0.761634146575221,0.662871766485466,-0.889992107424464,1.15384748866273,0.368646880428138,-1.08377170930077,-0.574892299359202,-0.337336778265641,1978972
-0.37902367998562,0.342827666656828,0.6082772640617,0.339573915321281,-0.396629996782727,-0.938160108091897,-0.574892299359202,0.393509467946317,1979045
-0.379695916329194,0.119159607567356,0.258714125247323,0.387394977451174,-2.15186022896137,-0.161016085141629,-0.574892299359202,9.38186703117973,1979422
2.73939625630617,0.664778302231428,0.24739844965421,1.38677058435335,-0.675371069617382,0.534288694625889,-0.143545865334059,-0.0820742706538685,1980052
-0.327173412324165,-3.75375189562033,0.955829504653961,0.546909247369286,0.00207067385219427,-1.71391706052169,-0.494863298439896,-0.338777791641461,2001182
-1.15014703864854,0.802455778007907,-0.922252220003672,0.634791743139019,-1.10213165691802,0.37449624128933,-0.494863298439896,-0.430322554197613,2002465
0.0274351394135995,0.684479019323245,-0.608918600959557,1.47664848468268,-1.25756826629011,-0.735217901385239,-0.0617585156345666,1.0943763849936,2004451
1.82701649989249,0.300258626054899,-0.478618387238777,-1.19144719870683,0.373316802041924,0.172255385299734,-0.574892299359202,-0.182642697242616,2006164
-1.2243157408785,0.440639036620591,-0.97613044543532,-1.32435896210446,0.134020135064349,0.738676601016068,-0.574892299359202,-0.275461081428506,2007309
-0.307665704197525,-2.49487050161826,1.18718816896575,0.29059881055053,-2.39391638453142,-0.524052328485704,-0.574892299359202,1.96059017560412,2009915
0.946119741497911,-0.88872303396039,-0.184290619684559,-1.226136705853,-0.39736214657007,-0.236831255939241,-0.574892299359202,-0.395514950723423,2010259
-0.104891999586216,-0.666484197465637,0.18775271801478,-0.00849699344733966,-0.724502369437678,0.200035665681316,0.985366192235089,-0.164617335388206,2010554
0.12741425813307,0.668298866183114,0.555096931517097,-0.179408484532695,-1.18170206915043,-0.525803639726352,-0.574892299359202,-0.200399523062203,2026671
-0.274967775562891,0.591584916540898,3.39599671671216,0.350065455404115,1.36997993004008,0.607569361813961,-0.494863298439896,-0.38272187034209,2033049
0.675617463571331,-1.46879606004793,0.987330048155492,0.882321439252681,-0.106848749336651,0.246669139272453,-0.280181558923036,0.193097184678502,2034136
0.519471155107718,0.616976253728925,0.0743172321847548,-0.000509779104034252,0.0463786918955271,-1.86766915828375,-0.574892299359202,0.0353097022695428,2040495
-1.21106898024329,0.755108630078848,0.37225055824739,-1.86489378354415,-0.362655720971125,-0.541368107059117,-0.574892299359202,-0.408784216155937,2047354
-0.628360365926773,0.900704096319534,0.637762006343161,-2.56260733332111,-0.174471888101409,0.474215692694583,-0.382900717669382,-0.206607536949094,2051378
-1.24397691073379,0.317736750575455,-0.213549655588299,-0.653335031984173,-0.481420661539266,0.958383514374905,-0.574892299359202,2.08597887561347,2055667
0.00519342055121332,-0.422818825697558,-0.303486336515731,0.546673110091126,-0.929180367826665,1.74455734332381,2.22793213931678,0.764379443856233,2057358
0.329188252198866,0.11411225220746,0.201240762874987,-0.122527839717534,0.961816856234275,0.727194545748138,0.802370737867471,0.0382501594770157,2059713
3.42598172625651,0.0529083234095336,1.89727876238227,-0.394092839066013,-0.157032915108769,0.996601641637578,-0.574892299359202,-0.385545990974815,2069079
1.02206504669559,-0.163743746555508,-1.31441090422125,0.533607463330947,-0.0727509663401256,-0.127109163874194,-0.0137148882897656,-0.063131166937937,2070958
0.490411288073968,0.912339816724456,1.0909772306002,0.250652031532623,1.00474848732447,0.881327254375117,-0.494863298439896,-0.332621897931333,2072215
-1.02311383285588,0.513476178431078,-0.74635443275729,-0.225508541273894,-0.262769983958314,0.0356505886636055,-0.451113576036336,0.166288128764822,2075832
-0.829825481126036,-0.180522957540727,-0.331161471258749,-0.25970480485247,-0.468351433999085,0.185903531824393,-0.434934806737977,-0.163207860824392,2075846
-1.90557861723415,0.606249278811833,2.98334195205364,-0.682916435562521,0.876489728808004,-1.45306689693746,-0.574892299359202,-0.419653532316892,2076301
-0.0129376643226431,0.672333858922744,-0.616010416253072,0.214517667770552,0.845472870368838,0.157295181583679,1.82149768207688,0.459112710777437,2078198
-2.14343629311256,-0.545243029145047,-0.723248667372863,-0.179098038320847,-3.36833195394018,1.08615545965574,-0.382900717669382,-0.424258642134657,2078899
0.524768373857117,-0.412264736403846,-0.414698792512736,-0.229447910787334,-0.253736129332088,-0.921192895870106,-0.494863298439896,-0.347837850389066,2085349
-0.428021718023362,0.0837505687936518,-0.492047866907605,0.550805820441288,0.213267681193348,0.597761520522697,-0.574892299359202,-0.392993043202635,2086044
-0.0136026247249147,-0.698110617573731,0.00936005518812053,0.798054977395426,0.840215878078958,1.26238728425431,0.313292695704945,0.767609875374079,2091555
