"letdfirst_ctv_original_firstorder_Kurtosis_250","letdfirst_ctv_original_firstorder_RobustMeanAbsoluteDeviation_250","sub"
1.0334965856536,-0.0476782948581226,1916742
-0.821435533754945,-0.414514197846081,1980052
-0.351008041110746,-1.13933866624651,1926770
-0.557431494388516,-0.797864102750185,1979045
0.247835162128722,-0.551268320839318,2196212
2.75368797449265,0.587671074794044,2393207
-0.759804470961261,-0.277569394120862,2146138
-0.628017759923914,-2.35956491857546,2228399
-0.462898084999903,-0.516157009220179,2144796
-0.400674333996145,-0.291341148350008,2234271
-0.599039629989478,0.703563099327584,2296332
-0.533015104213893,-0.380198198083983,1684230
0.522581476036988,0.593783004298776,1720713
1.19690841336752,0.835689038093011,2186951
1.80554610225757,-0.706891710167119,2439458
0.815400697249318,2.61442806935172,2135748
-0.678141281158429,-2.16140422493049,2141116
-0.408498829586761,-0.0889400950065888,2108003
-0.793282926852883,-0.389720842375009,2006164
-0.638969273363649,0.00521257226411069,308862
-0.440974307488218,-0.431552684122394,1085983
-0.407566863534052,0.421773560593567,2004451
-0.557867660918914,-0.276605811248184,2359944
1.77568200591687,0.228405912463767,2069079
-0.527934211476337,0.3333904860395,2059713
5.21799609588963,-2.68337143676256,2294873
-0.517828216753297,0.112870323120756,2033049
0.276556521356567,-0.0298692532592097,1485662
-0.853665214189968,1.61781539584163,1526417
-0.410146144747153,0.715371405128765,1386095
-0.652460490932204,-0.631060430794671,983079
-0.599521488840235,0.00529013512642522,2132424
-0.660135831842539,1.5478371467662,2138375
-0.529287913735962,0.00370198020233495,2490180
-0.042385420567067,-0.804011407143568,2034136
0.0488170889876359,-0.226266756181179,2510402
-0.576151727665329,1.04529503298492,1330263
-0.73645476119721,2.36421516038865,1768972
-0.475546424062996,-0.955242275927419,2306459
0.0675035990856836,0.389699452521857,2181724
0.0476037641540849,-2.21436101850208,2217034
1.10883317019414,0.440767948055969,2218615
-0.619164694242846,0.283921430420444,92173
1.01372440645429,1.08643527287328,2414406
-0.367668135619053,-0.0743649497671985,2381907
-0.971925857097751,-0.401587649377331,2002465
0.197323526817945,-0.826744057616393,2474709
-0.695587377246344,-0.419497439272491,2176530
-0.408792791426171,0.16020157420276,1279943
-0.580464021231536,0.249929448860868,1976407
-0.296953051718747,-0.0904353010247617,2250836
0.777495267978535,-1.59199731348814,1915938
-0.753715880028752,-0.086487047278889,2133380
-0.49060692687605,-0.16421042906317,2271329
-0.458657913676449,-0.711730307219269,2286108
-0.515647612497366,0.52588096231169,2040495
-0.416649122915191,0.182997933854815,1125173
-0.046847046851032,1.08393082208469,1767700
-0.127100559951059,1.6741909810631,2138678
0.0411145685871675,-0.0613638559220686,2443354
-0.60842932492085,-0.679624388391382,2234422
-0.659555397612326,0.120514566161929,2151024
-0.462941385792782,-1.11768460872857,2057358
-0.739370324873575,-0.538147978379167,2425694
3.17522943100118,-0.722847011255818,2500377
-0.581767510343861,0.879644605310777,2183356
0.241974789867072,2.9167762543762,2131601
-0.901105100714028,2.35339364201844,2152442
-0.589982791177173,0.233844153798578,2306893
-0.85887812939706,0.16576986840423,2009915
2.62029274508233,-0.27203202703609,58325
-0.543272375432351,0.226029550885478,2395943
-0.349249340050158,-0.465970501944652,2480330
-0.523243514885751,-0.0260807953281801,2076301
-0.0444910194932787,-0.305117749390487,2205389
-0.834070603210372,0.390230852686672,1975401
-0.393295008276372,-0.14294738817938,2250648
-0.373771562170438,-0.48169961740518,2185290
-0.40452096303087,0.0708939833196313,2091555
-0.466831898226192,-0.595448653872632,1232870
0.543910989618653,1.54378022968469,2139733
-0.25374932411901,0.761323413822211,2559453
0.738969661848687,1.75961199298247,1938156
-0.60266426036291,0.0576924120335598,2158101
2.83960232892526,0.840911403083923,2199403
-0.286555073012016,-1.35082245935273,2430773
-0.305280439112179,-1.14138036694866,1738800
1.30544795815012,-0.449319980808701,1565177
-0.557643440595595,-0.448014004258989,1978972
0.486990710333737,-0.793198454388921,2487135
-0.544248487171073,-0.3161221158768,1612262
-0.309565848460514,-0.236224149607438,2051378
-0.840146932104032,0.977736761465709,1497807
0.145495774337447,0.338389016538963,2026671
1.91623661376658,2.207389831411,2340322
3.60888763105357,-0.0220991626700846,2293123
1.00022410319028,0.168789401316698,2395415
-0.640887516292487,-0.0175690474789781,1966316
-0.314445070960488,0.729254394121965,1973544
-0.40322131508847,-0.41222307180609,2010259
-0.702591483919985,0.0162867079342285,2145694
-0.489832388942261,-0.0269874162444509,965005
-0.26355981137908,1.58363466356966,2096627
1.52069455226844,-0.314348627595449,2047354
-0.731959438932391,0.65776158723643,1364384
-0.0452600770300227,1.46913193537693,2244172
-0.515352048368159,-0.510072134518727,2132982
-0.855736560650859,0.43453781431009,2134220
1.18430842808706,0.664551705666411,1889409
0.0842743940967784,0.161798559618369,1938561
-0.629129819589232,0.355321472708803,2055667
-0.10769111172429,0.167168445680054,2176784
0.198792091733989,1.36736294483701,923666
0.720250634307166,0.221445030735582,2086044
2.52759301767446,1.00114006840118,2078198
-0.570358172874786,0.277657761793977,1501387
-0.712836614326633,-2.57779781213983,1518948
-0.459191314731821,2.23086900693542,1606693
0.621605269452559,0.70688819801241,2305115
-0.249083415745755,0.582539014061185,2237571
-0.424324569526582,0.493183660075832,2285214
0.816485336406649,-0.115576310875787,2426863
-0.527469285766506,-1.94820668899903,1979422
-0.839063392389364,-0.0319151681551816,2480056
-0.631927976534625,0.561756722700627,1668599
0.104507321425146,0.544585623395059,2339674
0.901760529950217,-1.35456334051669,2133204
-0.190126779013545,-0.299360647662239,2294852
3.28335721216671,-0.541251084786125,2445526
-0.84014097609432,-0.214860851336518,2200416
-0.765958498294361,-1.48392350116099,2168082
-0.36387702724172,-0.37123231920595,2075846
-0.604267262193644,-0.5671735815479,215131
0.210781870617219,0.426120850133552,2274521
-0.396931218922257,-1.06372182800179,277752
-0.432636136189558,0.398495876749045,2078899
-0.345031101254175,0.153953834726628,2172217
1.49753320078628,-0.464099929242496,1614566
-0.153287467178662,-0.506708109698987,2100050
0.13919301540778,0.806617931151198,2183291
-0.367022894046056,-0.74382818798,2336735
0.00835004489333869,-0.437469754033072,2352038
-0.480196097080247,-0.221890629412925,2305114
-0.911761352552654,0.961793620147684,2448298
-0.274203303743927,0.410447789715256,1329352
-0.574141370856693,-0.177734105240344,1183075
-0.396364110452799,0.741100995129945,2110540
-0.0863243087874499,0.386362274560171,2070958
-0.564135346942302,-0.689280101730824,2340155
-0.888415439560271,1.46927421911247,2075832
-0.0926158431294839,-0.896244254979101,2498991
-0.792400999975845,0.0740823684568154,1919296
-0.482339518713853,0.0266581510751682,2401405
0.094452938851068,-2.0696130076266,1644034
0.170667197087074,-0.390551704389476,2405144
1.32757581054544,0.352947673586452,2158329
0.109194770261632,-0.131147923709182,2319068
-0.463654537362315,-1.69779511057669,2504802
-0.619443024943309,-1.21913753667986,2331869
1.05988279207588,-0.243283267790659,2317120
-0.572499163022692,0.290493729580856,2072215
-0.876011200006621,-1.80553525280705,2228400
-0.762023655237875,-0.112270260955416,2145166
-0.427562798648753,-1.23080371685048,1692385
-0.942152698598254,1.32950156743782,2109902
-0.283545540167477,-0.941033664454806,2219842
1.80394257331987,0.269081213173764,2520618
-0.800234978617176,-0.693159260554327,2419459
-0.628623145855439,-1.30858873374325,2276121
-0.855635843939971,-0.526050583779721,2350037
-0.395737403788891,0.170912167679261,2001182
-0.158284066512381,1.85240258243665,2278618
-0.578265648971414,0.244362041875088,1740845
-0.535035375724324,-0.364644938974264,2321962
-0.562403418989725,0.232350361848204,2212664
1.17215514931832,-1.17857590100712,2453577
2.48987214947643,0.802881231651554,2224150
-0.731644252219558,-1.41131400527634,1967281
-0.575737389099481,-0.0585581029124027,1742294
2.22787443220905,-2.03208173771832,2488660
2.71451281634848,-0.912078871021439,2085349
-0.401297748638251,-0.00931787352177207,2247869
-0.690782732562466,-2.93746841756142,2157529
0.450498951604878,2.23310436084832,2119177
0.848750013778845,1.42798402106426,2010554
0.42637976367887,-0.638612062533822,2493534
-0.423371779225337,-0.803386230183522,2200813
-0.266119975836499,-0.0953597322548161,2116787
-0.605686210053206,0.519428323123261,1154608
-0.560595600711244,0.102465476478128,2267382
1.35079458435208,1.59183123741088,1181124
0.68322230705576,0.579559472071103,2137799
1.33815811423634,0.181433580899396,1458656
1.48735298017377,2.57385885912228,2269346
-0.375590309366408,0.440447684656276,2092954
-0.82217565952646,1.10386316832684,2007309
-0.711376344633157,-0.501284781339011,1671370
