"mkm2d_gtv_original_shape_Elongation_250","mkm2d_gtv_original_shape_Flatness_250","mkm2d_gtv_original_shape_Sphericity_250","mkm2d_gtv_original_firstorder_Maximum_250","mkm2d_gtv_original_glcm_Imc2_250","mkm2d_gtv_log.sigma.2.0.mm.3D_firstorder_Kurtosis_250","mkm2d_gtv_log.sigma.4.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm2d_gtv_wavelet.LLH_firstorder_Skewness_250","mkm2d_gtv_wavelet.LLH_glcm_Correlation_250","mkm2d_gtv_wavelet.LLH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm2d_gtv_wavelet.LHL_firstorder_Kurtosis_250","mkm2d_gtv_wavelet.LHL_firstorder_Mean_250","mkm2d_gtv_wavelet.LHL_firstorder_Median_250","mkm2d_gtv_wavelet.LHL_firstorder_Skewness_250","mkm2d_gtv_wavelet.LHH_firstorder_Median_250","mkm2d_gtv_wavelet.LHH_firstorder_Skewness_250","mkm2d_gtv_wavelet.LHH_glcm_ClusterShade_250","mkm2d_gtv_wavelet.LHH_glcm_InverseVariance_250","mkm2d_gtv_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_250","sub"
0.69847015605371,1.10620067850787,1.31084973967496,0.146029925229728,0.00440231688094693,-0.180449504732571,-0.20286707579361,0.666388409443816,-0.450801927062316,-0.211539516674152,-0.674680943400704,-0.193984736174663,-0.682095051201917,0.412348866736802,-0.0842839554467911,0.0846300512085746,-0.102128626436004,0.586301012441153,-0.248994728095278,1085983
0.962137579248856,0.796438141055738,0.949164688345049,-0.164180411138758,-0.776989648268023,-0.185109751182423,2.63283206032526,0.514485085142755,0.823638209467715,0.376812662783706,-0.513953008710689,-0.0611271012835114,-0.314148961995655,0.388476329275114,0.226277956102876,-0.125523517976601,-0.104222215994121,0.795101696079773,4.43118604853186,1125173
-0.8858295034978,-1.6700560069843,-0.286985049457991,0.846114954649919,0.677000100196547,-0.522878111569014,-0.347649543049439,-0.738064409860379,-0.315425300758837,-0.283722654627241,-0.457861531746099,0.4843894849684,0.465162237927969,0.55562424541327,-0.809150736529819,0.219364073184164,1.14735526862133,-2.67067102255927,-0.411357485117891,1154608
0.623014364482949,0.822227092376877,0.413981154496069,1.0676961498322,0.571998285966906,-0.36639373052902,-0.371254259323715,0.467205111568322,1.56809985574902,-0.27945963442625,-0.260198401662637,0.396114900210877,0.271106165500136,0.67646544628122,-0.330508383010464,-0.190249408198463,-0.127229615674475,0.527822004778985,-0.0652467846008475,1181124
1.17941388477205,-0.241603380840388,-0.056234073392352,-2.09530777985171,0.520406831596383,-0.52076773387092,-0.27406638768941,0.642436593249946,-0.598616387253342,-0.281203264512504,-0.562920731138357,0.378592152419306,-0.548516189606206,1.08880320033807,0.516409308042316,-0.113583611816446,-0.26618834226492,0.345766844696038,-0.378709484996568,1183075
-0.643321885140262,-0.347241854915511,1.08094109189478,-1.07011988866382,0.422031609248323,0.0665595243930807,-0.337682504484834,-0.219105558798645,-0.455545322971335,-0.276242386851282,-0.74143574673788,0.115095176740843,-0.155794115360909,0.464625356905917,-0.266848385056808,-0.518994170186505,-0.164640533576234,0.603012774485638,-0.351447888316455,1232870
0.753640874637782,0.738301545200129,1.17260163622685,1.40004053246478,0.289434628137043,-0.166710588996527,-0.254996622578945,-1.59387707788962,1.57071527503478,-0.169255819487578,-0.543588083293092,-0.52865920708043,-1.0610348823956,0.464935572075179,0.11659504708513,-0.428246032952139,-0.304243778430775,0.195210188696146,0.104104186784351,1279943
-1.48853422497875,-1.60397004644515,-0.811634171343278,-0.384653759932394,0.573233393716361,-0.585849257329542,-0.306817385247801,-0.181256246601269,-1.30079230832298,-0.275684207868263,-0.673099228055125,0.855938358076189,0.408572698742619,0.699065804576894,0.151972241097698,-0.396662229682703,-0.226331474299168,0.281188721488964,-0.396589834677099,1329352
-0.447657071602672,-1.37603671622577,-1.37957625610034,0.0241100954042537,0.403724773907701,-0.333483346685322,-0.358184633334789,0.695542116077157,-0.142525954726758,-0.270369111902298,-0.639340726367791,-0.303389110935587,-0.479799985127709,0.296114511467468,0.290933376009042,-0.421433310464956,-0.222983181224933,0.52117511443344,-0.231068476070686,1330263
0.655066831636685,-0.578075999521888,1.18466733115558,-0.0946644803453579,0.631383224604314,-0.572617966860511,0.0350528693052096,0.591214221242911,-1.89020939714209,-0.274793416884269,-0.805294907580518,0.0721220362484019,-0.201151414122759,0.67049647829226,-5.46198192978594,0.179078010856683,-0.0557125125046802,0.0924532762848521,-0.410355889982155,1364384
