"mkm5d_ctvper_original_shape_Flatness_250","mkm5d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm5d_ctvper_wavelet.HHH_firstorder_Median_250","mkm5d_ctvper_wavelet.HHH_glcm_ClusterShade_250","mkm5d_ctvper_wavelet.HHH_firstorder_Mean_247","mkm5d_ctvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_247","mkm5d_ctvper_wavelet.HLH_glcm_ClusterShade_245","mkm5d_ctvper_wavelet.LHH_firstorder_Skewness_241","mkm5d_ctvper_wavelet.HHH_firstorder_Skewness_237","mkm5d_ctvper_wavelet.HLH_firstorder_Skewness_229","mkm5d_ctvper_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_228","mkm5d_ctvper_wavelet.HHL_firstorder_Skewness_226","sub"
1.40288253780765,-0.15282204208826,-0.32643703765094,0.178142592903098,0.309514802851778,-0.282530832054,-0.414925475155726,-0.29719489698202,1.29018099228263,-0.913980713284461,0.0849205821052907,-0.842942232055275,1085983
0.200657181245088,-0.123615829437563,-0.0927091234544442,0.0699833429927482,0.699460500714915,-0.982222067424958,-0.340450605046014,0.385075932377644,0.238593039604718,-0.334736728716917,-0.482497436257716,-0.969746323022404,1125173
-1.31277195749427,-0.113651508950357,-0.590744830108321,0.00404503974144593,-0.360219933702658,0.565720136089704,-0.4516953818033,-0.00896684622622796,0.275774641408528,-0.899334483805635,0.077134326214232,-0.496983074365073,1154608
0.850921800261826,-0.074445090649572,-0.307773863844104,-0.36921231555197,0.370978909040989,-0.251984481099414,2.03952536485672,-0.182415587214181,-1.46131103614988,0.654088285868584,-0.379532976544865,3.32126312072233,1181124
-0.460845108394831,-0.134254497159336,-2.25184635532497,-0.746416438973231,-2.78089375638251,3.19909412269759,-0.0213589828362337,0.173271137371046,-0.392805274258587,-0.099286336445576,1.11229942180896,4.23765352410633,1183075
0.0637789562715629,-0.176997039045629,-1.60352863537707,-0.0315650140459438,-1.52287952256864,3.82606358635385,-0.36858031321959,-0.675243422204755,-0.0941392822376215,-0.514826311294151,0.509953595270311,-0.566888386642581,1232870
0.346969164738446,0.0778525954915942,0.0151385104662572,0.0209898202123363,0.104582963610226,-1.48611855576101,-0.363880059041815,1.16447352869513,0.75099994077055,-0.228533632184373,-0.371057395894511,-1.03848205455896,1279943
-1.00254485212489,-0.0761624756391231,-1.4053456613937,-0.518581218497879,-0.21781372892355,-0.615333925868429,-0.273199482433571,0.366053452690032,-0.600560040148448,-0.240570251961289,-0.295009137475435,0.500944739648085,1329352
-1.39734278488104,-0.10619869321563,0.306954895411286,0.0817517821817425,-0.134974717806096,1.49611915521214,0.620425693479983,-0.361120780206453,0.652217560322615,2.06175918324025,-0.405893267956806,-0.153127503554488,1330263
-1.21982328972274,-0.365002254272607,-0.49903768641819,-0.419756177260949,3.13546803198146,0.563820442964863,1.2114298413149,-0.843725168199377,0.00251314006813069,0.551892868633575,2.39018308630004,0.712907742983388,1364384
1.07223304739818,-0.250262393060752,-0.77965049463838,0.124732164722167,0.0257944095166201,-0.382529895940069,2.07338023126986,-1.23208459741952,0.56319553491066,0.916297018968843,0.123266977420893,-1.5486943008087,1386095
