"lemd_ptv6_wavelet.LLH_glcm_Correlation_250","lemd_ptv6_wavelet.HLL_firstorder_Skewness_250","lemd_ptv6_wavelet.HHL_glcm_Correlation_250","lemd_ptv6_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_250","lemd_ptv6_lbp.3D.m2_firstorder_RootMeanSquared_250","lemd_ptv6_lbp.3D.m2_glcm_MaximumProbability_250","lemd_ptv6_wavelet.LLH_glcm_ClusterTendency_249","lemd_ptv6_wavelet.LLH_gldm_LargeDependenceHighGrayLevelEmphasis_249","lemd_ptv6_wavelet.LHL_glcm_Correlation_249","lemd_ptv6_wavelet.LHH_firstorder_Mean_249","lemd_ptv6_wavelet.HHL_firstorder_Mean_249","lemd_ptv6_wavelet.LHL_firstorder_Kurtosis_247","lemd_ptv6_wavelet.HLH_firstorder_Mean_247","lemd_ptv6_wavelet.HHL_gldm_DependenceVariance_247","lemd_ptv6_lbp.3D.m2_glszm_LargeAreaHighGrayLevelEmphasis_247","lemd_ptv6_wavelet.LLH_gldm_SmallDependenceHighGrayLevelEmphasis_246","lemd_ptv6_gradient_glcm_Imc2_246","lemd_ptv6_wavelet.HLL_glcm_Correlation_245","lemd_ptv6_wavelet.LHH_glcm_ClusterShade_244","sub"
-1.6577488623233,-0.434449591368737,0.266403081254889,-0.214086622286523,-0.928342790932134,-0.346684096049312,0.50947881599018,1.81727354977701,0.668911126437836,0.250775226133684,-0.0953423577949542,0.239203063908319,-0.601082998094617,-0.0636449719994168,-0.293283495732016,2.21523274401305,0.362759773177178,1.99772602488327,-0.695679962361336,1916742
0.128491774228968,-0.0307682147803722,1.3523110660297,-0.178208928841156,-0.655878712235041,-0.331643617098762,-0.570376041723838,-0.684165854865133,-0.129584702393008,0.176481097537481,-0.659467749584137,-0.694598421798046,-0.660518914327838,0.851406049030249,-0.405080011457618,-0.421463660423002,-2.28413748624449,0.647871700170822,0.564278032640282,1980052
-1.11270130122251,-0.398667882080677,1.66491875656137,-0.0204141433657314,-2.20255532141406,7.68704220858062,0.0810396037257982,0.613350742213266,1.29355938765471,-1.10991314598353,-1.54372734885018,-0.946238802335162,0.14950320359355,1.70031371361041,0.420931089508655,-0.0847064347148389,2.82779088829458,0.265118817266808,-0.839618547536084,1926770
0.731622037428045,0.0989046160514555,0.910369325345553,-0.197820103016074,1.22653009911981,-0.487258779209039,1.57016570058474,-0.762723202544815,0.90357076125483,-0.26361886325686,0.248929723159697,-0.150537158171776,-0.997762389641671,0.0794540822855236,-0.276801344371411,-0.242185690694604,0.5662271727338,0.494165906107501,0.287536328554665,1979045
-0.184272206248856,-0.394447819782547,1.12551767292753,-0.0966116889458971,-0.953263409433261,0.128714682987249,-0.532301082672672,-0.0794645925205992,0.773656115941332,0.148787487510308,0.652393663905635,-0.289153702172417,0.566552392884984,-0.254925587067926,-0.0694896428533558,-0.069866956517778,-0.0684218588600462,1.23002611259564,-0.0973102184756192,2196212
0.714281059860904,-0.89867914635567,0.904540680598433,-0.211816791753407,-0.224553335394632,-0.596690910531671,-0.587425431510442,0.472681277075845,-0.406289164743047,0.0961581923078451,-0.271315098788899,0.677149257508961,0.353244562861056,-0.519229941477911,-0.38961369794961,-0.256961667418628,0.543933517733398,-1.13180171572215,0.00357452746267251,2393207
0.637412066351535,0.653400659027871,-1.1694252085898,-0.169908776151131,0.440564212140124,0.881193282493533,0.472935238554084,-0.83770789446436,-0.0937883255255937,-0.383171565866553,-1.54270641078465,-0.460770408644271,-1.11691906862706,-0.18909585831344,0.00235048525894224,-0.550449791963719,0.177301839652365,-1.22610997527078,1.35598258631264,2146138
1.5489455963612,0.542562379522754,0.511697909331713,-0.0371686721931842,0.174274442000359,1.12395462366919,-0.2971269905353,-0.667013047428691,1.44430442089667,-0.177040153436527,-0.125608673178799,-0.440548799330759,-0.0535879746305549,0.088732593173905,0.443579794002894,-0.847232528676247,0.200345480383695,0.375030975626514,-0.138279719968046,2228399
-0.0826261433184334,0.772858098256891,-2.03011746878552,-0.163170065747593,-0.549650466630775,0.698720356957687,0.537517395083707,-0.734060307782979,0.255948529967575,-1.88095697860992,0.667532129517788,-0.868523214085819,-0.0239441844557938,-1.03128214145022,-0.298370217764772,-0.154713534929464,1.40923870203706,-1.2595327923914,2.7933477220838,2144796
0.374026831260041,1.48032038666985,-1.77466598377559,-0.192127269348023,1.11598827478707,0.138871673420615,1.4519851298214,0.327836340079268,-1.04062415952128,-0.748799596177216,-0.322342721742889,-0.0183066355074688,-0.00942758944309098,-2.52371137096389,0.472517384119872,1.23580020175688,-0.257011897961932,-2.17357360744125,0.78988355694779,2234271
0.4110855131038,0.10908116049231,0.870805511052695,-0.100172468075422,-0.270747308888197,-0.428881979759415,-0.981975726478595,-0.194637666819973,-0.137069864975217,0.580962298560946,0.265517527142495,-0.356405069546094,0.407387608255596,0.526632260444849,-0.328080501109355,-0.519890080267641,-0.819072050459186,0.425291360487025,0.0334178118631383,2296332
0.721360605808895,-0.436556442912057,-0.856036583444087,-0.175587926083294,1.29139877864104,1.3171555031893,2.69084127718918,-0.675273652566557,-0.399246505571904,-1.7563437772839,-1.64964778766461,-0.56713551320663,-1.01837984721053,0.179055109061513,-0.132010177263694,0.160794721651308,1.03152566662832,-0.544492877184531,2.34436128841003,1684230
1.28257388690997,-0.40387419780148,0.441742880836501,-0.198081925798628,1.28345591428537,1.21864947806003,-0.353278242605168,0.0151535918632252,-0.408926070278433,-0.0628215779531759,0.538887365873737,0.511089330155377,0.407677345147036,-0.155729382061451,1.48376490445883,-0.381859187690449,1.22940951477179,0.0318870095855903,-0.0182749556541483,1720713
-0.381592566386626,-1.38690701712888,0.207510308573881,-0.148601691602466,-0.179704606184017,-0.526242404315454,0.846286658202466,0.518490758817514,0.431947347046098,-0.0498416619801032,-0.320107149631235,-0.00319125463671707,-0.0695056989162687,1.41924207946966,-0.247124292413394,0.584024957280212,-0.566967220424038,-0.566269958410072,0.00317505168686258,2186951
0.510506008189684,-0.208963981130619,-0.369364297735915,-0.197615906959143,-1.13252657832279,-0.498822298034878,-0.773304697805521,-0.585571255792075,1.36493262934982,-0.303030769420547,-0.706453511376804,-0.567563062714872,-1.02128138133993,2.1403311407117,-0.307548613640488,-0.650836126210303,-0.537244461540462,0.910606122468659,-0.0204205295477945,2439458
