"mkm8d_ctvper_log.sigma.4.0.mm.3D_glrlm_ShortRunLowGrayLevelEmphasis_250","mkm8d_ctvper_wavelet.LLH_glrlm_ShortRunLowGrayLevelEmphasis_248","mkm8d_ctvper_wavelet.HLH_glszm_SmallAreaLowGrayLevelEmphasis_247","mkm8d_ctvper_lbp.3D.m2_glszm_GrayLevelNonUniformityNormalized_247","mkm8d_ctvper_gradient_gldm_SmallDependenceLowGrayLevelEmphasis_244","mkm8d_ctvper_wavelet.HHL_firstorder_Median_242","mkm8d_ctvper_wavelet.LHH_glcm_Imc2_240","mkm8d_ctvper_wavelet.HHH_firstorder_Median_239","mkm8d_ctvper_original_glcm_Idmn_239","mkm8d_ctvper_lbp.3D.m2_firstorder_MeanAbsoluteDeviation_237","mkm8d_ctvper_wavelet.LLH_firstorder_90Percentile_236","mkm8d_ctvper_lbp.3D.k_glrlm_LongRunLowGrayLevelEmphasis_235","mkm8d_ctvper_original_glszm_LargeAreaLowGrayLevelEmphasis_235","mkm8d_ctvper_wavelet.HLH_firstorder_Mean_233","mkm8d_ctvper_original_glrlm_ShortRunLowGrayLevelEmphasis_233","mkm8d_ctvper_wavelet.HHH_firstorder_Skewness_232","mkm8d_ctvper_lbp.3D.m1_glcm_Correlation_231","mkm8d_ctvper_wavelet.LHL_firstorder_TotalEnergy_228","mkm8d_ctvper_wavelet.HHL_glcm_Correlation_227","sub"
0.413717344888399,0.0918354151311964,-0.0759929673098233,0.45225332064929,-0.504688521185701,-0.571100147971821,-1.22875794722669,-0.308160427262558,0.531750011409552,-1.64051677859838,-0.638871626429642,0.466927913811903,2.72926726258597,-0.94855108928757,1.2524869714444,1.3695478952569,0.033215280083866,-0.577887107083243,-1.19285604821369,1085983
-0.550149419931122,0.0191808886293799,-0.367254066965615,-0.952300831804957,-0.818835058300464,-1.24968871393752,-0.801899805698555,-0.00585251825366928,-0.0650475949172683,-0.0314251882375376,-0.855776634652972,0.298643312875703,-0.454629375639627,-1.63452362199251,-0.809025985718197,0.273606872051559,-0.433952066356858,0.782313338526696,-0.831071239266563,1125173
0.148627893860072,0.00741064234726723,-0.131395119676539,0.800476631746795,-1.11657957252235,1.56902224431574,-0.477348416756532,-1.3475529979681,-0.220013670617021,0.0323048011353041,2.20054421378341,3.7774055038479,-0.218663479458281,0.754919256491686,-0.00531472787206983,0.312472371548179,2.39867184382266,-0.828834521797487,0.880204342752536,1154608
-0.32703132228727,-0.67697836201666,-0.688305222014116,-0.0782836726211112,-1.29762915345452,-0.37732194172183,0.666262563660821,-0.24989888217236,0.442506134980605,-1.09622491218576,0.136329169035982,0.845361540167581,-0.430769164439457,0.203441471559509,-0.70134434514364,-1.67900921751964,1.24753180915579,0.239126620420293,0.844227904567411,1181124
1.86878882671294,4.31930487069055,0.657676260597958,3.34134206599978,0.426321410422285,3.07323139231771,0.726439610736914,-2.53386213369306,0.160004081360635,-0.579923294887737,-0.721809626098298,-0.189730490606381,0.311363177183338,2.22886268497217,1.7445698826062,-0.551133411108732,-0.921237001711601,-1.21090817539914,3.75027387113169,1183075
0.672498191819588,2.33612508091301,0.646531569895726,1.72742838718983,0.187957999609443,-1.84562547167203,-0.741560950363161,-1.50782931961122,-0.718729745759851,0.0907240740180462,-0.41297085023952,0.332814773212273,0.00864249623029613,-0.548613930199509,0.754723121665753,-0.0791834950410937,-2.24292678748733,-1.23192457332501,-0.0819557484844693,1232870
-0.0800367840962216,-0.196521481226874,0.938920573890051,-0.430444816298141,-1.28515498763389,-1.30742878982417,1.12027200365034,0.0941225772471062,0.468169348770296,-0.950007758332603,-0.64113273538732,-0.200479534283869,-0.321861129288066,-0.907604307535946,-0.430292249672702,0.799262795576869,0.399140828835792,0.730176418709616,-1.43349492723925,1279943
-0.551651451418526,-0.451191056051847,-0.224744399849487,-0.500485073083907,-0.5882194059556,0.591885898491968,0.291074462722447,-1.19543213368371,-0.0385281968992432,0.53002259315079,2.4963654192963,0.640667545569405,-0.380389247819877,-0.933299233093014,-0.560297135042919,-0.654589933910482,-0.403359082189252,-0.0794899974251365,-0.853332239826483,1329352
-0.729602871317318,-0.697044769137823,-0.525735533987627,-0.814327133403491,-1.07289099011163,0.69771712465046,0.679769275854545,0.202957888148036,-1.48205155436185,0.277850221443136,-0.270259042902768,3.06925972136191,-0.434979251831744,2.41419131895807,-0.728420105533962,0.459613475993344,1.04133800551874,0.126509951351494,-0.499342721827572,1330263
2.22287313063587,0.492197323354877,0.447585816033461,3.45962964805262,-0.809266109005109,0.488022458579042,2.02800131783325,-0.184585011957538,-2.18071373796451,0.826812164445669,1.17738088714004,1.21348477659161,0.448432511641211,0.955221111726449,1.89681824091717,0.0311528092396811,-0.282188268868307,-1.24166975545628,-0.722006312566212,1364384
-0.133323275430485,0.0507166488957604,-0.498203342528823,0.831992781516074,-0.97106833259476,0.262966804089993,0.533866944951553,-1.03643589864277,-0.221046534943757,0.711597787356313,-0.582018801156721,0.0324672555490208,-0.207731454000332,1.27628012366427,0.0488607145670139,0.566290201986206,0.165257151741263,-0.858207331422922,-0.348845966511856,1386095
-0.652813758771814,-0.542423812932576,-0.528853015746695,-1.26414250919161,0.658495756651025,-0.101258143763583,-1.01929743853526,-0.0621612390144973,1.02923652458868,1.21737604268259,-0.330786119209154,-1.20620301659109,-0.472693180277555,0.162813619577739,-0.867666034633532,0.707504329799476,-1.53057159099876,1.56836314006258,-0.923165875684903,1458656
