"mkm10d_gtvper_wavelet.HHH_glcm_ClusterShade_231","mkm10d_gtvper_original_shape_Elongation_226","sub"
0.0579749747570741,-0.129049823230562,2075832
0.0104775074406628,1.2456172226797,2075846
0.149322581165639,1.58208668831872,2076301
0.259240059746654,0.297818739295745,2078198
-9.22900712775525,0.864616843106924,2078899
0.109856329508568,-1.07667986605487,2085349
-2.66909337437639,-0.193476565605438,2086044
-0.00720563570635297,-0.782053948758404,2091555
0.103630674436937,-0.754376698936998,2092954
0.696689738594231,1.11347561505982,2096627
2.2765295716738,-1.14623529542985,2100050
0.0505022818566854,0.434081523904742,2108003
0.404017231413754,-0.389639301657585,2109902
0.178674486774379,-1.54152709113318,2110540
0.0705806089761603,0.237361412237521,2116787
0.0338493164130103,0.322986521803897,2119177
-2.2914051946546,-1.76572154900667,2131601
0.160677662856591,0.409184912905064,2132424
0.0774085060710428,1.58523252465738,2132982
0.038538400025847,0.663905988917079,2133204
-0.727958693247267,1.42476121597109,2133380
0.546710070398836,-0.300104287268097,2134220
-0.756157081591086,1.46323432008876,2135748
0.840263334581643,0.871730272211524,2137799
-0.144893695860469,1.30862935622401,2138375
-0.0130866953593891,0.080492128888391,2138678
0.15450999348656,-0.158509184321748,2139733
0.184069574397444,-0.104493590558644,2141116
-0.803315180147631,-0.25709530203551,2145166
0.00127728514486075,-1.55229509579703,2145694
-0.0457950860013442,-0.0830368874453734,2146138
0.0942075277482975,0.500137828956133,2151024
0.0999639930279549,-0.389788130112238,215131
-0.784726032700833,1.84628497215426,2152442
0.0795160690343171,0.710893986813828,2157529
0.0234237590848647,0.493648428821392,2158101
0.0885313253897556,0.494586888143702,2158329
0.0105210153090475,0.0520425096868056,2168082
0.112869795564049,-0.542593990030273,2172217
0.118311308001955,1.40967078148422,2176530
0.0231465989663104,0.0840037461324851,2176784
-1.22741055121804,-0.542459051217577,2181724
0.115436945124156,-1.23095824530994,2183291
0.26256117153004,-0.74128333663276,2183356
0.0626602237335781,1.41261800714893,2185290
-1.31951475894798,0.273506137864166,2186951
0.00184911608314354,0.416819813286208,2196212
-1.67293037117406,-1.02045036625088,2199403
-0.684375841463774,-2.85608695283565,2200416
0.126795441343327,0.294413877051677,2200813
0.132925742769589,-0.217467618358982,2205389
0.155140106615881,-0.448680044296015,2212664
0.0266543287031255,-1.51175664157083,2217034
0.120436797584329,1.31688489359551,2218615
0.0656798291313387,-0.0991919283142406,2219842
0.225468454969957,0.70131059454203,2224150
0.0738906054517696,1.5985664293011,2228399
0.156481425644671,0.886232742306244,2228400
-3.09624787577658,-0.283936901770933,2234271
-1.36878219726444,-0.84405852078433,2234422
0.00192140635299308,0.327725239747376,2237571
0.0864123273301132,1.36959890857513,2247869
0.115690324507154,0.379906312583981,2250648
0.114245357533767,0.190063101737713,2250836
0.445576509457647,-0.562728198797967,2267382
5.77180861116654,0.273352257399849,2269346
1.05019617774805,-0.65672985776551,2271329
0.0230435389301617,1.31030148707686,2274521
0.269514510729158,1.40233199347542,2276121
0.213227028261587,-3.20411982831845,2278618
0.40680827573344,-0.856594622892641,2285214
0.0824747358312775,0.110935732890157,2286108
0.0041474565313324,-0.90529748857097,2293123
0.105138498229278,-0.494738999160961,2294852
0.0364959674792351,-1.87012351312859,2294873
0.0381202973447104,0.882028308777111,2296332
0.270778316535325,0.0321070643741921,2305114
0.764690639840014,1.38037107298306,2305115
-0.0182217314421748,-0.349463912933286,2306459
-0.0501630025315126,-0.903267393315951,2306893
0.929008669213749,0.730448330051835,2317120
0.0364417675394086,-1.61805821886397,2319068
0.694720524164567,0.861065681398422,2321962
0.0849349458994758,-0.138766082810132,2331869
-0.134272749525627,-0.0732616191768641,2336735
0.129750592729273,0.483890010089244,2339674
0.0192646565369419,0.776857321173174,2340155
-0.0440646170705797,-0.072541648720316,2340322
-0.162332038899632,0.217245003526597,2350037
0.0187661103663469,0.0854248650419528,2352038
0.131908901574907,-0.385059564334497,2359944
0.0346007383318317,0.905886796535286,2381907
-1.97723693112031,-0.190492548661462,2393207
-0.921379958323457,-0.211066861461343,2395415
0.0887968327118422,-0.722028539812991,2395943
0.169573479376697,-0.446764850701053,2401405
-0.0705852893202673,-1.48945961076952,2405144
0.620452587843608,0.360668097449352,2414406
0.206710480250062,-0.0378713984127567,2419459
-0.251982819660208,-0.295092093571893,2425694
0.0389740941647624,-0.649221595371713,2426863
-0.802501115167851,-0.651390896654766,2430773
0.112568660010063,0.396746758988296,2439458
0.105867936919676,-0.515277434646448,2443354
0.184529698756165,0.861010069688571,2445526
0.295823873065552,-0.160237090620628,2448298
0.380243217950563,-1.80675712745415,2453577
-0.121013860085535,-0.669884120923234,2474709
0.0180649080618774,1.03975152539685,2480056
2.15059135710076,1.11929328997379,2480330
-0.206768926834317,0.375149271664138,2487135
0.185088517526943,1.23259983665346,2488660
0.157908711055004,0.681878650725387,2490180
0.224050478950646,-0.5620588898252,2493534
-0.204539567025208,-1.94536213292451,2498991
0.16020880959638,0.571563262427416,2500377
0.0576676310555206,1.09304682862911,2504802
0.0568011379301278,-4.01966702967734,2510402
-0.0451642763209568,0.468687277915735,2520618
-0.515879062915339,-0.550517600237339,2559453
-0.0406851420592968,1.75436595694498,277752
0.06005205461819,0.832276555535681,308862
0.0303688151906927,-1.84248405317439,58325
-0.352790257108689,-0.552054608412394,92173
0.101373750591333,0.65117852075589,923666
0.553469076602209,-1.15087363171503,965005
