"mkm9d_ctvper_log.sigma.4.0.mm.3D_gldm_SmallDependenceLowGrayLevelEmphasis_250","mkm9d_ctvper_log.sigma.4.0.mm.3D_glcm_Idn_236","sub"
0.648468099568846,-0.66091720122414,1085983
-0.540963414577928,-0.080127619354076,1125173
-0.215692505378798,0.342920609585721,1154608
-0.345729160102671,0.824592480440161,1181124
2.17576269023589,-0.167425673469504,1183075
0.895037473819122,-1.17802169822446,1232870
-0.152563335545397,0.569530658149973,1279943
-0.424983701507409,-0.166419232896105,1329352
-0.637760409870947,-0.342156017711331,1330263
2.09417053883173,-2.92747017833029,1364384
0.0627623972903342,0.222406375980384,1386095
-0.61664419791066,1.01866022367249,1458656
-0.203327362038624,-0.11356573696382,1485662
-0.387799520808497,0.293147617262709,1497807
-0.512639938791375,0.342532368494293,1501387
1.93916740827167,-0.880386780896963,1518948
0.147360468856303,-0.0744332784587744,1526417
-0.566783258465298,1.1974945628418,1565177
-0.671297349444258,-0.457988631013388,1606693
-0.1188515296654,-0.245502267940963,1612262
-0.321996853344682,0.381513652994579,1614566
0.260265058095967,-0.631599849685622,1644034
-0.417961032751176,0.0819179622009668,1668599
-0.447175172598291,-1.15566231558601,1671370
0.161731473796337,-2.35752735872763,1684230
1.42683214233105,-1.07822771701907,1692385
-0.609337196875088,-0.113382681268855,1720713
-0.544418341822659,-0.0676307285698045,1738800
-0.622661727108743,0.780094030580279,1740845
0.766484927250102,-0.469020165914497,1742294
-0.369802224698085,0.468707841393041,1767700
-0.283097025710597,1.01925717106838,1768972
-0.72288746010821,1.7061976922985,1889409
1.26086337422583,-1.77910321601206,1915938
-0.514267877861314,0.0580243984503893,1916742
1.20985299718041,-0.897714431356336,1919296
1.2423244176545,-1.18487160862819,1926770
-0.754684210204357,1.93534120680994,1938156
0.134735231658771,-0.265914220016621,1938561
0.192987341894788,-0.371098695617191,1966316
-0.158813468821474,-0.0289603148969852,1967281
5.4309898689498,-3.17731072794585,1973544
1.22921561160744,0.0848749066665429,1975401
0.799268159340588,-0.519353584616848,1976407
-0.000495564961266807,-0.550381455248415,1978972
-0.274950819944318,-0.349784183757146,1979045
-0.527264133998973,-1.0754444296325,1979422
3.31720295270706,-1.63678409998031,1980052
-0.498505548191489,1.02920272964429,2001182
0.682879219884069,-1.08142386984296,2002465
1.43126445121751,0.496533519683562,2004451
0.0725638495575421,-0.881501156310592,2006164
-0.0479882820806933,0.237353320802989,2007309
-0.0161266435260828,0.069692825592861,2009915
-0.316050480737759,-0.00234365282098769,2010259
-0.0943870762731797,0.501937319641626,2010554
0.0298875999317624,0.278216937099279,2026671
0.0431013920274794,-0.805540337744514,2033049
-0.645614982852756,0.446347662295843,2034136
0.456233023677954,-0.151591453963606,2040495
1.2479124280908,0.295046297488153,2047354
-0.342414258645691,0.301267055337672,2051378
0.168045645998317,-0.262640978726693,2055667
0.0236617632919049,-0.357675433144954,2057358
0.40547518353143,-0.123574129650254,2059713
-0.409317540305907,-0.768719783080045,2069079
-0.219216986280627,0.137352389232839,2070958
0.788600163423756,-0.235738328369319,2072215
-0.191061261837875,1.04003305487032,2075832
-0.555621241940486,0.281475584525415,2075846
0.402864889193161,-0.500498161692199,2076301
-0.726200152561214,1.87830459414066,2078198
-0.76028613308119,0.461050533096142,2078899
-0.105720907352247,-1.12023351960399,2085349
0.0213468981242421,0.539532210684451,2086044
-0.458109646605147,0.0963505994229432,2091555
0.592472722368077,-0.433873783054162,2092954
0.0785288810462872,-0.168356371027926,2096627
1.10865647088425,-1.95469008102488,2100050
0.205038301371139,-0.943537057751059,2108003
-0.39261698820173,0.408604223439071,2109902
-0.311226071966205,0.089503796588033,2110540
-0.678534302004431,0.412359347541996,2116787
-0.626317280380852,1.34252159925233,2119177
-0.536158107669239,0.654606505572029,2131601
0.647557780501313,-0.325925372805345,2132424
-0.732415962094904,0.0196054836277992,2132982
-0.429371796816062,-0.125494535048614,2133204
-0.11960535166561,-0.782324547185401,2133380
-0.69601353426204,0.199468790178905,2134220
-0.680827748644016,1.49457734156655,2135748
-0.289503988440121,-0.248734329021488,2137799
-0.1284600294328,0.231850653930211,2138375
-0.441449839786685,1.91074286557731,2138678
