"mkm7d_ptv2_lbp.3D.m2_firstorder_Maximum_241","mkm7d_ptv2_lbp.3D.k_glszm_SmallAreaEmphasis_237","mkm7d_ptv2_wavelet.HHH_glcm_ClusterShade_235","mkm7d_ptv2_wavelet.HHH_firstorder_Median_232","mkm7d_ptv2_lbp.3D.m2_firstorder_Skewness_231","mkm7d_ptv2_wavelet.HHH_firstorder_Skewness_229","sub"
-0.471689747487559,-0.663827381203133,0.309610161916734,0.138090192483783,0.620558745968652,0.544071671116396,1085983
-0.214737643335104,-0.0959015610110668,0.327334571256116,-0.485419161581737,0.401057785254021,1.12276875879125,1125173
-0.471689747487559,-1.86523769427726,0.241145243662768,0.556257481356286,-1.39853169478246,0.633615176433623,1154608
-0.471689747487559,1.35475851917942,-0.0324317015677922,-0.0197342527484669,0.612112721189668,-0.518352219583969,1181124
-0.471689747487559,-0.834605977260099,0.418995083705133,-2.89928320966583,-0.521306590572852,0.715614451657056,1183075
-0.471689747487559,-0.0664635480363092,0.313951492505044,-0.147716986599207,0.466788984806146,0.100600048878606,1232870
-0.214737643335104,0.288653765051936,0.263577068609034,0.104385635955239,0.826102151403859,0.377255673752165,1279943
-0.471689747487559,0.13426355461367,-2.73984532011302,-0.648506833031678,-1.47988061353376,-1.4798039977525,1329352
-0.471689747487559,1.78736263501527,0.139642652148117,0.572207911103156,-1.93995181668234,0.393631601928616,1330263
-0.471689747487559,-0.390145328606805,-3.58510313866936,2.24912718400458,-5.36960999435088,-1.36408489111981,1364384
-0.471689747487559,-0.25664384241546,0.687658282472162,0.0719852230958161,-0.797623355171566,1.10578904909916,1386095
-0.214737643335104,-0.215012257658639,0.196479693289017,-0.936577686402592,0.187082345900457,0.642685015570667,1458656
-0.364582862912501,0.301384378641654,0.206370449800308,-0.21898049727053,-0.622491213864153,-0.392079488106494,1485662
1.34310677661648,0.212726813080469,-0.111817249553298,0.252597012036651,-0.389548015115284,-0.633422620205331,1497807
-0.310613799582128,-0.258301919702613,0.264617365623654,-1.70187734106878,1.10518165271594,0.877595226419949,1501387
-0.471689747487559,-1.93298421950126,0.253446723955282,-0.492706224893934,-0.645062539536016,0.503729001658553,1518948
-0.471689747487559,0.123629166958123,0.11854144872644,-0.218268895953374,0.383324881761266,-0.0848188288217915,1526417
3.25947171020907,0.110295203040572,-0.181279619948098,0.444584404038533,0.788879765702022,-0.0451532934374082,1565177
-0.0250540695384471,0.0100908208216929,0.293222563483601,-0.154323688760794,-0.870115195102098,1.2121830883378,1606693
0.673044559299911,0.978671797367508,0.253250935283965,-0.361228030916008,1.36586938060455,-0.00492380984454575,1612262
-0.471689747487559,-0.326893300637223,0.0520556803438766,-0.105295163086697,0.0479358850829763,0.0716450394513758,1614566
-0.471689747487559,1.21256383823525,0.212844253768931,-0.492077338313287,0.221335206139718,-0.310185063603231,1644034
-0.214737643335104,0.463313854410573,0.467813011638761,-0.0321822461277572,-0.429824662517249,0.646678146730711,1668599
-0.364582862912501,-0.107319523438203,0.655656679253168,1.54636902852103,0.688961799544534,0.775432799894617,1671370
-0.471689747487559,1.64013844752528,-0.830122474461791,1.26446847793266,0.245830002398924,-0.0922595416397581,1684230
-0.471689747487559,1.27278921087294,0.161262922647447,0.920565615499716,-0.216767225097919,-0.947522831523272,1692385
2.21448164837647,-1.10739061142394,0.123567023198721,0.188090791957722,-0.0242268631969543,0.653431968505295,1720713
-0.471689747487559,-0.0179806560333418,-0.0786559824316374,0.202775811047891,-0.697218135556635,-0.495755645410355,1738800
1.3769299954078,0.116075600186283,-0.469394726636691,0.0224340455918435,-0.508005010470122,-0.0657447966495545,1740845
-0.471689747487559,0.831497111014982,-1.66657517845008,-1.35046017503822,-0.671585325605978,-0.382641150457876,1742294
-0.214737643335104,0.0870942399299364,-0.373692187555817,-1.43889648667742,-0.715380329916886,0.270487764046879,1767700
3.61640359709291,0.23766378994271,0.258226087123934,-0.174867402474053,0.0772120319658614,0.696048399038334,1768972
2.78558351247663,1.22035933032449,-0.0550992362399634,-0.725900252069905,1.09515608360309,-0.544136992285351,1889409
-0.471689747487559,-0.990621088968374,0.222292445118953,0.303477808059142,0.720356303567608,0.159842422535353,1915938
-0.280574165071985,-0.492582817328036,0.0659230820991765,-0.0307893124416901,-0.981298558151036,-0.126847635853497,1916742
-0.471689747487559,-2.39070194702764,0.185469930509166,0.343293162684697,0.50646580070279,-2.21933499354019,1919296
-0.471689747487559,-2.26785074228161,0.242375421987986,0.827027093238627,0.824722367984278,0.0418536749384747,1926770
0.570530989502139,-0.801157703189049,0.0806171503767268,-0.0576052366007707,0.718285354739234,-0.432061307643158,1938156
-0.471689747487559,-0.747002360216441,0.331535260611322,-0.0779660885057172,-1.25514645017975,0.946191250887877,1938561
-0.471689747487559,1.88194246253732,0.11071124574442,1.18752272853862,-1.59881737668624,-0.00833828299834013,1966316
-0.471689747487559,0.0890922806624187,0.204408435897335,0.0600968002403769,-0.41354175669035,-0.13434875850419,1967281
-0.471689747487559,-2.34084856435832,0.439950874738395,0.520071887751172,-0.0767488530534301,3.19214745363976,1973544
-0.364582862912501,-0.372190891999317,0.10903356201193,0.55242709556473,0.653672555322554,0.14283324565235,1975401
-0.364582862912501,0.146523028796902,0.0247522212948698,0.138181379550153,-0.439594012536287,-2.63666093447436,1976407
-0.471689747487559,0.943566622966213,0.174015211787746,-1.21194431007646,-0.262282095295497,-0.207656207514058,1978972
-0.471689747487559,-0.944663603953258,0.138835136874331,1.24323491819219,-0.99111377132228,-0.729707622806891,1979045
-0.364582862912501,0.709833592301286,0.257297793202225,-0.389178420707729,-1.61918412072568,-0.158673483657019,1979422
-0.471689747487559,-1.66270017608748,0.513217297085866,0.655194588736342,-1.89874972499366,1.62422321079518,1980052
-0.364582862912501,-0.754742355161955,0.240731801334505,-0.784234450103254,0.503869628572725,1.0564555457962,2001182
-0.364582862912501,-1.02979920999695,3.26619179891184,-4.19761193444866,1.57934781708369,1.80680154662818,2002465
0.975982265267071,-0.710118507820871,0.257412174099074,0.277481873179629,1.05799532472991,-0.0520589886066364,2004451
-0.471689747487559,-1.71107641900811,0.171314351427422,1.71722244578749,-1.12253997281214,-0.0362054535811358,2006164
-0.364582862912501,0.765477427671472,-0.0383451730802365,0.111461023271907,-0.136260175163567,-0.256327856978338,2007309
-0.471689747487559,-1.13359363143442,0.261600554488282,0.487049143001423,0.235993702388771,1.10430802877551,2009915
-0.27120278898596,0.457381728395609,-0.0445625144951211,0.417029510870423,0.37902152810306,-0.23680950008672,2010259
1.38900440798384,-1.26253874266298,0.169547468847946,0.0140837916717795,-0.760562806319728,-0.132050376567219,2010554
-0.471689747487559,0.0479140658658528,-0.0818724095764241,-0.755596553473933,-0.409960974479229,0.0334424645984033,2026671
0.134581648902024,0.0467715745164597,0.774744779700991,0.139841559449951,-0.14443629116709,0.924555440060278,2033049
-0.471689747487559,0.555690119243038,0.227616200877947,-0.648886525660465,0.276601134285927,-0.00162674497552172,2034136
-0.471689747487559,-0.463309676555003,0.125088214615369,1.27443385548904,0.119421812533871,-1.08731059881222,2040495
-3.20211485638329,0.999962004002589,-2.26988820951753,-0.456738647066791,1.18390049981338,-3.58480864363099,2047354
-0.214737643335104,0.309304624257917,0.136626105585863,0.239444649816915,-0.129624997028804,0.313066822799863,2051378
-0.471689747487559,1.44818351640957,0.112557204253678,-0.181607314458123,-1.12034061169941,-0.0714126623436059,2055667
2.69776817144541,-0.118508366986575,0.202201883755465,-0.297754062975999,-0.386271108800196,-0.138456006811827,2057358
1.37157146361355,-0.0984530636301719,-0.227368911594674,-0.145138860755271,-1.47381041401253,-0.308034857572057,2059713
-0.471689747487559,-0.00877361956423407,-1.74313031824827,1.68936403656815,-0.26566108147965,-2.16671564034482,2069079
-0.471689747487559,0.0962249290874891,0.01398454911283,0.115086122444503,0.966371134045073,-1.79961304123797,2070958
-0.214737643335104,1.46665332270635,0.0407559375485143,1.8611873826885,0.0677018432059239,-0.392266723048116,2072215
-0.364951660070636,0.259658171628985,0.249566374656386,0.0612255625485261,-0.253706889487379,0.536585057712143,2075832
-0.284377512730174,0.911638674303976,-0.112114689694059,0.174384992354386,-0.478526863760243,-0.327424574437743,2075846
-0.364582862912501,-0.516921608217566,0.131433208930488,0.00983521994395995,0.698749165283563,-1.20580066244796,2076301
3.13881722681257,0.311728583548973,0.272640583648512,-0.341705931401638,0.295506148569286,0.517344892104359,2078198
-0.214737643335104,-0.302479432022602,1.22805493325546,-1.93933957098078,0.755670820798065,0.383988130691593,2078899
-0.471689747487559,0.717286197132312,0.198126076501211,1.52387981163531,0.0105126627033908,0.123436577316365,2085349
-0.471689747487559,-0.212713334936316,0.0604050142511605,-0.125887107087508,1.35111101680866,0.250111720033443,2086044
1.85010761514,-0.910191542725642,0.258443437020149,-0.031068163680909,-1.58905256165136,-0.0499894515711035,2091555
1.66800247064256,-1.01700903055506,0.264052398517709,-0.108759126811019,0.0883190489543624,0.499222002463479,2092954
-0.351736452366651,1.49676054845488,-0.136331819434367,0.0531025406481848,0.68177535501158,-0.0908098034871921,2096627
-0.471689747487559,-2.02475464385828,2.3576379897222,1.58552471514506,0.850131604752281,1.30431555060163,2100050
-0.471689747487559,0.549375766429881,0.202887892332418,-0.953197802164447,1.18716019401809,-0.239851735216949,2108003
-0.471689747487559,0.198785458323699,0.0775443162097438,-0.208674383271354,-0.0179831928523672,0.0257400528909117,2109902
-0.471689747487559,-0.737191973652575,0.208109190105005,0.734176871321154,-0.490301002293211,-0.0479627108588702,2110540
-0.364582862912501,0.931670403758811,0.991537501938855,1.064933917959,0.969976801115336,0.851726930099225,2116787
-0.471689747487559,1.64463548859,0.300815447357787,-0.0331644412621506,-0.132483101705734,0.517121748583221,2119177
-0.471689747487559,-0.606479239613914,-0.419613718974138,-0.208526634104262,-1.18579779255348,-0.831578789204629,2131601
-0.471689747487559,1.16694909947409,0.612096419191239,0.744118708199046,0.113273205703547,0.860499119537082,2132424
-0.214737643335104,-1.71321069564667,0.304886313314395,-0.361263474184735,0.752178248300078,0.840899377086086,2132982
-0.364582862912501,0.0842865265676295,0.168878656545379,0.748272183190228,0.126850543479472,-0.167890892587503,2133204
-0.364582862912501,1.68827374990936,2.11814722766291,-1.00956436977944,-0.412434025583162,0.947880164402295,2133380
2.88585842496872,2.14530278129837,-0.885531670008725,-0.949374855491794,0.253501531636495,0.026558109966348,2134220
1.62774211891445,-0.11603854407862,-0.0497405315223421,-0.524202528570378,-0.0333317373338178,-0.209803739342661,2135748
-0.471689747487559,0.37728849736575,0.159763473670115,1.1118214610801,-1.57810251505282,0.389319732053506,2137799
-0.471689747487559,0.686436687371694,0.127683460002763,0.253765449645614,0.116447835282166,-0.38740744852625,2138375
-0.181117978926953,0.336104565732612,-0.533486221528873,-0.416104394232442,-0.132270241857139,-0.882722345793779,2138678
-0.471689747487559,-0.931709775235135,-0.0938250828351308,-1.58470533318375,0.114670016427912,-0.213779117202397,2139733
-0.471689747487559,0.226766501833561,0.359042421212395,-3.58896398924818,-0.659292563420121,0.48325945060343,2141116
-0.471689747487559,-0.191771491203399,-2.77408015463108,5.57770797043093,0.34914374570548,-0.205700622340257,2144796
-0.471689747487559,2.19092296341107,-0.0869394248596361,-0.1711136024116,0.531773693458611,-0.0277003105447586,2145166
-0.364582862912501,1.81247457316424,0.149628691527965,-0.754719200321939,-1.93415757783118,0.150274071669079,2145694
-0.214737643335104,-0.76145668832827,0.735874266089326,0.770644820817058,0.826403957356185,1.21453705605259,2146138
-0.364582862912501,1.26975672050954,0.824202425447578,-0.627368626264164,-0.336766496889255,1.337839350399,2151024
-0.471689747487559,-0.40632100264199,0.097847602856947,0.96834783665416,0.0460826062595667,-1.20044720871222,215131
-0.471689747487559,3.24254685093173,-1.23565934803196,0.0377118136761683,0.0500844850484964,-1.84228990960739,2152442
-0.471689747487559,-1.71208739949507,0.185040712249047,0.0691074743395477,0.156512144578488,-0.320323482834794,2157529
