"mkm7d_ptv4_log.sigma.4.0.mm.3D_gldm_LowGrayLevelEmphasis_250","mkm7d_ptv4_wavelet.LLL_glcm_JointEnergy_242","mkm7d_ptv4_wavelet.HHL_glcm_Imc2_240","sub"
0.0481390708395505,-0.565283502850987,0.53449044363372,1085983
-0.546724341474556,-0.570961709963452,0.223625728051889,1125173
-0.0079168026600116,0.687942934291967,-0.495099993497977,1154608
-0.497395119910886,-0.919823700750778,0.91367013202493,1181124
0.712268724079392,1.048914303164,0.76271399444802,1183075
1.59521410004455,1.70798572883191,-0.0489168861521716,1232870
-0.322696337573098,-0.594067008936208,-0.117725936203729,1279943
-0.316779507336441,-0.562544652790134,1.03573492435572,1329352
-0.735534916451447,-0.902415488057032,-0.256060284883451,1330263
3.02703978737751,3.01094759708646,1.78735899243289,1364384
-0.269791899755304,2.22675247608539,0.102444261643912,1386095
-0.61511879780271,-0.759673405352373,0.612329116943947,1458656
-0.315049649489092,-0.00611054118239451,-0.70431644827957,1485662
-0.548409136452359,-0.741732216682757,-0.0621461002803451,1497807
-0.611389787503024,-0.485078488323328,0.393848306258922,1501387
3.2085814080962,1.29204227875449,0.207636424426586,1518948
0.0332009654670459,-0.378949178216109,0.414775722208425,1526417
-0.429518027305631,-0.642054943404745,1.08293279653481,1565177
-0.497217973223974,-0.993986580731919,-0.722732378335575,1606693
0.109009324282337,-0.0753495754742017,-0.419232077722906,1612262
-0.444778651911277,-0.435369770344947,0.417666568294482,1614566
1.09563289857633,1.367577983016,-0.810148517527314,1644034
-0.521737136663838,-0.417992400645766,0.752267254472196,1668599
-0.261926987471023,0.251240393582459,1.00898695319224,1671370
0.17151076644254,0.0870072684663884,0.705679198028833,1684230
1.19450770701763,1.18030011445949,-0.386973743684012,1692385
-0.66197826869357,-0.856425458555089,-0.385457793655056,1720713
-0.504484974125469,-0.302758651697546,-0.289800116410002,1738800
-0.725109735296073,-0.564806850457625,-0.747267271220396,1740845
0.399133329816295,0.830691398828249,0.129345314958354,1742294
-0.0257267453848345,1.43334881397166,2.75540346362344,1767700
-0.207319321069449,-1.08458637224866,0.394884540510366,1768972
-0.822539756945974,-0.995823076172133,-0.248790118440165,1889409
1.07253233544862,1.16595552630064,-1.30668408290982,1915938
-0.536075693995593,-0.594813940922554,-0.992934036307245,1916742
1.7872468019353,1.61364613825825,-0.679864757873685,1919296
0.676809804431849,1.43440208795878,-0.112846994680816,1926770
-0.827799066983024,-1.07800015120494,0.109338304422477,1938156
0.199297740860537,0.164821430122919,-0.974343474927662,1938561
-0.00600573252367578,0.409758308994723,-1.34301103012753,1966316
0.166347605004286,0.209965642523416,0.266849246931779,1967281
2.76894282676023,3.26675572058463,-0.253087624410203,1973544
1.27275981424146,0.729456139739959,0.85194337539469,1975401
0.576355125158565,0.535919237688837,-0.538827557345326,1976407
-0.244602199722579,0.27085667801524,0.904085578455287,1978972
0.102701366320794,0.325092187042738,-1.35297261274149,1979045
0.660687034013333,0.206240224533147,-1.71905842839203,1979422
1.61662682870989,4.50023459203352,0.501119345035093,1980052
-0.69633346555871,-0.783976827596142,0.515356702973219,2001182
0.419817499590527,1.77305444443282,3.66830740698007,2002465
2.50758029490969,0.978545470821965,-1.71736200190027,2004451
0.340037939699523,0.361427609563168,0.0274876587543341,2006164
-0.186210774357353,-0.741720427447967,-0.454192135828559,2007309
0.0551974722568791,-0.0590869447811363,-1.04185903048217,2009915
-0.372494886068141,0.0502106105836408,-0.351708207490535,2010259
-0.214715228564913,-0.612461509460222,0.259544743443548,2010554
-0.196633765082129,-0.196013591422095,-0.0969622809754265,2026671
0.0882174550641984,0.149031462834995,1.10951143372082,2033049
-0.527565043003043,-0.357059879335437,-1.40386718161749,2034136
0.318389415596104,0.160653116585698,-0.443126212172016,2040495
1.37713777608859,2.40031724535953,1.1688120339152,2047354
-0.181693880882096,-0.000284342699194275,-0.928184533819913,2051378
0.16570590329159,-0.384817983091679,-1.63183630116059,2055667
0.0269771340978484,-0.424547434272713,-1.00317402057039,2057358
0.0455899580729382,-0.0248524286792167,-0.530404410143572,2059713
0.315235614411818,0.492670564286486,0.914667297206066,2069079
-0.258314042763985,-0.236605695316791,-0.109693053151368,2070958
0.521679874642964,0.502230632016234,-0.112800881222434,2072215
-0.0980356445447547,-0.673601947174619,-0.130296279894649,2075832
-0.580375035440626,-0.630146212690305,-1.40294021506284,2075846
0.288535635550812,-0.0512592290957854,1.46922270904651,2076301
-0.824414323845561,-1.05099197386379,-0.451960752536097,2078198
-0.62513327184632,-0.759593196768186,0.816668232279283,2078899
0.0655988137690145,-0.175725807347194,0.249366823476969,2085349
-0.0838974217625156,-0.351745714667842,0.44417509033894,2086044
-0.370720631062949,-0.63733017622244,-0.980208656401108,2091555
0.125877485504566,-0.28687418893259,-1.38450166710769,2092954
-0.384470342323076,-0.634571166672971,0.968763630120266,2096627
1.78550594215893,0.856173384177839,1.937137823097,2100050
0.264263654095564,0.716107644931873,0.759773447617078,2108003
-0.398219924668515,-0.795950411981152,-0.663441154414765,2109902
-0.474604572127296,-0.627718065196786,-1.51296775633245,2110540
-0.581223900310511,-0.257497688321495,0.544496988534441,2116787
-0.677516166890768,-0.84885785446916,-0.143707096435724,2119177
-0.678493928790495,-0.802665177508063,0.954642467679847,2131601
-0.281769377470412,0.336688639808532,1.61498773030602,2132424
-0.643483561004275,-0.0626161651336489,-0.380579141716997,2132982
-0.637055434231297,-0.227623431316136,-0.750266975001009,2133204
0.015850946519582,-0.183123873163132,1.35918318206325,2133380
-0.458031430126933,-0.702426578313679,1.20610153706936,2134220
-0.801812718984928,-1.05764101030434,0.857655250569549,2135748
-0.492276633212504,-0.250116283309588,1.9065891321774,2137799
-0.341172054778703,-0.744384045024936,-0.484773407876376,2138375
-0.624123889926842,-0.922901804149897,0.227384350738037,2138678
-0.418221852482753,-0.515367916671101,0.596225693052036,2139733
0.365464521008848,0.583132614766817,-1.03485617031587,2141116
-0.119819929537779,1.00734788275032,3.18028318537998,2144796
1.01255756798812,1.05106971159367,1.80091824252325,2145166
-0.199333956183849,-0.436354375196832,-0.538495851790573,2145694
0.147991184021215,-0.188734220855866,1.25784107015502,2146138
-0.613629519383386,-0.414220679177837,0.277119923809347,2151024
-0.283450968360924,-0.418207185702046,-0.972120468459496,215131
1.78504051597129,1.87481242998241,1.60090988219877,2152442
0.928113138223937,2.48868529904782,0.620563584529499,2157529
0.0707449984311568,0.499610626316988,0.423000496633188,2158101
0.115744447548133,-0.728688481052188,0.661199518538147,2158329
2.06403027777361,1.69009101127061,-0.838416344363372,2168082
0.397551293711128,0.522075178729658,-1.15455281951641,2172217
-0.387467681506254,-0.225199300570939,0.477074223920831,2176530
2.23744617813676,3.76052331113415,1.44367320296144,2176784
0.551035799602759,0.423447503065435,2.00188224004142,2181724
-0.30149746557828,-0.755263152753499,-0.52970161884297,2183291
-0.709879430184607,-0.982835681773999,0.204464676369224,2183356
0.144549147136525,-0.00777659751973066,-0.446343912898636,2185290
-0.35923578253011,-0.550749970167686,1.12312995159937,2186951
-0.772648741221722,-0.717944038702392,-1.85277221529313,2196212
-0.288155691048861,-0.568254073537332,1.3523629916786,2199403
1.04550178085585,0.145788165535519,1.86199591172257,2200416
-0.078868238388212,-0.30082772989247,-1.29031341680278,2200813
-0.126617025161261,-0.471013917465677,0.318359110910328,2205389
0.261013231796542,-0.305716791072218,0.248596775062328,2212664
-0.149284806171092,0.391528657803789,-1.43304459495439,2217034
0.568193918365008,0.725216465423009,1.39280037258832,2218615
-0.239424498896198,0.174093334180508,-1.95560610079843,2219842
-0.692198659650859,-1.05134175625579,-0.460154226931319,2224150
0.602095956735414,2.10199287185009,-0.211214595174595,2228399
0.110559427794595,0.531317046410834,-0.678724244806844,2228400
-0.0879805295115734,-0.378910793778244,1.38055217149546,2234271
-0.242072284911546,-0.465060305898616,1.45580639501293,2234422
-0.511936356034237,-0.398090347614823,-0.189075354779881,2237571
-0.362592053690801,-0.722400002470267,0.565359993203701,2244172
0.0226586167695782,-0.229975879815902,0.675518419479913,2247869
