"mkm8d_ptv_wavelet.HHH_glszm_LargeAreaHighGrayLevelEmphasis_248","mkm8d_ptv_log.sigma.4.0.mm.3D_glrlm_LongRunLowGrayLevelEmphasis_247","mkm8d_ptv_lbp.3D.k_glcm_Idmn_229","sub"
-0.558680410178973,-0.173766089405619,-0.214416748762472,2033049
0.11296162671157,-0.544432408649281,0.730280956546466,2034136
-0.616553666188926,0.269070722107285,-0.247365473373082,2040495
-0.650604011797353,0.921363108014273,-3.3942039886487,2047354
-0.519518410744641,-0.0289343469355618,0.422467727203213,2051378
-0.479498462098403,0.0536107291263962,1.08393994295184,2055667
-0.136285277471259,-0.125020831726568,0.313344613622591,2057358
-0.521757005351344,-0.101853601544033,0.691916809806903,2059713
-0.327239286145976,0.462714716078271,-0.0327568714615981,2069079
-0.0763193950738429,-0.389470404906749,-0.295875540598112,2070958
-0.611523988199158,0.126982303414646,1.0429690157475,2072215
-0.235277210956712,-0.337655248155376,1.70019482487795,2075832
0.233569909021751,-0.516805092459799,-0.0566605967580159,2075846
-0.501784701256773,0.0609627257278044,-0.745508804666492,2076301
3.80006616002476,-0.694531239896796,0.561163173393112,2078198
-0.421056520497141,-0.614614919818222,0.176488086360407,2078899
-0.48412113392593,0.00120527726427481,-0.0508142347060724,2085349
-0.094264244014923,-0.112225871634293,0.57047535006197,2086044
-0.340405326448752,-0.333197361228871,0.0992652613268739,2091555
-0.388237614755738,0.457735261342647,0.558332251787614,2092954
-0.21350069249614,-0.318175288963263,0.237380747272881,2096627
-0.685423606706001,2.02903169630525,-1.3160937318658,2100050
0.00194322376295973,-0.090627191982005,0.370437572321093,2108003
-0.234478616717109,-0.422815530552558,0.977237090712596,2109902
-0.333590555144718,-0.402437679550118,0.561551335217628,2110540
-0.581033274414416,-0.412785637855356,0.460329477780511,2116787
-0.0137437327860955,-0.567632438239771,-0.205405788542131,2119177
-0.32345936297639,-0.519875435825292,0.262240457726189,2131601
-0.607373293262853,-0.262509986285026,0.279456666410225,2132424
1.87621843499505,-0.466097213529331,0.418207814959686,2132982
-0.111478816719465,-0.579932394190533,0.362132798538851,2133204
-0.665462563791563,0.104017968568154,0.12484420045132,2133380
-0.634131988438319,-0.373561664770011,0.182589932355694,2134220
1.80216857106587,-0.68899985888751,2.28993443793421,2135748
-0.594540208977751,-0.35372436234015,-0.138592194511455,2137799
0.807114406077075,-0.361245310574733,1.13530773863724,2138375
0.851680519926842,-0.563794357401206,1.01526556693105,2138678
-0.478797340168036,0.0387647546242984,-0.691036203868578,2139733
-0.665553228015157,0.113781954634433,0.929411647929949,2141116
-0.684718124372459,0.128376061790959,-1.03467291069923,2144796
-0.677738339832846,0.559327926425743,-0.93538713678519,2145166
-0.615288528157559,-0.184013293329028,0.463671999447273,2145694
-0.48445454387204,-0.255659888385056,-0.405248003569542,2146138
0.259000737686425,-0.550432332688261,0.92621244571462,2151024
-0.549632909241485,-0.386173557987437,-0.134766947098445,215131
-0.647202791716644,1.94137318728377,-1.36591265839722,2152442
-0.672630393611963,0.759775186889602,-1.20851251183301,2157529
-0.604822505252073,-0.142016792350328,0.689772114643301,2158101
-0.436303479390867,0.0715108835485914,0.345150265556624,2158329
-0.681408583987094,1.13096485820733,0.549992788739295,2168082
-0.595768451132482,0.104912047872422,0.562779636308944,2172217
-0.496583893696594,-0.394848896548858,1.49966843665918,2176530
-0.677961556099645,2.03605785194788,-1.15105389982058,2176784
-0.521229154355552,0.245563283610588,-0.863557025387637,2181724
1.06694073687133,-0.286896869458071,1.35941716817701,2183291
0.211498231063107,-0.590277052415346,0.860609541608709,2183356
-0.33390737132158,-0.143180671672169,1.21571930832768,2185290
1.73844011690184,-0.469401760519439,0.456272952837164,2186951
0.191146105587411,-0.671863553734166,-0.359257681914539,2196212
0.773340304574521,-0.406584667156122,0.856825591659401,2199403
-0.646317732620415,1.18068716497966,0.0517204333763138,2200416
-0.491921448904217,-0.274807491988917,-0.854164733583275,2200813
-0.256993246877677,-0.182309130503411,0.142799028751558,2205389
-0.468716763959324,-0.189108100716805,0.888602433325569,2212664
-0.475343979679267,-0.242179332323455,-0.844363660621662,2217034
-0.571455795344081,0.570266946268141,-0.809368790055136,2218615
-0.496446892949555,-0.492282020782607,-0.634728329787679,2219842
1.61492617476164,-0.64457138965356,0.91099310909703,2224150
-0.558355178502766,0.437637425027068,0.279398014740447,2228399
0.332248742593425,0.539361695563416,0.33781279516816,2228400
-0.588866807088957,0.0157763585354694,-0.564901981372988,2234271
-0.626923073764252,-0.37048596553165,-0.763481853445377,2234422
2.68631656896376,-0.433747859595221,-0.251555752930668,2237571
-0.448266438775114,-0.325894083341483,0.0771672961548227,2244172
-0.221794466713242,-0.147963154771643,-0.982871193988095,2247869
-0.617521150117737,0.272169902404681,-0.891769160198952,2250648
-0.341539874854329,0.0602485381686038,0.627739208040279,2250836
-0.176561696039265,-0.364609051866903,0.463549326622739,2267382
0.253919200625397,-0.30360779481587,1.01748634609215,2269346
-0.53251780625008,-0.0927864696784389,-1.21342368519467,2271329
0.369967409603602,-0.42602975043038,1.02157736845513,2274521
0.609634446133504,-0.55046617689464,0.547162641934468,2276121
-0.644572951997465,0.155737482505963,-0.127941287764888,2278618
0.158010949044488,-0.519530378510259,1.20682183291256,2285214
0.419491357687575,-0.570303222684719,0.883422924966093,2286108
2.55770331456607,-0.612229219587553,0.689639235788398,2293123
2.45914092624822,-0.492100355798487,0.561117050437444,2294852
-0.497980002486651,-0.285256566092579,0.140093917679089,2294873
0.330797413573347,-0.467138207357828,1.84756147896341,2296332
-0.618411639350211,-0.22067651091774,-0.604959331013876,2305114
-0.0855368172497607,-0.568364964052033,0.350184158593409,2305115
-0.675323676191767,1.13651145391185,-1.92600967650532,2306459
-0.540916578008388,-0.397720430859798,0.325383680199075,2306893
1.79214373551795,-0.710262135910941,0.213230838353984,2317120
1.45169023959626,-0.577043154699626,0.527497957945946,2319068
0.522409638497866,-0.560633213079251,-0.00272284916202204,2321962
0.802216228649396,-0.615695453665635,0.428849501878507,2331869
-0.612680727900532,0.335865958779923,-1.44000497289055,2336735
1.50111471869178,-0.618265146470799,0.68168469772755,2339674
0.255436557343332,-0.41597601881123,0.293567964725359,2340155
1.3847093065074,-0.685385053995558,1.21534464870248,2340322
-0.590461834606738,-0.219681397157388,-0.682223304402904,2350037
-0.529699941908536,0.119329413756908,-0.0489371266518127,2352038
-0.555805997420223,-0.301057195556717,-0.217647539888604,2359944
-0.134672700840224,-0.404077556253808,0.353332451150384,2381907
3.54375248951427,-0.647792323944916,0.928766297248783,2393207
1.33740016488653,-0.510717092002343,0.818701893324336,2395415
0.102387689753001,-0.543564823292028,0.145099695633267,2395943
1.29805300739423,-0.409678063039906,0.158419446998249,2401405
-0.3858522872814,-0.614743119473941,0.415675791048353,2405144
0.498224549474789,-0.711868154865139,2.25486814663821,2414406
-0.177732857978776,-0.414481098109229,0.075807957719786,2419459
-0.462651476622692,-0.525865131903051,0.570137247792661,2425694
0.774887085860835,-0.673985040033624,0.107905742297607,2426863
-0.671479290538684,-0.0641354853343663,0.0300653701833754,2430773
-0.6111187018152,-0.12923281775187,-0.633910581865117,2439458
-0.418531726458532,-0.269558369634249,-0.130705318952294,2443354
2.36530266125578,-0.63827992909828,-0.051678010944845,2445526
-0.518379575967617,-0.43878553257328,0.514126520976463,2448298
-0.629196055833024,-0.390532949315057,-1.29440313863277,2453577
-0.603879797557738,-0.240628933802235,-0.568253655645636,2474709
-0.61035350891307,-0.370270465168655,0.69415143849851,2480056
0.702925670197053,-0.662350082778813,0.940977140339111,2480330
0.741118223224686,-0.603169655059687,0.702405839991003,2487135
-0.484087314074197,-0.406807568863453,-0.209152600778962,2488660
-0.642140705024443,-0.377509247800326,0.280782696091077,2490180
-0.333120243304571,-0.639156520103041,0.313270169074209,2493534
-0.646881438087847,-0.0739915514218531,-0.992863921478514,2498991
0.445989575439152,-0.572153480805451,-0.744344356176869,2500377
-0.652616976719402,0.60636944457074,-0.125420513718265,2504802
-0.606704611026774,-0.435615089470844,0.375726266379004,2510402
1.0357397043707,-0.667329878105271,0.529606831406068,2520618
1.81756406352024,-0.613207698583093,1.18716307815549,2559453
-0.687191618430175,7.00047814306027,-4.83658734116728,277752
-0.336751988251337,0.126646280251181,-1.2174889061483,308862
0.837529221038689,-0.548716343507612,0.607265200362384,58325
0.428401296783066,-0.650672800220187,0.342534601971128,92173
0.446584769271445,-0.42528140698813,0.621212373263826,923666
-0.319274678316806,-0.536837750822628,-0.452179628624,965005
-0.677442641930148,3.99920624221978,-1.69370670885863,983079
