"lemm_ptv_v45_250","lemm_ptv_gradx_250","lemm_ptv_grady_250","lemm_ptv_m002_250","lemm_ptv_v31_249","lemm_ptv_m003_249","lemm_ptv_skewness_247","lemm_ptv_v16_242","lemm_ptv_m300_241","lemm_ptv_v41_236","lemm_ptv_gradz_236","lemm_ptv_area_234","sub"
-0.240964822253236,-1.64513850728204,0.0618278245553477,-0.585041179268853,0.307975991528748,-0.175515233060774,0.623840839457409,0.346736111936511,-0.132025438530886,0.751262608619743,-0.76006329640812,-0.309540117647241,1085983
-0.260290995431247,0.623275980964165,-0.0173006381779886,-0.28801353183658,0.306220797609465,-0.00558365282167373,-0.079011828308438,0.346736111936511,-0.298185853392579,0.212326633304235,0.0141676092529785,1.71532623561422,1125173
-0.233255400620302,-0.655784984328086,-1.08378710485297,-1.10938317991899,0.0984209237988178,-0.129173624392329,0.339510627656444,0.346736111936511,0.35533833201053,0.65430585782354,2.71444120261702,-1.16000355939891,1154608
-0.0547956751700953,1.47287858981092,-0.956630802993146,-0.592538015918159,0.254922190298217,0.114797819988957,-1.22852030053192,-0.038375142097665,-0.137799479010775,0.790325816320594,-0.472117759677343,0.0736088322328281,1181124
-0.260290995431247,0.201059371528399,-0.0939562928638394,-0.14363066953927,-4.27260144854774,0.225827218920109,1.4852711718272,0.346736111936511,0.250692905483799,-1.27774264746994,-0.243249765765211,-1.12819681387886,1183075
-0.260290995431247,-0.737591793737278,0.0401629634051224,0.1437525122333,0.307975991528748,-0.518119425284911,1.01579434220175,0.346736111936511,-0.815576955142554,-1.27774264746994,-0.854715463244534,-1.25835980323786,1232870
4.42792807434373,-0.123027310236341,-0.354613989358017,-0.174492871266613,0.307975991528748,0.326592841222306,0.774256468418551,0.346736111936511,0.240177539448493,1.00568333038647,-0.620287231945656,0.58104875691435,1279943
-0.260290995431247,0.444726581331255,0.837513838466425,0.133838590152931,0.302719268028444,-0.227869716392433,0.401771950245996,0.346736111936511,1.67147714200983,-0.08771444813665,-0.925887779462459,-0.241522615688965,1329352
-0.260290995431247,-0.69369697815782,-0.28709803825704,-1.20457682486345,0.284238329894219,-0.72915018104939,0.142997387197229,0.346736111936511,0.630603634885924,-0.12814081425824,1.0710100308072,0.363294883738576,1330263
-0.260290995431247,-0.975016224904038,1.11791677785,-0.585469477944685,0.297185467523858,-0.513494978709474,1.07042321459665,0.346736111936511,0.351312956890483,-1.27774264746994,1.07465815458071,-1.46632698548438,1364384
-0.24721432418161,-2.04136068917005,1.27384090413807,-0.802281014490276,-0.124076686100282,0.234292525879257,0.42378968571584,-0.707588437030828,0.35299961051058,0.556551712032955,6.41687645954059,-1.13896217390103,1386095
-0.218919947061935,-0.576586860141062,-0.0841928161264368,-0.505723318758715,0.29785621811223,0.189864805090252,-2.97434563777149,0.331933164456856,3.67499338455243,0.961312680987476,-0.264588729276709,1.37083471490468,1458656
-0.260290995431247,0.107147196233885,-0.0554916519730085,0.0868083907584592,0.12059494963849,0.0120654003801058,-1.59717824889364,0.346736111936511,-0.389750661932371,-1.27774264746994,0.297880087845554,0.340296160054843,1485662
-0.0704436950291517,-0.101080087098494,0.0194733214255935,-0.496334749018706,0.307975991528748,0.273298975135124,0.419537404285388,0.346736111936511,0.0383832367144799,0.853658257577375,0.354424781153633,-0.0717235280665084,1497807
-0.259356380472766,-0.422953142631004,-0.0673736322556578,1.2212482145867,0.307975991528748,-3.16924868168347,0.545143412595521,0.346736111936511,-0.232971572106047,0.993864581914869,-0.496529795267788,0.25857729079562,1501387
-0.260290995431247,0.169892639867893,1.05261434923478,-0.805006207878181,0.303474195518844,-0.351536898658231,0.867381996778195,0.346736111936511,-0.526774762310558,0.60622404384255,0.0323596402537247,-1.20600100676638,1518948
-0.260290995431247,0.725478099606723,0.142423527262993,0.45303638450722,0.282885024400892,0.524120590881774,-0.175211882612652,0.346736111936511,0.0184560837890841,-1.27774264746994,-0.538718421144491,-0.667733005657727,1526417
-0.260290995431247,0.378483526483214,-1.48977810626887,0.590393519117967,0.0579584292854659,0.579485038102077,-0.496019809654665,-2.13329815442593,-1.16818374890777,-1.27774264746994,1.16954956512745,0.419568356581754,1565177
-0.260290995431247,0.162367125978689,-0.205103841545041,-0.60088078849256,0.146398937324048,-0.168155235961737,-0.113837426562381,0.346736111936511,0.17598691317078,-1.27774264746994,0.310272263951178,2.56627901191236,1606693
-0.260290995431247,0.82310347733084,-0.00490396464692032,-0.287879378051742,0.307975991528748,-0.0626493303134358,0.372807090936222,0.346736111936511,-0.16567254526197,0.0145311864275248,-0.528654467663067,-0.263053335733312,1612262
-0.260290995431247,1.19160480303904,1.4882498904318,0.632569162763259,0.197540151877588,0.944963351947671,-0.424035945821214,0.326543269333402,-0.610936225641524,-0.109754619892424,1.5851410249014,-0.360430910479332,1614566
-0.260290995431247,-0.318087537196899,-0.188335040331366,2.52554487326421,0.214523716089784,2.32087545318942,-0.128644239027281,0.346736111936511,-0.0147491083812747,-1.27774264746994,-0.146551893446983,-0.402024346928637,1644034
-0.260290995431247,0.273459941171283,0.233526022166443,-0.747236736460285,0.191739946175855,0.514976015247569,0.144974411155066,0.346736111936511,0.304089821513241,-1.27774264746994,0.207846441361482,0.00559133027455281,1668599
