"mkm7d_ptvper_logarithm_firstorder_RootMeanSquared_250","mkm7d_ptvper_wavelet.HHL_glcm_Imc1_230","sub"
0.465861179736479,-0.608061029448464,1085983
0.00873974241434333,-1.1265860326009,1125173
0.489415337675834,1.09140359267374,1154608
0.890313455222929,-1.3246760463773,1181124
-1.42787585347789,-0.994489396997324,1183075
-0.266234235070507,-2.27820431067418,1232870
1.41933505259374,-0.260805835842903,1279943
-0.0529473816654924,-0.115718118256176,1329352
-0.390563589848873,0.480352188696206,1330263
-0.333666181329673,-1.44536655132557,1364384
0.235481303156652,0.117044101333506,1386095
0.659455771048591,0.130547788943253,1458656
-1.42194005606796,0.159711403159476,1485662
0.294025130814327,0.309931999350623,1497807
0.933915843954233,-0.468870516321246,1501387
-0.498762036206151,-0.234950226545428,1518948
-0.381989484494075,-0.915786737170789,1526417
-0.736356173355512,-0.846217026145021,1565177
-1.62908508134559,0.897413906808344,1606693
0.142471473975164,-0.363993872964085,1612262
-0.28895803649917,-0.436202844867595,1614566
-1.12050242714897,-0.158652696786461,1644034
-1.11391619516684,-0.67665031935675,1668599
0.84268348027104,-1.08572641061196,1671370
1.23121171376082,-0.764274750366398,1684230
-0.761313694606877,-1.15881738454509,1692385
0.161346664844888,0.646632584091468,1720713
0.67331758422103,0.776279708528868,1738800
-0.070904805311224,0.74568382442366,1740845
-1.31521529537433,0.195767574629958,1742294
-1.22237975224097,-2.30712580499242,1767700
-1.20617716367498,0.226055154635867,1768972
0.497495216379142,0.499294211612121,1889409
-1.95035774386104,0.687620935692992,1915938
0.972937178873507,0.74968905539345,1916742
-0.849068930852884,0.328830970409693,1919296
0.382609268335898,-0.435396967716108,1926770
0.561474733440212,0.558399707557715,1938156
-1.92913650441729,0.578419449704543,1938561
-1.39962227950955,1.3057883715347,1966316
-1.10161746099926,0.0939978537639993,1967281
-1.68664623850345,0.00261312733226802,1973544
-1.50224501250928,-1.4771141910521,1975401
-1.06632483060208,0.763179349403914,1976407
-0.181457389885632,-0.609113552689019,1978972
1.23923925263565,1.00275624825062,1979045
-2.47408118372901,1.598773889466,1979422
-1.45820989879967,-0.801404084651159,1980052
0.214079928897993,-0.212213970418361,2001182
1.86586072138948,-4.70886653623734,2002465
-2.02017161909433,0.840703692868561,2004451
0.396418870323494,0.192524491014298,2006164
-0.395615129414423,0.37704111276518,2007309
-1.14714809881881,0.0289247234123403,2009915
-1.74828636058632,0.202119561084602,2010259
-2.18613481106206,0.49649729569143,2010554
-1.32844941997883,0.780379194775035,2026671
-1.38211801193361,-1.28480345351664,2033049
0.597114844442962,1.39386674102684,2034136
-2.70637008360335,0.690055747634878,2040495
0.667980639830447,-1.47801339795513,2047354
-0.300971447193039,0.543327148617929,2051378
-1.2160790065092,1.90213504212085,2055667
-1.65037802965903,1.17430245346029,2057358
-2.0145071083805,0.272964262958574,2059713
-1.19877477775335,-0.939550122194072,2069079
-0.295403163024416,0.656984780182491,2070958
-0.888356430238121,0.0989412677896765,2072215
-1.59729768152757,-0.16759622597486,2075832
0.643522511367987,1.03674152775213,2075846
0.668225374095973,-1.38389339931275,2076301
0.257583774002528,0.695809445942912,2078198
0.369397068178666,-0.661907260845798,2078899
-1.11494231573141,0.387697570854085,2085349
-0.966892678616838,0.140400644038519,2086044
1.29194647894874,1.39875053804271,2091555
-1.57958090808504,0.94739096308284,2092954
-0.914539721898457,-2.24368937360395,2096627
-0.602816285720333,-2.2395442282994,2100050
-1.03480177760949,-0.2811908262149,2108003
-0.65383913610002,0.0191763627930863,2109902
-1.5821806816549,1.32643605396292,2110540
0.924774219925304,0.0995795640443249,2116787
1.00520642063388,0.488064600041377,2119177
-0.0670648602874416,0.216482390770492,2131601
-0.743719090728697,-1.42379389069653,2132424
-0.741031893517164,0.688559196778903,2132982
-0.819716714890671,0.453508645126837,2133204
-0.519953810948425,-1.51481163951437,2133380
0.737370845975032,-0.416623827624731,2134220
1.27335321224287,-0.393794017685391,2135748
0.191373309584805,-1.13409510301053,2137799
-0.5905123442776,0.970323415856654,2138375
0.41896729067251,0.14656086775252,2138678
0.663866121739139,-0.167385319635732,2139733
-1.81665769564786,1.06406630136041,2141116
1.73178937300821,-3.60270108868895,2144796
0.202777795775414,-1.59519381717617,2145166
-0.544444716692832,1.18187119432841,2145694
1.06442942296152,-1.38564353082674,2146138
-0.655402506750438,-0.0984326926880122,2151024
0.771888003545352,0.591855683388717,215131
