"lemd_prc_wavelet.LHL_glcm_Correlation_239","lemd_prc_wavelet.HHH_glcm_ClusterShade_235","sub"
0.461337335768788,-0.192115465088024,2078198
0.0713833912797393,-0.0302157218136815,1501387
0.713063730657406,-0.0324614104993229,1518948
-1.87781256254613,0.00499996218857669,1606693
0.384122123086703,0.103995228417647,2305115
-1.90605831236624,-0.0796629169255061,2237571
0.0545893501518078,-0.681300427557203,2285214
-0.12005084902364,-0.00911910287322144,2426863
0.49339687141851,-0.010469225452543,1979422
-0.507850345024634,-0.00929794212591539,2480056
-0.345068750666888,-0.495180337623128,1668599
0.0971937540285251,-0.122225138200135,2339674
1.04596565463132,-0.0808884158237974,2133204
-0.568354580678821,-0.0751609595304563,2294852
0.970459547103151,0.184406490848819,2445526
1.30297315294476,0.525385037114709,2200416
-1.84119812105681,-0.0081953337361474,2168082
1.08922425610044,-0.144184273249446,2075846
1.20707114337857,-0.0126918628395406,215131
-0.458790206145685,-0.0734497562969527,2274521
1.03790859191514,0.0416347711287139,277752
-2.63658070410189,12.4499293775508,2078899
0.0918409025580952,-0.0227831901021139,2172217
-0.137060505158522,-0.107180210457077,1614566
0.215772951879451,0.840580508850665,2100050
-0.876089721472453,-0.125562772104283,2183291
0.318439589435676,-0.0116459958578695,2336735
0.897030775920839,-0.0159394714336712,2352038
0.429995740793783,0.00182181079006971,2305114
0.68242202667986,0.017322567699549,2448298
0.00811540388527978,-0.634743636278361,1329352
0.581326159820121,-1.00187537782268,1183075
-0.0539695305417948,-0.0361306821076816,2110540
0.364198517861943,-0.0173412229782418,2070958
0.590552308674755,-0.0696188321289849,2340155
0.811502779113465,-0.0050837461228335,2075832
-0.0270675466743741,-0.00973905314192572,2498991
0.77097756957279,-0.0207848493986238,1919296
0.928877821990926,-0.027861299664504,2401405
0.204791048298093,-0.0195031017997797,1644034
0.0738247556410401,-0.020958692964988,2405144
-2.34491748930259,-0.0215274844000813,2158329
0.149635154009358,0.0119605586443825,2319068
-0.356236482708001,-0.167723112272896,2504802
-0.214167595104875,0.0363377715956768,2331869
0.0422031894542145,-0.0289849242742271,2317120
0.719123435238723,-0.127966487381956,2072215
0.314358681076485,0.241349235625978,2228400
-0.000866731638909554,-0.121935285081237,2145166
0.00575455449076089,0.00563321407428501,1692385
-0.261486340462264,0.0250787632437322,2109902
-1.15991186529514,-0.0547370299098929,2219842
-0.867115799374639,0.165045795575814,2520618
0.852225891443554,0.0318648787032155,2419459
-0.189358664435803,0.0174809876548758,2276121
0.174021692499636,0.0248627656672662,2350037
0.320709139921916,-0.0431405311084732,2001182
0.770303461970709,0.000695537577578819,2278618
0.20940151832445,-0.368759115589683,1740845
1.34442322618205,-0.119734603030686,2321962
-0.364624975770594,-0.0956012588625211,2212664
0.386783279485545,0.115044482670129,2453577
0.531436483284417,-0.152857574710449,2224150
0.729739906036877,-0.0118856128714542,1967281
0.227393290059577,-0.587466365605775,1742294
0.0660119193731579,-0.00573154753203529,2488660
-0.272393797664999,-0.083012665310769,2085349
0.596137730135146,-0.182937897679688,2247869
-0.0029587187163635,-0.0401392898008396,2157529
0.00612958838909696,-0.0628931858985296,2119177
-0.914691613681862,-0.345942291656312,2010554
-0.55866213715118,-0.0158711190826254,2493534
0.736583228866261,-0.044327768233459,2200813
1.09400930038173,-0.0234038173668515,2116787
0.413202076233612,0.0660544034593735,1154608
0.546076173138257,0.164785377413764,2267382
-0.522199154693416,-0.220733316618053,1181124
-0.943242395316199,1.0751006296873,2137799
0.57054737439524,0.159181521251051,1458656
-1.318723052234,-4.4932373049471,2269346
-0.323151066430911,-0.0192450788774732,2092954
1.22492400873668,0.0652930092936596,2007309
0.268869267604755,-0.0685332151502946,1671370
