"mkm7d_ctvper_log.sigma.2.0.mm.3D_glcm_Imc2_250","mkm7d_ctvper_wavelet.LLH_firstorder_90Percentile_250","mkm7d_ctvper_wavelet.HHH_glcm_ClusterShade_250","mkm7d_ctvper_lbp.3D.m2_firstorder_90Percentile_250","mkm7d_ctvper_lbp.3D.k_firstorder_Kurtosis_250","mkm7d_ctvper_lbp.3D.k_firstorder_RobustMeanAbsoluteDeviation_250","mkm7d_ctvper_original_shape_Sphericity_249","mkm7d_ctvper_original_shape_SurfaceVolumeRatio_249","mkm7d_ctvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_249","mkm7d_ctvper_wavelet.LHH_glcm_ClusterShade_249","mkm7d_ctvper_lbp.3D.m1_glcm_DifferenceVariance_249","mkm7d_ctvper_lbp.3D.k_firstorder_Minimum_249","mkm7d_ctvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_249","mkm7d_ctvper_log.sigma.4.0.mm.3D_glcm_Correlation_248","mkm7d_ctvper_wavelet.HHH_firstorder_InterquartileRange_248","mkm7d_ctvper_gradient_glszm_SmallAreaEmphasis_248","mkm7d_ctvper_lbp.3D.m2_firstorder_MeanAbsoluteDeviation_248","mkm7d_ctvper_lbp.3D.m2_glszm_LargeAreaHighGrayLevelEmphasis_247","mkm7d_ctvper_lbp.3D.k_glcm_Idmn_246","sub"
-0.257762952184255,-0.638600554261015,0.172343912035519,-0.801480216362414,0.76096668536377,-1.32816875064233,0.0158421053703826,-0.376488492046076,-0.423680438196647,-0.1677719987096,0.126365529293446,0.0128643276253707,-0.278545121285659,0.337959632991053,-0.573951850425891,-0.840705465821352,-1.65188639063556,-0.164468199947732,1.14621973520791,1085983
-1.77284018680749,-0.854150465286602,0.0218102494246344,0.0448141428033884,-0.639817260993682,0.725538235783493,-0.858247149825437,-0.50024549647137,-0.444720728215929,-0.132491663768361,0.499723532530819,-0.253554627494922,0.547400842773094,0.539445990057421,-0.719364556009216,0.918681853405548,-0.0478692989295257,-0.0944774524692335,-0.858742489867369,1125173
1.01335329165494,2.2006782085331,0.0501481139347878,1.17225673568314,0.818099375188515,-2.22518509520193,1.77112991594406,-0.610144363924551,-0.330652395080855,-0.0970810569239811,-1.70038023332062,1.94769577826222,0.471652680115183,-0.603292169682005,0.250439447119102,1.5748653680626,0.0734815975905498,1.31419690999445,-0.00673967974327005,1154608
0.910031799791513,0.125420425783906,-0.375717461043575,-0.0985967539725298,0.884488249709354,-1.1349554102373,-0.119052065307708,-0.486791169712425,0.17690828800411,-0.0490196164732041,-1.25274721854621,-0.232938022121102,-0.213438324450608,0.341238232181354,-0.833741809659344,0.557368354788209,-1.11132154107299,-0.00273146059288538,1.01839379830749,1181124
1.00473748943387,-0.737576077976261,-0.888073547918724,-2.01116682870906,-0.59836305151088,-0.167684370188413,-0.481428769758493,4.62380123850603,2.62348211843798,-0.143942883809751,-0.401825560139767,0.0938688141706951,2.53628954542228,0.930508409510995,0.248659751869523,1.78468547197205,-0.608416700390355,-1.19619940741203,-0.200794985336429,1183075
0.555035480219192,-0.418086393105387,-0.0443689701396203,0.695306357142115,-0.416615113682533,-0.483228606066908,0.27629413978159,1.72377373431647,0.691793439585927,-0.190494263251563,1.07062421353106,0.393065015384902,3.68610891320619,-2.74466527675364,-0.155576308446133,0.249769842158144,0.0376104165577779,0.1039189086162,-0.944375182492098,1232870
0.101293953879418,-0.630795720485881,0.0195125797504376,-0.96523719919445,1.87290669850143,-1.08928298988619,-0.533778645389151,-0.420258259356406,-0.370010955324342,0.0830720536344509,-0.778984298540619,-0.827816796800473,-1.26110752999875,1.1981965737901,-0.746454954176337,-0.995291116453076,-0.981651061671835,0.269119231637195,0.667880999431054,1279943
0.39403467064959,2.51217716349244,-0.637937596480004,0.693124156021135,0.615281151718508,-0.660778418547058,0.0412918027578702,-0.407780503133313,-0.397847213756078,-0.0615142374578485,0.223533208230526,0.271250946969482,-0.248852250642833,0.226243482673884,1.16605420523449,0.169140193112039,0.547039558657464,0.776444490410774,0.591728984099189,1329352
0.321949287858597,-0.255123492272296,0.0736450524489783,1.05763032356832,0.753704774099289,-0.197062648810016,-0.3371789917031,-0.47469346575687,0.0788612057079703,-0.089175930392577,-0.911492896448889,1.40769147950985,1.42683979887566,-0.417083561360764,-0.662706947554318,1.06157084973922,0.28108814945616,0.916110557661951,0.196257445696048,1330263
1.14190660414369,1.14779915221346,-0.296473917057737,0.403444560322951,0.731245813504956,1.19844828136314,2.77727042251111,-0.24232960098913,0.921495502511656,-0.413203970835183,-0.0860109360055709,1.20951622930493,0.484114487293368,-0.898886630874313,0.989680043011273,1.1336742639301,0.884259915072283,0.787784928049188,0.774950528397982,1364384
