"lemd_prc_wavelet.LLH_glszm_SmallAreaLowGrayLevelEmphasis_248","lemd_prc_wavelet.HHH_glszm_LargeAreaHighGrayLevelEmphasis_241","lemd_prc_lbp.3D.m2_glcm_ClusterShade_241","lemd_prc_wavelet.HLH_gldm_LowGrayLevelEmphasis_240","lemd_prc_original_glszm_LargeAreaLowGrayLevelEmphasis_236","lemd_prc_wavelet.HLH_glcm_ClusterProminence_232","lemd_prc_original_shape_Flatness_228","sub"
-0.982628015602161,0.0189682380016142,0.707454743168336,-0.767554637946536,-0.691019671592241,-0.133500073137055,-0.4623670994657,1916742
2.91882235635958,-0.613544159511643,-2.11089913319392,0.269023616305414,1.36280661315871,-0.249410917095998,1.37700705184394,1980052
-0.0380292869582903,-0.335112812834628,0.969041891126214,0.472323721808227,0.240993666997664,-0.266633863426356,1.63032286950499,1926770
-0.533628157913858,-0.436857620947811,0.340108254732807,-0.0849628710747127,0.00186388417987656,-0.252195589543187,0.0217609510748518,1979045
-0.78125484140676,0.384939383442584,0.0965647598735773,-0.293458482988647,-0.720970800070667,-0.221532581340905,-0.395939666445105,2196212
-0.700421363506207,2.56318405702874,0.42812290410272,-0.803284223007946,-0.649052586626732,0.195710507283994,-0.237738205342645,2393207
0.563297934606778,-0.443178095137418,0.164373207008328,-0.575961871979726,-0.416292290332068,-0.214348405572334,-0.752260725158333,2146138
2.35067457746174,-0.0567802853529093,1.94836335381249,3.16094541511336,0.0960347715052052,-0.267045174295693,0.909120020681207,2228399
0.208326039402013,-0.574037796422556,0.0512172132349151,-0.449583017878536,0.643265680724864,0.298932642857304,-2.18358983681797,2144796
0.0470444829813857,-0.485330748677753,-0.118110229246079,-0.745035975734552,-0.439929391641314,0.18759307504456,0.592483730435698,2234271
-0.313754669900951,1.12905712961767,0.845721602460857,0.467696868299895,-0.647044188832637,-0.262517594361533,0.300651962068788,2296332
-0.379638701645835,-0.559810617625446,-0.0980682269710488,-0.295798438959384,0.0787776262249778,-0.181012010355431,2.0424851190512,1684230
-0.764787904146796,5.75646569700965,0.64039666414165,-0.685820507894011,-0.701141335634511,-0.0194578861307919,-0.648442907020276,1720713
-0.692156394455385,2.04731903950601,-0.111033272945948,-0.841551855433292,-0.473268826345282,0.257310402863464,0.484925006428526,2186951
0.601810309780757,-0.517501971378664,1.71648101647694,-0.104576838843706,-0.369745543078337,-0.242877603634274,-0.150093691221457,2439458
-0.751834954268331,0.310705081612873,0.862513920697308,-0.811498501899819,-0.577250655819938,0.553556120258199,1.91474410892739,2135748
0.372964268623614,-0.586407969190152,1.16182166983658,0.999703118025131,-0.0692102675093818,-0.265111986869705,0.393879047941912,2141116
2.1262288128455,-0.248479313926101,-1.17851804493324,0.810682058607536,3.16801251342298,-0.254993004446786,1.53844019720649,2108003
0.540308547800309,-0.4927211882951,0.371736047634441,-0.0837230352550477,1.35096809553832,-0.245371875409454,1.12472467021306,2006164
-0.181606054069948,0.140734233291016,-0.890283856207923,0.187094375680247,0.369439119250681,-0.265339953204464,0.686621011673155,308862
0.147024398255799,-0.465381810421609,0.317520944109742,0.0213714919088787,0.558526816675728,-0.262153068873576,1.40288253780765,1085983
0.351285066239203,-0.243039829526504,0.323644719403263,-0.00823788970162011,0.610020232835235,-0.265117934979623,0.690574061559542,2004451
0.672642182256922,-0.464548459440516,1.22519566956565,6.06031657615176,0.197014424984532,-0.267852573425383,-1.10839304691755,2359944
0.298096801188138,-0.212617116365736,0.000660191858162273,-0.659438434938767,-0.150167585373611,-0.0929821734283851,-0.354370749371292,2069079
0.933241893110749,-0.453188202355018,-0.0914718917225799,-0.335833935365369,-0.237208054508754,-0.227424451243227,0.747926790723335,2059713
0.264898505149741,-0.012815489965659,1.6978838742092,0.182777953590106,-0.346035955472037,-0.257327765865594,-1.23633605430722,2294873
-0.0701021077062913,-0.483226729418116,-3.16274407198861,-0.277629325250557,0.317554609560748,-0.246148951001186,-0.269077810625115,2033049
-0.393084001507617,-0.416915467071425,-3.04007166707278,-0.525770162501912,-0.518230795034244,-0.254215525170794,1.28943635094053,1485662
0.0584145961144621,-0.489340240402835,-0.191340356692974,-0.47962287974453,-0.534753018960248,-0.203267715838727,0.67862918402236,1526417
-0.0431407028571144,-0.529809886358165,0.195206725817532,-0.622324617449667,-0.263653508440411,0.408802838087697,1.07223304739818,1386095
-0.15725228575673,-0.533162484775573,-0.198425388371369,0.444909520718822,1.66340654671363,-0.248645182261229,0.878250839041538,983079
0.207746948609283,-0.5750988566786,-3.86914203260269,0.677788236262533,-0.305678675843459,-0.259667172946121,1.07281531632292,2132424
-0.516888590566233,-0.378491069760279,0.241531075949745,-0.414281526748112,-0.595655441358503,-0.228341462264572,0.757542171438697,2138375
-0.0795906367650211,-0.531159082281578,0.271682294557569,-0.173914660114306,-0.453621366695862,-0.263194927217735,1.71779262960689,2490180
-0.776044275242761,0.61630925490844,-0.46051293336604,1.03432939407015,-0.280018292824423,-0.265380914540222,-1.79453385077742,2034136
-0.638282246714665,-0.465375693249968,0.286994764143289,-0.251556510531229,-0.656357631352938,-0.237948481284688,-3.99051624320788,2510402
