"mkm6d_ptv4_wavelet.LHH_firstorder_Skewness_250","mkm6d_ptv4_wavelet.HHH_firstorder_Median_249","mkm6d_ptv4_lbp.3D.m2_firstorder_Maximum_245","mkm6d_ptv4_original_shape_Flatness_244","mkm6d_ptv4_wavelet.HHH_firstorder_Mean_241","mkm6d_ptv4_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_238","mkm6d_ptv4_wavelet.HHL_firstorder_Skewness_235","mkm6d_ptv4_gradient_glcm_Imc2_235","mkm6d_ptv4_wavelet.HHH_glcm_ClusterShade_234","mkm6d_ptv4_lbp.3D.m2_glcm_ClusterShade_234","mkm6d_ptv4_original_shape_Sphericity_228","sub"
-2.14939070105723,0.0327399860087424,-0.557662248931996,1.06854900054944,0.523330097474049,0.191296441564642,-0.768885161996984,-0.692964870682967,0.325438398560524,0.683325774287356,1.30576548099094,1085983
1.18341116708974,-1.00277636119386,-0.327614364470739,0.354501163226146,-0.632874824485184,-0.963936674401961,-1.08551628442351,-0.464332145946575,0.410067439373482,0.00211410584839807,0.429056827880961,1125173
-0.350688944433102,0.797540531046987,1.7173849096567,-0.0765557024615884,-0.333140255333856,1.76812212712984,-1.64879483732435,-0.466555645265974,0.252565987318739,0.193545276502139,0.533469221961684,1154608
-0.718765312408621,-0.196313361665394,-0.557662248931996,0.940097272090689,-1.57472984917249,-0.349590465672217,1.92281293596202,1.08730663950227,-0.494402019360513,0.975124972925513,1.0127534297702,1181124
-0.866177556881859,0.639515415079779,-0.557662248931996,0.263638859654381,-0.617085078150592,-0.283605779516168,2.81747905524904,-1.53836451748528,-0.349832747154116,-2.20862763026139,0.187453347958989,1183075
2.14271719055782,-0.695146306170542,-0.557662248931996,-0.783737688736107,0.0872631193083583,2.33886545816524,1.19961335471898,0.505235041740816,0.176780978655698,-0.64123647778995,0.711392666380653,1232870
-1.19340037642525,-0.519033306552663,-0.327614364470739,0.217784317271122,0.0351706790281711,0.305332662044388,-0.614395679998622,0.680763785667878,0.318051162556251,0.85995933235632,0.616908983387075,1279943
-0.108383132901417,-0.306546746682368,-0.557662248931996,0.0872473650047468,-0.163778958248515,-0.474245210460791,-0.128874330881186,0.533367053690877,-3.24112819188269,-0.666854623817879,-1.61085866311944,1329352
-0.0641104134925362,0.427620002214757,-0.557662248931996,0.336280957137563,0.723107585963769,1.26960863978535,-0.510228748768701,-0.594201079745529,0.323446271735347,-0.97804520407952,-1.35760436662229,1330263
-0.0847088852234838,0.377222168025148,1.22390601579092,-0.144506452321763,2.29544099495892,-0.155066582969467,-0.527572647286575,2.97976663907281,-1.25311265378933,-1.7799709700248,1.13075821350784,1364384
-0.52740904041892,0.685482994501765,-0.557662248931996,0.398415274521501,0.485128936225125,0.66948103535648,-1.10785096888727,1.8698678157273,0.483724389113098,-1.28472483613076,0.475021081989143,1386095
-0.900737268723084,0.441589723934035,-0.327614364470739,-0.0809947408050252,0.982658219767662,-0.882036541023326,-1.64016554028374,-0.165354393050344,0.893064396439304,-0.514401112944721,-1.54107601782265,1458656
0.19626708921266,-0.107906717842067,-0.327614364470739,1.12333587222391,0.258411868522657,-1.18442129203305,0.51432582772913,-1.16024976351418,0.245475748725743,-0.543379188528875,0.545543247259213,1485662
0.138258415001681,0.189489143526863,1.06711565461875,0.254443162346087,0.0904983840036266,-0.363592528084235,0.733708832391846,-1.1824420418744,-0.451400381984375,-0.00392780314951326,0.673326706668721,1497807
-0.70950768093445,0.481724679734951,-0.298850434893503,-0.400284443105829,0.536227429877373,0.0916361136634055,-0.119255916883326,0.988193051274042,0.373678273875122,1.40541959700092,-1.03396651887051,1501387
-0.702004205808385,0.306468014563964,-0.557662248931996,-0.450057641241647,0.568607611352072,-0.152359497002912,-1.49516621256485,1.02975385560995,0.447782038798647,-1.25267150002198,0.777397486507739,1518948
-1.09084982194558,-0.172526399393917,-0.557662248931996,-0.525074134691773,0.0982289974330661,0.0679470674176179,0.687526570248975,-0.444450836160559,0.26559216765886,1.12878203110917,0.914748160915053,1526417
-0.866974441902696,0.256930813872623,2.78282722772633,0.444061371837965,1.15767066712963,-1.05704807651699,-0.135664975788209,-1.43908040492561,-0.178220472248796,0.941514620938789,-0.32840773486867,1565177
-0.34316512781462,-0.223095514193281,-0.157791645902606,0.221615235466569,0.499327682485149,-0.171594015967374,-1.3086556935732,-0.729413814480765,0.377062538610631,-0.458189020997854,-0.0559230563451778,1606693
-1.14516888703114,-0.549989513253321,-0.461770011392236,0.21928706026013,0.470313984524667,-1.11520988019483,1.96369246302116,1.69614421625797,0.334955010684318,1.89498194131911,0.933543685478386,1612262
0.000859977469842536,-1.22021634294377,-0.557662248931996,0.18267410233689,0.19288344926918,-0.278474434402056,0.02179436535372,-0.126860520697009,-0.0848876407492686,0.510021894103612,0.479661102930856,1614566
-0.253012028910112,-0.781784448313676,-0.557662248931996,-1.07505745225567,0.291336538709269,-0.0288603992701654,-0.155803319876519,-1.43487657713674,0.291557854671702,0.141436912518466,-0.3755555529807,1644034
-0.614762792196921,-0.50535559103807,-0.461770011392236,-0.19271172103873,-0.232246586577781,-0.918812137459673,-0.800641253321691,-0.598297488817498,0.0153315554735619,-1.69949357320755,-0.0551464507956637,1668599
-1.18059843601849,0.486528275100571,-0.461770011392236,-0.44522034030958,0.532730235769248,-0.236431656822778,-0.56890214802857,-1.86220428659039,0.628450859695616,0.414595701649931,0.232723421413914,1671370
0.162882350464471,-1.51147945202392,-0.557662248931996,1.40585379166578,-2.97020098306279,-0.0436237788229449,0.742161662784069,1.26774045885199,-3.44753566009667,0.509366092588285,1.29706217942661,1684230
