"mkm10d_gtv_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_250","mkm10d_gtv_wavelet.HHL_glcm_Imc1_250","mkm10d_gtv_wavelet.LHH_glcm_Imc1_250","mkm10d_gtv_wavelet.LHL_firstorder_Skewness_250","mkm10d_gtv_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm10d_gtv_log.sigma.3.0.mm.3D_firstorder_Skewness_250","mkm10d_gtv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_249","mkm10d_gtv_gradient_firstorder_Skewness_248","mkm10d_gtv_wavelet.LHH_glcm_ClusterShade_245","mkm10d_gtv_wavelet.LHH_glszm_SmallAreaEmphasis_243","mkm10d_gtv_original_glszm_LargeAreaHighGrayLevelEmphasis_243","mkm10d_gtv_original_gldm_LowGrayLevelEmphasis_242","mkm10d_gtv_logarithm_firstorder_Minimum_241","mkm10d_gtv_log.sigma.4.0.mm.3D_firstorder_Skewness_240","mkm10d_gtv_wavelet.LHH_firstorder_Kurtosis_239","mkm10d_gtv_wavelet.LHH_glcm_InverseVariance_238","mkm10d_gtv_original_shape_MajorAxisLength_236","mkm10d_gtv_lbp.3D.m1_glcm_MaximumProbability_234","mkm10d_gtv_wavelet.LHH_glcm_Idmn_234","sub"
-0.464922477187999,0.427369480762043,0.872748052281958,0.47114204749717,0.0866972611508517,-0.119444224613573,-0.128123571692848,0.69439753252485,-0.11446109897131,-0.197445227228765,-0.318636805696418,-0.565729790452893,0.410930325971501,0.439350324504487,-0.562899656196297,0.823805726759806,-0.665455327571136,-0.314934228037695,-0.343507930796939,1085983
-0.857606506548537,0.534826893084248,0.723270178531565,0.450624908268815,-0.303615445841591,-0.24799893627175,-0.636491533858155,-0.499925024527861,-0.111860749612373,0.873928979434311,-0.351119917222692,-0.468504148636654,0.366692827496607,-0.0265109250511597,-0.508584970120465,0.0401420377492982,0.9405513729131,-0.446361729816419,0.0944139123890381,1125173
1.17674421530807,-0.604577110736087,-1.10067900139022,0.617159041024795,0.26490402764112,1.59282399284075,0.145603483005334,-0.592436641483975,1.23905726591261,-0.451615392291867,-0.302853825085235,-0.233546906381369,0.209936231533314,1.84111087839898,-0.34685357677602,-1.97522422875654,-0.750262814253229,0.316091028809498,-0.622392353763442,1154608
-0.629820003272675,0.521195008703166,0.323509744389062,0.563640120169911,0.242094522790611,0.494635580148077,0.107162732887899,-0.406786730043199,-0.145321377910429,-0.169427140382651,-0.365943875180161,-0.502371729358913,0.936845252059172,0.6663346785069,-0.395423651308587,-0.529346120099448,-0.136573970338743,-0.277448338892462,0.411605744558936,1181124
-0.607990694886124,0.0884710112584631,-0.0592738030047055,1.0526237647328,-0.357255844976124,0.431291211097426,-0.709232391371309,-0.660700954005205,-0.312660411251098,-1.05371054056172,-0.453706075969854,-0.0140602440183528,-0.752175515395251,0.680448542915506,-0.599882863828711,0.963920317148129,-1.05572927211692,0.0831074054928184,-1.52864898003841,1183075
1.56002966526902,0.480779455228969,0.276718178392417,0.445513624228285,-1.19148500454217,0.122681012531011,-1.72269577768493,-0.331997125282177,-0.222006096534119,-0.0862604750118729,-0.459438910225229,1.02906286286941,0.0439514439167395,1.20717397431092,-0.505966074162417,-0.117804839321096,-1.01502904397385,0.0645636818278004,-0.387411668127838,1232870
-0.232231131754417,0.521829136255674,0.548827509510645,0.504583685676182,0.293773438138237,-0.68586300422536,0.186297574588433,-0.130111951847783,-0.285124385443765,0.843970312372259,-0.205852538484304,-0.592630963215828,1.17930938264207,-0.731747587373089,-0.429498082155496,0.570707056189244,0.492561879986911,-0.370711575736396,0.578614277387232,1279943
-0.713892161523847,0.0642872769536084,0.645712427991779,0.766605708462485,0.138184604642592,0.702877152989746,-0.0570772015426625,-0.792058854017919,-0.138218909749214,-0.271826730936714,-0.449278389072015,0.00190758201092255,0.439052505677467,-0.494761879129994,-0.349390830736275,1.02602798438711,0.165739327540767,-0.147015986792067,0.110332693192857,1329352
0.504933618368896,0.448544761187896,0.373927937098676,0.383025779863997,2.14621252094526,-0.405591499203543,3.5460796056877,-0.632898381983138,-0.198246592833865,-1.24113220316302,-0.414004141554862,-0.434218923036632,0.223923831248831,-0.198501704720078,-0.455044102840424,0.446264882402346,0.583857318550527,-0.274332217524439,0.220301774732561,1330263
5.82336293729857,-7.22423379992345,-6.44624132577693,0.813829592053396,-0.730205348912532,-0.113561001581627,-0.924717454156038,-0.899698078674186,0.00295302025592991,-2.04781082238629,-0.464602511225728,4.13534173991679,0.431400142054862,1.16968685162283,-0.525548932653755,1.95993068384082,-1.88162646408798,10.4301790668703,-2.6509833683239,1364384
1.64135237125457,-0.635754921676731,-1.12288893282115,1.5050854485261,0.503883903467311,1.09691335745563,0.558872594950354,0.179511096592456,-0.0692652890816615,-1.28205103049138,-0.442905343485399,-0.0338129601033203,0.842712168744453,1.64344077396004,-0.464120372135419,0.95051761789646,-1.2705871321482,0.722110869905628,-0.689029957582673,1386095
0.124044381307296,0.303156635209561,0.626576996635595,1.7949222653161,0.192969319472699,-4.26621031128267,0.0443159597795065,5.21092830225801,-0.139183114690216,0.471756739999828,0.297577977151188,-0.620267034854252,0.0373932335800889,-3.66737334841916,-0.309936336931584,0.663980600180225,1.35558948725187,-0.422891858438001,0.73767333524801,1458656
-0.808421947148149,0.262005761992598,0.579415312416946,0.431599815387581,-0.526474246715586,1.59276940395271,-0.838182666744831,-0.593929082835004,-0.0931312923189553,0.359595850296855,-0.298098301393124,-0.238689122084667,-0.71395425565311,-1.54933403398616,-0.536451107708328,-0.00248398670341935,-0.360769597564201,-0.311079929932151,-1.25602745313294,1485662
-0.407628888885261,0.455609065055566,0.706833127296596,0.512698337727701,0.0186419295087749,0.155974191725853,-0.214618388866252,-0.730280374730297,-0.195605608029228,0.621163786731979,-0.432904526403142,-0.431829671155984,0.443882119103606,-0.343488547656165,-0.465422357591792,0.597667597822671,-0.105769294844693,-0.181935597403599,-0.0106300157375445,1497807
