"mkm7d_gtv_wavelet.LHH_glcm_Imc1_250","mkm7d_gtv_wavelet.LHL_firstorder_Skewness_250","mkm7d_gtv_log.sigma.3.0.mm.3D_firstorder_Skewness_250","mkm7d_gtv_gradient_firstorder_Skewness_249","mkm7d_gtv_wavelet.LHH_glcm_ClusterShade_247","mkm7d_gtv_lbp.3D.m2_firstorder_Maximum_247","mkm7d_gtv_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_244","mkm7d_gtv_wavelet.HHH_glcm_ClusterShade_244","mkm7d_gtv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_242","mkm7d_gtv_log.sigma.4.0.mm.3D_firstorder_Skewness_241","mkm7d_gtv_wavelet.LHH_firstorder_Kurtosis_240","mkm7d_gtv_wavelet.LHL_glszm_SmallAreaLowGrayLevelEmphasis_240","mkm7d_gtv_gradient_glcm_Idmn_238","mkm7d_gtv_original_shape_MajorAxisLength_238","mkm7d_gtv_wavelet.HHH_glszm_SmallAreaEmphasis_237","mkm7d_gtv_wavelet.LLL_glrlm_ShortRunLowGrayLevelEmphasis_234","mkm7d_gtv_wavelet.HHL_glcm_Imc2_234","mkm7d_gtv_original_shape_Sphericity_230","mkm7d_gtv_wavelet.LHH_glcm_InverseVariance_228","sub"
0.846742237113611,0.45137825493414,-0.154473883166415,0.761657244300744,-0.0682221203541666,0.131103867198355,-0.428674739661296,0.207493165821138,0.272232144557935,0.436241193703458,-0.555673858519661,-0.162864824936046,0.492582262968062,-0.665455327571136,0.323824572522319,-0.369585732493334,0.0323811182706854,1.31084973967496,0.915379055279072,1085983
0.710554594883012,0.431638048594997,-0.282464992338393,-0.487935442304256,-0.111009565992263,0.225854502818604,-0.777305709352553,0.0814043570651641,-0.676606086439224,-0.0212306480017084,-0.506890477955321,-0.382498391140358,0.537966798657706,0.9405513729131,-0.327843624406603,-0.449881131881586,-0.725387620128617,0.949164688345049,0.359115879048802,1125173
-1.08956700893741,0.599680162760372,1.46005755770317,-0.567884395008418,0.937973243123692,-0.961585181350747,0.637640598753567,-3.50732154472751,-0.870363260274114,1.66221287783979,-0.34505121020675,-0.162884259492047,-1.33843894909178,-0.750262814253229,-0.437148403081325,0.136184974715712,1.52154081820082,-0.286985049457991,-2.52363458796603,1154608
0.361566780376675,0.601350806260253,0.542393886171809,-0.388008266054865,-0.157166064512499,0.131103867198355,0.189862373772056,0.110217256766379,1.11833607745941,0.742311974896574,-0.390333982828734,-0.743310296387894,0.671588844577168,-0.136573970338743,0.808902802912546,-0.393271881718339,-0.779779036117044,0.413981154496069,-0.0593574935734832,1181124
-0.10341101745616,1.06601298468134,0.454173883891441,-0.645767795784043,-0.263280285568277,0.131103867198355,-0.565902404792963,-0.41080881474985,-0.920263387831311,0.664340677281192,-0.590810336889561,0.0838748472949776,-0.667035002275147,-1.05572927211692,-0.481190302973396,0.0884114241030943,0.567768086784655,-0.056234073392352,0.77156645546356,1183075
0.136428882998204,0.453348107227859,0.081455777805858,-0.31115866345442,-0.272134730663623,0.131103867198355,1.39791215752133,-0.209112183659601,-1.2543602923762,1.19034205972156,-0.501497573336749,2.03897222977091,0.454537729051371,-1.01502904397385,-0.732605628114635,1.05868343325551,-0.494927905186353,1.08094109189478,0.157967521708244,1232870
0.544045441846901,0.494786868568871,-0.680876114054583,-0.125582821917991,-0.303544619958727,0.225854502818604,-0.248415812843825,0.0942998727894825,-0.203695412650883,-0.74923523675257,-0.43166001729289,-0.46895406274164,0.482468846174704,0.492561879986911,0.0114936950633537,-0.455789368596386,-0.496314887865807,1.17260163622685,0.426877696438835,1279943
0.685586674139519,0.744625472520511,0.816700186375612,-0.769823214295791,-0.175845496515682,0.131103867198355,-0.57267495256491,0.0108072554287683,0.964529822710259,-0.457917422787595,-0.343788597509231,0.337995995657842,-0.925503636213387,0.165739327540767,0.706894140655434,-0.0482511803931855,0.601838083912167,-0.811634171343278,0.791138702694482,1329352
0.350908836820043,0.355447248084098,-0.388057478498301,-0.647558177770823,-0.216471266130575,0.131103867198355,0.515442326287144,0.0485759675083397,2.39810537397344,-0.183810940944631,-0.448069090345326,-0.45455297454125,0.0536166061002871,0.583857318550527,1.5076652156795,-0.382538237639563,-0.819754732885748,-1.37957625610034,0.558429596429998,1330263
-7.10526059720574,0.762688721636032,-0.128290067858523,-0.909382386785014,-0.141696147420749,-8.8085085555082,8.60925551807518,0.860320905575729,-2.70520719976103,1.08715618365735,-0.520853302104141,1.49140356358092,-4.18865823719662,-1.88162646408798,-2.84240086549832,7.95020359881993,2.46706129777936,1.18466733115558,-0.366063403274824,1364384
-1.12932664747301,1.46791372364881,1.05466875228784,0.239635870467508,-0.283007939950146,0.131103867198355,1.41798489924282,0.208744681172926,1.97398083495444,1.67697364025175,-0.46079766361047,0.666744635443448,-0.516751625649428,-1.2705871321482,1.21120841875802,0.513627113692081,1.36289055625208,-0.064233552297078,0.998242963005946,1386095
0.616963885631819,1.77186775171875,-4.14561189793857,5.16158026275547,-0.105893030907099,0.225854502818604,-0.692787801699298,0.263509158834227,0.245635486938051,-3.77982268773197,-0.322999257833652,-0.747957435080843,1.16203136101634,1.35558948725187,0.304138046029865,-0.450245702946474,0.133844619991383,-1.51061597262588,0.518129006035545,1458656
