"mkm10d_ctvper_original_shape_Flatness_231","mkm10d_ctvper_wavelet.HHH_firstorder_Median_229","mkm10d_ctvper_wavelet.HHH_glcm_ClusterShade_229","mkm10d_ctvper_wavelet.LHH_glcm_ClusterShade_227","sub"
1.40288253780765,-0.264078796363541,0.203555485373105,-0.17529465818694,1085983
0.200657181245088,0.00839674108828787,0.0559215306293702,-0.133954660035963,1125173
-1.31277195749427,-1.27807248875736,0.0686243933490106,-0.101042444652777,1154608
0.850921800261826,-0.270608875588302,-0.413724674783484,-0.0286831737325161,1181124
-0.460845108394831,-2.65267788578261,-1.08016965627,-0.157137628520436,1183075
0.0637789562715629,-1.18744919890401,0.0526728060298767,-0.205709809595507,1232870
0.346969164738446,0.0962856807232386,0.0467836393425346,0.0863497982056634,1279943
-1.00254485212489,-0.77888178440963,-0.790850052249448,-0.0275118865892733,1329352
-1.39734278488104,0.203351454663947,0.0806026384418599,-0.0801765272870097,1330263
-1.21982328972274,0.066300050812618,-0.382523902045315,-0.394013089164526,1364384
1.07223304739818,-1.16400155259915,0.168777839819605,-0.287236063612554,1386095
-1.33500992228802,-0.110901635133419,0.307213759142323,-0.0836579353126829,1458656
1.28943635094053,0.0154284727725217,-0.0380947143135929,-0.19505003388157,1485662
0.25612905997972,0.500311540493896,0.147617641317393,-0.0779530146695336,1497807
-0.279562392966169,-1.33582181152441,0.0262979635226321,-0.11933493608166,1501387
-0.185636882527467,-1.05703850733105,-0.00673093450607185,0.102976879915696,1518948
0.678629184022361,0.505563527973176,-0.150315242283872,-0.197565125692,1526417
0.10258433408281,-0.649040293110191,-0.0479190754983659,-0.361551690117788,1565177
-0.342560029586958,-0.0372736976909304,0.0475241911389436,0.244529744797904,1606693
0.227075679172601,-0.561874908351674,0.0345263116426543,-0.1948548071145,1612262
0.756583441350814,0.230183802163005,0.0298177317755896,1.60539350120401,1614566
-0.477547366892062,0.50166538137897,0.0559523207591559,-0.223028324940232,1644034
-0.722019263579097,-0.247699264519879,-0.871577146061898,-0.218153121202639,1668599
-0.207693396289046,-0.587939201713089,0.0931398552126487,-0.105243133348977,1671370
2.0424851190512,-0.0915372308562745,-0.0661403840718815,0.200525345321869,1684230
1.04076952396377,0.388843648504009,0.0501230404435346,-0.173698772553284,1692385
-0.648442907020274,-0.798205804228555,-0.571859287223266,-0.185080925122327,1720713
1.13105140770582,0.395969129823395,0.00705108290577878,-0.170736172820478,1738800
-0.946400144110524,-0.10974544619407,-0.356392903902234,-0.154642094880136,1740845
-0.150524518732858,-1.00246366316005,-0.50459606314743,-0.107081952355767,1742294
0.469418766134226,-1.07475421892943,-1.59414964632236,-0.147796983437191,1767700
0.40634783124138,-0.275470441085865,-0.0855693567783296,0.478296411412098,1768972
0.149809960979286,-1.36685664549661,-0.0341972362347058,0.711954276151564,1889409
0.297421044879166,-0.433258398144679,0.061633716924322,-0.162527844998864,1915938
-0.462367099465702,0.172634308935023,-0.0360817624540329,-0.126931643336088,1916742
1.83865321881895,0.0245272920004623,0.00354832720813038,-0.036960739262555,1919296
1.63032286950499,0.816921450870304,-0.0115599436866102,0.325317974941558,1926770
-0.365900728929661,0.621422013735824,0.0343589933913612,0.29557624244045,1938156
0.316273595345335,0.0540523043597866,-0.0673759743486823,-0.187209088289031,1938561
0.208298403929399,0.869797885361451,0.0181843412343334,-0.236135982538813,1966316
-0.245631024372109,-0.232817619946404,0.0494877467209688,-0.142314265252735,1967281
0.115555796394021,1.03490159802744,-0.227545342679831,1.86996303757054,1973544
0.356815544847211,0.816246736301535,-0.341554582304117,-0.268710086228728,1975401
0.565693398757763,-0.567154610655223,-0.0249981074317885,-0.24350877409162,1976407
-0.233183914374184,0.0362260162686681,0.169398906385232,-0.220133492381474,1978972
0.0217609510748518,0.47362527557112,-0.00480554811621282,-0.252345494607077,1979045
-0.614237954391082,-0.312191250525994,0.0279665513229992,-0.188349382691568,1979422
1.37700705184394,1.32701918290667,0.12668729975381,0.152322377909555,1980052
-2.67666129788795,-0.829151158910982,-0.0399500097408573,0.770731120552162,2001182
1.30172700639824,2.68968333681115,0.907034740819861,-0.202459724087109,2002465
0.690574061559542,-0.90333989733841,-0.0335215223980933,-0.312923556077194,2004451
1.12472467021306,0.31897785705378,0.145536849665031,-0.13477361891351,2006164
0.537789796479533,1.02478664870422,0.106150592550347,-0.266969360391373,2007309
-1.20400541363421,0.204807373771671,0.018055018239802,-0.190726142579367,2009915
-0.66723822600997,1.28421380650684,-0.443034677082495,-0.0893412103317306,2010259
0.584899605132383,-1.38793970824359,-0.319177578819392,0.338163369339036,2010554
0.947772908354535,0.641988930301452,0.0139629788678055,-0.0880973113615072,2026671
-0.269077810625119,-0.872818070419496,-0.364872385467375,-0.226259717994225,2033049
-1.79453385077743,-0.478860398276214,0.0123237500752359,0.0445397635793608,2034136
0.121252847771727,-0.717652922016564,-0.00259263108577252,-0.167066761206705,2040495
1.81606551940819,-2.2850943615641,-2.14831728393879,11.801577756629,2047354
0.722965600706151,-0.882277705550934,-0.376383529561305,-0.193462141349581,2051378
-0.0138484202885136,-1.31926735106287,-0.0827699633302126,-0.146688399283716,2055667
-0.743236532798087,-0.741493129010879,-0.0502943498596033,-0.15427788196114,2057358
0.747926790723336,-0.692583477724651,0.359096808973082,-0.213318208012983,2059713
-0.354370749371291,0.247741426141319,0.0497277874340167,-0.224796501575197,2069079
0.493710594916371,0.381834116959622,0.0854014134492985,1.33283084563929,2070958
1.11255257309039,-0.147847136148206,-0.173357270707963,-0.126407158818039,2072215
0.27809021740063,-0.12048736564517,0.0345976776662553,-0.202618412267118,2075832
0.565070945262794,-0.135632138436704,-0.0991985255267057,-0.148196214142182,2075846
0.943323786782771,-0.32277812957368,-0.145538268038248,-0.171378663181757,2076301
1.35772589692238,-0.731797946153593,-0.171905545809341,0.540100972479952,2078198
-0.737406544824399,-1.59397680233224,11.6669136169332,0.0471712747289999,2078899
-1.13701004048626,0.0149576884055883,-0.0595751715417477,-0.0321900378392359,2085349
-0.144872789600937,-0.382842856225744,1.31422629254898,-0.396457834307394,2086044
-0.924916505051524,0.0119211900417981,0.0308068579305676,-0.182287639856475,2091555
-1.00409005006835,0.0379462018818774,0.0450311791918168,-0.148764899686303,2092954
0.221836402799392,-0.438036037922477,0.105990917090926,-0.0424846534862884,2096627
-1.19987279293206,3.1883992692509,0.613144066572283,-0.450081586311857,2100050
1.53844019720649,0.122070040219327,0.00296416491986803,-0.177261911326946,2108003
-0.696052214249306,0.934007024617648,0.166408041978177,-0.161133071422584,2109902
-1.07528619121998,-0.266445204009346,0.00475370541106839,-0.0685954755059391,2110540
0.62902766821298,0.361771355671782,-0.00271669018352993,-0.249210948798105,2116787
-0.0817858157917899,0.0334042512320916,0.0311026623317321,0.195783857064672,2119177
-1.3410443251859,-1.23365580641109,-0.163513212364405,0.484117093241532,2131601
1.07281531632292,2.31582099087422,0.628688145281108,-0.0959230019580492,2132424
0.430349035595102,0.0315821287983974,0.11249464599358,-0.174736642347899,2132982
0.330101135915806,0.539726799996619,-0.0782542396524904,-0.0650267865379752,2133204
1.79236881225997,0.341705596658051,0.69061165067188,0.490287165833752,2133380
0.0170856893729828,-2.04298670649455,0.157288612873794,-0.295301098396063,2134220
1.91474410892738,0.00290893721904668,-0.231986263117127,-0.0354602135864089,2135748
0.198532976650727,-0.525811502320309,0.558542498737853,-0.234118745101109,2137799
