"mkm9d_gtv_wavelet.LHH_glcm_Imc1_250","mkm9d_gtv_wavelet.LHL_firstorder_Skewness_250","mkm9d_gtv_log.sigma.3.0.mm.3D_firstorder_Skewness_249","mkm9d_gtv_wavelet.HHL_glcm_Imc2_249","mkm9d_gtv_gradient_firstorder_Skewness_247","mkm9d_gtv_wavelet.LHH_glcm_ClusterShade_247","mkm9d_gtv_original_gldm_LowGrayLevelEmphasis_244","mkm9d_gtv_lbp.3D.k_glszm_SmallAreaLowGrayLevelEmphasis_244","mkm9d_gtv_wavelet.HHH_glszm_SmallAreaEmphasis_243","mkm9d_gtv_log.sigma.4.0.mm.3D_firstorder_Skewness_243","mkm9d_gtv_wavelet.LLL_glrlm_LowGrayLevelRunEmphasis_241","mkm9d_gtv_log.sigma.3.0.mm.3D_glcm_Correlation_241","mkm9d_gtv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_239","mkm9d_gtv_wavelet.LHH_firstorder_Kurtosis_239","mkm9d_gtv_original_shape_MajorAxisLength_234","mkm9d_gtv_logarithm_firstorder_Minimum_233","mkm9d_gtv_wavelet.HHL_glcm_Correlation_233","mkm9d_gtv_gradient_firstorder_Minimum_231","mkm9d_gtv_wavelet.LHH_glcm_InverseVariance_231","sub"
0.834629618132924,0.464790801297268,-0.130124632340914,-0.0414897546024235,0.71430020076773,-0.109239724424153,-0.548549891647673,-0.51996103339268,0.505677506635007,0.43919231000952,-0.42500475446367,0.929555188155139,0.516830484335808,-0.560589921310602,-0.665455327571136,0.403073169976504,-0.250757614611121,0.0273981698893036,0.911115885899317,1085983
0.7229397460495,0.444762656472802,-0.258013146947394,-0.678410920918155,-0.496663556598278,-0.117327920357413,-0.477467478772963,-0.909037570339171,-0.464356452133818,-0.0238693212071893,-0.503567425042334,0.578544201803134,-0.813763492347277,-0.508006747613787,0.9405513729131,0.355106285999148,-0.587257229429487,-0.660056766541881,0.138704736772823,1125173
-1.22977298081615,0.61178242764589,1.55068753136379,1.47336003753111,-0.584736922730631,1.19172472558349,-0.237416014104976,0.810528742501174,-0.204658518507434,1.78666360418809,0.0455365836689659,-0.693042244386755,-0.505778013582273,-0.346306814402041,-0.750262814253229,0.239977730539731,0.644947462539215,1.43332918348678,-2.15566430771088,1154608
0.365354634697575,0.575737388738407,0.509231787831454,-0.78472881198897,-0.400267474620896,-0.150552865332337,-0.496923243262149,0.37451337617492,0.554609372237872,0.690447559434878,-0.426240295757905,0.696359831888292,0.607073574007763,-0.39363271643055,-0.136573970338743,0.923906034645259,-0.150363027802466,0.23770130272505,-0.389285263642438,1181124
-0.0458552790527028,1.0573392368939,0.440119453429853,0.369496415648582,-0.655152717642098,-0.288528407644085,-0.00797924983796485,-0.606814206428102,-0.458576120455244,0.675983634800772,0.175373356865901,-1.53127710088234,-0.814165372595727,-0.596818657973143,-1.05572927211692,-0.76865208135459,0.468734047075317,0.634162180965151,0.928903446614101,1183075
0.266837548544037,0.448333175579855,0.10955010265107,-0.560543240387903,-0.32601447070705,-0.211761590158262,0.555824339728985,2.76214200158195,-0.912042362679373,1.20225231570191,0.681521235431086,0.561348677884399,-1.36932979939255,-0.50420209747516,-1.01502904397385,0.0356586168184246,-0.391453771094033,0.291279392823919,-0.0290763637740453,1232870
0.567798353377815,0.501943477974942,-0.684586275930997,-0.464124387697775,-0.128402999555735,-0.295011716748925,-0.579155531639996,-0.303317972348992,0.195577398051808,-0.738237345796093,-0.517988727334026,0.350179987679831,0.0499311357988434,-0.430194636295119,0.492561879986911,1.18228003901167,-0.557836481425255,-0.609188580711976,0.536842368594863,1279943
0.718421944411653,0.759859434521368,0.741811623091361,0.574041309650565,-0.784939004775753,-0.116047100769066,0.0147389505561029,-0.690734663983253,0.0726308034845694,-0.484612540412846,-0.0120525024535281,-0.527239670760689,-0.129404593578433,-0.347851385128004,0.165739327540767,0.430520342632525,-0.83319786368984,-0.205110924995684,0.996166735870761,1329352
0.374132457138593,0.374555932403658,-0.400731974857472,-0.790443760348592,-0.638090337777589,-0.207631919555824,-0.462616561952084,0.737727672549719,2.13410669566654,-0.194399265432795,-0.429711423784119,0.662973409358592,3.38402313925143,-0.452682677766951,0.583857318550527,0.212144264115921,-0.641984320596086,0.136133263875783,0.525802487498804,1330263
-6.37237736540789,0.79796694151073,-0.119376196205459,2.5780901133223,-0.903976599708309,-0.0108096621270064,4.34641388934027,6.24661325352302,-0.859035190787656,1.14468730986425,8.665245267279,-5.12831281143082,-1.03299951954318,-0.52331562351046,-1.88162646408798,0.43646469097462,-1.43131033309059,7.34829496259392,1.91260562693644,1364384
-1.23299130241187,1.49419689677715,1.08321581683138,1.24950276704341,0.198999900454232,-0.275407675492696,0.00597094418389372,1.57454691175451,0.842263027622088,1.6538517524202,0.533929780798103,-0.00683063088967688,1.11706317128498,-0.462952568268463,-1.2705871321482,0.863446406954292,-0.273356617210193,1.11856051451384,1.00367693938697,1386095
0.628452417711872,1.78727673931898,-4.23323088878127,0.161339775277949,5.2026027429028,-0.131485789298065,-0.603648192616704,-0.00152006638102451,0.206529923746433,-3.70755815473866,-0.513868338727106,0.2662005547596,0.0705698808858221,-0.313753896449541,1.35558948725187,0.0756971313698534,-0.426507160563577,-0.701359489797859,0.613254541015934,1458656
0.527373549654428,0.423992933873137,1.5869526099192,-0.345053097161124,-0.588422228598268,-0.0956538614635318,-0.245695608632299,-0.874457624815685,-0.65642912875236,-1.52619735887598,-0.298597896640897,-0.448609399526105,-1.04110404861709,-0.53368934283589,-0.360769597564201,-0.732006592065384,-0.443053155403739,-0.52571487271664,0.13500245312094,1485662
0.712091961120957,0.506799694445753,0.161498270915753,-0.713902676485699,-0.736174260957857,-0.20707641803084,-0.442722677506581,-0.462388203425015,-0.114495921330811,-0.328650795430226,-0.408461800432216,0.550995403894003,-0.352164676889297,-0.463662596558287,-0.105769294844693,0.428960872366683,-0.460833475716292,-0.396059312129744,0.577220536372842,1497807
0.398842020359715,0.71262081346391,-0.538294140595574,-0.439911360923244,-0.594946014013801,-0.184421345453783,-0.162856001765492,-0.332037066417139,-0.556183145686571,-0.336099632841223,-0.0668715980385981,0.807952460615653,-0.98233395503337,-0.19542871411344,-0.416550926442422,0.92080503617359,-0.486406589995056,-0.667927383687952,0.275986313053589,1501387
-5.52270175535368,0.268326886359545,0.235982944034137,2.22131384254656,-0.748574323083293,-5.25183648987222,0.5514639417477,-0.206198252343454,-0.449944691526442,0.764815771554624,0.978228618320061,-2.66718041336037,-0.6902388037691,-0.419573541667628,-1.05120282176271,0.208679317947174,-0.954838522713313,0.313568180824365,-1.9867347622981,1518948
0.732398767277436,0.286438140505316,1.1332260711402,0.728237518643352,-0.740007048142793,-0.3287543444997,-0.0359764938701697,0.744434885093214,0.455812507701637,1.33465181084555,0.00657444220860446,0.919055757215613,0.434920264356605,-0.389261322629605,-0.689846155765921,0.0307328737016702,-0.66776059878318,2.72057907503212,0.112134838734283,1526417
0.190282075424961,-1.20661157406937,0.585127783014817,0.689179187215845,0.378129151009972,3.77546877222059,-0.608393055761225,-0.336899967852251,0.151221639899922,1.27404138442695,-0.512548669380845,1.05123157931665,-0.0210947637700891,0.896683112208926,0.230892024192539,-3.59798065577578,-0.555546498737813,-0.552683891361923,-1.00459351517467,1565177
