"mkm8d_gtvper_wavelet.LHH_glcm_ClusterShade_235","mkm8d_gtvper_lbp.3D.m2_firstorder_RootMeanSquared_233","mkm8d_gtvper_wavelet.LHH_glrlm_GrayLevelVariance_231","mkm8d_gtvper_lbp.3D.k_glcm_Idmn_230","mkm8d_gtvper_wavelet.HLL_firstorder_Mean_227","sub"
-0.127225128536487,-1.0710918813286,-0.436107153441482,0.309357265102756,1.08975948609467,1085983
-0.0750709711774372,-0.176487055640499,-0.572914190400018,0.644207623074248,1.03600755147127,1125173
0.432839786419995,3.47321102562157,0.270854277759803,1.72052891415133,-1.89577810505175,1154608
-0.168952084053714,-0.371051379070294,-0.237194780474369,0.507173733007454,0.461859711219827,1181124
-0.166317374430479,0.0555646586098238,-0.208656822378403,-1.14896707010963,1.07085848287328,1183075
-0.158683526078468,-0.979610207442865,-0.492281555429822,-1.14400242147738,-0.837550644328791,1232870
-0.0513169586095396,-1.74177765818147,-0.309783185795788,-0.267835064348731,0.660245006448971,1279943
-0.00587724550490816,0.496147618800149,0.0132336670234672,0.427047930833118,0.42125552363114,1329352
-0.0361557754215965,1.39354841810805,-0.164163701251489,0.426729711729112,0.262016168416178,1330263
-0.151847024059072,2.44557304132127,-0.0718120533175322,-2.5825908745177,-0.871818823197779,1364384
0.0421628759441339,1.79244030897758,-0.154234352953179,-0.263876799681501,1.01241082844627,1386095
-0.141186417416075,-0.113187782202069,-0.365986931086372,0.294973171525478,0.887817543245374,1458656
-0.197111956204895,0.649675173881015,-0.409966247512981,0.725339983382839,1.13386022475899,1485662
-0.0739009971991697,1.03104941245904,-0.0154999541022505,1.06705403186504,0.605003221613711,1497807
-0.13620903508796,-0.704706037727134,-0.660512991765034,0.584097579399874,0.809102934162604,1501387
-0.671260166099308,-2.47329265216791,-0.265662824126618,-2.43720516438142,-1.74628847112945,1518948
-0.0615375217191427,-0.483436400077471,-0.0447709489894937,-0.996752339796967,-1.1598335457672,1526417
0.796518668466951,-0.317339426763757,0.841824154943755,0.304288635417781,-0.277035550004374,1565177
0.0526379000339761,0.265243902065572,0.0555991207675956,0.410420584151524,0.269975716701445,1606693
-0.148425301144761,-0.58642196073043,-0.77369211464847,0.523881749525397,1.51354365394587,1612262
-0.418428731801126,0.429220568960508,0.625669352240926,1.20007267768705,0.00718258375537,1614566
-0.143731779918268,0.645739450193149,-0.810059510971186,-0.334159184848841,1.36856593941615,1644034
-0.140531903049296,-0.950918235351515,-0.368108548566708,-0.825183616913491,0.602294532085643,1668599
-0.128918605545332,-1.11973228484618,-0.151939537961465,-0.667965045141854,0.426169133321271,1671370
-0.198360712168966,0.569915361020072,0.620484833707127,-1.02663468313188,0.618184114632829,1684230
0.329027224863005,-0.28128553737414,0.540031783481405,-1.70587083992693,1.23986741658385,1692385
-0.107146459065973,-0.424220922318559,-0.598478420671989,-0.300277072696108,-0.756139423289519,1720713
-0.177737474220643,0.288728498139474,-0.606481211477112,-0.397694088971855,-0.101686898647659,1738800
-0.150037241660421,-0.271929730321287,-0.435811026169968,1.27862175319645,0.8988673204793,1740845
-0.39299066018593,-0.539749163524349,0.183487995003332,-0.238888892799012,-0.169982826920203,1742294
0.0175419625028994,-0.260289190697411,0.0417640558536534,-0.891553264336762,-0.332874086240485,1767700
-0.150927276667481,1.06518827410832,-0.12738381320605,1.80095133446789,0.403127613029142,1768972
0.640292600650947,-0.0540164003267348,0.182416638221055,1.02013731223649,-0.121976574741378,1889409
-0.20614726650389,-1.3821319538462,-0.530257408469352,0.072470400641416,-0.575974652471532,1915938
-0.0678600079535964,0.762278973530037,-0.131016300151549,0.153547444924874,0.634101136054828,1916742
-0.229688880240256,1.1981014645096,0.112768055450651,0.467294982312723,-1.40638132425017,1919296
-0.235009057639169,1.65962454338234,-0.410796309047744,-1.56820363548574,-0.321682845159299,1926770
-1.13791464769601,0.0690119969714237,1.71031815191812,1.32735182321653,-0.122886009035255,1938156
-0.147185261735198,-0.217864736208767,-0.443652700820536,-1.4498935164398,-0.336667836309514,1938561
-0.262650435146977,1.50452316846863,-0.0846256911672869,0.784534315903783,0.881183247861544,1966316
-0.152641840221127,0.358239948983742,-0.671778855870185,-0.0720091813642074,0.261979093942903,1967281
-0.431584497253043,2.75055106131686,0.127904948540712,-1.97373411204979,-0.608251896035659,1973544
-0.125308018667128,-1.49561824006184,-0.208771995267235,-1.29458952418218,-0.270486873348119,1975401
-0.138728358382352,1.2301215346668,-0.441757158890949,-0.0978199724656799,0.280554801483308,1976407
-0.14356889337953,0.654695176801353,-0.166929087117499,-0.69666116167044,-0.395583293538888,1978972
-0.0177163621853114,1.02851209248375,-0.109025308287892,-1.57535270395584,-0.967687845214579,1980052
-0.0246189189056227,-0.765638409865748,-0.314379720627858,1.26653216316756,0.519814101196257,2001182
-0.157275219833506,-1.37934447391706,0.244126383228583,-2.611409208607,2.33265877217075,2002465
-0.197700878045264,1.43380031033263,0.019875487783158,-0.86187705134491,-0.66044324027649,2004451
-0.0242398390565366,-0.882405607530911,-0.378225432659915,-0.497705138122224,-0.146169653363136,2006164
-0.320617593822754,0.627827666126891,-0.119128150823612,-0.225536987615557,0.641522628879724,2007309
-0.113504805154949,-0.781116072642215,-0.734878705159913,0.0357420836512489,-0.534904082511288,2009915
-0.00841656463281592,-0.365977683206091,-0.139134096731099,0.455601862962363,0.631585843038628,2010259
0.200270530901776,-0.162544501444819,0.956660293038527,-1.31737249826465,-1.60301412686472,2010554
0.575101747298775,-0.730650123856033,0.0579219263567261,-0.475125336502876,-0.499484432161067,2026671
-0.108696788864814,0.0962695713467435,-0.258742614800131,0.103885937933017,0.866002962182179,2033049
-0.498823997565665,-0.775611730069189,-0.0323177892358469,1.49266498429368,0.202792093971952,2034136
-0.0634329900581928,-1.58523956949526,-0.203300078800567,-0.747000961419849,-2.81097720854888,2040495
13.2658057809259,-0.152441781997148,10.2263734238682,-2.72162763651823,-0.69693727577323,2047354
-0.170014447744818,-1.07794279898392,-0.438000429227173,-0.722791726153207,0.265498170904582,2051378
-0.201584211159535,0.572103415271259,-0.395154651225393,1.30735420711487,0.74145997529349,2055667
-0.0656001909956498,0.574129653850347,-0.606254603434915,0.917787636794038,0.514804976356628,2057358
-0.181777724091107,0.549641451306385,-0.513532402031979,-0.262236543106169,0.920067846167448,2059713
-0.182458449975962,0.877631264593609,-0.756203300679883,1.14826101553579,1.76357590597505,2069079
-0.316674904167641,0.0376110753611142,-0.428201418310852,0.155654282319183,0.435187384107238,2070958
-0.00893886931941096,-0.430774032245236,-0.21598233023114,0.859360825205404,1.2356325417919,2072215
-0.106781403244925,-0.102086211115034,-0.615279405902449,0.80606438117852,0.124674471566075,2075832
-0.171275230240355,1.02911970959949,-0.490238607329808,0.479000401451524,0.970164189258721,2075846
-0.00922994786446918,-1.14041820649967,-0.306767821140934,-0.465540299281476,0.272781337638021,2076301
0.333877411474307,0.92587914958736,1.54358302175708,0.774984828346747,0.230206787803483,2078198
0.190420913423818,-0.378881879104408,2.34449052908201,0.00659246350380636,-0.486511025481465,2078899
-0.115136062461197,-0.629980680733861,-0.427201120887805,-1.3524717297184,-0.943534390920216,2085349
0.194975219549973,-0.0617162505320147,0.349910393688432,0.381843990088387,-1.05420015507687,2086044
-0.176188266548643,2.11295464356453,0.171022681793451,0.425768210993689,-0.00229210961719939,2091555
-0.171177466159743,0.483293350207017,-0.18224000515066,1.07890487898628,0.714518633268014,2092954
-0.0885545835000146,-1.98958479030702,-0.322411824853315,1.18207123452204,2.1841830457946,2096627
-0.0159012634527593,-1.06363034338723,0.935837064749074,-2.14133442010977,-0.986693896303225,2100050
-0.0985382100817924,-0.137278891600293,-0.744933970472554,0.0425791830175475,0.486596885887654,2108003
-0.166323741064641,-0.315165299674695,-0.546928948467624,0.121573774035089,0.230411570511812,2109902
-0.17744802239007,0.328997874903309,0.0915408922347981,0.482824565049277,-0.879825218281795,2110540
-0.152895385966692,-1.23873322028973,-0.119767217365899,0.522160425485556,0.553497040475311,2116787
1.26720389659845,0.587094615113107,1.06234879288947,0.388277908836775,-0.348906146705436,2119177
-0.781008166783212,1.71672664009698,2.9912079352174,0.667151451174824,-0.655249555936034,2131601
-0.0277093336872474,-0.864959549098513,-0.135835394108073,0.628115219008202,0.422500322158827,2132424
-0.126202154124272,-1.29672683748796,-0.687239465728591,-0.586440875460877,0.425655667103446,2132982
-0.148529783021835,-0.579328825173661,-0.454907915052141,0.03277678928039,0.521734836813045,2133204
0.168866851985953,-0.951644190851812,1.69382516632016,-0.207393873455857,0.919205568621295,2133380
0.0203994336331021,-0.974561817603718,1.14352627334287,0.74132445939218,0.330606080980261,2134220
-0.0783963717639676,0.493428089844814,0.747211284685913,0.77558628536269,-1.7834572407598,2135748
-0.265889111057006,-0.674080191112653,-0.100858645395867,0.0752706949363239,-1.18953446766458,2137799
