"mkm9d_ptv_wavelet.HHH_firstorder_Median_232","sub"
-0.117135599825306,1085983
-0.569245314872151,1125173
0.0609333218841527,1154608
-0.0615270947109438,1181124
1.30527427082524,1183075
-1.48980681318563,1232870
-0.0567945224627478,1279943
0.206371483707206,1329352
0.247032130625428,1330263
-0.339577846776615,1364384
-0.590249615629087,1386095
-0.797740837077833,1458656
0.151246556134893,1485662
-0.186199651641481,1497807
0.2294958178283,1501387
-0.500094980527374,1518948
0.262972142243593,1526417
0.390079294957174,1565177
-0.305825775388907,1606693
-0.454961246659467,1612262
0.465893344411924,1614566
-0.357760842767915,1644034
0.0396179448711022,1668599
0.293501851347275,1671370
0.906190260677727,1684230
0.326773703813164,1692385
-0.23830915470162,1720713
0.242935931882719,1738800
0.463447928770033,1740845
0.94265722383817,1742294
-2.07786303796781,1767700
-0.220606010947334,1768972
0.174157639128384,1889409
0.0131124792602344,1915938
-0.0223813980879789,1916742
0.473874871563826,1919296
-0.120862201542932,1926770
-0.15337583486304,1938156
0.0632405239263954,1938561
1.05653472894614,1966316
-0.171609677813793,1967281
-0.256022220202697,1973544
0.783243885746493,1975401
-0.240474912066523,1976407
-0.294888131006133,1978972
0.155778248881908,1979045
-0.356919689085218,1979422
0.00833486323817572,1980052
-0.547416153992058,2001182
-7.15462073549115,2002465
-0.00736770668388442,2004451
1.13492058870035,2006164
0.0657502210086646,2007309
0.242229728836345,2009915
0.521680791710514,2010259
-0.392828850259352,2010554
-0.43821400767436,2026671
0.0365497815184594,2033049
-0.563193676413713,2034136
0.320655721976611,2040495
-2.08597644410652,2047354
0.438539253251199,2051378
-0.291381136286042,2055667
0.0620525076764474,2057358
-0.818597443572949,2059713
1.32013467735282,2069079
0.0773261095208531,2070958
1.33287464663154,2072215
0.00175702677209332,2075832
0.374049918532346,2075846
-1.27392210217938,2076301
-0.176156101724228,2078198
-1.02737752490695,2078899
0.808788870999544,2085349
0.370665577221971,2086044
-0.00408699368761104,2091555
-0.178404804254592,2092954
-0.250174435909481,2096627
3.30988112572177,2100050
-0.301188131990701,2108003
-0.572030758926835,2109902
0.0895885701567344,2110540
-0.171952979818457,2116787
-0.634124653422557,2119177
0.308903102017563,2131601
0.187802905359089,2132424
-0.247196318918952,2132982
0.289209343377751,2133204
-3.8053211429017,2133380
0.144183016417754,2134220
-0.583898719856614,2135748
1.0157514286182,2137799
0.162331023238795,2138375
-0.288534896953752,2138678
-0.874801912464572,2139733
-2.01275580215475,2141116
4.88217896863142,2144796
0.971410669238339,2145166
-1.4207642948017,2145694
0.519073163214283,2146138
-0.222253759598543,2151024
0.948200520244624,215131
-0.855832042770074,2152442
0.20272716818525,2157529
-1.08051718906616,2158101
0.281932106134117,2158329
0.361680375305227,2168082
-0.564436365899326,2172217
1.03164722548901,2176530
0.375154521960851,2176784
-0.305010757298454,2181724
-0.100868654161833,2183291
-0.531737179439978,2183356
0.0867083513659639,2185290
0.18797428001925,2186951
1.20876470110394,2196212
-0.168251971637278,2199403
-0.784626381643318,2200416
0.00902503843863578,2200813
-1.129926063861,2205389
0.546514047073772,2212664
0.395292192412639,2217034
0.93702392491235,2218615
-0.247404000688956,2219842
0.244235292770465,2224150
-0.162995901031877,2228399
-0.894783024447979,2228400
-0.959610176842257,2234271
0.885989818038957,2234422
-0.26964340215035,2237571
0.297045982203721,2244172
0.464050014589235,2247869
-0.357101341548429,2250648
0.468317758048825,2250836
-0.178370144569229,2267382
-0.0134691505043616,2269346
-0.232754719579967,2271329
0.0881796395982123,2274521
-0.274174499698843,2276121
0.0242418838525491,2278618
-0.02288606266338,2285214
-0.0158591063982548,2286108
-0.28658479276763,2293123
0.10828480795928,2294852
-0.227324510892696,2294873
-0.263301838240418,2296332
-0.476199630492276,2305114
-0.302196573657992,2305115
-0.496850978525655,2306459
-0.0735241924629104,2306893
-0.151805727733319,2317120
-0.124995940306707,2319068
-0.50649081378826,2321962
0.063844140256082,2331869
-0.0805610757890992,2336735
0.0764951698699357,2339674
-0.474677707871476,2340155
-0.17813536266652,2340322
0.394392486075338,2350037
0.270571296859278,2352038
0.819323757296723,2359944
0.0329509561692575,2381907
-0.00335232739763013,2393207
-0.0641385919975682,2395415
0.284984454211746,2395943
-0.0580602440054543,2401405
0.0221597731370796,2405144
0.463202813264412,2414406
-0.189572216523955,2419459
0.636299531549293,2425694
0.11701790078777,2426863
4.90491725273972,2430773
0.542757706687136,2439458
0.496414486908308,2443354
-0.182766163938859,2445526
-0.00122109154700409,2448298
-0.256796445937302,2453577
1.09077441672301,2474709
0.623868810416946,2480056
-0.319007870884032,2480330
0.144279693663402,2487135
-0.409320254851169,2488660
1.86268618953116,2490180
0.254764184568243,2493534
2.12271430909304,2498991
-0.0662891983715224,2500377
-1.27645798799662,2504802
0.445333274323315,2510402
-0.273830963866188,2520618
0.363032602575981,2559453
-0.863743251468017,277752
-0.147100082903972,308862
-0.256483817913612,58325
0.107342481156385,92173
-0.19715051793428,923666
0.143654650186922,965005
-0.0047889665730611,983079
