"letm_prg_d97_250","letm_prg_gradx_250","letm_prg_m012_250","letm_prg_m102_250","letm_prg_v32_248","sub"
-0.713627497045391,-0.990193820302232,-0.0372045132912797,0.0836973959724368,-0.0119859976393319,1085983
0.285703887241865,-1.55820156587233,0.272700317015914,1.10631845368554,0.29909155599988,1125173
1.78994083790246,0.562741302726728,-0.455153668518866,-0.362086580526425,0.29909155599988,1154608
-1.60290604981662,-1.42493358525023,-0.109392464551114,-0.0472260328800587,-1.37487106731628,1181124
0.570269324404274,1.27523128940136,0.179789565916746,0.095611891863033,0.29909155599988,1183075
0.882855740165732,-1.09578413851315,-0.0296340137714611,0.0944140905426995,0.29909155599988,1232870
-0.340727036338016,-0.959347910652464,-1.48997184910216,-0.495161112809928,0.29909155599988,1279943
-0.422790319384463,0.448572419916967,-0.194197858679377,0.0973316144330824,0.29909155599988,1329352
-0.788349734650602,1.13651435927466,-0.245947723264817,-0.791586364902411,0.250647830020372,1330263
2.6373612251345,2.02559900563475,0.0709673906631346,-0.0966164474068518,0.29909155599988,1364384
1.69499548950955,0.847088484569384,-0.0689613383949909,-0.0389695079631705,0.29909155599988,1386095
-1.07690163540326,0.704468443413319,-0.0197299586617947,-0.0211736184378484,0.177845049882486,1458656
-0.197613147309399,0.467565784637368,0.128320596584602,0.0870352300021312,0.29909155599988,1485662
-1.08558434065408,-0.434527918735544,0.0854329862888132,-0.176231618291392,0.240713608610008,1497807
-0.0339744020258987,1.40239947431188,0.849542315672095,-0.454992174052872,0.29909155599988,1501387
1.98332972263565,0.0647734454666356,0.107644716022263,-0.031735501785073,0.29909155599988,1518948
-0.479429916794856,-1.06543902944839,0.114861951009202,-0.180324526263968,0.29909155599988,1526417
-0.584712224106902,0.485892557448505,-1.25403416033989,0.775292965291527,0.29909155599988,1565177
-1.94777450977114,-1.14670315528739,0.261403303212957,0.145415989072677,-1.88170532867094,1606693
0.745174476802491,-1.62425451405563,-0.0153425976397868,0.391875566786948,0.29909155599988,1612262
-0.456806180171599,-0.647925838323843,0.00565853785404081,-0.0447301642414951,0.29909155599988,1614566
1.26049047016539,0.237578935769184,0.112939306218718,-0.174021310021018,0.29909155599988,1644034
0.213968391436394,-1.49639730025209,-0.0359513728087755,0.103616243541979,0.29909155599988,1668599
0.809975136594056,1.48096380791092,0.0848302258761845,0.139633969904944,0.29909155599988,1671370
0.850099358816777,-1.08820812974331,0.216432762219908,0.303097751337427,0.29909155599988,1684230
1.22232412154884,0.669293183320958,0.0343690037539478,0.0853045927002948,0.29909155599988,1692385
-1.08221675583892,1.3454636090883,0.224109217773269,-0.0195888747008675,0.0955078066101552,1720713
-1.06544303129381,0.806362321537121,-1.14136959391411,0.571396730983687,0.29909155599988,1738800
-0.354420446841568,1.23336085251341,-0.0082749497691756,0.396988503046626,0.243143005609612,1740845
1.27172701311883,1.5155427716675,-0.0386163919962699,0.0189869287872469,0.29909155599988,1742294
-0.214171715706644,1.22659782441502,0.0654639093799906,-0.0737160553556368,0.29909155599988,1767700
-2.39597642904606,0.714527028718905,-0.0654038068257511,0.0179119822895124,-7.02662523579104,1768972
-1.60830140330626,-0.759196467316112,0.946416347450582,0.440164131650979,-0.845086036751543,1889409
1.07075747064709,-0.370491013423463,0.281778071108624,-0.00617505723573883,0.29909155599988,1915938
-0.299506823855917,-0.506136036995693,-0.0604207616027765,-0.166809271155631,0.283170828949328,1916742
0.239255301017466,-0.61105179969926,-0.0281691210408145,0.0148959876996717,0.29909155599988,1919296
1.50442783110423,-0.620090717844253,0.0204279479170141,0.0423583938111284,0.29909155599988,1926770
-2.2433443321769,-0.683961239107237,-0.0517419037794687,0.182167718168842,-4.52505592869893,1938156
0.532190467703903,1.04042519820763,-0.187917326415615,-0.00429225485170331,0.29909155599988,1938561
0.796394392467557,-0.428850315092887,0.0970677454199945,-0.0838545709527083,0.29909155599988,1966316
0.532584568940949,0.333632619853672,0.0450935302129441,-0.000397260416495435,0.29909155599988,1967281
1.1530573868789,-0.0855270800197331,-0.043249218554696,0.168609386074308,0.29909155599988,1973544
