"lemdfirst_prg_original_firstorder_RootMeanSquared_250","lemdfirst_prg_original_firstorder_Minimum_250","lemdfirst_prg_original_firstorder_Kurtosis_250","lemdfirst_prg_original_shape_SurfaceVolumeRatio_250","lemdfirst_prg_original_shape_Elongation_250","lemdfirst_prg_original_firstorder_RobustMeanAbsoluteDeviation_250","lemdfirst_prg_original_shape_LeastAxisLength_250","lemdfirst_prg_original_firstorder_Variance_250","lemdfirst_prg_original_shape_Flatness_250","lemdfirst_prg_original_shape_VoxelVolume_250","lemdfirst_prg_original_shape_Sphericity_250","lemdfirst_prg_original_firstorder_Uniformity_250","sub"
0.83186417208465,0.794299879119242,-0.442711828970339,-1.03305457050963,0.0583169583995714,0.440396295427138,0.677223862063798,-0.358009734280552,-0.310135452200856,2.02162858127096,0.27157862488709,-1.17149070744865,1916742
-1.67313682990355,-0.244588616998249,-0.332305675975565,0.298606137036551,0.688877247703935,0.0918927658798245,-2.04292022748968,-0.348960652179068,0.468613531450938,-1.27383765719226,2.26736587772638,-0.708153224871486,1980052
0.777023068631844,1.04800660970198,-0.514702352275608,-0.315798338208773,1.60280737715455,-0.507027244236081,-0.841474728241041,-0.410582876914105,2.84964260983316,-0.991430952068399,1.43567374449709,0.923878537001923,1926770
0.783011969034788,-0.56438944842928,2.85062082292175,1.38238840853188,0.416819813286208,-0.181234355047971,1.20463963926196,-0.280812884957239,0.0573668448000064,0.42168459157819,-1.67546335306405,-0.227578768907955,2196212
0.636062060547154,-1.63192083486166,0.274248922880027,-0.0744798186410225,-0.190492548661462,-0.170752968472867,0.798667878648583,1.30036661909872,-0.536563652911634,0.668384701801331,-0.792603778980048,-0.199385105019584,2393207
0.796013218683089,0.960918731461506,-0.461753774422211,-0.112778283142443,-0.0830368874453743,-0.295210336226195,-0.774618376716532,-0.40127757559678,-0.598949273915394,-0.573050648181201,0.11016991083759,0.150844599772774,2146138
0.142402176934504,0.820018087943335,-0.506284188993352,-0.460774765790896,1.5985664293011,-0.977714278223166,-0.836811521621161,-0.420147869153402,1.20381274182398,-0.747616223251377,1.0446493989686,4.56613636373254,2228399
0.794424280961247,0.884666673611816,-0.471005400326888,-0.0645485898598313,-0.283936901770935,-0.198637004996736,0.209954565832741,-0.393662337474272,0.343779171843127,-0.399206418462555,-0.160039481654322,-0.210601691395075,2234271
-1.25154245806643,-0.449032277699098,-0.436889771386143,3.09560793018485,0.882028308777111,2.50411270562424,0.917399327305452,-0.0673011191459536,0.570615316427289,-0.508129566543532,-1.80279686320165,-0.875064708658756,2296332
0.796235165932806,1.03136124553354,-0.531010253520342,-0.262380957344454,0.754346377918268,0.0944875791767871,-0.755087875573107,-0.390278657173581,1.80180862000305,-0.887917894123894,0.985321869855975,-0.646370276915812,1684230
