"mkm2d_ctvper_wavelet.LHH_glcm_ClusterShade_235","mkm2d_ctvper_wavelet.HHH_glcm_ClusterShade_232","sub"
-0.140152287198088,-0.344475158532076,2247869
-0.167441173987181,-0.0316272627295557,2250648
-0.180853668351758,-0.0316890081463989,2250836
-0.152629655313898,0.0382765915639843,2267382
0.213287258540634,-4.29370067121521,2269346
0.270433424227244,-0.64414454928607,2271329
0.0282113495538232,-0.0506121125353524,2274521
0.200255125238996,-0.0166849643136768,2276121
-0.148541520816145,-0.0557939302116216,2278618
-0.2209023836509,-0.203976261750049,2285214
-0.148770378739774,-0.0417062612410537,2286108
-0.126071007687467,-0.0270003711846605,2293123
-0.244059256040184,-0.0675562030550672,2294852
-0.0784401055840317,-0.0159286203634636,2294873
-0.102001383961992,-0.0299690615924861,2296332
-0.120345175586825,-0.0723493690871438,2305114
-0.0512720249027033,0.0233695360053254,2305115
-0.15503279086844,-0.0338986605057026,2306459
-0.0945134976374713,0.0476680398566239,2306893
0.0715894719289435,-0.0551197157934915,2317120
-0.16661552806813,-0.0113006066082654,2319068
-0.104571474364147,0.0164813436924403,2321962
-0.148700255689239,-0.0140476322627727,2331869
-0.104850973404316,-0.0178966086717862,2336735
-0.00259086986818226,-0.048050492103777,2339674
-0.0961077163886872,-0.0838355592419901,2340155
-0.216589827641344,0.559504473277468,2340322
-0.151894953458594,-0.224382654458138,2350037
-0.148891484734986,-0.00912063620398394,2352038
-0.364447572152021,-0.0258636821253541,2359944
-0.039936923583972,-0.0116225009757009,2381907
-0.213830034320838,0.531093323084951,2393207
-0.104874651923057,-0.132670749415864,2395415
-0.116571759448516,-0.0269728735714355,2395943
-0.113385282947772,-0.0917413380868575,2401405
-0.118886085992074,-0.00195008606333659,2405144
0.341695476866183,-0.289655087319659,2414406
-0.0932762042445478,0.0774326956395136,2419459
-0.1470583304974,-0.0844888715663484,2425694
-0.141581313277858,-0.0337978597881551,2426863
0.174708658935283,0.350321962386701,2430773
-0.142895362577718,0.106853342997451,2439458
-0.207603945263528,-0.0472725928242714,2443354
-0.121758975367123,0.06754052969676,2445526
-0.130606678443084,-0.0027813116175638,2448298
-0.409044290763989,0.197302755236968,2453577
-0.179627659468096,-0.120713068095057,2474709
-0.0969936578035848,0.00530936263526315,2480056
0.117878798282943,-0.454502410073098,2480330
-0.180872493402775,-0.107090569534227,2487135
-0.144560345254126,0.0553037651801143,2488660
-0.142385960895664,-0.0275140670513715,2490180
-0.167376830263579,-0.00818814166276158,2493534
-0.171132164241865,-0.0233107057732667,2498991
-0.189477461346734,0.0497374888389342,2500377
-0.118226481412386,-0.204922744117924,2504802
0.0236240757775245,0.00946822673366715,2510402
-0.22282269136885,0.0645008597350743,2520618
-0.144626464757564,-0.0607138116247013,2559453
-0.299229775806168,0.0653687796326785,277752
-0.591401523478707,-0.0290866546540906,308862
2.21808799377083,-0.253323064413345,58325
0.114997355254685,-0.386648492557456,92173
0.508613025413721,-0.12141181889316,923666
-0.113056765559149,-0.401294597728756,965005
-0.0287878304699849,-0.0898253326990618,983079
