"mkm7d_ptv4_original_shape_Flatness_246","mkm7d_ptv4_wavelet.LHH_firstorder_Skewness_243","mkm7d_ptv4_wavelet.HHH_glcm_ClusterShade_238","mkm7d_ptv4_wavelet.HHH_firstorder_Median_229","mkm7d_ptv4_wavelet.HHH_firstorder_Mean_227","mkm7d_ptv4_original_shape_Sphericity_226","sub"
1.06854900054944,-2.1476065228852,0.444732239318935,0.00126167935998685,0.520281968299144,1.30576548099094,1085983
0.354501163226146,1.19382365612223,0.444877754501706,-1.03218492381544,-0.648441746928977,0.429056827880961,1125173
-0.0765557024615884,-0.427413033751965,0.324274871089484,0.750407624572165,-0.355531649023191,0.533469221961684,1154608
0.940097272090689,-0.669639825951106,-0.531156850776761,-0.2283069225306,-1.54768428633889,1.0127534297702,1181124
0.263638859654381,-0.840323578651732,-0.334172139945482,0.336742293193286,-0.528410178321911,0.187453347958989,1183075
-0.783737688736107,2.21359007550675,0.215416551292956,-0.769023563169022,-0.130289006066966,0.711392666380653,1232870
0.217784317271122,-1.18854807309469,0.336034300814061,-0.456062370612852,0.00649052951262363,0.616908983387075,1279943
0.0872473650047468,-0.0874868037235604,-3.64963028832845,-0.308950030548345,-0.1515531892808,-1.61085866311944,1329352
0.336280957137563,-0.132481400225544,0.319554358137016,0.418125756106567,0.722041241683412,-1.35760436662229,1330263
-0.144506452321763,-0.166310053619456,-2.076265484159,0.299675789827356,2.27581206542176,1.13075821350784,1364384
0.398415274521501,-0.556382219055068,0.715673844068166,0.643056044772144,0.524707864018533,0.475021081989143,1386095
-0.0809947408050252,-0.905935410406478,0.874357892657054,0.531962348209539,0.979738027766335,-1.54107601782265,1458656
1.12333587222391,0.189509757819963,0.28059490007341,0.0266095386141094,0.275369180717799,0.545543247259213,1485662
0.254443162346087,0.117032427592882,-0.37190738454913,0.146350198124418,0.0600697901554261,0.673326706668721,1497807
-0.400284443105829,-0.668461167519607,0.406998540591685,0.691836864150436,0.555613876596048,-1.03396651887051,1501387
-0.450057641241647,-0.657684047202042,0.478203347585478,-0.155668099673075,0.608600029924149,0.777397486507739,1518948
-0.525074134691773,-1.14578914519743,0.331868392789873,-0.239063639043824,0.120484299288531,0.914748160915053,1526417
0.444061371837965,-0.892313595788849,-0.390286540345265,0.401079121620614,1.16167404143945,-0.32840773486867,1565177
0.221615235466569,-0.374275055474065,0.399936099753228,-0.204314605531087,0.497748796296897,-0.0559230563451778,1606693
0.21928706026013,-1.04095445117795,0.329083161785581,-0.557927299709613,0.412198249422928,0.933543685478386,1612262
0.18267410233689,-0.048839712415989,-0.0574372907066239,-1.2395470270184,0.191396276928706,0.479661102930856,1614566
-1.07505745225567,-0.260418440706408,0.315278753412303,-0.798397704403167,0.302836527996684,-0.3755555529807,1644034
-0.19271172103873,-0.62277052019704,0.0343541024277051,-0.4370982781206,-0.234086762361523,-0.0551464507956637,1668599
-0.44522034030958,-1.12539098472432,1.04134370962795,0.354809339596202,0.54443702521265,0.232723421413914,1671370
1.40585379166578,0.0919107589039345,-3.88350317460792,-1.90724518756226,-2.97572448935858,1.29706217942661,1684230
0.184773060648873,0.577043082833778,0.28463822319626,0.937118596095121,-0.185680735875489,0.931580405422701,1692385
0.609173693462105,-1.50414628346095,0.602217457536169,0.740716919952054,0.876001298549793,0.56983968100226,1720713
0.518697089942241,0.70076612884176,-0.0491117145460363,-0.0380096958031685,-1.52865211867782,0.136481962841286,1738800
-0.763911899317794,-1.83736139014046,-0.389781235185986,0.391163855609847,0.913331665809802,-2.36708763435375,1740845
-0.229245588760323,0.577510781548517,-1.90046982188818,-1.47504153672577,-2.08238329172369,-0.122908860988461,1742294
0.615858597067115,1.34229666561584,0.12167708149959,0.137647899475714,1.53962349887616,0.945484431416611,1767700
