"mkm8d_ptv_wavelet.HHH_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm8d_ptv_log.sigma.4.0.mm.3D_glrlm_LongRunLowGrayLevelEmphasis_245","sub"
-0.549826547543936,-0.356511349038194,1085983
0.161522106627053,-0.531660386326148,1125173
-0.672151771058542,0.345102453197191,1154608
0.948200476266325,-0.374891840227532,1181124
-0.63290989720038,0.94400940291781,1183075
-0.680959867224003,0.247163541107684,1232870
-0.245884661762032,-0.287691042173977,1279943
-0.497469398254948,-0.411639195662619,1329352
0.285665304710864,-0.603361749198819,1330263
-0.693904413787617,6.43156687780797,1364384
-0.653856981136169,-0.097437143957897,1386095
0.00884472428405958,-0.555302644726836,1458656
-0.364253103234161,-0.335111273920351,1485662
-0.0300782854430086,-0.500762545537033,1497807
-0.456630391838695,-0.555481994215249,1501387
-0.678459755217275,3.92519444374589,1518948
-0.567126844077615,-0.0566495894835139,1526417
0.00360407836235696,-0.46852463951254,1565177
1.70372962552553,-0.437572686953202,1606693
-0.38512459786099,0.101009373224339,1612262
-0.23233517156791,-0.390304918973962,1614566
-0.506432643347217,0.371151196519994,1644034
-0.290850040133201,-0.50255856432748,1668599
-0.651632679045102,-0.281942021063047,1671370
-0.67183369135253,0.141160842380968,1684230
-0.651272282952581,1.33889642924792,1692385
6.48695491538544,-0.567749410330012,1720713
-0.265865529301991,-0.465703614830133,1738800
-0.0382824030506445,-0.637262682238085,1740845
-0.680708408199173,0.341724301021832,1742294
-0.642183779265241,-0.263326027301675,1767700
2.8087425497944,-0.357017910480539,1768972
0.153542696709251,-0.692414771688682,1889409
-0.501368046382424,0.831397304453345,1915938
0.210767576341176,-0.530557799976817,1916742
-0.638747189998587,1.14458169270218,1919296
-0.551775862323615,0.629919344026656,1926770
3.67358581892988,-0.697881233057423,1938156
-0.124497620698303,0.610367707238591,1938561
-0.657407865141898,-0.0227396243195568,1966316
-0.604908313896791,0.412965153108883,1967281
-0.537950930909965,3.24172165268687,1973544
-0.612931198575177,1.21070199595243,1975401
-0.563636233016258,0.447170816889642,1976407
-0.652155333403332,-0.0579227639955491,1978972
-0.648632305207795,0.387994438315583,1979045
-0.386706015475659,0.453117345630078,1979422
-0.699374532198214,2.35279041871725,1980052
0.298219468219974,-0.595947631021952,2001182
-0.672404273470755,0.530309743301197,2002465
-0.486908228407885,1.05164604950169,2004451
-0.626993651973055,0.897285440881703,2006164
0.461597022438403,-0.391478976094801,2007309
-0.470353655184601,0.136476240923124,2009915
-0.188380154445516,-0.441882810151561,2010259
0.375133458682614,-0.160344478241979,2010554
-0.552434166278587,-0.141952379480154,2026671
-0.558680410178973,-0.173766089405619,2033049
0.11296162671157,-0.544432408649281,2034136
-0.616553666188926,0.269070722107285,2040495
-0.650604011797353,0.921363108014273,2047354
-0.519518410744641,-0.0289343469355618,2051378
-0.479498462098403,0.0536107291263962,2055667
-0.136285277471259,-0.125020831726568,2057358
-0.521757005351344,-0.101853601544033,2059713
-0.327239286145976,0.462714716078271,2069079
-0.0763193950738429,-0.389470404906749,2070958
-0.611523988199158,0.126982303414646,2072215
-0.235277210956712,-0.337655248155376,2075832
0.233569909021751,-0.516805092459799,2075846
-0.501784701256773,0.0609627257278044,2076301
3.80006616002476,-0.694531239896796,2078198
-0.421056520497141,-0.614614919818222,2078899
-0.48412113392593,0.00120527726427481,2085349
-0.094264244014923,-0.112225871634293,2086044
-0.340405326448752,-0.333197361228871,2091555
-0.388237614755738,0.457735261342647,2092954
-0.21350069249614,-0.318175288963263,2096627
-0.685423606706001,2.02903169630525,2100050
0.00194322376295973,-0.090627191982005,2108003
-0.234478616717109,-0.422815530552558,2109902
-0.333590555144718,-0.402437679550118,2110540
-0.581033274414416,-0.412785637855356,2116787
-0.0137437327860955,-0.567632438239771,2119177
-0.32345936297639,-0.519875435825292,2131601
-0.607373293262853,-0.262509986285026,2132424
1.87621843499505,-0.466097213529331,2132982
-0.111478816719465,-0.579932394190533,2133204
-0.665462563791563,0.104017968568154,2133380
-0.634131988438319,-0.373561664770011,2134220
1.80216857106587,-0.68899985888751,2135748
-0.594540208977751,-0.35372436234015,2137799
0.807114406077075,-0.361245310574733,2138375
0.851680519926842,-0.563794357401206,2138678
-0.478797340168036,0.0387647546242984,2139733
-0.665553228015157,0.113781954634433,2141116
-0.684718124372459,0.128376061790959,2144796
-0.677738339832846,0.559327926425743,2145166
-0.615288528157559,-0.184013293329028,2145694
-0.48445454387204,-0.255659888385056,2146138
0.259000737686425,-0.550432332688261,2151024
-0.549632909241485,-0.386173557987437,215131
-0.647202791716644,1.94137318728377,2152442
-0.672630393611963,0.759775186889602,2157529
-0.604822505252073,-0.142016792350328,2158101
-0.436303479390867,0.0715108835485914,2158329
-0.681408583987094,1.13096485820733,2168082
-0.595768451132482,0.104912047872422,2172217
-0.496583893696594,-0.394848896548858,2176530
-0.677961556099645,2.03605785194788,2176784
-0.521229154355552,0.245563283610588,2181724
1.06694073687133,-0.286896869458071,2183291
0.211498231063107,-0.590277052415346,2183356
-0.33390737132158,-0.143180671672169,2185290
1.73844011690184,-0.469401760519439,2186951
0.191146105587411,-0.671863553734166,2196212
0.773340304574521,-0.406584667156122,2199403
-0.646317732620415,1.18068716497966,2200416
-0.491921448904217,-0.274807491988917,2200813
-0.256993246877677,-0.182309130503411,2205389
-0.468716763959324,-0.189108100716805,2212664
-0.475343979679267,-0.242179332323455,2217034
-0.571455795344081,0.570266946268141,2218615
-0.496446892949555,-0.492282020782607,2219842
1.61492617476164,-0.64457138965356,2224150
-0.558355178502766,0.437637425027068,2228399
0.332248742593425,0.539361695563416,2228400
-0.588866807088957,0.0157763585354694,2234271
-0.626923073764252,-0.37048596553165,2234422
2.68631656896376,-0.433747859595221,2237571
-0.448266438775114,-0.325894083341483,2244172
-0.221794466713242,-0.147963154771643,2247869
-0.617521150117737,0.272169902404681,2250648
-0.341539874854329,0.0602485381686038,2250836
-0.176561696039265,-0.364609051866903,2267382
0.253919200625397,-0.30360779481587,2269346
-0.53251780625008,-0.0927864696784389,2271329
0.369967409603602,-0.42602975043038,2274521
0.609634446133504,-0.55046617689464,2276121
-0.644572951997465,0.155737482505963,2278618
0.158010949044488,-0.519530378510259,2285214
0.419491357687575,-0.570303222684719,2286108
2.55770331456607,-0.612229219587553,2293123
2.45914092624822,-0.492100355798487,2294852
-0.497980002486651,-0.285256566092579,2294873
0.330797413573347,-0.467138207357828,2296332
-0.618411639350211,-0.22067651091774,2305114
-0.0855368172497607,-0.568364964052033,2305115
-0.675323676191767,1.13651145391185,2306459
-0.540916578008388,-0.397720430859798,2306893
1.79214373551795,-0.710262135910941,2317120
1.45169023959626,-0.577043154699626,2319068
0.522409638497866,-0.560633213079251,2321962
0.802216228649396,-0.615695453665635,2331869
-0.612680727900532,0.335865958779923,2336735
1.50111471869178,-0.618265146470799,2339674
0.255436557343332,-0.41597601881123,2340155
1.3847093065074,-0.685385053995558,2340322
-0.590461834606738,-0.219681397157388,2350037
-0.529699941908536,0.119329413756908,2352038
-0.555805997420223,-0.301057195556717,2359944
-0.134672700840224,-0.404077556253808,2381907
3.54375248951427,-0.647792323944916,2393207
1.33740016488653,-0.510717092002343,2395415
0.102387689753001,-0.543564823292028,2395943
1.29805300739423,-0.409678063039906,2401405
-0.3858522872814,-0.614743119473941,2405144
0.498224549474789,-0.711868154865139,2414406
-0.177732857978776,-0.414481098109229,2419459
-0.462651476622692,-0.525865131903051,2425694
0.774887085860835,-0.673985040033624,2426863
-0.671479290538684,-0.0641354853343663,2430773
-0.6111187018152,-0.12923281775187,2439458
-0.418531726458532,-0.269558369634249,2443354
2.36530266125578,-0.63827992909828,2445526
-0.518379575967617,-0.43878553257328,2448298
-0.629196055833024,-0.390532949315057,2453577
-0.603879797557738,-0.240628933802235,2474709
-0.61035350891307,-0.370270465168655,2480056
0.702925670197053,-0.662350082778813,2480330
0.741118223224686,-0.603169655059687,2487135
-0.484087314074197,-0.406807568863453,2488660
-0.642140705024443,-0.377509247800326,2490180
-0.333120243304571,-0.639156520103041,2493534
-0.646881438087847,-0.0739915514218531,2498991
0.445989575439152,-0.572153480805451,2500377
-0.652616976719402,0.60636944457074,2504802
-0.606704611026774,-0.435615089470844,2510402
1.0357397043707,-0.667329878105271,2520618
1.81756406352024,-0.613207698583093,2559453
-0.687191618430175,7.00047814306027,277752
-0.336751988251337,0.126646280251181,308862
0.837529221038689,-0.548716343507612,58325
0.428401296783066,-0.650672800220187,92173
0.446584769271445,-0.42528140698813,923666
-0.319274678316806,-0.536837750822628,965005
-0.677442641930148,3.99920624221978,983079
