"lemdfirst_prc_original_firstorder_Median_250","lemdfirst_prc_original_shape_SurfaceVolumeRatio_250","lemdfirst_prc_original_firstorder_InterquartileRange_247","lemdfirst_prc_original_firstorder_Uniformity_241","lemdfirst_prc_original_shape_Flatness_230","sub"
0.80196932394393,-0.496490057859436,-0.237287519244161,-0.385132602308816,-0.4623670994657,1916742
-1.56304947525988,1.72574657444834,-0.696630714874909,1.1662130972487,1.37700705184394,1980052
0.813360647768199,-0.718633382061856,-0.561367859255076,0.386826064970737,1.63032286950499,1926770
1.39701518894097,-0.622362736893239,-0.116989360832238,-0.278779010239079,0.0217609510748518,1979045
0.837349366392485,-0.535841825975262,-0.704243881029524,0.485325753615525,-0.395939666445105,2196212
0.867143473288631,-0.515617559586213,-0.619717470375289,0.627708959851072,-0.237738205342645,2393207
0.761394464357533,-0.531718547024396,0.213032172447712,-0.490485779853169,-0.752260725158333,2146138
0.118683983325074,-0.291524181297379,-0.559111152682734,0.428000754581355,0.909120020681207,2228399
1.44669127110845,-0.659923694899941,-0.41108797940707,0.175890038130638,-2.18358983681797,2144796
0.762957467645823,-0.559951987111238,0.100647022322393,-0.48072028562526,0.592483730435698,2234271
-1.16090034510592,-0.511841063691595,1.18432133906422,-0.958982146872687,0.300651962068788,2296332
0.985693890854412,-1.14629809197799,-0.818676429646128,0.991166900390286,2.0424851190512,1684230
0.0309646510835358,-0.411952592587916,0.286768419288439,-0.856399820981951,-0.648442907020276,1720713
0.0227548403025752,-0.611650515263535,0.434995086531798,-0.854203696455525,0.484925006428526,2186951
0.76434990801648,-0.503671285149518,-0.129630073870323,-0.00655102053974195,-0.150093691221457,2439458
1.28901871949609,-0.314692475092777,0.125546378091873,-0.732453852385349,1.91474410892739,2135748
-1.23706661282543,1.56402049341272,-0.17800266646018,-0.512603038598629,0.393879047941912,2141116
-1.12308904589613,0.743813029816946,1.75725486746161,-0.351842932811132,1.53844019720649,2108003
0.694350004398811,-0.526710676119591,-0.166476602012483,-0.221130213880622,1.12472467021306,2006164
-1.56949079854791,1.02021476200649,-1.13918025935137,2.98045618394499,0.686621011673155,308862
0.597642300472125,-0.376488492046076,1.58104653377893,-1.26902199332466,1.40288253780765,1085983
-2.16765348030916,1.51180204353747,-0.772761545833437,1.36619202824996,0.690574061559542,2004451
0.811563488060662,-0.339287746344768,-0.599046636195722,0.686793308419414,-1.10839304691755,2359944
-1.51603586553292,-1.65420495023245,-0.999014444991557,1.57825527276766,-0.354370749371292,2069079
-2.33556844540299,0.81618062981582,-0.647322465327472,0.470950953504975,0.747926790723335,2059713
0.75048505429407,-0.214335619944794,-0.00858521718510703,-0.440635214559869,-1.23633605430722,2294873
-2.21817649558487,1.72256809873775,0.516759793338761,-0.175081679532191,-0.269077810625115,2033049
-1.60006530431071,1.3672238115195,-0.484869077979453,0.35917300015335,1.28943635094053,1485662
-0.515656416598648,-0.193862242891061,0.0181505678193555,-0.401063828487469,0.67862918402236,1526417
0.701435349737892,-0.497159792752051,0.965260498135738,-0.840756062516953,1.07223304739818,1386095
-1.4962035152484,-1.57186484902955,-1.03527707003458,2.22815445104165,0.878250839041538,983079
-1.04054982709264,1.02007748776159,0.0221033343183533,-0.137566826383322,1.07281531632292,2132424
-0.442206289823904,1.52761495291671,-0.511575792417102,0.138634747866806,0.757542171438697,2138375
0.824953779872165,-0.471531928223342,-0.468426765389799,0.265748204209402,1.71779262960689,2490180
0.898690261200433,-0.606888463950876,-0.789544399348619,1.50083595048904,-1.79453385077743,2034136
0.789777383665781,-0.48342209443091,-0.629064072899605,0.47452346290888,-3.99051624320788,2510402
-0.0721751863188049,-0.47469346575687,0.669391897335782,-1.16550087097251,-1.39734278488104,1330263
-1.20369950687892,-0.342942084591079,0.639391072384364,-1.25034791473571,0.406347831241383,1768972
0.816480772864859,-0.475589058535191,-0.411407755642017,0.201183249928122,0.493480694747941,2306459
0.168325879390526,1.05254496727095,-0.317224933279997,-0.0846383116390865,-0.301020678718229,2181724
1.38262651591334,-0.786942588732749,-0.226308812040178,0.291895660561319,-0.764038664575856,2217034
0.166218104024804,-0.324734173898271,-0.129686553828703,-0.262901212448164,0.879282309086527,2218615
0.154261055350893,-0.374838262951337,0.121335298842048,-0.476526311369485,0.5297142883594,92173
0.68568731966414,-0.631770810225116,0.602016290513824,-0.934979010098794,0.0984586031659391,2414406
0.767876222819998,-0.497495521160488,-0.510579087269215,0.546410227064468,1.0794280520492,2381907
1.40600319303363,-0.406924706399525,-0.451564175462787,0.0905689393706137,1.30172700639824,2002465
0.756159579637746,-0.665058664075272,-0.232546525090709,-0.184193744542893,-0.40289155900929,2474709
0.82107016516361,-0.505298117345737,-0.22510695174935,-0.368611700849804,1.79405618275126,2176530
1.35514162507011,-0.420258259356406,-0.418895503065523,0.016469745370741,0.346969164738447,1279943
-1.50993493289517,1.51138805172688,-1.23444782914934,3.5270042190945,0.565693398757764,1976407
0.230190961096192,-0.531659233468126,-0.635333348279819,0.583631873613184,0.632541455499567,2250836
-1.68654879058442,1.2193411037901,-0.172092204933207,0.151875651125415,0.297421044879166,1915938
-0.479963552936939,-0.330582715187331,-0.194811268191682,-0.316440981201394,1.79236881225997,2133380
