"mkm9d_ptv4_wavelet.LHH_firstorder_Skewness_250","mkm9d_ptv4_wavelet.HHH_firstorder_Median_250","mkm9d_ptv4_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_249","mkm9d_ptv4_lbp.3D.m2_firstorder_Maximum_248","mkm9d_ptv4_wavelet.HHH_glcm_ClusterShade_243","mkm9d_ptv4_lbp.3D.k_gldm_LargeDependenceHighGrayLevelEmphasis_242","mkm9d_ptv4_original_shape_Flatness_240","mkm9d_ptv4_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_236","mkm9d_ptv4_wavelet.HHH_firstorder_Mean_235","mkm9d_ptv4_wavelet.LHH_glcm_ClusterShade_233","mkm9d_ptv4_original_shape_Sphericity_232","mkm9d_ptv4_lbp.3D.k_glrlm_RunEntropy_228","mkm9d_ptv4_wavelet.HHL_firstorder_Skewness_226","sub"
-2.13707067255166,0.0428097775983263,0.30528617630838,-0.533736469262826,0.332715174891684,0.826994515665388,1.06854900054944,-0.241018700706119,0.516467701334456,-0.510741165465754,1.30576548099094,-0.155085123703025,-0.786617926326624,1085983
1.21416402542611,-1.00778966818342,-1.03333623702535,-0.324458538085434,0.390550022177651,0.580059185430207,0.354501163226146,-0.342548296439375,-0.658592645509314,-0.42958407913537,0.429056827880961,0.85645158503428,-1.07702674045014,1125173
-0.553155802797902,1.01291283020772,2.50566901940463,1.53590726510775,0.288989642688732,-0.136591441797191,-0.0765557024615884,-0.284070209118567,-0.3858319974627,-0.163277552774355,0.533469221961684,-3.05509733248271,-1.47762246486895,1154608
-0.598610184891415,-0.159928987707768,2.37079367391803,-0.533736469262826,-0.620599870945356,-0.671338585784543,0.940097272090689,-0.299474186991087,-1.48331238732019,-0.286017932575144,1.0127534297702,-0.819366970209483,1.99904639098637,1181124
-0.794162699802757,0.351570721941762,-0.249448264268204,-0.533736469262826,-0.248172261527661,-0.26782976560712,0.263638859654381,-0.331115350276301,-0.404441614670694,-0.443631041416922,0.187453347958989,-0.68658059891027,2.88287736849415,1183075
2.30171067552836,-0.889488594045358,2.65483869106366,-0.533736469262826,0.206405522700356,-1.56290175771609,-0.783737688736107,-0.145363667410526,-0.497363517795527,-0.315240671382411,0.711392666380653,0.193888543653886,1.24281926806943,1232870
-1.16842034358622,-0.563254702491424,0.44448580461464,-0.324458538085434,0.326502237630736,0.411252389712855,0.217784317271122,-0.121422689558002,-0.0339276854575821,-0.406316001001646,0.616908983387075,0.50594580152812,-0.62567497636576,1279943
-0.0585997209674995,-0.393360130737003,-0.545095172254818,-0.533736469262826,-4.21001388628776,0.720197812950021,0.0872473650047468,-0.324317480860601,-0.127755108001962,0.935399086353101,-1.61085866311944,0.364465536491038,-0.0779384632329402,1329352
-0.245438501507667,0.304935935540621,1.60364959528592,-0.533736469262826,0.374168496356944,-0.815078329861612,0.336280957137563,0.0586108857841363,0.717268571301421,-0.0909177242897908,-1.35760436662229,0.265182388401019,-0.48604530100112,1330263
-0.294806679449808,-0.0154455225770342,-0.0870971847113023,0.341801360545756,-1.22891017524357,-0.191275882698299,-0.144506452321763,-0.337910915802156,2.25889356778333,1.12884474641374,1.13075821350784,2.78584075340204,-0.474676877794976,1364384
-0.602011141896613,0.670600481864074,1.04256320164571,-0.533736469262826,0.916514725515272,-1.15238183715893,0.398415274521501,-0.313066057896916,0.578220706056763,-0.374133085027974,0.475021081989143,-0.433993635873403,-1.12464048676042,1386095
-0.909791501951715,0.206729009496607,-0.998039456697573,-0.446501895750929,1.0098325433452,1.09796086895084,-0.0809947408050252,-0.35104977237862,0.961874467558149,-0.39095767315109,-1.54107601782265,0.298841814611261,-1.65160207911082,1458656
