"mkm9d_ptvper_wavelet.HHL_glcm_Imc1_242","mkm9d_ptvper_log.sigma.3.0.mm.3D_glszm_SmallAreaLowGrayLevelEmphasis_231","sub"
-0.59622094124787,0.559982147354429,1085983
-1.21251029906283,-0.490579637335946,1125173
1.15807343216925,0.113139605268387,1154608
-1.36720328034267,-0.463931739733928,1181124
-1.01073365973495,3.17599605619855,1183075
-2.20719685376255,0.791535714728611,1232870
-0.361240637950694,-0.488070484567764,1279943
-0.0942314644913987,-0.217104430112309,1329352
0.465157675143271,-0.86606794320628,1330263
-1.39094684777291,2.22815685589102,1364384
0.30655447699856,0.171784303148681,1386095
0.173823630130597,-0.418330155579839,1458656
0.139089935221537,-0.159768404646618,1485662
0.315778368502094,-0.413688275998313,1497807
-0.421209258879438,-0.727529839412064,1501387
-0.139330794000218,2.649493416259,1518948
-0.954926108402005,0.375803188395529,1526417
-0.83928636113219,-0.9152209815275,1565177
0.867259906629036,-0.736294056193895,1606693
-0.456389337671317,-0.0488721763210999,1612262
-0.468068031222234,-0.0644612272358175,1614566
-0.075701759234506,0.808662417200882,1644034
-0.732024843733143,-0.51954646557472,1668599
-1.03240374061622,0.46119141155845,1671370
-0.731322685456008,0.832571525368987,1684230
-1.01767919522675,1.27943097219299,1692385
0.659982096561541,-0.635699387990295,1720713
0.766812819260694,-0.612061353514571,1738800
0.737053787626346,-1.02039301162348,1740845
0.23035785881077,2.02884046508637,1742294
-2.28063855058937,-0.0263815686772751,1767700
0.210353136915572,-0.283052267719801,1768972
0.47983713256828,-1.01961594394339,1889409
0.614299322898885,1.0498638953062,1915938
0.773412750065066,-0.885340528629168,1916742
0.379720904971622,3.23689592720529,1919296
-0.363600627999064,0.410452711199115,1926770
0.501184676905833,-0.992427440840769,1938156
0.557813528715827,0.761147569946036,1938561
1.32711042227697,0.682923830068126,1966316
0.167987646386076,0.796629167573878,1967281
-0.0947101238007822,2.44600544311852,1973544
-1.5445206636555,1.15201238819158,1975401
0.693954730267883,1.88412091261751,1976407
-0.569863245011553,-0.0940098229045647,1978972
1.0051194039129,-0.213224736596106,1979045
1.60700384015643,0.463493745185423,1979422
-0.753969137284325,2.89256954386875,1980052
-0.244451211123425,-1.02202096478265,2001182
-4.71923146870973,0.968912387127198,2002465
0.827061746898154,0.062189359341285,2004451
0.185573784948838,0.817929055775563,2006164
0.351539310040424,-0.41653916529993,2007309
-0.0684914218311782,0.287233393693437,2009915
0.246645632895049,0.23604313363024,2010259
0.450672628867416,-0.641357548392876,2010554
0.843678130767387,-0.302723933819974,2026671
-1.42721433032032,0.362506202092401,2033049
1.37100981440687,-0.817693795738008,2034136
0.726006122686182,0.199103324643996,2040495
-1.47263431271979,0.862581137982044,2047354
0.520908845396916,0.890163092164683,2051378
1.94298033720239,0.579816171468989,2055667
1.19073280809069,0.393519109028528,2057358
0.259525942069682,0.429286731585796,2059713
-0.912129621797739,1.27257079850902,2069079
0.629139801074974,0.192611247274538,2070958
0.0680622391070902,2.98183250497888,2072215
-0.142129791137133,0.184655628396753,2075832
1.05244152445828,-0.349563571894159,2075846
-1.38502654639686,0.306843123682826,2076301
0.658308257289087,-1.15886447557693,2078198
-0.609396032331566,-0.841632898318195,2078899
0.34338276245533,-0.261978687197553,2085349
0.184324182687213,-0.179936733210674,2086044
1.31777126908495,-0.490330696946179,2091555
0.930925668819228,0.153727235988163,2092954
-2.28533333422219,-0.427569432408384,2096627
-2.20502684748655,0.496565708240367,2100050
-0.318220175109039,-0.307407158777536,2108003
-0.0639074010438891,-0.395746718159684,2109902
1.33391520004942,-0.294931380463188,2110540
0.0715271574887847,-1.0502715604732,2116787
0.492272113567075,-0.879522518122736,2119177
0.22334511519063,-0.684477797852119,2131601
-1.50705843644498,0.193916708440463,2132424
0.651975473559117,-0.579296528340172,2132982
0.417565222905237,-0.567880989353456,2133204
-1.6062059364268,0.26536177653763,2133380
-0.425977109465974,-0.949517933211691,2134220
-0.419422120582487,-0.860364554293736,2135748
-1.06870037543625,-0.397461720798079,2137799
0.97322596259695,-0.611833394261828,2138375
0.145515243072895,-0.775687206395131,2138678
-0.140787237430525,-0.422939307553444,2139733
1.10951930668725,2.51044963830433,2141116
-3.58124017992627,0.237659232718185,2144796
-1.66963467273757,1.20485475145643,2145166
1.19717173974514,0.287903161747981,2145694
-1.37157896191705,-0.0943625616552319,2146138
-0.151537423077829,-0.278925859718247,2151024
0.555469020209036,-0.206969911631079,215131
-2.17420971995144,1.01349067695273,2152442
-0.571595802218442,1.89247637177205,2157529
0.125621457696975,0.132697918107905,2158101
-0.517158222043377,-0.528714947628974,2158329
1.43177748732635,2.49060153191472,2168082
0.52574792540731,0.39997606229052,2172217
-0.3337675270186,-0.24454437242656,2176530
-1.33650536781734,4.89865846299446,2176784
-1.81976585594138,-0.513478781492021,2181724
0.18211742662315,-0.711311709652892,2183291
0.222301836697959,-0.666277979440672,2183356
0.332151745828875,0.609983061274086,2185290
-0.679945248819207,-0.403473223536468,2186951
1.14532414573482,-1.08715230542144,2196212
-0.690255916270364,-0.678299605826747,2199403
-1.37891270494688,0.942591668303316,2200416
0.946152093385815,-0.194188185287354,2200813
0.418122758688807,-0.150873964596643,2205389
-0.33066739196568,0.959591183242242,2212664
1.68367546897174,-1.05361809183854,2217034
-1.98061696410954,0.841319602890253,2218615
0.623100336400292,0.442139342182941,2219842
0.781631882276372,-0.753882972352189,2224150
0.381447422718058,0.616860001665352,2228399
0.739951550279658,-0.16436838554498,2228400
-1.76570508668526,-0.419241458145467,2234271
-1.65546910175902,-0.450532118099095,2234422
0.152718018758998,-0.656327905724087,2237571
-1.0213035290298,-0.013813141234893,2244172
-0.641747317098307,0.324281024203986,2247869
-0.879403260297304,-0.133486242222267,2250648
