"mkm10d_ptv6_original_shape_Flatness_250","mkm10d_ptv6_original_shape_Sphericity_250","mkm10d_ptv6_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm10d_ptv6_wavelet.LHL_firstorder_Skewness_250","mkm10d_ptv6_wavelet.LHH_firstorder_Mean_250","mkm10d_ptv6_wavelet.HLL_firstorder_Skewness_250","mkm10d_ptv6_wavelet.HLH_firstorder_Mean_250","mkm10d_ptv6_wavelet.HLH_firstorder_Skewness_250","mkm10d_ptv6_wavelet.HHL_firstorder_Skewness_250","mkm10d_ptv6_wavelet.HHH_firstorder_Kurtosis_250","mkm10d_ptv6_wavelet.HHH_firstorder_Median_250","mkm10d_ptv6_wavelet.HHH_firstorder_Skewness_250","mkm10d_ptv6_wavelet.HHH_glcm_ClusterShade_250","mkm10d_ptv6_lbp.3D.m2_firstorder_90Percentile_250","mkm10d_ptv6_lbp.3D.m2_gldm_LargeDependenceHighGrayLevelEmphasis_250","mkm10d_ptv6_lbp.3D.k_glrlm_LowGrayLevelRunEmphasis_250","mkm10d_ptv6_lbp.3D.k_glrlm_RunEntropy_250","mkm10d_ptv6_lbp.3D.k_glszm_ZonePercentage_250","mkm10d_ptv6_lbp.3D.k_gldm_LargeDependenceEmphasis_250","sub"
0.836654324227868,1.26304919603012,2.03634963959614,0.684935895292148,0.932002329826179,-0.233378676925216,2.09017661438401,-0.37637060673058,-0.549954906647832,-0.729523563399092,-0.0117253238156233,1.09007104112921,0.500268366486687,0.778811167213063,0.982125982572328,-0.182115884666306,-0.136670224056766,-1.2964664214548,0.734423193710859,1085983
0.447892049141933,0.533656452086097,-0.236093066273694,-1.3372350164348,-0.380767418500222,-0.178012844685583,-0.118066399485403,0.270619938318966,-1.08330990804749,-0.538430940808656,-0.863227080359126,1.03877107271767,0.476485488117664,0.328773043210725,0.617840419825103,-1.25626005882949,0.90426972688897,1.08437523770559,-1.27599275303098,1125173
-0.154903769649449,0.539696920621081,0.335231604487923,3.34286176575316,0.490753510831372,1.26590390987606,-0.972776923251373,-0.824724095814264,-1.31828961157097,-0.873430801109201,4.90553564826343,0.853680001969167,0.632207442680937,-0.88396191496115,-0.607106981813968,2.53200901848579,-2.78055291572182,-2.20647354744064,3.14940311645534,1154608
0.683153788929837,1.18032951532809,-1.9271009510856,-0.571905156735518,-0.647658819558119,-0.457512763325027,-0.249839457493159,0.239891761946435,0.992036245689962,0.468929130502556,-0.0952759972240012,-0.861933226596791,-0.187393046974403,-0.17691292614981,-0.5383488243936,0.00490718386279735,-0.395569426667375,-0.934199906692246,1.30616613901255,1181124
-0.00836561989518245,0.0369798798511974,0.580748706928987,-1.65194700581578,0.948126777610123,0.0247466091069067,-1.0791717203128,-0.772976951368567,2.14192560955235,0.012274933624569,-0.364026897432636,0.445562652152022,0.262313639153896,0.916664537851985,-0.0866713023119763,-0.337964801342248,-0.489953740988876,-0.633204834679952,-0.441168656877196,1183075
-0.968177498834988,0.483748936614683,0.61894849336796,-0.764387633789762,3.26861203650424,0.0941046811139631,1.31851664760048,1.76215426313626,0.394776440965248,-0.616827291050155,-0.561941549738161,-1.98491294282943,-0.409334725964855,1.06777779172357,1.38288230437971,1.47856574987623,0.76004504146906,-0.168721211553463,-0.408575961231161,1232870
0.260782679431554,0.636835331859607,-0.399765100056979,-0.670644160076802,-0.491675304809217,-3.89103360049454,1.53689396741406,2.19077071922345,-0.0385086683178477,-0.62658713572471,-0.0835181864837124,-0.156322298423708,0.328162629291322,1.11790420941308,3.70360377740538,-0.172497653110784,0.444676026081806,-0.542098386314797,0.204603730497804,1279943
0.615953633641763,-1.57371086894662,0.684605518540147,-0.172951626785085,0.117561542026356,0.640331248847196,-0.434688451564853,-0.759293914226901,-0.210376096294701,-0.10816895491071,-0.310212663226779,-0.805448840068121,-2.1025143375223,-1.04559576204963,-0.591276838108559,-0.156274030327012,0.421732959298276,0.114238873162041,0.906435046789247,1329352
1.16413974176473,-1.19026639050154,0.3286234671516,-0.676114682483803,-0.161221224577952,0.713370059946358,-0.276342768579985,-0.779516963553547,-0.452472488016947,0.297799204299885,0.504425587582239,0.622196374672636,0.365176812156849,0.254600842636068,-0.153425556736757,1.77257752090051,0.117899045399198,-0.878142782092004,1.83708722954643,1330263
-0.521377572779889,0.90192016753852,0.286646100591169,0.975744027936286,1.01527440001499,1.24924254478595,0.527301134998939,-1.07477012002131,-0.319124321390076,-0.182796926421899,1.73844183592632,-1.01277205780917,-0.599590008339575,-2.19776807358421,-0.645480899928876,1.75403379225703,4.49372477308932,2.40690919749457,2.7065247522409,1364384
