"mkm5d_ptv4_wavelet.LHH_firstorder_Skewness_250","mkm5d_ptv4_wavelet.HHH_firstorder_Mean_250","mkm5d_ptv4_wavelet.HHH_firstorder_Median_250","mkm5d_ptv4_lbp.3D.m2_firstorder_Maximum_250","mkm5d_ptv4_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_249","mkm5d_ptv4_wavelet.HHH_glcm_ClusterShade_249","mkm5d_ptv4_wavelet.HLH_firstorder_Median_248","mkm5d_ptv4_wavelet.HHL_firstorder_Skewness_248","mkm5d_ptv4_wavelet.HHH_glszm_SmallAreaEmphasis_248","mkm5d_ptv4_wavelet.LHH_firstorder_Median_247","mkm5d_ptv4_lbp.3D.m1_glcm_ClusterShade_246","mkm5d_ptv4_wavelet.HHH_glcm_Idmn_244","mkm5d_ptv4_lbp.3D.m2_glcm_ClusterShade_242","mkm5d_ptv4_lbp.3D.k_glcm_InverseVariance_241","mkm5d_ptv4_original_shape_Sphericity_239","mkm5d_ptv4_wavelet.HLH_firstorder_Skewness_237","mkm5d_ptv4_wavelet.HHL_firstorder_Median_234","mkm5d_ptv4_original_shape_Flatness_233","mkm5d_ptv4_lbp.3D.k_glcm_DifferenceVariance_233","sub"
-2.14754985557474,0.528175535051126,0.0253849214149179,-0.539581478798855,0.0393332636554068,0.296262202606474,0.505540821300236,-0.756224975916541,-0.404909453153497,1.30905688401129,0.185454873667909,-1.28406422916238,0.714799348391607,0.540557196214206,1.30576548099094,-0.706561149242191,-0.55290094792853,1.06854900054944,-1.03139504941838,1085983
1.17168178297279,-0.607122154996898,-1.07654905641587,-0.442443161809794,0.298438582327785,0.432388050000788,1.85179153403491,-1.08429656406863,-2.34223843143771,0.449459819481271,1.33602883888907,1.0931518510696,0.0201807254650312,-1.25399854152248,0.429056827880961,0.242119356361551,-0.293592688155078,0.354501163226146,0.330803600842619,1125173
-0.265803357787327,-0.305268573520892,0.849507617652508,1.76502896440224,-0.326111795460714,0.248449680969102,-0.0389218342404091,-1.73450207238256,-0.0213381480304548,-0.695457672045362,-1.24921235518279,-2.43070669489441,0.115188921439578,2.24312283336194,0.533469221961684,-0.97810797043411,1.72916895912217,-0.0765557024615884,-2.17361331977319,1154608
-0.781187262081426,-1.59347225608718,-0.131707066335692,-0.539581478798855,-0.465840652490286,-0.523443779419856,0.246572176500075,1.87782030596797,0.11742667829744,0.33761690697518,-1.17140828651634,0.966366849426865,0.953927311559302,1.93928515821989,1.0127534297702,0.257889901335042,-0.450275611820857,0.940097272090689,-0.924680672696857,1181124
-0.890899791658761,-0.730169047645426,0.592823686512323,-0.539581478798855,3.13577757343728,-0.139259606102373,-2.55761202020467,2.78194406491346,1.78400143006843,1.12156335479354,0.60275535792136,-0.35864139508748,-2.16668141333942,-0.023660767983395,0.187453347958989,-0.804776401391286,0.62301760800866,0.263638859654381,-0.46616397151171,1183075
2.04711585792074,0.322832818261174,-0.653417335327225,-0.539581478798855,0.232312810902479,0.177094560558,1.62085343822845,1.17512173029432,-0.257839695877348,1.11496895047586,0.0591291842395511,-2.86542316328039,-0.593930246821519,0.221075736791588,0.711392666380653,1.10868448175608,-0.690536428928529,-0.783737688736107,0.738271118020582,1232870
-1.1907307100297,0.0713922373935028,-0.456794243727932,-0.306544218465923,-0.211854613332179,0.303521884209162,0.822755564739518,-0.604975654963452,-0.373062646089248,0.615383851464103,0.639954573142243,-1.97074744852716,0.900390047604155,-0.161082398710173,0.616908983387075,0.793645242699262,-0.183517086563365,0.217784317271122,-0.0304664374635253,1279943
-0.133881042989799,-0.177981625133031,-0.347814571612785,-0.539581478798855,-0.181854987034632,-3.69420194183969,1.43965412961376,-0.15504940055128,0.862562080918536,0.291796133968824,-0.619224485814221,0.371554943826238,-0.683512435042802,0.401285768364686,-1.61085866311944,-0.78755070209196,0.187796364425444,0.0872473650047468,0.0075192409151698,1329352
0.0122498302239783,0.722412762300111,0.360642236514628,-0.539581478798855,-0.565927984152478,0.228036080243393,-0.690870761886194,-0.521646830124734,-1.31083554187482,-0.0983227327218152,-0.953812533998627,0.523871218302273,-0.987401115705223,0.852172825808082,-1.35760436662229,-0.764442559768243,0.6493149205903,0.336280957137563,-0.406815836317152,1330263
0.0091933874277508,2.32573581118246,0.138860238307623,-0.539581478798855,1.67430892784777,-1.38600810135117,0.0469246592171194,-0.557091460364526,1.08056999902792,-1.19351617242242,0.381997993093647,-0.845822017135766,-1.85211734596116,0.706368484667149,1.13075821350784,-1.01066756250163,0.360392906374389,-0.144506452321763,4.59144833288758,1364384
